snapshot,Fischer-Tropsch,H2,H2 Electrolysis,H2 for industry,H2 liquefaction,SMR,SMR CC,Sabatier,land transport fuel cell
2013-02-02 00:00:00,-145.55,26.88,282.71,-22.35,-57.4,0.0,2.35,-79.47,-7.18
2013-02-02 03:00:00,-150.08,11.63,303.0,-22.35,-57.4,0.0,2.01,-75.39,-11.42
2013-02-02 06:00:00,-150.77,-49.97,372.23,-22.35,-57.4,0.0,0.11,-60.69,-31.16
2013-02-02 09:00:00,-148.72,-209.1,543.72,-22.35,-57.4,0.0,0.09,-56.23,-50.01
2013-02-02 12:00:00,-148.41,-197.69,526.26,-22.35,-57.4,0.0,0.08,-51.03,-49.47
2013-02-02 15:00:00,-149.03,-48.4,366.35,-22.35,-57.4,0.0,0.09,-47.02,-42.24
2013-02-02 18:00:00,-148.52,33.94,258.43,-22.35,-57.4,0.0,0.09,-38.89,-25.29
2013-02-02 21:00:00,-147.77,39.67,252.79,-22.35,-57.4,0.0,0.07,-51.41,-13.6
2013-02-03 00:00:00,-147.78,37.29,292.68,-22.35,-57.4,0.0,0.05,-96.61,-5.87
2013-02-03 03:00:00,-147.78,55.87,271.66,-22.35,-57.4,0.0,0.03,-94.31,-5.72
2013-02-03 06:00:00,-147.78,-26.92,366.53,-22.35,-57.4,0.0,0.03,-95.29,-16.82
2013-02-03 09:00:00,-147.79,-296.28,699.24,-22.35,-57.4,0.0,0.04,-134.48,-40.98
2013-02-03 12:00:00,-147.79,-278.24,689.0,-22.35,-57.4,0.0,0.06,-134.71,-48.58
2013-02-03 15:00:00,-147.8,-131.38,532.39,-22.35,-57.4,0.0,0.81,-125.87,-48.39
2013-02-03 18:00:00,-147.8,-66.68,446.33,-22.35,-57.4,0.0,1.13,-122.18,-31.06
2013-02-03 21:00:00,-147.01,-84.38,444.27,-22.35,-57.4,0.0,0.36,-121.78,-11.7
2013-02-04 00:00:00,-146.59,-73.24,426.67,-22.35,-57.4,0.0,0.35,-121.65,-5.78
2013-02-04 03:00:00,-150.67,-24.34,403.19,-22.35,-57.4,0.0,0.36,-121.62,-27.16
2013-02-04 06:00:00,-151.1,-83.07,488.19,-22.35,-57.4,0.0,0.49,-121.73,-53.03
2013-02-04 09:00:00,-147.49,-306.45,704.14,-22.35,-57.4,0.0,0.15,-125.96,-44.64
2013-02-04 12:00:00,-147.06,-292.08,698.18,-22.35,-57.4,0.0,0.17,-130.73,-48.73
2013-02-04 15:00:00,-146.58,-147.64,554.4,-22.35,-57.4,0.0,1.84,-128.77,-53.5
2013-02-04 18:00:00,-146.4,-106.21,484.52,-22.35,-57.4,0.0,1.83,-128.22,-25.75
2013-02-04 21:00:00,-145.58,-128.7,490.61,-22.35,-57.4,0.0,1.81,-128.28,-10.1
2013-02-05 00:00:00,-146.99,-130.86,489.69,-22.35,-57.4,0.0,1.3,-128.26,-5.12
2013-02-05 03:00:00,-149.81,-106.01,486.4,-22.35,-57.4,0.0,1.53,-128.21,-24.15
2013-02-05 06:00:00,-150.5,-135.05,545.66,-22.35,-57.4,0.0,0.91,-128.69,-52.59
2013-02-05 09:00:00,-149.34,-302.92,710.12,-22.35,-57.4,0.0,0.63,-135.6,-43.14
2013-02-05 12:00:00,-149.33,-279.54,687.08,-22.35,-57.4,0.0,0.97,-129.63,-49.8
2013-02-05 15:00:00,-144.85,-133.2,530.64,-22.35,-57.4,0.0,10.18,-126.55,-56.46
2013-02-05 18:00:00,-144.77,-53.99,407.94,-22.35,-57.4,0.0,22.64,-124.83,-27.24
2013-02-05 21:00:00,-141.14,-77.73,405.76,-22.35,-57.4,0.0,28.41,-124.78,-10.77
2013-02-06 00:00:00,-139.4,-84.31,404.84,-22.35,-57.4,0.0,28.63,-124.86,-5.15
2013-02-06 03:00:00,-144.74,-38.88,381.14,-22.35,-57.4,0.0,30.9,-124.7,-23.97
2013-02-06 06:00:00,-144.93,-22.35,390.4,-22.35,-57.4,0.57,33.2,-124.13,-53.02
2013-02-06 09:00:00,-144.09,-234.43,614.05,-22.35,-57.4,0.58,16.3,-127.65,-45.01
2013-02-06 12:00:00,-144.68,-195.57,580.76,-22.35,-57.4,1.82,17.28,-127.37,-52.49
2013-02-06 15:00:00,-144.71,-80.53,450.24,-22.35,-57.4,3.97,26.54,-116.97,-58.79
2013-02-06 18:00:00,-144.07,-41.9,342.25,-22.35,-57.4,4.18,27.11,-78.34,-29.48
2013-02-06 21:00:00,-136.33,-33.29,302.93,-22.35,-57.4,6.15,27.1,-74.93,-11.88
2013-02-07 00:00:00,-139.95,-19.77,261.1,-22.35,-57.4,6.34,27.95,-50.51,-5.42
2013-02-07 03:00:00,-144.29,50.59,179.36,-22.35,-57.4,6.51,28.32,-17.08,-23.66
2013-02-07 06:00:00,-135.72,105.36,135.56,-22.35,-57.4,6.56,29.35,-8.5,-52.86
2013-02-07 09:00:00,-143.18,-84.03,328.86,-22.35,-57.4,6.26,27.38,-9.05,-46.5
2013-02-07 12:00:00,-139.38,-19.39,290.7,-22.35,-57.4,7.49,35.49,-41.11,-54.06
2013-02-07 15:00:00,-126.85,116.37,136.33,-22.35,-57.4,22.4,38.25,-46.6,-60.16
2013-02-07 18:00:00,-129.65,154.2,66.0,-22.35,-57.4,22.74,38.26,-40.12,-31.67
2013-02-07 21:00:00,-123.7,123.3,63.54,-22.35,-57.4,22.75,38.26,-31.57,-12.82
2013-02-08 00:00:00,-124.1,110.8,59.04,-22.35,-57.4,22.76,38.26,-21.25,-5.76
2013-02-08 03:00:00,-138.17,135.68,62.91,-22.35,-57.4,22.6,38.26,-18.71,-22.81
2013-02-08 06:00:00,-140.72,141.83,78.57,-22.35,-57.4,22.54,38.26,-10.63,-50.08
2013-02-08 09:00:00,-137.61,-78.75,288.2,-22.35,-57.4,22.35,38.26,-0.04,-52.66
2013-02-08 12:00:00,-130.44,-3.15,217.38,-22.35,-57.4,22.65,38.26,-0.04,-64.91
2013-02-08 15:00:00,-120.48,124.29,75.02,-22.35,-57.4,23.89,38.26,-0.02,-61.21
2013-02-08 18:00:00,-113.97,151.92,15.02,-22.35,-57.4,23.93,38.26,-0.62,-34.8
2013-02-08 21:00:00,-102.1,127.39,9.36,-22.35,-57.4,23.91,38.26,-0.73,-16.34
2013-02-09 00:00:00,-95.05,115.31,5.49,-22.35,-57.4,23.88,38.26,-0.63,-7.51
2013-02-09 03:00:00,-114.63,142.56,2.24,-22.35,-57.4,23.86,38.26,-0.59,-11.95
2013-02-09 06:00:00,-116.17,161.65,5.21,-22.35,-57.4,23.82,38.26,-0.5,-32.52
2013-02-09 09:00:00,-113.36,10.53,172.89,-22.35,-57.4,23.69,38.26,-0.6,-51.66
2013-02-09 12:00:00,-110.94,32.33,147.79,-22.35,-57.4,23.69,38.26,-0.54,-50.83
2013-02-09 15:00:00,-112.49,132.47,41.11,-22.35,-57.4,23.69,38.26,-0.02,-43.27
2013-02-09 18:00:00,-114.54,158.41,0.08,-22.35,-57.4,23.46,38.26,-0.02,-25.89
2013-02-09 21:00:00,-114.91,139.34,9.79,-22.35,-57.4,21.29,38.19,-0.02,-13.94
2013-02-10 00:00:00,-106.26,119.28,14.67,-22.35,-57.4,20.14,38.0,-0.08,-6.01
2013-02-10 03:00:00,-130.66,134.09,32.51,-22.35,-57.4,18.53,37.87,-6.7,-5.89
2013-02-10 06:00:00,-144.4,95.09,115.57,-22.35,-57.4,10.99,37.27,-17.47,-17.31
2013-02-10 09:00:00,-141.35,-215.95,483.88,-22.35,-57.4,5.86,19.49,-30.18,-42.0
2013-02-10 12:00:00,-139.34,-222.64,512.92,-22.35,-57.4,6.31,19.68,-47.45,-49.73
2013-02-10 15:00:00,-140.65,-66.64,339.94,-22.35,-57.4,8.02,23.48,-34.71,-49.69
2013-02-10 18:00:00,-142.52,-53.53,308.37,-22.35,-57.4,8.01,23.32,-31.84,-32.04
2013-02-10 21:00:00,-133.21,-62.1,299.41,-22.35,-57.4,7.93,22.74,-42.92,-12.11
2013-02-11 00:00:00,-128.92,-38.31,261.91,-22.35,-57.4,7.9,19.75,-36.61,-5.98
2013-02-11 03:00:00,-136.08,16.24,213.98,-22.35,-57.4,7.93,27.05,-21.27,-28.1
2013-02-11 06:00:00,-139.08,47.77,195.02,-22.35,-57.4,9.36,37.4,-15.62,-55.1
2013-02-11 09:00:00,-138.59,-176.97,411.79,-22.35,-57.4,7.54,36.96,-14.32,-46.65
2013-02-11 12:00:00,-135.53,-123.93,357.53,-22.35,-57.4,9.68,38.25,-15.15,-51.1
2013-02-11 15:00:00,-130.91,50.53,162.0,-22.35,-57.4,17.57,38.25,-1.64,-56.06
2013-02-11 18:00:00,-128.53,82.37,99.02,-22.35,-57.4,17.64,38.25,-2.15,-26.87
2013-02-11 21:00:00,-117.78,88.42,63.94,-22.35,-57.4,17.75,38.25,-0.34,-10.49
2013-02-12 00:00:00,-111.74,93.39,47.28,-22.35,-57.4,17.88,38.25,-0.02,-5.31
2013-02-12 03:00:00,-113.14,133.64,26.19,-22.35,-57.4,19.82,38.25,-0.02,-24.99
2013-02-12 06:00:00,-113.96,148.59,40.75,-22.35,-57.4,20.4,38.26,-0.02,-54.28
2013-02-12 09:00:00,-114.66,1.99,178.41,-22.35,-57.4,21.36,38.26,-1.01,-44.59
2013-02-12 12:00:00,-112.77,35.44,147.07,-22.35,-57.4,24.24,38.26,-1.06,-51.43
2013-02-12 15:00:00,-113.94,127.71,62.43,-22.35,-57.4,24.27,38.26,-0.89,-58.1
2013-02-12 18:00:00,-121.03,157.62,8.54,-22.35,-57.4,24.29,38.26,-0.02,-27.91
2013-02-12 21:00:00,-122.37,122.53,33.1,-22.35,-57.4,24.29,38.26,-5.01,-11.04
2013-02-13 00:00:00,-118.02,97.39,63.7,-22.35,-57.4,24.3,38.26,-20.61,-5.26
2013-02-13 03:00:00,-128.85,120.79,85.54,-22.35,-57.4,24.3,38.26,-35.86,-24.43
2013-02-13 06:00:00,-133.8,129.08,124.63,-22.35,-57.4,24.3,38.26,-48.63,-54.07
2013-02-13 09:00:00,-133.97,-91.24,354.77,-22.35,-57.4,23.4,38.26,-65.77,-45.71
2013-02-13 12:00:00,-132.32,-95.23,380.98,-22.35,-57.4,23.23,38.25,-81.92,-53.25
2013-02-13 15:00:00,-132.36,26.59,266.1,-22.35,-57.4,22.99,38.25,-82.33,-59.5
2013-02-13 18:00:00,-130.78,31.45,231.12,-22.35,-57.4,20.93,38.25,-81.47,-29.75
2013-02-13 21:00:00,-124.24,-41.88,263.22,-22.35,-57.4,13.17,37.57,-56.12,-11.98
2013-02-14 00:00:00,-102.22,-79.25,259.37,-22.35,-57.4,11.55,35.67,-39.9,-5.45
2013-02-14 03:00:00,-126.76,-24.93,242.03,-22.35,-57.4,9.81,34.99,-31.53,-23.86
2013-02-14 06:00:00,-131.48,-15.35,261.86,-22.35,-57.4,9.45,32.4,-24.09,-53.05
2013-02-14 09:00:00,-124.9,-272.11,515.21,-22.35,-57.4,8.29,23.13,-23.56,-46.31
2013-02-14 12:00:00,-121.24,-223.2,484.47,-22.35,-57.4,8.31,23.81,-38.81,-53.59
2013-02-14 15:00:00,-120.45,-12.78,245.62,-22.35,-57.4,17.13,38.25,-28.64,-59.38
2013-02-14 18:00:00,-117.32,35.91,154.36,-22.35,-57.4,21.12,38.26,-21.36,-31.21
2013-02-14 21:00:00,-100.13,24.57,129.04,-22.35,-57.4,21.12,38.26,-20.45,-12.66
2013-02-15 00:00:00,-95.7,37.59,98.8,-22.35,-57.4,21.12,38.26,-14.63,-5.69
2013-02-15 03:00:00,-114.44,107.48,51.24,-22.35,-57.4,23.3,38.26,-3.55,-22.53
2013-02-15 06:00:00,-113.25,159.66,20.3,-22.35,-57.4,24.16,38.26,0.0,-49.38
2013-02-15 09:00:00,-105.12,-56.01,229.85,-22.35,-57.4,24.5,38.26,-0.11,-51.61
2013-02-15 12:00:00,-103.92,10.26,174.08,-22.35,-57.4,24.52,38.26,-0.11,-63.33
2013-02-15 15:00:00,-101.37,144.18,33.81,-22.35,-57.4,24.52,38.26,-0.09,-59.56
2013-02-15 18:00:00,-101.14,152.02,0.0,-22.35,-57.4,24.52,38.26,0.0,-33.91
2013-02-15 21:00:00,-95.72,120.87,7.77,-22.35,-57.4,24.52,38.26,0.0,-15.95
2013-02-16 00:00:00,-90.18,108.12,6.36,-22.35,-57.4,24.52,38.26,0.0,-7.33
2013-02-16 03:00:00,-117.79,136.56,9.87,-22.35,-57.4,24.52,38.26,0.0,-11.67
2013-02-16 06:00:00,-126.43,157.13,18.0,-22.35,-57.4,24.52,38.26,0.0,-31.72
2013-02-16 09:00:00,-119.68,20.48,173.89,-22.35,-57.4,24.5,38.26,-7.51,-50.19
2013-02-16 12:00:00,-116.35,22.45,184.46,-22.35,-57.4,24.5,38.26,-24.41,-49.16
2013-02-16 15:00:00,-118.57,136.28,67.54,-22.35,-57.4,24.5,38.26,-26.48,-41.78
2013-02-16 18:00:00,-118.48,130.17,64.64,-22.35,-57.4,24.43,38.26,-34.17,-25.11
2013-02-16 21:00:00,-103.88,98.33,75.36,-22.35,-57.4,24.31,38.26,-39.05,-13.56
2013-02-17 00:00:00,-99.21,83.78,77.58,-22.35,-57.4,24.28,38.26,-39.07,-5.86
2013-02-17 03:00:00,-118.94,101.76,79.22,-22.35,-57.4,24.27,38.26,-39.07,-5.74
2013-02-17 06:00:00,-120.37,110.24,83.28,-22.35,-57.4,24.3,38.26,-39.07,-16.88
2013-02-17 09:00:00,-117.98,-29.89,246.32,-22.35,-57.4,23.66,38.26,-39.63,-40.99
2013-02-17 12:00:00,-114.96,-25.73,248.69,-22.35,-57.4,23.63,38.26,-41.69,-48.45
2013-02-17 15:00:00,-118.39,96.52,129.71,-22.35,-57.4,23.66,38.26,-41.73,-48.28
2013-02-17 18:00:00,-119.79,80.4,129.92,-22.35,-57.4,23.88,38.26,-41.7,-31.22
2013-02-17 21:00:00,-97.97,40.56,127.98,-22.35,-57.4,23.87,38.26,-41.12,-11.83
2013-02-18 00:00:00,-87.05,37.05,107.64,-22.35,-57.4,23.88,38.26,-34.16,-5.86
2013-02-18 03:00:00,-112.72,99.16,86.95,-22.35,-57.4,24.12,38.26,-28.37,-27.65
2013-02-18 06:00:00,-118.95,138.31,77.64,-22.35,-57.4,24.21,38.26,-25.47,-54.26
2013-02-18 09:00:00,-116.5,-55.62,275.02,-22.35,-57.4,16.31,38.25,-32.13,-45.57
2013-02-18 12:00:00,-112.62,-25.27,243.95,-22.35,-57.4,16.29,38.25,-31.27,-49.59
2013-02-18 15:00:00,-105.3,129.2,75.89,-22.35,-57.4,18.05,38.25,-21.9,-54.43
2013-02-18 18:00:00,-107.97,103.12,66.01,-22.35,-57.4,18.09,38.25,-11.38,-26.37
2013-02-18 21:00:00,-99.79,73.77,65.1,-22.35,-57.4,17.19,38.25,-4.39,-10.38
2013-02-19 00:00:00,-96.24,60.45,66.45,-22.35,-57.4,16.14,38.22,0.0,-5.27
2013-02-19 03:00:00,-103.3,95.86,57.82,-22.35,-57.4,16.01,38.23,0.0,-24.87
2013-02-19 06:00:00,-105.49,118.4,66.97,-22.35,-57.4,15.7,38.23,0.0,-54.05
2013-02-19 09:00:00,-102.15,-80.54,270.49,-22.35,-57.4,3.86,33.05,-1.07,-43.9
2013-02-19 12:00:00,-99.94,-23.5,213.8,-22.35,-57.4,3.73,35.78,0.0,-50.12
2013-02-19 15:00:00,-100.98,112.26,77.38,-22.35,-57.4,9.39,38.24,0.0,-56.54
2013-02-19 18:00:00,-109.59,81.25,87.38,-22.35,-57.4,9.89,38.24,0.0,-27.42
2013-02-19 21:00:00,-106.5,80.91,67.28,-22.35,-57.4,10.73,38.24,0.0,-10.92
2013-02-20 00:00:00,-104.37,79.83,60.23,-22.35,-57.4,11.05,38.24,0.0,-5.23
2013-02-20 03:00:00,-124.04,103.96,75.37,-22.35,-57.4,10.86,38.24,-0.26,-24.38
2013-02-20 06:00:00,-126.71,88.68,126.52,-22.35,-57.4,9.22,37.79,-1.97,-53.78
2013-02-20 09:00:00,-135.59,-240.06,486.87,-22.35,-57.4,2.27,24.45,-12.91,-45.27
2013-02-20 12:00:00,-133.5,-144.94,408.55,-22.35,-57.4,2.45,27.53,-27.62,-52.72
2013-02-20 15:00:00,-129.18,63.74,190.34,-22.35,-57.4,12.27,37.76,-36.16,-59.03
2013-02-20 18:00:00,-132.98,38.93,193.89,-22.35,-57.4,12.92,37.79,-41.13,-29.67
2013-02-20 21:00:00,-123.15,34.01,172.57,-22.35,-57.4,13.05,37.79,-42.53,-11.98
2013-02-21 00:00:00,-118.29,41.23,157.39,-22.35,-57.4,13.13,37.79,-46.02,-5.48
2013-02-21 03:00:00,-128.81,77.18,149.38,-22.35,-57.4,13.87,37.79,-45.65,-24.0
2013-02-21 06:00:00,-127.41,100.06,157.9,-22.35,-57.4,13.05,37.79,-48.15,-53.48
2013-02-21 09:00:00,-126.77,-112.35,381.43,-22.35,-57.4,7.44,30.57,-53.61,-46.97
2013-02-21 12:00:00,-124.78,-42.33,309.13,-22.35,-57.4,8.62,37.79,-54.0,-54.68
2013-02-21 15:00:00,-118.73,85.51,166.05,-22.35,-57.4,16.02,37.79,-46.08,-60.8
2013-02-21 18:00:00,-118.31,100.5,109.53,-22.35,-57.4,16.84,37.79,-34.66,-31.95
2013-02-21 21:00:00,-111.89,89.8,89.0,-22.35,-57.4,16.57,37.79,-28.59,-12.94
2013-02-22 00:00:00,-111.32,88.83,76.08,-22.35,-57.4,16.3,37.79,-22.12,-5.81
2013-02-22 03:00:00,-120.11,123.31,60.94,-22.35,-57.4,15.98,37.79,-15.13,-23.03
2013-02-22 06:00:00,-119.02,145.47,61.28,-22.35,-57.4,14.48,37.79,-9.7,-50.54
2013-02-22 09:00:00,-122.96,-78.63,308.81,-22.35,-57.4,7.78,37.5,-19.42,-53.32
2013-02-22 12:00:00,-115.26,-22.74,253.42,-22.35,-57.4,7.88,37.43,-15.05,-65.93
2013-02-22 15:00:00,-108.94,110.68,102.22,-22.35,-57.4,10.72,37.5,-10.38,-62.05
2013-02-22 18:00:00,-109.39,152.98,26.7,-22.35,-57.4,11.9,37.81,-5.15,-35.11
2013-02-22 21:00:00,-103.37,137.39,12.96,-22.35,-57.4,11.46,37.73,0.0,-16.42
2013-02-23 00:00:00,-107.72,129.37,17.48,-22.35,-57.4,10.6,37.54,0.0,-7.53
2013-02-23 03:00:00,-115.95,147.02,14.42,-22.35,-57.4,8.88,37.34,0.0,-11.97
2013-02-23 06:00:00,-120.31,93.1,123.99,-22.35,-57.4,0.0,15.5,0.0,-32.53
2013-02-23 09:00:00,-121.5,-126.41,374.38,-22.35,-57.4,0.0,12.56,-7.39,-51.89
2013-02-23 12:00:00,-119.79,-127.86,372.78,-22.35,-57.4,0.0,13.58,-7.75,-51.21
2013-02-23 15:00:00,-119.21,-21.88,241.76,-22.35,-57.4,0.0,28.05,-5.5,-43.48
2013-02-23 18:00:00,-117.28,58.91,135.62,-22.35,-57.4,0.0,32.42,-4.03,-25.89
2013-02-23 21:00:00,-103.12,60.36,107.95,-22.35,-57.4,0.0,32.2,-3.77,-13.86
2013-02-24 00:00:00,-95.82,28.3,125.4,-22.35,-57.4,0.0,31.61,-3.77,-5.97
2013-02-24 03:00:00,-115.15,41.93,132.39,-22.35,-57.4,0.0,30.4,-3.99,-5.82
2013-02-24 06:00:00,-123.62,-20.12,234.45,-22.35,-57.4,0.0,12.0,-5.88,-17.08
2013-02-24 09:00:00,-134.95,-210.31,464.79,-22.35,-57.4,0.0,10.15,-8.21,-41.71
2013-02-24 12:00:00,-133.36,-203.97,462.89,-22.35,-57.4,0.0,11.71,-7.93,-49.6
2013-02-24 15:00:00,-134.81,-46.5,286.36,-22.35,-57.4,0.0,29.23,-5.14,-49.39
2013-02-24 18:00:00,-128.88,83.49,124.86,-22.35,-57.4,0.0,32.18,-0.16,-31.74
2013-02-24 21:00:00,-109.71,73.13,95.05,-22.35,-57.4,0.0,33.41,-0.15,-11.98
2013-02-25 00:00:00,-103.31,66.17,89.01,-22.35,-57.4,0.0,33.94,-0.16,-5.91
2013-02-25 03:00:00,-129.41,102.24,101.81,-22.35,-57.4,0.0,33.01,-0.16,-27.75
2013-02-25 06:00:00,-140.53,85.01,165.88,-22.35,-57.4,0.0,27.36,-3.5,-54.47
2013-02-25 09:00:00,-136.42,-157.77,404.43,-22.35,-57.4,0.0,18.97,-3.51,-45.94
2013-02-25 12:00:00,-132.29,-116.79,359.86,-22.35,-57.4,0.01,23.23,-3.99,-50.29
2013-02-25 15:00:00,-129.72,37.2,183.14,-22.35,-57.4,8.23,36.47,-0.32,-55.26
2013-02-25 18:00:00,-127.82,91.61,96.25,-22.35,-57.4,8.72,37.6,-0.07,-26.54
2013-02-25 21:00:00,-105.7,81.26,66.32,-22.35,-57.4,10.11,38.25,-0.08,-10.4
2013-02-26 00:00:00,-96.47,65.43,65.11,-22.35,-57.4,12.78,38.25,-0.09,-5.27
2013-02-26 03:00:00,-110.17,123.62,37.38,-22.35,-57.4,15.54,38.25,-0.08,-24.78
2013-02-26 06:00:00,-114.76,168.2,20.61,-22.35,-57.4,21.33,38.25,-0.08,-53.8
2013-02-26 09:00:00,-114.28,-70.34,249.17,-22.35,-57.4,20.94,38.25,-0.11,-43.87
2013-02-26 12:00:00,-109.07,17.79,161.69,-22.35,-57.4,21.89,38.25,-0.45,-50.35
2013-02-26 15:00:00,-105.83,139.92,41.87,-22.35,-57.4,23.13,38.25,-0.72,-56.87
2013-02-26 18:00:00,-104.61,146.58,4.11,-22.35,-57.4,23.12,38.25,-0.25,-27.45
2013-02-26 21:00:00,-99.4,128.32,0.19,-22.35,-57.4,23.29,38.25,0.0,-10.91
2013-02-27 00:00:00,-94.51,117.79,0.1,-22.35,-57.4,23.33,38.25,0.0,-5.21
2013-02-27 03:00:00,-107.16,144.61,5.22,-22.35,-57.4,23.29,38.25,-0.25,-24.22
2013-02-27 06:00:00,-109.04,166.6,18.05,-22.35,-57.4,22.95,38.2,-3.49,-53.52
2013-02-27 09:00:00,-108.34,-7.26,185.67,-22.35,-57.4,21.98,37.96,-5.12,-45.14
2013-02-27 12:00:00,-107.39,45.35,139.82,-22.35,-57.4,21.87,37.96,-5.36,-52.5
2013-02-27 15:00:00,-107.71,147.39,44.78,-22.35,-57.4,22.15,37.98,-6.26,-58.59
2013-02-27 18:00:00,-105.99,138.45,25.66,-22.35,-57.4,20.82,37.99,-7.77,-29.4
2013-02-27 21:00:00,-97.13,115.83,19.88,-22.35,-57.4,20.14,37.98,-5.08,-11.86
2013-02-28 00:00:00,-91.47,109.48,11.62,-22.35,-57.4,19.89,37.98,-2.33,-5.41
2013-02-28 03:00:00,-107.24,137.7,18.17,-22.35,-57.4,19.08,37.96,-2.32,-23.6
2013-02-28 06:00:00,-108.43,135.85,51.09,-22.35,-57.4,19.02,37.02,-2.22,-52.58
2013-02-28 09:00:00,-107.67,-40.08,225.84,-22.35,-57.4,17.33,34.85,-4.62,-45.9
2013-02-28 12:00:00,-106.49,-9.11,200.84,-22.35,-57.4,17.39,35.0,-4.79,-53.1
2013-02-28 15:00:00,-106.56,81.55,116.91,-22.35,-57.4,17.95,35.62,-6.8,-58.92
2013-02-28 18:00:00,-108.18,51.37,122.0,-22.35,-57.4,17.61,35.4,-7.33,-31.12
2013-02-28 21:00:00,-100.84,25.76,121.78,-22.35,-57.4,17.54,35.4,-7.26,-12.63
2013-03-01 00:00:00,-82.85,17.77,105.2,-22.35,-57.4,17.7,35.25,-7.66,-5.67
2013-03-01 03:00:00,-102.76,74.37,85.58,-22.35,-57.4,17.21,35.34,-7.54,-22.45
2013-03-01 06:00:00,-106.79,95.25,96.36,-22.35,-57.4,16.47,35.49,-7.87,-49.15
2013-03-01 09:00:00,-105.57,-74.16,268.1,-22.35,-57.4,16.45,35.52,-9.08,-51.5
2013-03-01 12:00:00,-103.91,-32.59,234.73,-22.35,-57.4,16.78,35.12,-6.95,-63.43
2013-03-01 15:00:00,-105.08,129.3,63.02,-22.35,-57.4,17.59,35.22,-0.61,-59.69
2013-03-01 18:00:00,-104.11,135.28,29.97,-22.35,-57.4,17.77,35.18,-0.37,-33.97
2013-03-01 21:00:00,-96.34,127.53,12.89,-22.35,-57.4,16.68,35.13,-0.16,-15.98
2013-03-02 00:00:00,-93.21,119.74,9.6,-22.35,-57.4,16.51,35.1,-0.63,-7.36
2013-03-02 03:00:00,-105.69,129.7,17.5,-22.35,-57.4,16.46,35.57,-2.06,-11.73
2013-03-02 06:00:00,-106.55,114.51,53.89,-22.35,-57.4,16.41,35.19,-1.89,-31.81
2013-03-02 09:00:00,-106.75,-53.21,242.32,-22.35,-57.4,15.67,33.31,-1.32,-50.27
2013-03-02 12:00:00,-103.8,-91.27,276.14,-22.35,-57.4,14.7,33.94,-0.68,-49.28
2013-03-02 15:00:00,-106.89,46.47,136.38,-22.35,-57.4,14.7,34.88,-3.94,-41.85
2013-03-02 18:00:00,-106.69,45.06,124.41,-22.35,-57.4,14.65,34.86,-7.31,-25.22
2013-03-02 21:00:00,-95.99,24.56,123.78,-22.35,-57.4,14.08,34.6,-7.63,-13.64
2013-03-03 00:00:00,-82.89,11.83,116.79,-22.35,-57.4,13.48,34.11,-7.67,-5.9
2013-03-03 03:00:00,-104.85,41.32,110.23,-22.35,-57.4,12.93,33.57,-7.68,-5.77
2013-03-03 06:00:00,-109.94,52.76,117.71,-22.35,-57.4,12.28,31.61,-7.79,-16.88
2013-03-03 09:00:00,-106.08,-121.91,324.03,-22.35,-57.4,6.66,26.2,-8.58,-40.56
2013-03-03 12:00:00,-100.22,-94.12,294.07,-22.35,-57.4,7.59,26.63,-6.53,-47.68
2013-03-03 15:00:00,-106.23,150.33,46.43,-22.35,-57.4,9.38,33.22,-5.9,-47.47
2013-03-03 18:00:00,-110.42,168.98,8.26,-22.35,-57.4,9.88,34.02,-0.05,-30.93
2013-03-03 21:00:00,-86.05,115.91,16.32,-22.35,-57.4,9.85,35.56,-0.05,-11.81
2013-03-04 00:00:00,-76.59,100.67,16.15,-22.35,-57.4,10.0,35.45,-0.05,-5.89
2013-03-04 03:00:00,-109.76,161.47,12.03,-22.35,-57.4,8.63,35.28,-0.05,-27.85
2013-03-04 06:00:00,-118.29,119.09,116.06,-22.35,-57.4,0.03,17.08,-0.05,-54.18
2013-03-04 09:00:00,-119.3,-173.59,414.45,-22.35,-57.4,0.01,7.52,-4.67,-44.66
2013-03-04 12:00:00,-109.23,-142.45,377.07,-22.35,-57.4,0.01,7.32,-4.88,-48.09
2013-03-04 15:00:00,-113.36,115.7,119.12,-22.35,-57.4,0.0,12.57,-1.6,-52.68
2013-03-04 18:00:00,-118.35,100.16,114.07,-22.35,-57.4,0.0,11.12,-1.51,-25.73
2013-03-04 21:00:00,-88.38,56.03,121.01,-22.35,-57.4,0.0,2.73,-1.48,-10.16
2013-03-05 00:00:00,-74.44,55.59,102.8,-22.35,-57.4,0.0,2.41,-1.43,-5.18
2013-03-05 03:00:00,-101.11,136.69,67.95,-22.35,-57.4,0.0,2.13,-1.46,-24.45
2013-03-05 06:00:00,-113.35,85.47,163.17,-22.35,-57.4,0.0,0.73,-3.5,-52.77
2013-03-05 09:00:00,-103.93,-123.07,352.2,-22.35,-57.4,0.0,0.6,-3.92,-42.15
2013-03-05 12:00:00,-96.07,-52.25,278.86,-22.35,-57.4,0.0,0.76,-3.86,-47.7
2013-03-05 15:00:00,-88.84,134.71,83.96,-22.35,-57.4,0.0,6.72,-2.96,-53.84
2013-03-05 18:00:00,-104.15,122.68,78.66,-22.35,-57.4,0.0,11.83,-2.95,-26.32
2013-03-05 21:00:00,-79.43,75.46,84.17,-22.35,-57.4,0.0,14.0,-3.95,-10.5
