snapshot,Fischer-Tropsch,low-temperature heat for industry,urban central air heat pump,urban central gas CHP,urban central gas boiler,urban central heat,urban central resistive heater,urban central solar thermal,urban central solid biomass CHP,urban central solid biomass CHP CC,urban central water tanks charger,urban central water tanks discharger
2013-01-28 00:00:00,35.87,-5.94,124.24,1.46,13.49,-218.25,6.9,0.0,22.42,55.12,-50.39,15.08
2013-01-28 03:00:00,35.94,-5.94,129.49,1.48,63.48,-350.24,33.7,0.0,22.48,55.12,-16.13,30.6
2013-01-28 06:00:00,35.94,-5.94,129.84,1.48,66.19,-365.99,42.21,0.0,22.48,55.12,-13.32,31.98
2013-01-28 09:00:00,35.91,-5.94,137.89,0.0,42.29,-324.64,42.13,3.99,19.41,55.12,-17.75,11.58
2013-01-28 12:00:00,35.9,-5.94,143.38,0.16,38.3,-311.72,32.57,11.62,17.31,55.12,-28.22,11.51
2013-01-28 15:00:00,35.94,-5.94,142.37,1.48,50.11,-330.88,31.17,4.61,21.58,55.12,-18.31,12.75
2013-01-28 18:00:00,35.92,-5.94,140.57,1.48,47.12,-327.03,34.14,0.0,19.92,55.12,-17.55,16.24
2013-01-28 21:00:00,35.84,-5.94,132.66,1.46,8.16,-230.0,7.73,0.0,12.61,53.32,-32.34,16.5
2013-01-29 00:00:00,35.46,-5.94,112.08,1.39,5.05,-177.91,3.5,0.0,12.14,47.17,-52.77,19.82
2013-01-29 03:00:00,35.93,-5.94,125.73,1.48,38.42,-280.59,22.49,0.0,13.98,51.23,-29.32,26.57
2013-01-29 06:00:00,35.94,-5.94,128.83,0.0,37.68,-290.31,27.69,0.0,12.92,52.01,-24.9,26.08
2013-01-29 09:00:00,36.03,-5.94,131.32,0.0,13.16,-258.88,35.57,7.15,8.99,44.29,-30.62,18.92
2013-01-29 12:00:00,35.98,-5.94,134.57,0.0,10.33,-249.4,29.87,11.91,8.63,46.03,-41.47,19.49
2013-01-29 15:00:00,36.89,-5.94,135.51,0.0,18.56,-264.49,32.05,4.33,10.22,47.75,-35.02,20.13
2013-01-29 18:00:00,36.88,-5.94,133.9,0.0,16.7,-260.67,31.09,0.0,10.43,47.68,-33.62,23.55
2013-01-29 21:00:00,35.51,-5.94,118.1,0.0,0.56,-185.44,6.82,0.0,8.35,43.59,-44.79,23.22
2013-01-30 00:00:00,35.19,-5.94,113.96,0.0,0.54,-155.51,4.95,0.0,8.02,39.6,-64.64,23.82
2013-01-30 03:00:00,36.28,-5.94,131.35,0.0,12.56,-239.89,23.74,0.0,8.77,42.34,-37.36,28.13
2013-01-30 06:00:00,37.06,-5.94,136.59,0.0,13.16,-249.93,29.69,0.01,8.41,36.18,-27.42,22.19
2013-01-30 09:00:00,36.53,-5.94,144.92,0.0,3.07,-223.59,39.21,7.8,6.07,21.18,-49.03,19.78
2013-01-30 12:00:00,36.46,-5.94,148.68,0.0,1.67,-215.45,38.66,17.12,5.24,19.21,-64.4,18.75
2013-01-30 15:00:00,36.6,-5.94,138.56,0.0,5.11,-227.79,34.32,5.27,7.17,27.32,-40.19,19.58
2013-01-30 18:00:00,36.6,-5.94,134.33,0.0,4.64,-225.02,35.05,0.0,7.29,27.47,-36.88,22.46
2013-01-30 21:00:00,35.98,-5.94,120.25,0.0,0.08,-162.92,18.9,0.0,3.85,25.23,-59.34,23.9
2013-01-31 00:00:00,36.24,-5.94,121.36,0.0,0.07,-164.49,22.01,0.0,3.01,24.85,-63.03,25.92
2013-01-31 03:00:00,37.0,-5.94,132.81,0.0,1.73,-255.3,43.5,0.0,6.99,36.35,-30.55,33.4
2013-01-31 06:00:00,37.07,-5.94,135.92,0.0,2.06,-267.26,45.67,0.0,6.31,39.66,-24.12,30.61
2013-01-31 09:00:00,37.0,-5.94,149.11,0.0,0.51,-238.51,40.47,9.54,1.81,20.72,-40.32,25.6
2013-01-31 12:00:00,36.98,-5.94,155.08,0.0,0.21,-229.39,37.68,18.76,2.78,21.64,-59.14,21.32
2013-01-31 15:00:00,36.85,-5.94,143.24,0.0,0.81,-242.52,32.22,5.83,5.26,36.83,-30.86,18.26
2013-01-31 18:00:00,37.03,-5.94,141.3,0.0,0.75,-240.13,32.18,0.0,5.68,37.4,-27.9,19.63
2013-01-31 21:00:00,36.62,-5.94,125.2,0.0,0.0,-173.26,18.32,0.0,3.04,28.94,-54.02,21.08
2013-02-01 00:00:00,36.65,-5.94,120.74,0.0,0.0,-179.33,20.4,0.0,3.08,30.13,-46.52,20.78
2013-02-01 03:00:00,37.8,-5.94,133.64,0.0,1.17,-280.6,39.15,0.0,8.14,54.76,-19.84,31.7
2013-02-01 06:00:00,37.77,-5.94,136.03,0.0,3.5,-295.36,41.3,0.02,11.93,54.9,-16.57,32.41
2013-02-01 09:00:00,37.54,-5.94,139.68,0.0,2.46,-262.91,29.16,5.8,6.65,53.97,-22.75,16.32
2013-02-01 12:00:00,37.51,-5.94,144.45,0.0,1.84,-252.43,19.05,11.14,10.15,54.52,-35.46,15.15
2013-02-01 15:00:00,37.49,-5.94,137.69,0.0,3.4,-266.99,22.5,3.95,14.75,54.72,-21.01,19.42
2013-02-01 18:00:00,37.64,-5.94,135.11,0.0,3.46,-264.76,26.26,0.0,14.75,54.69,-19.8,18.58
2013-02-01 21:00:00,36.19,-5.94,125.72,0.0,0.14,-190.72,7.23,0.0,4.96,54.42,-47.27,15.26
2013-02-02 00:00:00,36.39,-5.94,129.63,0.0,0.11,-210.89,9.61,0.0,5.92,54.99,-32.81,12.99
2013-02-02 03:00:00,37.52,-5.94,133.36,0.0,4.43,-327.8,58.29,0.0,20.86,55.12,-12.14,36.29
2013-02-02 06:00:00,37.69,-5.94,134.41,0.0,5.74,-339.21,65.2,0.02,20.76,55.12,-11.08,37.29
2013-02-02 09:00:00,37.18,-5.94,139.69,0.0,2.65,-302.06,58.33,3.03,17.16,55.09,-19.53,14.38
2013-02-02 12:00:00,37.1,-5.94,142.74,0.0,1.77,-290.36,54.7,8.09,14.51,54.9,-27.65,10.13
2013-02-02 15:00:00,37.26,-5.94,136.73,0.0,3.7,-311.27,59.88,2.9,19.67,55.12,-14.82,16.77
2013-02-02 18:00:00,37.13,-5.94,133.03,0.0,4.42,-313.31,61.59,0.0,20.2,55.12,-13.16,20.92
2013-02-02 21:00:00,36.94,-5.94,126.75,0.0,0.02,-224.51,26.3,0.0,7.77,55.12,-33.67,11.2
2013-02-03 00:00:00,36.94,-5.94,127.6,0.0,0.02,-223.97,22.27,0.0,12.67,55.12,-35.57,10.84
2013-02-03 03:00:00,36.94,-5.94,128.74,0.0,10.7,-351.46,66.76,0.0,22.31,55.12,-12.78,49.6
2013-02-03 06:00:00,36.94,-5.94,129.23,0.0,14.55,-361.34,72.85,0.01,22.32,55.12,-11.99,48.24
2013-02-03 09:00:00,36.95,-5.94,136.85,0.0,8.01,-321.45,70.59,7.65,17.54,55.09,-18.62,13.33
2013-02-03 12:00:00,36.95,-5.94,140.98,0.0,5.2,-309.17,62.14,15.85,14.46,55.12,-26.7,11.11
2013-02-03 15:00:00,36.95,-5.94,138.3,0.0,14.97,-332.03,65.44,5.34,21.91,55.12,-13.56,13.49
2013-02-03 18:00:00,36.95,-5.94,135.8,0.0,17.31,-333.91,67.27,0.0,21.92,55.12,-13.17,18.65
2013-02-03 21:00:00,36.75,-5.94,133.43,0.0,0.47,-236.18,17.37,0.0,12.12,55.12,-25.51,12.36
2013-02-04 00:00:00,36.65,-5.94,126.16,0.0,0.64,-193.21,9.74,0.0,11.37,55.07,-53.86,13.36
2013-02-04 03:00:00,37.67,-5.94,134.59,0.0,17.79,-306.17,42.99,0.0,19.01,55.12,-18.21,23.13
2013-02-04 06:00:00,37.77,-5.94,138.59,0.0,21.54,-320.5,48.31,0.0,16.93,55.12,-13.9,22.07
2013-02-04 09:00:00,36.87,-5.94,145.43,0.0,8.33,-284.84,50.56,6.9,9.16,51.8,-30.01,11.73
2013-02-04 12:00:00,36.77,-5.94,150.01,0.0,4.87,-273.5,44.1,13.38,8.09,51.29,-40.3,11.22
2013-02-04 15:00:00,36.64,-5.94,148.97,0.0,11.02,-289.8,46.52,4.48,11.26,53.12,-29.03,12.75
2013-02-04 18:00:00,36.6,-5.94,143.44,0.0,11.86,-287.05,48.36,0.0,11.22,53.28,-25.98,14.21
2013-02-04 21:00:00,36.39,-5.94,139.76,0.0,1.09,-203.95,22.44,0.0,9.37,52.96,-65.77,13.63
2013-02-05 00:00:00,36.75,-5.94,137.79,0.0,0.1,-206.76,30.8,0.0,8.73,52.74,-67.79,13.58
2013-02-05 03:00:00,37.45,-5.94,137.53,0.0,12.92,-328.39,66.76,0.0,19.2,55.11,-14.22,19.58
2013-02-05 06:00:00,37.62,-5.94,136.67,0.0,15.55,-346.87,68.4,0.08,19.65,55.12,-10.64,30.36
2013-02-05 09:00:00,37.33,-5.94,141.78,0.0,5.07,-307.63,61.23,7.46,10.61,55.1,-17.78,12.75
2013-02-05 12:00:00,37.33,-5.94,144.66,0.0,2.91,-294.79,51.53,13.28,17.99,55.12,-31.04,8.94
2013-02-05 15:00:00,36.21,-5.94,141.67,0.0,8.02,-312.16,57.01,3.39,20.86,55.12,-15.94,11.74
2013-02-05 18:00:00,36.19,-5.94,137.04,0.0,8.42,-309.98,58.86,0.0,20.9,55.12,-13.92,13.3
2013-02-05 21:00:00,35.28,-5.94,134.78,0.0,0.22,-220.18,20.98,0.0,18.82,55.12,-49.94,10.84
2013-02-06 00:00:00,34.85,-5.94,133.88,0.0,0.12,-223.19,27.87,0.0,19.37,55.12,-52.15,10.07
2013-02-06 03:00:00,36.18,-5.94,133.24,0.0,28.5,-357.62,76.66,0.0,22.57,55.12,-12.87,24.14
2013-02-06 06:00:00,36.23,-5.94,132.95,0.0,42.82,-376.89,76.97,0.0,22.57,55.12,-7.52,23.68
2013-02-06 09:00:00,36.02,-5.94,137.39,0.0,19.09,-333.76,65.06,5.99,22.32,55.12,-9.81,8.5
2013-02-06 12:00:00,36.17,-5.94,141.31,0.0,13.16,-319.73,54.7,10.1,22.26,55.12,-13.67,6.5
2013-02-06 15:00:00,36.18,-5.94,139.0,0.0,36.48,-338.93,45.96,3.29,22.57,55.12,-9.65,15.9
2013-02-06 18:00:00,36.02,-5.94,133.97,0.0,38.85,-336.31,51.64,0.0,22.57,55.12,-9.49,13.56
2013-02-06 21:00:00,34.08,-5.94,131.37,0.0,3.55,-237.28,13.59,0.0,22.57,55.12,-25.34,8.27
2013-02-07 00:00:00,34.99,-5.94,129.65,0.0,7.34,-240.75,21.33,0.0,22.57,55.12,-31.77,7.44
2013-02-07 03:00:00,36.07,-5.94,128.52,0.0,85.49,-388.14,51.58,0.0,22.57,55.12,-6.15,20.86
2013-02-07 06:00:00,33.93,-5.94,128.32,0.0,105.53,-410.11,38.92,0.01,22.57,55.12,-4.69,36.32
2013-02-07 09:00:00,35.79,-5.94,133.72,0.0,80.13,-362.59,33.83,6.07,22.57,55.12,-7.4,8.69
2013-02-07 12:00:00,34.84,-5.94,137.48,0.0,72.07,-347.01,25.45,13.06,22.48,55.12,-12.58,5.02
2013-02-07 15:00:00,31.71,-5.94,134.57,21.56,93.47,-368.02,6.62,4.09,22.57,55.12,-5.56,9.79
2013-02-07 18:00:00,32.41,-5.94,129.35,20.92,101.94,-365.53,7.59,0.0,22.57,55.12,-5.52,7.07
2013-02-07 21:00:00,30.93,-5.94,121.87,3.12,32.39,-256.82,3.94,0.0,22.57,55.12,-11.23,4.04
2013-02-08 00:00:00,31.02,-5.94,121.95,2.87,27.33,-252.77,4.04,0.0,22.57,55.12,-10.77,4.56
2013-02-08 03:00:00,34.54,-5.94,124.88,22.71,143.45,-409.91,6.98,0.0,22.57,55.12,-6.47,12.05
2013-02-08 06:00:00,35.18,-5.94,124.42,6.86,179.99,-431.61,9.66,0.0,22.57,55.12,-5.34,9.07
2013-02-08 09:00:00,34.4,-5.94,130.44,0.0,131.36,-381.43,7.93,7.45,22.57,55.12,-5.93,4.02
2013-02-08 12:00:00,32.61,-5.94,134.84,0.0,111.29,-365.2,5.43,12.53,22.57,55.12,-7.2,3.94
2013-02-08 15:00:00,30.12,-5.94,130.07,68.51,76.89,-387.7,6.92,3.26,22.57,55.12,-5.61,5.77
2013-02-08 18:00:00,28.49,-5.94,122.04,69.3,84.0,-384.51,7.38,0.0,22.57,55.12,-5.18,6.71
2013-02-08 21:00:00,25.52,-5.94,81.95,56.17,32.55,-269.94,4.14,0.0,22.57,55.12,-7.88,5.73
2013-02-09 00:00:00,23.76,-5.94,77.48,63.21,34.16,-272.34,4.4,0.0,22.57,55.12,-7.94,5.51
2013-02-09 03:00:00,28.66,-5.94,66.14,74.12,176.85,-434.61,8.2,0.0,22.57,55.12,-5.43,14.31
2013-02-09 06:00:00,29.04,-5.94,87.15,74.12,168.99,-446.77,9.22,0.03,22.57,55.12,-5.11,11.56
2013-02-09 09:00:00,28.34,-5.94,123.37,66.44,92.22,-396.28,6.66,8.7,22.57,55.12,-5.77,4.55
2013-02-09 12:00:00,27.74,-5.94,128.07,64.93,73.82,-380.86,3.94,15.61,22.57,55.12,-8.91,3.9
2013-02-09 15:00:00,28.12,-5.94,76.24,74.12,151.36,-410.01,6.1,4.06,22.57,55.12,-6.26,4.5
2013-02-09 18:00:00,28.63,-5.94,59.42,74.13,171.8,-412.08,3.75,0.0,22.57,55.12,-5.31,7.89
2013-02-09 21:00:00,28.73,-5.94,54.51,74.12,64.39,-288.85,2.74,0.0,22.57,55.12,-11.62,4.21
2013-02-10 00:00:00,26.56,-5.94,65.09,70.08,46.53,-275.05,2.54,0.0,22.57,55.12,-11.77,4.24
2013-02-10 03:00:00,32.67,-5.94,77.75,74.11,162.5,-439.64,5.65,0.0,22.57,55.12,-5.46,20.66
2013-02-10 06:00:00,36.1,-5.94,120.41,24.25,176.79,-451.89,7.76,0.02,22.57,55.12,-5.32,20.1
2013-02-10 09:00:00,35.34,-5.94,127.91,0.0,119.15,-400.78,38.2,10.39,22.57,55.12,-8.49,6.51
2013-02-10 12:00:00,34.83,-5.94,131.87,0.28,105.36,-385.19,36.25,15.85,22.57,55.12,-15.27,4.25
2013-02-10 15:00:00,35.16,-5.94,130.03,13.05,129.3,-414.77,38.15,3.06,22.57,55.12,-11.39,5.64
2013-02-10 18:00:00,35.63,-5.94,125.28,10.36,134.22,-416.9,41.89,0.0,22.57,55.12,-9.6,7.35
2013-02-10 21:00:00,33.3,-5.94,116.9,2.55,50.01,-290.61,30.62,0.0,22.57,55.12,-18.85,4.3
2013-02-11 00:00:00,32.23,-5.94,115.5,1.31,40.66,-263.87,25.71,0.0,22.57,55.12,-27.7,4.39
2013-02-11 03:00:00,34.02,-5.94,120.9,4.77,149.88,-429.21,42.43,0.0,22.57,55.12,-7.45,12.89
2013-02-11 06:00:00,34.77,-5.94,120.53,0.38,176.61,-452.9,28.23,0.01,22.57,55.12,-4.71,25.31
2013-02-11 09:00:00,34.65,-5.94,128.42,0.0,138.27,-399.98,23.57,2.48,22.57,55.12,-5.32,6.15
2013-02-11 12:00:00,33.88,-5.94,132.23,0.03,122.36,-382.8,20.75,6.35,22.57,55.12,-9.0,4.44
2013-02-11 15:00:00,32.73,-5.94,131.45,6.25,146.02,-406.5,15.1,2.19,22.57,55.12,-5.02,6.02
2013-02-11 18:00:00,32.13,-5.94,127.79,5.56,147.93,-403.41,17.38,0.0,22.57,55.12,-4.78,5.64
2013-02-11 21:00:00,29.45,-5.94,124.99,2.42,45.21,-281.39,10.14,0.0,22.57,55.12,-7.24,4.65
2013-02-12 00:00:00,27.93,-5.94,121.16,1.98,30.84,-257.24,8.51,0.0,22.57,55.12,-9.42,4.46
2013-02-12 03:00:00,28.28,-5.94,123.99,6.51,165.72,-417.15,13.75,0.0,22.57,55.12,-4.98,12.11
2013-02-12 06:00:00,28.49,-5.94,114.52,16.22,186.54,-440.63,10.67,0.03,22.57,55.12,-4.42,16.83
2013-02-12 09:00:00,28.67,-5.94,121.4,5.2,149.92,-389.22,7.43,5.1,22.57,55.12,-5.05,4.79
2013-02-12 12:00:00,28.19,-5.94,123.85,33.99,102.94,-372.43,3.84,11.63,22.57,55.12,-7.74,3.95
2013-02-12 15:00:00,28.48,-5.94,87.14,73.61,126.55,-395.26,5.57,3.33,22.57,55.12,-5.51,4.32
2013-02-12 18:00:00,30.26,-5.94,78.2,73.61,130.46,-392.41,8.36,0.0,22.57,55.12,-4.76,4.51
2013-02-12 21:00:00,30.59,-5.94,61.47,73.61,40.96,-274.46,3.09,0.0,22.57,55.12,-11.71,4.67
2013-02-13 00:00:00,29.51,-5.94,55.42,73.61,33.97,-252.47,1.23,0.0,22.57,55.12,-18.76,5.72
2013-02-13 03:00:00,32.21,-5.94,64.57,73.61,157.41,-408.86,6.49,0.0,22.57,55.12,-8.17,10.96
2013-02-13 06:00:00,33.45,-5.94,74.47,73.61,171.1,-432.49,7.41,0.0,22.57,55.12,-7.14,7.83
2013-02-13 09:00:00,33.49,-5.94,128.96,2.49,126.23,-382.04,13.11,9.27,22.57,55.12,-8.55,5.27
2013-02-13 12:00:00,33.08,-5.94,133.13,8.92,98.62,-365.44,13.09,16.83,22.57,55.12,-15.06,5.07
2013-02-13 15:00:00,33.09,-5.94,131.69,47.29,90.96,-387.74,11.99,4.47,22.57,55.12,-8.89,5.37
2013-02-13 18:00:00,32.69,-5.94,127.19,45.21,93.78,-385.39,15.97,0.0,22.57,55.12,-8.14,6.91
2013-02-13 21:00:00,31.06,-5.94,117.74,23.33,23.33,-269.89,11.26,0.0,22.57,55.12,-14.94,6.36
2013-02-14 00:00:00,25.56,-5.94,112.92,18.44,20.73,-236.51,2.45,0.0,22.57,55.12,-22.88,7.54
2013-02-14 03:00:00,31.69,-5.94,123.72,39.09,109.39,-382.75,6.05,0.0,22.57,55.12,-9.87,10.92
2013-02-14 06:00:00,32.87,-5.94,127.29,17.46,128.04,-400.89,12.84,0.0,22.57,55.12,-8.63,19.26
2013-02-14 09:00:00,31.23,-5.94,134.4,9.6,93.37,-354.77,8.84,10.64,22.57,55.12,-11.84,6.76
2013-02-14 12:00:00,30.31,-5.94,139.71,9.13,78.63,-340.06,7.2,17.02,22.57,55.12,-20.12,6.41
2013-02-14 15:00:00,30.11,-5.94,140.29,17.79,95.75,-361.11,8.12,4.38,22.57,55.12,-13.51,6.42
2013-02-14 18:00:00,29.33,-5.94,134.88,40.1,74.27,-357.77,10.09,0.0,22.57,55.12,-9.54,6.88
2013-02-14 21:00:00,25.03,-5.94,126.29,19.06,11.6,-250.27,5.8,0.0,22.57,55.12,-15.08,5.79
2013-02-15 00:00:00,23.93,-5.94,118.65,5.21,8.22,-219.14,4.79,0.0,22.57,55.12,-19.33,5.9
2013-02-15 03:00:00,28.61,-5.94,126.54,54.49,57.42,-351.47,7.02,0.0,22.57,55.12,-7.38,13.0
2013-02-15 06:00:00,28.31,-5.94,129.06,64.24,64.91,-368.9,4.17,0.01,22.57,55.12,-5.83,12.26
2013-02-15 09:00:00,26.28,-5.94,138.15,18.27,64.54,-326.96,1.15,8.21,22.57,55.12,-10.27,8.87
2013-02-15 12:00:00,25.98,-5.94,130.65,43.86,38.86,-313.55,2.91,15.89,22.57,55.12,-24.37,8.0
2013-02-15 15:00:00,25.34,-5.94,16.08,74.13,138.48,-332.61,1.11,5.1,22.57,55.12,-8.48,9.08
2013-02-15 18:00:00,25.28,-5.94,0.0,74.13,152.11,-329.61,0.0,0.0,22.57,55.12,-5.36,11.67
2013-02-15 21:00:00,23.93,-5.94,0.0,74.13,76.71,-233.09,0.17,0.0,22.57,55.12,-18.63,5.02
2013-02-16 00:00:00,22.54,-5.94,0.27,74.13,77.39,-222.41,0.14,0.0,22.57,55.12,-29.27,5.44
2013-02-16 03:00:00,29.45,-5.94,0.52,74.13,152.04,-349.05,0.34,0.0,22.57,55.12,-5.78,26.6
2013-02-16 06:00:00,31.61,-5.94,2.58,74.13,168.82,-358.22,0.0,0.03,22.57,55.12,-6.14,15.42
2013-02-16 09:00:00,29.92,-5.94,75.93,67.6,63.13,-318.91,3.88,11.11,22.57,55.12,-9.16,4.72
2013-02-16 12:00:00,29.09,-5.94,81.45,66.37,50.0,-307.05,3.68,18.26,22.57,55.12,-18.12,4.56
2013-02-16 15:00:00,29.64,-5.94,30.51,74.13,120.87,-329.85,0.89,4.63,22.57,55.12,-7.69,5.1
2013-02-16 18:00:00,29.62,-5.94,12.08,74.13,142.61,-330.97,1.64,0.0,22.57,55.12,-7.28,6.41
2013-02-16 21:00:00,25.97,-5.94,5.34,74.12,74.22,-234.81,2.22,0.0,22.57,55.12,-23.71,4.87
2013-02-17 00:00:00,24.8,-5.94,14.81,74.04,63.64,-231.35,2.28,0.0,22.57,55.12,-25.22,5.23
2013-02-17 03:00:00,29.74,-5.94,14.14,74.13,159.12,-364.26,2.79,0.0,22.57,55.12,-8.16,20.74
2013-02-17 06:00:00,30.09,-5.94,41.89,74.13,153.39,-374.3,2.7,0.02,22.57,55.12,-7.19,7.49
2013-02-17 09:00:00,29.49,-5.94,102.25,47.17,68.1,-332.95,11.01,6.51,22.57,55.12,-8.0,4.66
2013-02-17 12:00:00,28.74,-5.94,110.53,46.11,49.33,-320.41,8.47,10.33,22.57,55.12,-9.47,4.59
2013-02-17 15:00:00,29.6,-5.94,98.13,60.78,75.07,-344.31,9.43,1.59,22.57,55.12,-7.19,5.15
2013-02-17 18:00:00,29.95,-5.94,76.02,60.78,100.22,-345.67,8.75,0.0,22.57,55.12,-6.75,4.94
2013-02-17 21:00:00,24.49,-5.94,70.91,60.66,25.71,-243.75,6.1,0.0,22.57,55.12,-20.4,4.51
2013-02-18 00:00:00,21.76,-5.94,67.21,62.82,21.44,-230.83,4.6,0.0,22.57,55.12,-23.41,4.64
2013-02-18 03:00:00,28.18,-5.94,69.05,67.19,124.16,-371.45,7.0,0.0,22.57,55.12,-6.87,10.96
2013-02-18 06:00:00,29.74,-5.94,78.21,62.97,139.07,-390.99,5.74,0.0,22.57,55.12,-5.67,9.18
2013-02-18 09:00:00,29.12,-5.94,134.3,1.72,87.81,-346.15,16.05,7.55,22.57,55.12,-6.83,4.66
2013-02-18 12:00:00,28.15,-5.94,140.66,1.8,69.86,-331.7,12.99,14.13,22.57,55.12,-11.89,4.23
2013-02-18 15:00:00,26.33,-5.94,125.91,59.97,59.82,-351.91,7.72,3.34,22.57,55.12,-8.07,5.12
2013-02-18 18:00:00,26.99,-5.94,107.83,59.51,76.63,-348.95,7.36,0.0,22.57,55.12,-5.93,4.8
2013-02-18 21:00:00,24.95,-5.94,78.01,58.17,22.11,-245.27,2.8,0.0,22.57,55.12,-16.9,4.37
2013-02-19 00:00:00,24.06,-5.94,64.69,56.28,27.63,-234.75,3.73,0.0,22.57,55.12,-17.8,4.39
2013-02-19 03:00:00,25.82,-5.94,75.85,59.09,135.03,-377.87,7.81,0.0,22.57,55.12,-5.19,7.69
2013-02-19 06:00:00,26.37,-5.94,85.72,58.71,138.8,-398.53,12.25,0.01,22.57,55.12,-4.56,9.46
2013-02-19 09:00:00,25.54,-5.94,134.85,0.0,87.38,-352.67,23.92,9.97,22.47,55.12,-5.92,5.27
2013-02-19 12:00:00,24.98,-5.94,143.25,0.0,67.86,-337.8,21.65,14.36,22.57,55.12,-10.84,4.77
2013-02-19 15:00:00,25.24,-5.94,142.44,17.01,80.67,-358.32,16.71,3.35,22.57,55.12,-5.03,6.15
2013-02-19 18:00:00,27.4,-5.94,134.71,37.76,65.86,-355.5,18.09,0.0,22.57,55.12,-4.87,4.79
2013-02-19 21:00:00,26.62,-5.94,124.3,4.04,20.41,-249.9,7.34,0.0,22.57,55.12,-8.4,3.82
2013-02-20 00:00:00,26.09,-5.94,121.78,2.16,17.14,-243.13,10.03,0.0,22.57,55.12,-9.88,4.03
2013-02-20 03:00:00,31.01,-5.94,126.14,25.51,123.0,-392.63,15.03,0.0,22.57,55.12,-5.29,5.45
2013-02-20 06:00:00,31.68,-5.94,126.53,0.0,164.78,-413.82,17.7,0.04,22.57,55.12,-4.6,5.93
2013-02-20 09:00:00,33.9,-5.94,134.32,0.0,85.16,-365.99,35.48,9.15,22.57,55.12,-7.33,3.55
2013-02-20 12:00:00,33.37,-5.94,139.07,0.0,71.68,-350.5,31.86,14.05,22.57,55.12,-14.86,3.58
2013-02-20 15:00:00,32.29,-5.94,136.66,0.0,103.35,-371.93,26.96,3.83,22.57,55.12,-6.48,3.57
2013-02-20 18:00:00,33.24,-5.94,129.93,0.0,110.61,-368.88,25.98,0.04,22.57,55.12,-6.63,3.94
2013-02-20 21:00:00,30.79,-5.94,125.44,0.0,24.27,-258.69,15.75,0.0,22.57,55.12,-13.11,3.78
2013-02-21 00:00:00,29.57,-5.94,123.68,0.0,30.4,-262.47,15.8,0.0,22.57,55.12,-12.71,3.96
2013-02-21 03:00:00,32.2,-5.94,122.06,5.11,166.42,-426.32,25.67,0.0,22.57,55.12,-6.56,9.66
2013-02-21 06:00:00,31.85,-5.94,122.21,0.0,183.87,-450.11,28.38,0.0,22.57,55.12,-4.26,16.29
2013-02-21 09:00:00,31.69,-5.94,128.66,0.0,139.1,-397.51,23.38,4.58,22.57,55.12,-5.33,3.66
2013-02-21 12:00:00,31.19,-5.94,132.33,0.0,120.81,-380.37,21.03,7.89,22.57,55.12,-8.05,3.4
2013-02-21 15:00:00,29.68,-5.94,130.54,1.96,149.62,-403.79,19.77,1.64,22.57,55.12,-5.98,4.8
2013-02-21 18:00:00,29.58,-5.94,126.13,0.8,157.15,-400.76,16.74,0.0,22.57,55.12,-5.52,4.11
2013-02-21 21:00:00,27.97,-5.94,123.69,0.0,49.67,-279.95,13.71,0.0,22.57,55.12,-10.23,3.36
2013-02-22 00:00:00,27.83,-5.94,121.83,0.0,49.04,-269.63,10.26,0.0,22.57,55.12,-14.41,3.32
2013-02-22 03:00:00,30.03,-5.94,120.94,13.24,174.38,-438.76,18.08,0.0,22.57,55.12,-4.3,14.62
2013-02-22 06:00:00,29.76,-5.94,121.46,1.02,192.92,-464.18,25.04,0.0,22.57,55.12,-2.66,24.88
2013-02-22 09:00:00,30.74,-5.94,126.74,0.0,133.44,-409.6,42.64,4.76,22.57,55.12,-3.37,2.88
2013-02-22 12:00:00,28.82,-5.94,129.89,0.0,117.53,-391.66,38.41,8.14,22.57,55.12,-4.97,2.07
2013-02-22 15:00:00,27.23,-5.94,128.56,0.0,142.91,-415.74,42.89,1.41,22.57,55.12,-3.16,4.13
2013-02-22 18:00:00,27.35,-5.94,125.68,0.0,147.56,-413.12,40.27,0.0,22.57,55.12,-2.79,3.29
2013-02-22 21:00:00,25.84,-5.94,123.36,0.0,52.95,-289.55,23.73,0.0,22.53,55.12,-9.97,1.91
2013-02-23 00:00:00,26.93,-5.94,120.54,0.0,49.77,-271.58,17.66,0.0,22.56,55.12,-17.11,2.05
2013-02-23 03:00:00,28.99,-5.94,120.64,0.0,142.55,-431.84,54.14,0.0,22.57,55.12,-2.43,16.2
2013-02-23 06:00:00,30.08,-5.94,121.1,0.0,153.52,-446.2,59.89,0.01,22.57,55.12,-2.22,12.05
2013-02-23 09:00:00,30.37,-5.94,127.05,0.0,99.0,-395.55,64.66,5.76,22.48,55.12,-4.81,1.84
2013-02-23 12:00:00,29.95,-5.94,130.35,0.0,84.06,-379.63,59.91,9.12,22.45,55.12,-7.22,1.82
2013-02-23 15:00:00,29.8,-5.94,129.14,0.0,109.64,-408.29,66.59,2.65,22.22,55.12,-3.25,2.29
2013-02-23 18:00:00,29.32,-5.94,127.15,0.0,118.96,-411.26,64.51,0.07,22.25,55.12,-2.99,2.79
2013-02-23 21:00:00,25.78,-5.94,123.75,0.0,33.86,-289.63,43.23,0.0,21.35,55.12,-9.31,1.77
