snapshot,AC,BEV charger,DC,H2 Electrolysis,OCGT,PHS,V2G,agriculture electricity,battery charger,battery discharger,electricity,home battery charger,home battery discharger,hydro,industry electricity,offwind-ac,offwind-dc,onwind,residential rural ground heat pump,residential rural resistive heater,residential urban decentral air heat pump,residential urban decentral resistive heater,ror,services rural ground heat pump,services rural resistive heater,services urban decentral air heat pump,services urban decentral resistive heater,solar,solar rooftop,urban central air heat pump,urban central gas CHP,urban central resistive heater,urban central solid biomass CHP,urban central solid biomass CHP CC
2013-10-14 15:00:00,-0.0,-41.81,-0.0,-163.17,0.0,7.83,0.77,-5.12,-0.02,16.2,-233.21,-0.01,0.02,89.76,-194.35,13.53,109.79,333.29,-11.79,0.0,-22.13,-0.07,11.2,-9.32,0.0,-7.73,-0.0,105.89,10.86,-27.42,0.0,-0.19,0.0,17.24
2013-10-14 18:00:00,-0.0,-29.7,0.0,-107.64,0.0,7.25,6.9,-5.12,-0.02,24.63,-217.86,-0.01,0.01,88.77,-194.35,14.86,110.26,348.27,-10.99,0.0,-21.62,-0.0,11.17,-8.87,0.0,-7.12,-0.0,0.0,0.0,-25.83,0.0,-0.09,0.0,17.12
2013-10-14 21:00:00,0.0,-34.97,0.0,-132.04,0.0,6.9,0.75,-5.12,-0.03,18.58,-176.39,-0.01,0.01,88.69,-194.35,14.08,107.37,336.7,-7.87,0.0,-15.64,0.0,11.15,-8.66,0.0,-6.75,-0.0,0.0,0.0,-17.8,0.0,-0.01,0.0,15.41
2013-10-15 00:00:00,-0.0,-33.77,0.0,-140.5,0.0,7.24,0.68,-5.12,-0.03,14.44,-157.53,-0.01,0.01,85.36,-194.35,12.06,89.25,355.36,-7.99,0.0,-15.92,-0.0,11.15,-9.07,0.0,-7.76,-0.0,0.0,0.0,-18.91,0.0,-0.1,0.0,15.52
2013-10-15 03:00:00,-0.0,-18.63,0.0,-120.19,0.0,9.66,4.64,-5.12,-0.02,30.72,-187.6,-0.01,0.02,84.12,-194.35,9.16,97.42,347.24,-11.67,0.0,-23.67,-0.09,11.16,-10.09,0.0,-10.03,-0.08,0.0,0.0,-29.86,0.0,-0.69,0.0,17.97
2013-10-15 06:00:00,-0.0,-80.2,0.0,-195.38,0.0,8.78,0.0,-5.12,-23.56,0.02,-232.39,-0.02,0.01,83.33,-194.35,8.17,80.92,314.39,-11.09,0.0,-22.4,-0.02,11.18,-9.69,0.0,-9.13,-0.01,261.01,28.66,-29.58,0.0,-0.55,0.0,17.0
2013-10-15 09:00:00,-0.0,-259.91,0.0,-356.47,0.0,5.31,5.49,-5.12,-48.97,0.02,-234.91,-0.02,0.01,78.55,-194.35,7.75,71.88,265.11,-10.39,0.0,-19.82,-0.01,11.21,-9.24,0.0,-7.73,-0.0,645.43,68.32,-26.38,0.0,-0.2,0.0,14.43
2013-10-15 12:00:00,0.0,-160.16,0.0,-338.3,0.0,5.63,3.29,-5.12,-36.3,0.01,-225.8,-0.02,0.0,78.7,-194.35,11.05,71.54,276.84,-10.43,0.0,-19.3,-0.01,11.27,-9.13,0.0,-7.27,-0.0,510.55,51.69,-27.2,0.0,-0.17,0.0,12.95
2013-10-15 15:00:00,-0.0,-11.06,-0.0,-120.57,0.0,20.34,8.39,-5.12,-0.01,37.26,-234.35,-0.01,0.02,82.53,-194.35,13.79,78.4,268.67,-11.19,0.0,-21.2,-0.03,11.32,-9.12,0.0,-7.41,-0.0,92.94,8.7,-25.55,0.0,-0.25,0.0,17.89
2013-10-15 18:00:00,0.0,-17.26,0.0,-96.84,0.0,23.45,4.55,-5.12,-0.02,43.34,-219.61,-0.01,0.01,83.72,-194.35,13.51,98.34,306.51,-10.46,0.0,-20.87,-0.01,11.46,-8.71,0.0,-6.89,-0.0,0.0,0.0,-22.3,0.0,-0.16,0.0,17.74
2013-10-15 21:00:00,0.0,-30.54,0.0,-161.74,0.0,14.37,3.4,-5.12,-0.02,20.12,-178.13,-0.01,0.01,85.04,-194.35,8.16,96.24,366.06,-7.58,0.0,-15.39,0.0,11.79,-8.5,0.0,-6.61,-0.0,0.0,0.0,-13.71,0.0,-0.03,0.0,16.55
2013-10-16 00:00:00,0.0,-24.45,-0.0,-176.78,0.0,13.64,0.76,-5.12,-0.02,6.69,-157.37,-0.01,0.01,84.33,-194.35,5.56,73.21,403.83,-8.73,0.0,-17.44,-0.07,12.15,-9.46,0.0,-8.53,-0.24,0.0,0.0,-14.01,0.0,-1.69,0.0,18.13
2013-10-16 03:00:00,-0.0,-49.9,0.0,-164.09,0.0,32.85,5.69,-5.12,-0.01,37.36,-186.22,-0.01,0.02,84.73,-194.35,5.06,36.67,452.8,-12.96,0.0,-25.89,-1.15,12.35,-10.6,-0.01,-10.95,-0.7,0.0,0.0,-21.58,0.0,-3.19,0.0,19.22
2013-10-16 06:00:00,-0.0,-41.79,0.0,-414.29,0.0,1.45,51.75,-5.12,-4.04,0.05,-232.81,-0.02,0.01,53.54,-194.35,7.78,20.06,514.58,-12.22,-0.01,-24.41,-0.61,12.42,-10.12,-0.01,-9.97,-0.3,279.06,31.75,-35.83,0.0,-0.18,0.0,13.61
2013-10-16 09:00:00,-0.0,-191.63,0.0,-688.71,0.0,-18.58,0.91,-5.12,-47.85,0.04,-236.55,-0.02,0.01,48.97,-194.35,13.33,21.42,552.0,-11.43,-0.04,-21.7,-0.25,12.48,-9.62,-0.03,-8.49,-0.08,725.85,80.92,-31.82,0.0,-0.68,0.0,11.02
2013-10-16 12:00:00,0.0,-212.55,0.0,-690.8,0.0,-9.72,2.19,-5.12,-43.89,0.04,-228.11,-0.02,0.01,48.36,-194.35,17.8,31.55,630.5,-11.5,-0.04,-21.11,-0.32,12.5,-9.49,-0.03,-7.97,-0.06,648.42,68.62,-34.12,0.0,-1.13,0.0,10.36
2013-10-16 15:00:00,-0.0,-37.31,0.0,-432.25,0.0,9.32,9.92,-5.12,-0.03,3.13,-234.86,-0.01,0.02,56.15,-194.35,23.23,57.75,657.04,-12.38,-0.02,-22.85,-0.77,12.5,-9.48,-0.02,-8.03,-0.1,135.39,13.07,-32.06,0.0,-0.81,0.0,12.94
2013-10-16 18:00:00,-0.0,-44.35,-0.0,-360.48,0.0,2.93,2.3,-5.12,-0.05,24.64,-218.48,-0.02,0.01,58.52,-194.35,28.59,96.54,669.65,-11.46,-0.01,-22.18,-0.19,12.53,-9.0,-0.01,-7.32,-0.02,0.0,0.0,-32.21,0.0,-1.75,0.0,11.29
2013-10-16 21:00:00,0.0,-106.67,-0.0,-383.86,0.0,0.41,0.34,-5.12,-0.05,14.68,-177.63,-0.02,0.01,53.15,-194.35,30.11,128.98,686.3,-8.15,-0.01,-15.94,-0.01,12.56,-8.79,-0.01,-6.93,-0.03,0.0,0.0,-26.3,0.0,-0.39,0.0,7.7
2013-10-17 00:00:00,0.0,-153.74,0.0,-376.3,0.0,-0.29,0.3,-5.12,-0.04,17.89,-159.53,-0.01,0.02,51.02,-194.35,30.61,149.16,686.6,-8.47,0.0,-14.92,-0.09,12.61,-9.25,0.0,-6.83,-0.25,0.0,0.0,-24.08,0.0,-1.83,0.0,6.91
2013-10-17 03:00:00,0.0,-143.71,0.0,-327.1,0.0,-0.12,0.28,-5.12,-0.04,31.48,-189.86,-0.01,0.02,49.74,-194.35,32.81,143.23,669.3,-12.38,-0.05,-21.09,-0.98,12.63,-10.26,-0.06,-8.5,-0.57,0.0,0.0,-30.47,0.0,-3.71,0.0,8.89
2013-10-17 06:00:00,-0.0,-114.61,0.0,-518.06,0.0,-16.7,4.81,-5.12,-20.1,0.25,-234.95,-0.02,0.01,8.72,-194.35,33.26,123.92,596.64,-11.66,-0.08,-19.74,-0.56,12.53,-9.84,-0.08,-7.73,-0.3,367.8,42.02,-36.4,0.0,-2.87,0.0,3.18
2013-10-17 09:00:00,-0.0,-298.22,0.0,-742.06,0.0,-33.62,0.12,-5.12,-67.22,0.11,-237.81,-0.02,0.01,6.81,-194.35,30.89,130.39,519.22,-10.93,-0.07,-17.42,-0.27,12.11,-9.38,-0.07,-6.56,-0.12,871.76,99.91,-47.27,0.0,-2.07,0.0,1.23
2013-10-17 12:00:00,-0.0,-287.77,0.0,-722.73,0.0,-26.89,0.12,-5.12,-63.78,0.17,-229.45,-0.02,0.01,6.89,-194.35,28.74,145.99,581.69,-11.01,-0.07,-16.98,-0.31,12.05,-9.27,-0.07,-6.19,-0.11,762.3,86.39,-49.77,0.0,-1.95,0.0,1.48
2013-10-17 15:00:00,0.0,-28.04,0.0,-352.54,0.0,0.72,4.98,-5.12,-0.05,0.91,-237.45,-0.01,0.02,13.7,-194.35,24.88,150.35,541.46,-11.83,-0.02,-18.51,-0.52,11.81,-9.25,0.0,-6.31,-0.05,132.81,14.16,-33.17,0.0,-2.37,0.0,3.8
2013-10-17 18:00:00,-0.0,-19.16,0.0,-253.51,0.0,15.09,15.31,-5.12,-0.02,26.02,-223.02,-0.01,0.02,16.1,-194.35,19.02,135.61,528.59,-10.9,0.0,-18.2,-0.13,11.52,-8.8,0.0,-5.91,-0.01,0.0,0.0,-30.66,0.0,-0.94,0.0,3.48
2013-10-17 21:00:00,0.0,-24.38,0.0,-261.77,0.0,7.14,3.94,-5.12,-0.03,33.77,-181.46,-0.01,0.02,15.14,-194.35,17.56,117.09,520.71,-7.84,0.0,-13.81,-0.01,11.27,-8.62,0.0,-5.77,-0.02,0.0,0.0,-24.79,0.0,-0.2,0.0,1.54
2013-10-18 00:00:00,-0.0,-45.32,-0.0,-257.82,0.0,15.08,8.51,-5.12,-0.02,42.35,-159.45,-0.01,0.02,15.06,-194.35,14.77,99.84,523.46,-8.83,0.0,-16.44,-0.05,11.04,-9.48,0.0,-7.86,-0.22,0.0,0.0,-25.72,0.0,-1.79,0.0,2.37
2013-10-18 03:00:00,-0.0,-49.24,-0.0,-237.29,0.0,24.61,13.2,-5.12,-0.02,41.8,-187.97,-0.01,0.02,13.49,-194.35,13.1,87.69,556.81,-13.04,-0.06,-23.73,-1.84,10.84,-10.58,-0.08,-9.81,-1.07,0.0,0.0,-26.15,0.0,-7.77,0.0,6.57
2013-10-18 06:00:00,0.0,-110.58,0.0,-489.98,0.0,-10.61,14.32,-5.12,-22.87,0.03,-231.52,-0.02,0.01,0.02,-194.35,14.56,60.11,624.54,-12.25,-0.0,-22.29,-1.19,10.71,-10.1,-0.01,-8.94,-0.59,390.44,47.22,-38.1,0.0,-6.7,0.0,3.28
2013-10-18 09:00:00,-0.0,-355.08,0.0,-803.48,0.0,-38.93,0.12,-5.12,-69.88,0.01,-231.49,-0.03,0.01,0.01,-194.35,16.17,39.34,665.02,-11.46,0.0,-19.73,-0.41,10.22,-9.61,0.0,-7.64,-0.09,943.83,113.32,-35.5,0.0,-5.68,0.0,0.4
2013-10-18 12:00:00,-0.0,-276.28,0.0,-798.27,0.0,-13.18,0.01,-5.12,-57.58,0.02,-219.03,-0.02,0.01,0.03,-194.35,17.26,41.95,700.98,-11.56,0.0,-19.18,-0.38,10.49,-9.49,0.0,-7.15,-0.06,788.95,92.1,-37.22,0.0,-5.19,0.0,2.25
2013-10-18 15:00:00,-0.0,-21.12,-0.0,-480.1,0.0,10.85,32.93,-5.12,-0.02,37.35,-228.11,-0.01,0.02,33.68,-194.35,19.77,45.79,690.61,-12.44,-0.01,-21.02,-1.19,10.43,-9.48,0.0,-7.36,-0.07,121.99,13.16,-35.83,0.0,-4.85,0.0,4.51
2013-10-18 18:00:00,-0.0,-34.05,-0.0,-428.41,0.0,12.06,12.52,-5.12,-0.03,50.56,-212.93,-0.01,0.02,35.85,-194.35,25.97,64.27,746.15,-11.44,0.0,-20.84,-0.52,10.41,-8.99,0.0,-6.88,-0.01,0.0,0.0,-34.96,0.0,-3.39,0.0,4.16
2013-10-18 21:00:00,0.0,-55.23,0.0,-390.89,0.0,3.46,14.85,-5.12,-0.03,22.66,-176.16,-0.02,0.02,1.35,-194.35,27.66,95.38,714.72,-8.12,0.0,-15.49,-0.0,10.42,-8.88,0.0,-6.87,-0.02,0.0,0.0,-30.97,0.0,-0.22,0.0,1.84
2013-10-19 00:00:00,0.0,-30.14,-0.0,-353.63,0.0,4.65,6.35,-5.12,-0.03,9.21,-153.7,-0.01,0.02,1.31,-194.35,24.37,116.99,633.18,-8.97,0.0,-15.84,-0.12,10.49,-9.78,0.0,-7.52,-0.83,0.0,0.0,-28.23,0.0,-2.63,0.0,4.36
2013-10-19 03:00:00,0.0,-35.01,-0.0,-296.02,0.0,4.23,4.38,-5.12,-0.02,11.64,-157.99,-0.01,0.02,1.26,-194.35,22.6,134.36,586.44,-13.3,-0.02,-21.72,-3.57,10.48,-10.31,-0.02,-8.28,-1.4,0.12,0.03,-30.28,0.0,-6.8,0.0,8.7
2013-10-19 06:00:00,0.0,-74.54,-0.0,-616.77,0.0,-6.76,1.15,-5.12,-12.23,0.38,-192.57,-0.03,0.01,0.02,-194.35,24.38,147.1,572.29,-12.4,0.0,-20.28,-1.93,10.42,-9.82,0.0,-7.53,-0.6,386.05,47.3,-31.45,0.0,-8.15,0.0,5.4
2013-10-19 09:00:00,0.0,-329.91,-0.0,-841.97,0.0,-8.9,0.4,-5.12,-49.29,0.03,-200.15,-0.02,0.01,0.02,-194.35,25.08,146.26,517.91,-11.6,0.0,-17.71,-0.48,10.26,-9.38,0.0,-6.33,-0.11,898.4,109.25,-28.91,0.0,-6.2,0.0,2.81
2013-10-19 12:00:00,-0.0,-207.15,0.0,-797.78,0.0,-7.82,0.4,-5.12,-24.25,0.04,-187.19,-0.02,0.02,0.02,-194.35,24.13,127.34,575.72,-11.72,-0.01,-17.01,-0.54,10.12,-9.39,-0.01,-6.04,-0.11,679.23,80.86,-27.92,0.0,-4.76,0.0,3.33
2013-10-19 15:00:00,0.0,-12.12,-0.0,-471.29,0.0,-6.74,1.25,-5.12,-0.04,5.58,-201.51,-0.02,0.02,0.02,-194.35,25.81,132.97,688.42,-12.63,-0.02,-18.43,-1.65,10.07,-9.5,-0.01,-6.36,-0.18,96.8,10.18,-29.14,0.0,-7.28,0.0,5.28
2013-10-19 18:00:00,-0.0,-26.19,0.0,-443.5,0.0,-6.7,1.0,-5.12,-0.04,22.13,-193.14,-0.02,0.02,0.02,-194.35,27.48,138.07,745.76,-11.55,-0.02,-18.1,-0.7,10.03,-9.16,-0.01,-6.15,-0.08,0.0,0.0,-29.41,0.0,-5.42,0.0,5.14
2013-10-19 21:00:00,0.0,-43.18,-0.0,-491.4,0.0,-6.7,0.64,-5.12,-0.04,14.21,-164.77,-0.02,0.02,0.02,-194.35,28.18,149.53,766.57,-8.17,-0.01,-13.63,-0.01,9.98,-8.92,-0.02,-5.9,-0.05,0.0,0.0,-27.27,0.0,-1.58,0.0,2.0
2013-10-20 00:00:00,-0.0,-33.41,0.0,-509.02,0.0,-6.7,0.58,-5.12,-0.04,12.13,-142.32,-0.02,0.02,0.03,-194.35,25.61,151.58,750.84,-6.79,-0.02,-12.2,-0.34,9.94,-8.43,-0.02,-5.23,-0.93,0.0,0.0,-22.92,0.0,-4.62,0.0,1.73
2013-10-20 03:00:00,-0.0,-31.61,0.0,-483.71,0.0,-6.69,0.49,-5.12,-0.04,20.44,-140.87,-0.02,0.02,0.03,-194.35,25.53,143.07,735.85,-9.11,-0.07,-15.2,-3.0,9.96,-8.71,-0.05,-5.63,-1.31,0.13,0.04,-24.48,0.0,-8.93,0.0,3.36
2013-10-20 06:00:00,0.0,-88.24,-0.0,-722.62,0.0,-6.71,17.37,-5.12,-19.05,0.21,-169.12,-0.02,0.02,0.03,-194.35,27.94,138.36,730.18,-8.66,-0.03,-14.44,-2.04,10.0,-8.45,-0.03,-5.25,-0.78,313.69,37.24,-24.5,0.0,-7.72,0.0,2.09
2013-10-20 09:00:00,0.0,-294.91,0.0,-843.87,0.0,-9.63,0.15,-5.12,-68.34,0.03,-186.01,-0.02,0.01,0.03,-194.35,30.5,128.48,675.64,-8.21,-0.03,-13.08,-1.03,10.09,-8.21,-0.03,-4.69,-0.23,736.77,84.65,-22.95,0.0,-6.95,0.0,1.29
2013-10-20 12:00:00,0.0,-189.35,0.0,-824.0,0.0,-6.99,0.31,-5.12,-42.06,0.03,-175.45,-0.02,0.02,0.03,-194.35,32.31,134.41,675.61,-8.29,-0.03,-12.78,-1.04,10.24,-8.21,-0.03,-4.56,-0.21,583.75,66.01,-26.59,0.0,-5.13,0.0,1.46
2013-10-20 15:00:00,-0.0,-42.39,0.0,-505.15,0.0,-6.17,1.05,-5.12,-0.04,37.5,-194.93,-0.02,0.02,0.2,-194.35,33.49,139.99,683.56,-8.79,-0.03,-13.62,-2.04,10.39,-8.27,-0.01,-4.74,-0.39,97.68,9.89,-23.07,0.0,-6.88,0.0,2.24
2013-10-20 18:00:00,-0.0,-11.86,0.0,-424.81,0.0,-5.68,0.94,-5.12,-0.03,28.79,-193.1,-0.02,0.02,0.1,-194.35,34.0,131.75,690.37,-8.12,0.0,-13.53,-1.04,10.48,-8.07,0.0,-4.69,-0.14,0.0,0.0,-23.26,0.0,-4.57,0.0,1.94
2013-10-20 21:00:00,0.0,-28.14,-0.0,-426.12,0.0,-5.51,3.88,-5.12,-0.03,18.45,-163.57,-0.02,0.02,0.08,-194.35,34.5,120.26,685.72,-6.29,0.0,-11.17,-0.01,10.55,-7.9,0.0,-4.51,-0.05,0.0,0.0,-20.57,0.0,-1.03,0.0,0.92
2013-10-21 00:00:00,-0.0,-23.61,-0.0,-383.28,0.0,-5.68,3.1,-5.12,-0.03,10.95,-148.89,-0.02,0.02,0.07,-194.35,33.71,113.14,643.05,-6.13,0.0,-10.96,-0.61,10.59,-7.95,0.0,-4.45,-0.71,0.0,0.0,-19.74,0.0,-3.93,0.0,0.82
2013-10-21 03:00:00,-0.0,-19.3,0.0,-351.95,0.0,-5.74,16.81,-5.12,-0.03,25.85,-185.19,-0.02,0.02,0.08,-194.35,32.8,113.87,627.88,-7.87,-0.14,-13.15,-2.88,10.65,-8.38,-0.12,-4.98,-1.52,0.12,0.03,-21.77,0.0,-7.17,0.0,1.55
2013-10-21 06:00:00,-0.0,-54.48,-0.0,-694.89,0.0,-4.55,68.44,-5.12,-14.76,2.39,-234.49,-0.02,0.02,0.03,-194.35,33.91,112.2,667.54,-7.54,-0.06,-12.62,-1.95,10.68,-8.19,-0.06,-4.73,-0.94,333.11,38.92,-22.35,0.0,-7.16,0.0,1.01
2013-10-21 09:00:00,0.0,-312.76,-0.0,-864.47,0.0,-21.66,1.82,-5.12,-66.71,0.02,-237.27,-0.03,0.01,0.03,-194.35,34.67,109.6,684.89,-7.22,-0.13,-11.56,-1.12,10.66,-8.0,-0.12,-4.27,-0.47,823.61,96.24,-21.25,0.0,-5.17,0.0,0.11
2013-10-21 12:00:00,-0.0,-199.28,-0.0,-871.38,0.0,-20.05,2.65,-5.12,-43.36,0.03,-228.22,-0.02,0.02,0.03,-194.35,35.49,112.75,757.75,-7.28,-0.13,-11.26,-1.19,10.69,-7.95,-0.11,-4.08,-0.38,631.19,72.4,-23.79,0.0,-5.14,0.0,0.1
2013-10-21 15:00:00,-0.0,-27.85,0.0,-567.21,0.0,-0.92,7.14,-5.12,-0.03,22.26,-238.71,-0.02,0.02,0.17,-194.35,33.97,125.38,793.5,-7.66,-0.15,-11.83,-2.07,10.67,-7.94,-0.1,-4.16,-0.43,92.81,9.34,-21.23,0.0,-6.36,0.0,0.88
2013-10-21 18:00:00,-0.0,-25.53,0.0,-588.31,0.0,2.08,3.75,-5.12,-0.03,38.18,-220.99,-0.02,0.02,0.58,-194.35,31.42,153.17,851.42,-7.14,-0.13,-11.82,-1.05,10.7,-7.72,-0.11,-4.03,-0.19,0.0,0.0,-21.67,0.0,-3.92,0.0,0.82
2013-10-21 21:00:00,0.0,-59.79,0.0,-653.09,0.0,-1.72,1.85,-5.12,-0.04,19.51,-179.04,-0.02,0.02,0.54,-194.35,30.12,164.2,914.87,-5.74,-0.12,-10.09,-0.16,10.79,-7.65,-0.13,-3.98,-0.25,0.0,0.0,-20.12,0.0,-1.01,0.0,0.51
2013-10-22 00:00:00,0.0,-81.01,0.0,-686.47,0.0,-2.92,0.77,-5.12,-0.05,18.75,-161.93,-0.02,0.02,0.56,-194.35,30.95,167.97,950.84,-5.68,-0.12,-9.65,-0.64,11.02,-7.73,-0.12,-3.84,-0.64,0.0,0.0,-18.81,0.0,-2.26,0.0,0.49
2013-10-22 03:00:00,0.0,-83.72,0.0,-662.64,0.0,-0.81,8.67,-5.12,-0.03,23.66,-194.89,-0.01,0.03,0.81,-194.35,32.8,172.66,949.39,-7.08,-0.12,-11.24,-1.92,11.22,-8.1,-0.14,-4.25,-1.01,0.11,0.03,-20.16,0.0,-4.56,0.0,0.78
2013-10-22 06:00:00,0.0,-133.71,-0.0,-906.39,0.0,-23.98,65.96,-5.12,-18.13,3.19,-238.71,-0.03,0.01,0.03,-194.35,32.68,177.97,932.6,-6.86,-0.43,-10.79,-1.61,10.3,-7.97,-0.55,-4.09,-0.9,323.14,39.55,-23.12,0.0,-8.84,0.0,0.13
2013-10-22 09:00:00,-0.0,-329.36,0.0,-976.73,0.0,-37.51,6.96,-5.12,-54.23,1.66,-240.87,-0.03,0.02,0.02,-194.35,25.87,173.66,836.54,-6.6,-0.43,-9.85,-1.08,10.84,-7.8,-0.55,-3.67,-0.6,755.98,94.07,-28.78,0.0,-8.11,0.0,0.0
2013-10-22 12:00:00,-0.0,-216.32,-0.0,-933.75,0.0,-32.16,44.57,-5.12,-46.82,2.13,-232.97,-0.03,0.02,0.03,-194.35,32.16,180.16,836.65,-6.65,-0.41,-9.56,-1.17,11.25,-7.76,-0.53,-3.51,-0.53,558.06,68.85,-36.19,0.0,-6.12,0.0,0.05
2013-10-22 15:00:00,-0.0,-50.27,-0.0,-785.58,0.0,-6.46,32.87,-5.12,-0.08,26.13,-244.2,-0.02,0.03,0.03,-194.35,32.57,182.08,987.09,-6.94,-0.34,-10.05,-1.47,11.29,-7.74,-0.43,-3.57,-0.44,64.57,7.21,-20.1,0.0,-6.82,0.0,0.12
2013-10-22 18:00:00,-0.0,-90.17,-0.0,-727.38,0.0,-9.68,33.99,-5.12,-0.84,25.3,-223.96,-0.02,0.02,0.03,-194.35,32.65,181.12,1019.19,-6.52,-0.25,-10.07,-0.48,10.84,-7.59,-0.26,-3.43,-0.28,0.0,0.0,-18.47,0.0,-4.36,0.0,0.1
2013-10-22 21:00:00,0.0,-116.44,-0.0,-746.68,0.0,-8.96,8.47,-5.12,-0.54,19.43,-180.3,-0.03,0.02,0.03,-194.35,32.46,182.42,1044.45,-5.41,-0.25,-8.75,-0.29,10.6,-7.54,-0.26,-3.42,-0.28,0.0,0.0,-16.77,0.0,-2.56,0.0,0.06
2013-10-23 00:00:00,-0.0,-119.63,0.0,-749.74,0.0,-8.84,8.5,-5.12,-0.08,21.61,-161.97,-0.02,0.02,0.03,-194.35,32.57,181.82,1030.56,-5.48,-0.22,-9.04,-0.26,10.71,-7.67,-0.23,-3.64,-0.25,0.0,0.0,-16.95,0.0,-2.42,0.0,0.08
2013-10-23 03:00:00,0.0,-102.02,0.0,-757.99,0.0,-1.79,16.77,-5.12,-0.04,23.15,-194.1,-0.02,0.03,0.03,-194.35,33.26,181.33,1041.95,-6.74,-0.21,-10.93,-0.3,10.9,-8.02,-0.22,-4.18,-0.26,0.0,0.0,-18.61,0.0,-2.67,0.0,0.15
2013-10-23 06:00:00,0.0,-148.04,-0.0,-879.97,0.0,-18.45,8.2,-5.12,-21.4,2.85,-238.12,-0.03,0.02,0.03,-194.35,32.55,178.94,1011.69,-6.59,-0.49,-10.62,-0.58,11.05,-7.9,-0.49,-3.99,-0.49,285.72,34.87,-23.52,0.0,-5.77,0.0,0.0
2013-10-23 09:00:00,0.0,-322.47,0.0,-1007.59,0.0,-25.41,0.84,-5.12,-62.65,0.07,-240.51,-0.03,0.02,0.0,-194.35,27.66,175.68,963.3,-6.32,-0.51,-9.78,-0.56,11.36,-7.73,-0.51,-3.59,-0.48,659.85,80.54,-26.06,0.0,-5.68,0.0,0.0
2013-10-23 12:00:00,0.0,-255.7,0.0,-1020.07,0.0,-21.19,4.2,-5.12,-46.74,0.09,-231.96,-0.03,0.02,0.0,-194.35,30.17,177.75,980.94,-6.34,-0.48,-9.62,-0.53,11.77,-7.69,-0.48,-3.46,-0.45,571.16,64.22,-31.55,0.0,-4.56,0.0,0.0
2013-10-23 15:00:00,-0.0,-85.73,-0.0,-686.26,0.0,-7.43,3.58,-5.12,-0.04,2.23,-242.08,-0.01,0.03,0.0,-194.35,32.22,180.43,935.32,-6.56,-0.1,-10.23,-0.13,12.31,-7.64,-0.1,-3.47,-0.11,92.96,9.1,-19.06,0.0,-0.28,0.0,0.53
2013-10-23 18:00:00,-0.0,-57.74,0.0,-515.67,0.0,-3.95,0.46,-5.12,-0.04,1.43,-223.92,-0.02,0.02,0.0,-194.35,28.16,178.33,826.24,-6.27,-0.1,-10.31,-0.12,12.85,-7.49,-0.1,-3.41,-0.1,0.0,0.0,-19.18,0.0,-0.19,0.0,0.59
2013-10-23 21:00:00,-0.0,-42.68,-0.0,-480.01,0.0,-4.45,0.41,-5.12,-0.04,0.87,-180.4,-0.02,0.02,0.0,-194.35,21.0,172.54,741.29,-5.25,-0.09,-9.03,-0.1,13.23,-7.41,-0.09,-3.36,-0.09,0.0,0.0,-17.03,0.0,-0.16,0.0,0.33
2013-10-24 00:00:00,-0.0,-10.71,0.0,-428.08,0.0,2.07,4.08,-5.12,-0.04,9.58,-158.44,-0.02,0.02,0.0,-194.35,14.82,164.57,639.83,-6.26,-0.07,-11.8,-0.09,13.53,-8.14,-0.07,-5.29,-0.08,0.0,0.0,-20.41,0.0,-0.17,0.0,0.65
2013-10-24 03:00:00,0.0,-10.31,-0.0,-364.86,0.0,8.07,7.49,-5.12,-0.03,53.75,-189.73,-0.01,0.02,0.0,-194.35,10.94,157.08,573.36,-8.31,-0.03,-16.26,-0.04,13.84,-8.71,-0.03,-6.65,-0.04,0.0,0.0,-21.15,0.0,-0.06,0.0,1.14
2013-10-24 06:00:00,-0.0,-12.46,-0.0,-472.02,0.0,-3.76,0.77,-5.12,-2.51,0.05,-234.15,-0.02,0.02,0.05,-194.35,11.05,153.51,544.13,-8.02,-0.04,-15.7,-0.06,14.1,-8.49,-0.04,-6.19,-0.05,235.08,27.17,-23.6,0.0,-0.13,0.0,0.76
2013-10-24 09:00:00,0.0,-270.8,-0.0,-826.66,0.0,-8.33,1.43,-5.12,-29.37,0.03,-235.07,-0.02,0.01,0.05,-194.35,11.66,145.88,539.18,-7.62,-0.03,-13.73,-0.05,14.28,-8.23,-0.03,-5.21,-0.04,827.82,91.0,-26.68,0.0,-0.2,0.0,0.18
2013-10-24 12:00:00,0.0,-189.69,0.0,-802.66,0.0,-6.92,0.39,-5.12,-18.03,0.03,-226.09,-0.02,0.01,0.05,-194.35,13.05,139.29,586.26,-7.63,-0.04,-13.15,-0.06,14.32,-8.16,-0.04,-4.84,-0.05,673.26,75.34,-24.99,0.0,-0.2,0.0,0.05
2013-10-24 15:00:00,-0.0,-11.31,-0.0,-411.17,0.0,14.6,2.09,-5.12,-0.03,35.9,-238.22,-0.01,0.02,0.28,-194.35,15.35,115.73,623.27,-8.07,-0.04,-14.39,-0.06,14.35,-8.15,-0.04,-4.99,-0.04,90.78,9.4,-26.35,0.0,-0.11,0.0,0.69
2013-10-24 18:00:00,0.0,-35.88,0.0,-430.19,0.0,21.41,3.92,-5.12,-0.03,36.54,-221.05,-0.02,0.02,0.42,-194.35,20.13,84.09,759.38,-7.66,-0.04,-14.52,-0.06,14.38,-7.92,-0.04,-4.81,-0.05,0.0,0.0,-19.22,0.0,-0.18,0.0,0.85
