snapshot,Fischer-Tropsch,agriculture heat,low-temperature heat for industry,residential rural gas boiler,residential rural ground heat pump,residential rural heat,residential rural resistive heater,residential rural solar thermal,residential rural water tanks charger,residential rural water tanks discharger,residential urban decentral air heat pump,residential urban decentral gas boiler,residential urban decentral heat,residential urban decentral resistive heater,residential urban decentral solar thermal,residential urban decentral water tanks charger,residential urban decentral water tanks discharger,services rural gas boiler,services rural ground heat pump,services rural heat,services rural resistive heater,services rural water tanks charger,services rural water tanks discharger,services urban decentral air heat pump,services urban decentral gas boiler,services urban decentral heat,services urban decentral resistive heater,services urban decentral solar thermal,services urban decentral water tanks charger,services urban decentral water tanks discharger,urban central air heat pump,urban central gas CHP,urban central gas boiler,urban central heat,urban central resistive heater,urban central solar thermal,urban central solid biomass CHP,urban central solid biomass CHP CC,urban central water tanks charger,urban central water tanks discharger
2013-07-24 00:00:00,31.91,-21.63,-5.94,0.0,14.94,-14.94,0.0,0.0,-0.0,0.0,19.0,0.0,-19.0,0.0,0.0,-0.0,0.0,0.0,26.43,-4.79,0.0,-0.0,0.0,6.38,0.0,-6.37,0.0,0.0,-0.0,0.0,7.39,0.0,0.0,-43.78,0.0,0.0,0.0,0.01,-70.13,80.53
2013-07-24 03:00:00,31.78,-21.63,-5.94,0.0,15.07,-15.07,0.0,0.0,-0.0,0.0,19.13,0.0,-19.13,0.0,0.0,-0.0,0.0,0.0,26.46,-4.83,0.0,-0.0,0.0,6.41,0.0,-6.41,0.0,0.0,-0.0,0.0,6.13,0.0,0.0,-44.05,0.0,0.0,0.0,0.01,-68.83,80.89
2013-07-24 06:00:00,35.2,-21.63,-5.94,0.0,15.05,-15.04,0.0,0.0,-0.02,0.0,19.11,0.0,-19.1,0.0,0.0,-0.01,0.0,0.0,26.45,-4.81,0.0,-0.02,0.0,6.4,0.0,-6.39,0.0,0.0,-0.01,0.0,34.71,0.0,0.0,-43.98,0.0,2.16,0.0,0.0,-71.54,49.39
2013-07-24 09:00:00,35.74,-21.63,-5.94,0.0,15.02,-15.02,0.0,0.0,-0.01,0.0,19.07,0.0,-19.08,0.0,0.01,-0.01,0.0,0.0,26.43,-4.8,0.0,-0.01,0.0,6.38,0.0,-6.38,0.0,0.0,-0.01,0.0,38.95,0.0,0.0,-43.92,0.0,15.53,0.0,0.0,-88.37,47.99
2013-07-24 12:00:00,36.46,-21.63,-5.94,0.0,15.02,-15.02,0.0,0.0,-0.01,0.0,19.07,0.0,-19.08,0.0,0.02,-0.01,0.0,0.0,26.42,-4.8,0.0,-0.01,0.0,6.37,0.0,-6.38,0.0,0.0,-0.01,0.0,80.05,0.0,0.0,-43.92,0.0,16.98,0.0,0.0,-128.72,45.07
2013-07-24 15:00:00,33.25,-21.63,-5.94,0.0,15.05,-15.05,0.0,0.0,-0.01,0.0,19.11,0.0,-19.11,0.0,0.0,-0.0,0.0,0.0,26.43,-4.8,0.0,-0.01,0.0,6.38,0.0,-6.37,0.0,0.0,-0.0,0.0,32.64,0.0,0.0,-43.96,0.0,5.72,0.0,0.0,-70.9,49.17
2013-07-24 18:00:00,31.29,-21.63,-5.94,0.0,15.02,-15.02,0.0,0.0,-0.0,0.0,19.08,0.0,-19.08,0.0,0.0,-0.0,0.0,0.0,26.41,-4.78,0.0,-0.0,0.0,6.36,0.0,-6.36,0.0,0.0,-0.0,0.0,9.95,0.0,0.0,-43.89,0.37,0.0,0.0,18.14,-68.04,58.11
2013-07-24 21:00:00,29.88,-21.63,-5.94,0.0,14.92,-14.92,0.0,0.0,0.0,0.0,18.99,0.0,-18.99,0.0,0.0,0.0,0.0,0.0,26.4,-4.77,0.0,0.0,0.0,6.36,0.0,-6.35,0.0,0.0,0.0,0.0,3.69,0.0,0.0,-43.71,0.0,0.0,0.0,18.24,-68.77,66.61
2013-07-25 00:00:00,29.9,-21.63,-5.94,0.0,14.84,-14.84,0.0,0.0,0.0,0.0,18.91,0.0,-18.91,0.0,0.0,0.0,0.0,0.0,26.37,-4.74,0.0,0.0,0.0,6.32,0.0,-6.32,0.0,0.0,0.0,0.0,1.02,0.0,0.0,-43.52,0.0,0.0,0.0,18.32,-68.9,69.11
2013-07-25 03:00:00,30.03,-21.63,-5.94,0.0,14.89,-14.89,0.0,0.0,0.0,0.0,18.95,0.0,-18.95,0.0,0.0,0.0,0.0,0.0,26.38,-4.75,0.0,0.0,0.0,6.33,0.0,-6.33,0.0,0.0,0.0,0.0,0.78,0.0,0.0,-43.61,0.0,0.0,0.0,18.51,-67.77,68.0
2013-07-25 06:00:00,29.85,-21.63,-5.94,0.0,14.88,-14.88,0.0,0.0,-0.01,0.0,18.95,0.0,-18.94,0.0,0.0,-0.01,0.0,0.0,26.38,-4.75,0.0,-0.01,0.0,6.33,0.0,-6.33,0.0,0.0,-0.01,0.0,27.83,0.0,0.0,-43.59,0.37,2.55,0.0,0.4,-66.41,54.93
2013-07-25 09:00:00,29.89,-21.63,-5.94,0.0,14.87,-14.87,0.0,0.0,-0.01,0.0,18.92,0.0,-18.93,0.0,0.01,-0.01,0.0,0.0,26.37,-4.74,0.0,-0.01,0.0,6.32,0.0,-6.32,0.0,0.0,-0.01,0.0,32.83,0.0,0.0,-43.57,0.37,14.8,0.0,0.0,-77.2,48.8
2013-07-25 12:00:00,29.91,-21.63,-5.94,0.0,14.87,-14.87,0.0,0.0,-0.01,0.0,18.92,0.0,-18.94,0.0,0.02,-0.01,0.0,0.0,26.37,-4.74,0.0,-0.01,0.0,6.32,0.0,-6.32,0.0,0.0,-0.01,0.0,89.42,0.0,0.0,-43.57,0.37,16.31,0.0,0.0,-131.17,44.65
2013-07-25 15:00:00,29.21,-21.63,-5.94,0.0,14.88,-14.88,0.0,0.0,-0.0,0.0,18.94,0.0,-18.94,0.0,0.01,-0.0,0.0,0.0,26.37,-4.74,0.0,-0.0,0.0,6.32,0.0,-6.32,0.0,0.0,-0.0,0.0,19.66,0.0,0.0,-43.58,0.37,6.34,0.0,9.37,-69.85,54.42
2013-07-25 18:00:00,29.19,-21.63,-5.94,0.0,14.87,-14.87,0.0,0.0,0.0,0.0,18.93,0.0,-18.94,0.0,0.0,0.0,0.0,0.0,26.36,-4.73,0.0,0.0,0.0,6.31,0.0,-6.32,0.0,0.0,0.0,0.0,0.09,0.0,0.0,-43.56,0.0,0.0,0.11,44.01,-90.4,66.48
2013-07-25 21:00:00,29.16,-21.63,-5.94,0.0,14.83,-14.83,0.0,0.0,0.0,0.0,18.9,0.0,-18.9,0.0,0.0,0.0,0.0,0.0,26.36,-4.73,0.0,0.0,0.0,6.31,0.0,-6.31,0.0,0.0,0.0,0.0,0.03,0.0,0.0,-43.5,0.0,0.0,0.13,39.71,-87.71,68.11
2013-07-26 00:00:00,29.06,-21.63,-5.94,0.0,14.83,-14.83,0.0,0.0,0.0,0.0,18.88,0.0,-18.88,0.0,0.0,0.0,0.0,0.0,26.37,-4.74,0.0,0.0,0.0,6.3,0.0,-6.3,0.0,0.0,0.0,0.0,0.02,0.0,0.0,-43.45,0.0,0.0,0.35,38.91,-85.99,67.03
2013-07-26 03:00:00,29.07,-21.63,-5.94,0.0,14.86,-14.86,0.0,0.0,0.0,0.0,18.9,0.0,-18.9,0.0,0.0,0.0,0.0,0.0,26.37,-4.75,0.0,0.0,0.0,6.31,0.0,-6.31,0.0,0.0,0.0,0.0,0.02,0.0,0.0,-43.48,0.0,0.0,0.45,41.38,-87.48,65.98
2013-07-26 06:00:00,29.12,-21.63,-5.94,0.0,14.86,-14.86,0.0,0.0,-0.01,0.0,18.9,0.0,-18.9,0.0,0.0,-0.01,0.0,0.0,26.38,-4.74,0.0,-0.01,0.01,6.31,0.0,-6.31,0.0,0.0,-0.01,0.0,12.82,0.0,0.0,-43.47,0.0,2.32,0.0,4.34,-65.63,66.42
2013-07-26 09:00:00,29.19,-21.63,-5.94,0.0,14.85,-14.85,0.0,0.0,-0.01,0.0,18.88,0.0,-18.89,0.0,0.02,-0.01,0.0,0.0,26.37,-4.74,0.0,-0.01,0.0,6.3,0.0,-6.3,0.0,0.0,-0.01,0.0,19.99,0.0,0.0,-43.46,0.37,13.47,0.0,3.82,-75.4,57.95
2013-07-26 12:00:00,29.28,-21.63,-5.94,0.0,14.85,-14.85,0.0,0.0,-0.01,0.0,18.88,0.0,-18.89,0.0,0.02,-0.01,0.0,0.0,26.36,-4.74,0.0,-0.01,0.0,6.3,0.0,-6.3,0.0,0.0,-0.01,0.0,50.37,0.0,0.0,-43.46,0.37,15.91,0.0,2.61,-99.98,50.84
2013-07-26 15:00:00,29.39,-21.63,-5.94,0.0,14.86,-14.86,0.0,0.0,-0.0,0.0,18.89,0.0,-18.9,0.0,0.01,-0.0,0.0,0.0,26.37,-4.74,0.0,-0.0,0.0,6.31,0.0,-6.3,0.0,0.0,-0.0,0.0,18.78,0.0,0.0,-43.47,0.37,6.66,0.0,8.16,-72.75,58.79
2013-07-26 18:00:00,29.39,-21.63,-5.94,0.0,14.85,-14.85,0.0,0.0,0.0,0.0,18.89,0.0,-18.89,0.0,0.0,0.0,0.0,0.0,26.36,-4.73,0.0,0.0,0.0,6.3,0.0,-6.3,0.0,0.0,0.0,0.0,8.17,0.0,0.0,-43.46,0.0,0.0,0.0,15.8,-69.47,65.49
2013-07-26 21:00:00,29.47,-21.63,-5.94,0.0,14.82,-14.82,0.0,0.0,0.0,0.0,18.88,0.0,-18.88,0.0,0.0,0.0,0.0,0.0,26.36,-4.73,0.0,0.0,0.0,6.3,0.0,-6.3,0.0,0.0,0.0,0.0,3.16,0.0,0.0,-43.44,0.0,0.0,0.0,16.45,-69.34,69.63
2013-07-27 00:00:00,29.62,-21.63,-5.94,0.0,14.81,-14.81,0.0,0.0,0.0,0.0,18.88,0.0,-18.88,0.0,0.0,0.0,0.0,0.0,26.35,-4.72,0.0,0.0,0.0,6.31,0.0,-6.31,0.0,0.0,0.0,0.0,0.92,0.0,0.01,-43.44,0.0,0.0,0.0,17.55,-68.24,69.51
2013-07-27 03:00:00,29.66,-21.63,-5.94,0.0,14.82,-14.83,0.0,0.0,0.0,0.0,18.89,0.0,-18.89,0.0,0.0,0.0,0.0,0.0,26.35,-4.73,0.0,0.0,0.0,6.31,0.0,-6.31,0.0,0.0,0.0,0.0,0.28,0.0,0.01,-43.47,0.0,0.0,0.0,18.12,-66.59,67.93
2013-07-27 06:00:00,29.97,-21.63,-5.94,0.0,14.94,-14.82,0.16,0.0,-0.94,0.66,19.01,0.0,-18.89,0.15,0.0,-0.89,0.62,0.0,26.47,-4.72,0.15,-0.91,0.64,6.46,0.0,-6.31,0.12,0.0,-0.93,0.65,40.04,0.0,0.0,-43.46,1.18,2.16,0.0,0.0,-72.7,48.75
2013-07-27 09:00:00,34.24,-21.63,-5.94,0.0,14.86,-14.82,0.16,0.0,-0.7,0.49,18.94,0.0,-18.89,0.14,0.02,-0.73,0.51,0.0,26.39,-4.72,0.16,-0.69,0.48,6.41,0.0,-6.3,0.12,0.0,-0.78,0.54,50.46,0.0,0.0,-43.45,0.79,13.88,0.0,0.0,-99.52,49.52
2013-07-27 12:00:00,34.24,-21.63,-5.94,0.0,14.88,-14.82,0.14,0.0,-0.7,0.49,18.95,0.0,-18.89,0.13,0.02,-0.73,0.51,0.0,26.41,-4.72,0.14,-0.68,0.48,6.42,0.0,-6.3,0.11,0.0,-0.78,0.54,81.72,0.0,0.0,-43.45,0.39,16.8,0.0,0.0,-129.62,45.86
2013-07-27 15:00:00,34.31,-21.63,-5.94,0.0,14.83,-14.82,0.0,0.0,-0.02,0.01,18.89,0.0,-18.89,0.0,0.01,-0.02,0.01,0.0,26.35,-4.72,0.0,-0.02,0.01,6.31,0.0,-6.3,0.0,0.0,-0.02,0.01,29.32,0.0,0.0,-43.46,0.0,6.25,0.0,0.0,-74.66,54.16
2013-07-27 18:00:00,34.23,-21.63,-5.94,0.0,14.82,-14.82,0.0,0.0,-0.02,0.0,18.89,0.0,-18.89,0.0,0.0,-0.01,0.0,0.0,26.35,-4.72,0.0,-0.01,0.0,6.31,0.0,-6.3,0.0,0.0,-0.01,0.0,28.08,0.0,0.0,-43.45,0.0,0.0,0.0,0.0,-76.01,63.08
2013-07-27 21:00:00,34.23,-21.63,-5.94,0.0,14.81,-14.8,0.0,0.0,-0.02,0.0,18.88,0.0,-18.88,0.0,0.0,-0.01,0.0,0.0,26.35,-4.72,0.0,-0.02,0.0,6.31,0.0,-6.3,0.0,0.0,-0.01,0.0,24.11,0.0,0.0,-43.43,0.0,0.0,0.0,0.0,-77.65,68.68
2013-07-28 00:00:00,34.31,-21.63,-5.94,0.0,14.86,-14.85,0.0,0.0,-0.02,0.0,18.9,0.0,-18.9,0.0,0.0,-0.01,0.0,0.0,26.39,-4.76,0.0,-0.02,0.0,6.33,0.0,-6.32,0.0,0.0,-0.0,0.0,22.1,0.0,0.0,-43.51,0.0,0.0,0.0,0.0,-76.87,69.91
2013-07-28 03:00:00,34.45,-21.63,-5.94,0.0,14.93,-14.92,0.0,0.0,-0.02,0.0,18.93,0.0,-18.93,0.0,0.0,-0.0,0.0,0.0,26.41,-4.77,0.0,-0.02,0.0,6.33,0.0,-6.33,0.0,0.0,-0.0,0.0,20.8,0.0,0.0,-43.58,0.0,0.0,0.0,0.0,-75.06,69.32
2013-07-28 06:00:00,34.91,-21.63,-5.94,0.0,15.05,-14.92,0.24,0.0,-1.25,0.87,19.05,0.0,-18.93,0.23,0.0,-1.22,0.85,0.0,26.52,-4.77,0.24,-1.24,0.87,6.51,0.0,-6.32,0.19,0.0,-1.29,0.9,42.79,0.0,0.0,-43.56,0.49,1.91,0.0,0.0,-84.18,53.57
2013-07-28 09:00:00,36.18,-21.63,-5.94,0.0,14.92,-14.91,0.26,0.0,-0.91,0.64,18.95,0.0,-18.92,0.23,0.02,-0.95,0.66,0.0,26.4,-4.76,0.25,-0.92,0.65,6.44,0.0,-6.32,0.19,0.0,-1.06,0.74,77.5,0.0,0.0,-43.54,0.63,13.94,0.0,0.0,-133.2,54.42
2013-07-28 12:00:00,36.37,-21.63,-5.94,0.0,14.93,-14.9,0.25,0.0,-0.95,0.66,18.97,0.0,-18.92,0.22,0.02,-1.0,0.7,0.0,26.42,-4.76,0.24,-0.95,0.67,6.45,0.0,-6.32,0.18,0.0,-1.1,0.77,139.18,0.0,0.0,-43.54,0.48,16.35,0.0,0.0,-193.97,51.04
2013-07-28 15:00:00,36.47,-21.63,-5.94,0.0,14.92,-14.92,0.0,0.0,-0.02,0.01,18.93,0.0,-18.93,0.0,0.0,-0.02,0.01,0.0,26.39,-4.76,0.0,-0.02,0.01,6.32,0.0,-6.32,0.0,0.0,-0.02,0.0,31.54,0.0,0.0,-43.55,0.0,5.81,0.0,0.0,-79.87,55.53
2013-07-28 18:00:00,36.14,-21.63,-5.94,0.0,14.92,-14.91,0.0,0.0,-0.02,0.0,18.93,0.0,-18.92,0.0,0.0,-0.01,0.0,0.0,26.39,-4.75,0.0,-0.02,0.0,6.32,0.0,-6.32,0.0,0.0,-0.01,0.0,31.6,0.0,0.0,-43.54,0.0,0.0,0.0,0.01,-81.76,63.49
2013-07-28 21:00:00,36.18,-21.63,-5.94,0.0,14.86,-14.86,0.0,0.0,-0.02,0.0,18.9,0.0,-18.9,0.0,0.0,-0.01,0.0,0.0,26.38,-4.75,0.0,-0.02,0.0,6.32,0.0,-6.31,0.0,0.0,-0.01,0.0,27.68,0.0,0.0,-43.49,0.0,0.0,0.0,0.01,-82.37,67.93
2013-07-29 00:00:00,36.53,-21.63,-5.94,0.0,15.1,-15.1,0.0,0.0,-0.02,0.0,19.21,0.0,-19.21,0.0,0.0,-0.0,0.0,0.0,26.53,-4.89,0.0,-0.02,0.0,6.51,0.0,-6.5,0.0,0.0,-0.0,0.0,22.95,0.0,0.0,-44.35,0.0,0.0,0.0,0.04,-83.17,73.93
2013-07-29 03:00:00,36.63,-21.63,-5.94,0.0,15.39,-15.38,0.0,0.0,-0.02,0.0,19.52,0.0,-19.52,0.0,0.0,-0.0,0.0,0.0,26.61,-4.97,0.0,-0.02,0.0,6.59,0.0,-6.59,0.0,0.0,-0.0,0.0,23.36,0.0,0.0,-45.04,0.0,0.0,0.0,0.23,-82.51,73.26
2013-07-29 06:00:00,36.74,-21.63,-5.94,0.0,15.34,-15.33,0.01,0.0,-0.07,0.04,19.47,0.0,-19.46,0.01,0.0,-0.06,0.03,0.0,26.58,-4.94,0.01,-0.07,0.04,6.56,0.0,-6.55,0.01,0.0,-0.06,0.04,34.56,0.0,0.0,-44.87,0.01,1.16,0.0,0.0,-81.61,59.94
2013-07-29 09:00:00,36.91,-21.63,-5.94,0.0,15.29,-15.28,0.01,0.0,-0.07,0.04,19.4,0.0,-19.4,0.01,0.0,-0.05,0.03,0.0,26.54,-4.91,0.01,-0.07,0.04,6.52,0.0,-6.51,0.01,0.0,-0.05,0.03,38.25,0.0,0.0,-44.71,0.01,8.86,0.0,0.01,-90.88,57.47
2013-07-29 12:00:00,37.1,-21.63,-5.94,0.0,15.29,-15.28,0.01,0.0,-0.07,0.04,19.41,0.0,-19.41,0.01,0.0,-0.05,0.03,0.0,26.53,-4.9,0.01,-0.07,0.04,6.51,0.0,-6.5,0.01,0.0,-0.05,0.03,47.97,0.0,0.0,-44.7,0.01,12.14,0.0,0.03,-103.0,56.38
2013-07-29 15:00:00,37.16,-21.63,-5.94,0.0,15.35,-15.34,0.0,0.0,-0.02,0.0,19.47,0.0,-19.47,0.0,0.0,-0.02,0.0,0.0,26.53,-4.9,0.0,-0.02,0.0,6.51,0.0,-6.5,0.0,0.0,-0.02,0.0,34.23,0.0,0.0,-44.81,0.0,5.04,0.0,0.05,-84.41,58.66
2013-07-29 18:00:00,37.14,-21.63,-5.94,0.0,15.29,-15.29,0.0,0.0,-0.02,0.0,19.41,0.0,-19.41,0.0,0.0,-0.01,0.0,0.0,26.5,-4.87,0.0,-0.02,0.0,6.47,0.0,-6.47,0.0,0.0,-0.01,0.0,30.5,0.0,0.0,-44.64,0.0,0.0,0.0,0.66,-85.62,67.89
2013-07-29 21:00:00,37.14,-21.63,-5.94,0.0,15.07,-15.07,0.0,0.0,-0.02,0.0,19.17,0.0,-19.17,0.0,0.0,-0.01,0.0,0.0,26.48,-4.85,0.0,-0.02,0.0,6.46,0.0,-6.45,0.0,0.0,-0.0,0.0,17.03,0.0,0.0,-44.2,0.0,0.0,0.0,0.49,-86.59,82.06
2013-07-30 00:00:00,37.16,-21.63,-5.94,0.0,15.19,-15.18,0.0,0.0,-0.02,0.0,19.21,0.0,-19.21,0.0,0.0,-0.0,0.0,0.0,26.58,-4.94,0.0,-0.02,0.0,6.51,0.0,-6.51,0.0,0.0,-0.0,0.0,8.01,0.0,0.0,-44.36,0.0,0.0,0.0,0.47,-85.71,90.37
2013-07-30 03:00:00,37.17,-21.63,-5.94,0.0,15.55,-15.55,0.0,0.0,-0.02,0.0,19.52,0.0,-19.52,0.0,0.0,-0.0,0.0,0.0,26.68,-5.05,0.0,-0.02,0.0,6.6,0.0,-6.6,0.0,0.0,-0.0,0.0,7.27,0.0,0.0,-45.06,0.0,0.0,0.0,0.69,-84.3,90.16
2013-07-30 06:00:00,37.18,-21.63,-5.94,0.0,15.69,-15.5,0.18,0.0,-1.25,0.88,19.63,0.0,-19.47,0.17,0.0,-1.1,0.77,0.0,26.81,-5.01,0.18,-1.19,0.83,6.76,0.0,-6.56,0.15,0.0,-1.17,0.82,44.71,0.0,0.0,-44.91,1.11,2.12,0.0,0.0,-96.17,61.89
2013-07-30 09:00:00,37.21,-21.63,-5.94,0.0,15.55,-15.43,0.19,0.0,-1.07,0.75,19.5,0.0,-19.41,0.18,0.01,-0.97,0.68,0.0,26.69,-4.97,0.2,-1.0,0.71,6.67,0.0,-6.52,0.15,0.0,-1.05,0.73,70.58,0.0,0.0,-44.74,1.43,16.08,0.0,0.0,-135.16,60.52
2013-07-30 12:00:00,37.24,-21.63,-5.94,0.0,15.55,-15.43,0.19,0.0,-1.05,0.74,19.51,0.0,-19.42,0.17,0.02,-0.98,0.68,0.0,26.67,-4.95,0.19,-0.99,0.69,6.67,0.0,-6.51,0.15,0.0,-1.06,0.74,111.05,0.0,0.0,-44.73,1.76,18.66,0.0,0.0,-174.18,56.13
2013-07-30 15:00:00,37.26,-21.63,-5.94,0.0,15.55,-15.5,0.01,0.0,-0.21,0.14,19.5,0.0,-19.48,0.02,0.0,-0.17,0.11,0.0,26.61,-4.95,0.02,-0.18,0.12,6.55,0.0,-6.51,0.02,0.0,-0.17,0.12,49.02,0.0,0.0,-44.84,0.01,7.14,0.0,0.0,-102.12,59.45
2013-07-30 18:00:00,37.26,-21.63,-5.94,0.0,15.45,-15.45,0.0,0.0,-0.02,0.0,19.43,0.0,-19.43,0.0,0.0,-0.01,0.0,0.0,26.55,-4.91,0.0,-0.02,0.0,6.48,0.0,-6.48,0.0,0.0,-0.01,0.0,25.05,0.0,0.0,-44.68,0.0,0.0,0.0,0.04,-85.75,74.02
2013-07-30 21:00:00,37.18,-21.63,-5.94,0.0,15.17,-15.16,0.0,0.0,-0.02,0.0,19.18,0.0,-19.18,0.0,0.0,-0.01,0.0,0.0,26.52,-4.89,0.0,-0.02,0.0,6.46,0.0,-6.46,0.0,0.0,-0.0,0.0,20.74,0.0,0.0,-44.23,0.0,0.0,0.0,0.04,-86.31,78.51
2013-07-31 00:00:00,36.81,-21.63,-5.94,0.0,15.05,-15.05,0.0,0.0,-0.02,0.0,19.11,0.0,-19.11,0.0,0.0,-0.0,0.0,0.0,26.51,-4.87,0.0,-0.02,0.0,6.47,0.0,-6.46,0.0,0.0,-0.0,0.0,15.02,0.0,0.0,-44.11,0.0,0.0,0.0,0.03,-85.82,84.01
2013-07-31 03:00:00,36.64,-21.63,-5.94,0.0,15.3,-15.29,0.0,0.0,-0.02,0.0,19.33,0.0,-19.33,0.0,0.0,-0.0,0.0,0.0,26.58,-4.95,0.0,-0.02,0.0,6.54,0.0,-6.54,0.0,0.0,-0.0,0.0,13.89,0.0,0.0,-44.62,0.0,0.0,0.0,0.03,-85.08,85.07
2013-07-31 06:00:00,37.13,-21.63,-5.94,0.0,15.33,-15.28,0.09,0.0,-0.5,0.34,19.35,0.0,-19.3,0.08,0.0,-0.46,0.32,0.0,26.61,-4.93,0.09,-0.49,0.34,6.58,0.0,-6.51,0.07,0.0,-0.48,0.33,35.63,0.0,0.0,-44.53,0.11,2.33,0.0,0.0,-87.65,62.92
2013-07-31 09:00:00,37.38,-21.63,-5.94,0.0,15.24,-15.23,0.1,0.0,-0.37,0.25,19.26,0.0,-19.26,0.08,0.02,-0.37,0.26,0.0,26.53,-4.9,0.1,-0.36,0.25,6.52,0.0,-6.48,0.07,0.0,-0.4,0.27,45.0,0.0,0.0,-44.4,0.09,15.89,0.0,0.0,-106.29,58.25
2013-07-31 12:00:00,37.46,-21.63,-5.94,0.0,15.23,-15.23,0.1,0.0,-0.36,0.24,19.26,0.0,-19.26,0.08,0.02,-0.37,0.25,0.0,26.52,-4.89,0.1,-0.36,0.24,6.51,0.0,-6.47,0.07,0.0,-0.4,0.27,62.56,0.0,0.0,-44.38,0.09,18.68,0.0,0.0,-127.0,58.51
2013-07-31 15:00:00,37.57,-21.63,-5.94,0.0,15.28,-15.27,0.0,0.0,-0.02,0.0,19.3,0.0,-19.3,0.0,0.01,-0.02,0.0,0.0,26.52,-4.88,0.0,-0.02,0.0,6.47,0.0,-6.47,0.0,0.0,-0.02,0.0,31.6,0.0,0.0,-44.46,0.0,8.12,0.0,0.0,-88.99,62.09
2013-07-31 18:00:00,37.66,-21.63,-5.94,0.0,15.25,-15.25,0.0,0.0,-0.02,0.0,19.27,0.0,-19.27,0.0,0.0,-0.01,0.0,0.0,26.49,-4.86,0.0,-0.02,0.0,6.45,0.0,-6.44,0.0,0.0,-0.01,0.0,25.97,0.0,0.0,-44.36,0.0,0.0,0.0,0.0,-87.44,74.09
2013-07-31 21:00:00,37.68,-21.63,-5.94,0.0,15.06,-15.05,0.0,0.0,-0.02,0.0,19.1,0.0,-19.1,0.0,0.0,-0.0,0.0,0.0,26.47,-4.84,0.0,-0.02,0.0,6.43,0.0,-6.43,0.0,0.0,-0.0,0.0,16.14,0.0,0.0,-44.03,0.0,0.0,0.0,0.0,-88.5,84.65
2013-08-01 00:00:00,37.68,-21.63,-5.94,0.0,14.88,-14.88,0.0,0.0,-0.02,0.0,18.95,0.0,-18.95,0.0,0.0,-0.0,0.0,0.0,26.41,-4.77,0.0,-0.02,0.0,6.36,0.0,-6.36,0.0,0.0,-0.0,0.0,9.33,0.0,0.0,-43.66,0.0,0.0,0.0,0.0,-88.35,90.93
2013-08-01 03:00:00,37.69,-21.63,-5.94,0.0,14.97,-14.96,0.0,0.0,-0.02,0.0,19.03,0.0,-19.03,0.0,0.0,-0.0,0.0,0.0,26.43,-4.8,0.0,-0.02,0.0,6.39,0.0,-6.39,0.0,0.0,-0.0,0.0,8.12,0.0,0.0,-43.84,0.0,0.0,0.0,0.0,-88.88,92.85
2013-08-01 06:00:00,37.72,-21.63,-5.94,0.0,15.06,-14.95,0.17,0.0,-0.97,0.68,19.12,0.0,-19.01,0.16,0.0,-0.93,0.65,0.0,26.54,-4.79,0.17,-0.97,0.67,6.53,0.0,-6.38,0.13,0.0,-0.96,0.67,41.95,0.0,0.0,-43.8,2.52,2.45,0.0,0.0,-97.81,62.9
2013-08-01 09:00:00,37.72,-21.63,-5.94,0.0,14.97,-14.93,0.18,0.0,-0.74,0.52,19.04,0.0,-19.0,0.16,0.02,-0.75,0.53,0.0,26.45,-4.78,0.17,-0.74,0.52,6.47,0.0,-6.36,0.13,0.0,-0.8,0.56,51.63,0.0,0.0,-43.75,2.64,15.4,0.0,0.0,-117.72,60.0
2013-08-01 12:00:00,37.72,-21.63,-5.94,0.0,14.96,-14.93,0.16,0.0,-0.65,0.45,19.03,0.0,-19.0,0.14,0.02,-0.66,0.46,0.0,26.44,-4.77,0.15,-0.65,0.45,6.45,0.0,-6.36,0.11,0.0,-0.7,0.49,111.45,0.0,0.0,-43.75,0.42,18.02,0.0,0.0,-179.71,61.77
2013-08-01 15:00:00,37.71,-21.63,-5.94,0.0,14.95,-14.95,0.0,0.0,-0.02,0.0,19.01,0.0,-19.02,0.0,0.01,-0.02,0.0,0.0,26.41,-4.77,0.0,-0.02,0.0,6.36,0.0,-6.36,0.0,0.0,-0.02,0.0,31.61,0.0,0.0,-43.77,0.0,7.66,0.0,0.0,-91.02,63.74
2013-08-01 18:00:00,37.71,-21.63,-5.94,0.0,14.94,-14.94,0.0,0.0,-0.01,0.0,19.0,0.0,-19.0,0.0,0.0,-0.01,0.0,0.0,26.39,-4.76,0.0,-0.01,0.0,6.35,0.0,-6.35,0.0,0.0,-0.01,0.0,25.28,0.0,0.0,-43.73,0.0,0.0,0.0,0.0,-88.77,75.44
2013-08-01 21:00:00,37.71,-21.63,-5.94,0.0,14.87,-14.87,0.0,0.0,-0.02,0.0,18.94,0.0,-18.94,0.0,0.0,-0.0,0.0,0.0,26.39,-4.76,0.0,-0.02,0.0,6.35,0.0,-6.34,0.0,0.0,-0.0,0.0,19.78,0.0,0.0,-43.61,0.0,0.0,0.0,0.0,-89.4,81.45
2013-08-02 00:00:00,37.71,-21.63,-5.94,0.0,14.82,-14.82,0.0,0.0,-0.02,0.0,18.88,0.0,-18.88,0.0,0.0,-0.0,0.0,0.0,26.37,-4.73,0.0,-0.02,0.0,6.31,0.0,-6.31,0.0,0.0,-0.0,0.0,16.95,0.0,0.0,-43.45,0.0,0.0,0.0,0.0,-89.46,84.18
