snapshot,AC,DC,H2 Electrolysis,OCGT,PHS,battery charger,battery discharger,electricity distribution grid,hydro,offwind-ac,offwind-dc,onwind,ror,solar,urban central gas CHP,urban central solid biomass CHP,urban central solid biomass CHP CC
2013-01-21 09:00:00,0.0,0.0,-486.12,0.0,-5.78,-56.09,0.01,-801.2,63.17,19.83,167.28,693.41,15.67,360.69,0.38,9.16,19.58
2013-01-21 12:00:00,-0.0,0.0,-556.82,0.0,-18.03,-57.83,0.01,-805.19,49.41,18.08,162.58,680.23,15.63,482.87,0.3,9.16,19.58
2013-01-21 15:00:00,0.0,-0.0,-387.48,0.0,3.01,-3.56,11.54,-758.15,58.79,18.82,163.36,746.9,15.72,101.1,1.05,9.32,19.58
2013-01-21 18:00:00,-0.0,0.0,-292.41,0.0,3.45,-0.01,32.62,-741.83,63.25,19.22,164.7,703.93,15.74,0.0,2.5,9.25,19.58
2013-01-21 21:00:00,0.0,-0.0,-269.88,0.0,4.32,-0.18,28.6,-732.12,86.16,18.22,160.21,659.82,15.74,0.0,0.45,9.08,19.58
2013-01-22 00:00:00,-0.0,0.0,-249.45,0.0,1.7,-0.56,21.83,-728.99,84.57,17.97,156.05,652.47,15.76,0.0,0.0,9.08,19.58
2013-01-22 03:00:00,-0.0,0.0,-232.79,0.0,4.46,-0.17,34.19,-750.19,87.88,19.38,153.71,629.5,15.77,0.0,9.28,9.39,19.58
2013-01-22 06:00:00,-0.0,0.0,-222.83,0.0,3.11,-12.42,2.25,-804.86,87.44,22.0,151.96,597.63,15.76,116.17,14.81,9.39,19.58
2013-01-22 09:00:00,-0.0,0.0,-451.15,0.0,-19.97,-57.26,0.01,-823.95,78.62,25.66,146.57,553.92,15.71,502.8,0.36,9.08,19.58
2013-01-22 12:00:00,0.0,-0.0,-303.28,0.0,-22.4,-61.71,0.01,-817.59,74.88,24.18,135.2,503.52,15.7,421.82,0.69,9.39,19.58
2013-01-22 15:00:00,-0.0,-0.0,-167.88,0.0,2.79,-0.02,2.32,-782.63,84.94,25.58,130.76,539.07,15.74,59.2,61.07,9.49,19.58
2013-01-22 18:00:00,-0.0,-0.0,-110.62,0.0,3.65,-0.02,14.49,-770.64,88.78,25.23,121.92,521.3,15.72,0.0,61.11,9.49,19.58
2013-01-22 21:00:00,-0.0,0.0,-66.57,0.0,4.89,-0.02,17.83,-725.99,88.37,21.54,99.36,458.67,15.7,0.0,57.15,9.49,19.58
2013-01-23 00:00:00,-0.0,0.0,-45.41,0.0,8.23,-0.03,22.15,-693.31,98.29,16.98,75.79,409.15,15.67,0.0,63.41,9.49,19.58
2013-01-23 03:00:00,0.0,-0.0,-25.69,0.04,9.39,-0.42,29.83,-674.74,98.85,14.57,63.15,367.58,15.63,0.0,72.73,9.49,19.58
2013-01-23 06:00:00,0.0,-0.0,-32.98,20.27,10.1,-11.67,3.48,-742.12,97.62,11.98,57.95,336.6,15.59,129.97,74.12,9.49,19.58
2013-01-23 09:00:00,0.0,0.0,-320.07,20.27,1.84,-52.35,0.0,-807.07,91.22,9.3,48.59,313.45,15.54,576.07,74.12,9.49,19.58
2013-01-23 12:00:00,-0.0,-0.0,-264.75,20.27,0.14,-46.66,0.0,-765.86,88.97,6.97,39.31,334.84,15.52,468.03,74.12,9.49,19.58
2013-01-23 15:00:00,-0.0,-0.0,-101.35,20.28,14.67,-0.68,33.3,-662.12,91.22,9.58,41.56,359.77,15.52,75.03,74.13,9.49,19.58
2013-01-23 18:00:00,0.0,0.0,-40.07,20.28,14.56,-0.68,30.59,-701.29,92.3,13.9,47.73,403.97,15.52,0.0,74.13,9.49,19.58
2013-01-23 21:00:00,0.0,-0.0,-31.33,20.28,10.74,-0.53,25.16,-658.05,93.24,14.67,41.2,365.92,15.49,0.0,74.13,9.49,19.58
2013-01-24 00:00:00,0.0,0.0,-28.11,20.28,8.74,-0.01,8.67,-588.15,96.62,13.3,35.65,314.34,15.48,0.0,74.13,9.49,19.58
2013-01-24 03:00:00,-0.0,0.0,-17.51,20.28,17.0,-0.01,20.91,-604.1,97.74,13.05,36.72,297.25,15.47,0.0,74.13,9.49,19.58
2013-01-24 06:00:00,0.0,0.0,-15.89,20.28,20.39,-9.9,11.16,-684.89,99.25,12.38,38.83,295.85,15.46,93.89,74.13,9.49,19.58
2013-01-24 09:00:00,0.0,0.0,-216.83,20.28,-3.03,-56.26,0.0,-781.84,94.65,9.09,31.18,290.27,15.45,493.83,74.13,9.49,19.58
2013-01-24 12:00:00,-0.0,0.0,-220.37,20.28,-1.03,-58.89,0.0,-761.52,93.28,7.16,21.47,298.03,15.4,483.0,74.13,9.49,19.58
2013-01-24 15:00:00,-0.0,0.0,-94.41,20.28,24.18,-1.27,21.66,-673.16,97.18,8.03,22.5,361.35,15.44,95.02,74.13,9.49,19.58
2013-01-24 18:00:00,0.0,-0.0,-86.81,20.28,25.82,-0.01,38.43,-660.21,97.74,8.53,18.99,418.62,15.42,0.0,74.13,9.49,19.58
2013-01-24 21:00:00,-0.0,0.0,-116.71,20.28,14.2,-0.99,15.88,-611.24,97.62,8.69,17.09,436.58,15.41,0.0,74.13,9.49,19.58
2013-01-25 00:00:00,-0.0,-0.0,-140.28,20.25,13.79,-1.32,13.12,-619.21,97.51,8.86,20.42,468.77,15.4,0.0,73.61,9.49,19.58
2013-01-25 03:00:00,-0.0,0.0,-166.57,20.25,24.59,-0.5,29.83,-679.45,98.04,9.41,33.43,512.92,15.38,0.0,73.61,9.49,19.58
2013-01-25 06:00:00,0.0,0.0,-206.3,20.23,11.18,-0.01,8.65,-762.22,98.13,7.72,49.73,555.35,15.34,100.09,73.03,9.49,19.58
2013-01-25 09:00:00,-0.0,0.0,-463.23,0.0,-2.71,-51.68,0.0,-803.72,89.22,7.2,90.8,566.96,15.33,504.62,18.12,9.49,19.58
2013-01-25 12:00:00,0.0,-0.0,-510.46,0.0,-3.24,-48.94,0.01,-801.02,89.75,9.25,116.17,639.44,15.35,453.49,11.12,9.49,19.58
2013-01-25 15:00:00,0.0,0.0,-356.52,0.0,7.41,-3.51,18.4,-776.97,89.0,19.82,142.16,716.27,15.35,79.14,20.38,9.49,19.58
2013-01-25 18:00:00,-0.0,0.0,-477.16,0.0,8.77,-0.64,39.86,-787.38,79.69,32.19,169.71,878.78,15.33,0.0,11.78,9.49,19.58
2013-01-25 21:00:00,-0.0,-0.0,-465.64,0.0,4.21,-0.45,21.65,-777.68,79.55,34.29,175.33,883.65,15.27,0.0,0.74,9.49,19.58
2013-01-26 00:00:00,-0.0,0.0,-455.92,0.0,5.07,-0.02,15.03,-764.43,80.88,36.07,178.17,860.29,15.14,0.0,0.64,9.49,19.58
2013-01-26 03:00:00,0.0,-0.0,-383.2,0.0,5.5,-0.02,12.95,-788.05,80.38,35.92,178.4,797.65,14.87,0.0,16.52,9.49,19.58
2013-01-26 06:00:00,0.0,0.0,-377.97,0.0,-3.14,-11.65,0.03,-809.33,70.23,33.64,176.5,762.23,14.79,107.47,8.13,9.49,19.58
2013-01-26 09:00:00,0.0,0.0,-781.92,0.0,-25.18,-61.14,0.01,-741.88,52.24,29.87,177.04,692.45,14.66,613.74,1.02,9.49,19.58
2013-01-26 12:00:00,0.0,-0.0,-770.62,0.0,-13.1,-64.13,0.01,-769.98,43.59,24.92,171.72,729.84,14.56,603.4,0.71,9.49,19.58
2013-01-26 15:00:00,-0.0,0.0,-567.08,0.0,-1.73,-0.02,14.31,-728.75,54.93,28.68,170.96,867.72,14.51,114.4,3.01,9.49,19.58
2013-01-26 18:00:00,-0.0,-0.0,-582.84,0.0,-2.71,-0.02,34.17,-783.93,53.78,33.48,160.57,1040.72,14.39,0.0,3.3,9.49,19.58
2013-01-26 21:00:00,0.0,0.0,-593.1,0.0,-2.79,-0.03,16.72,-771.18,57.62,36.27,153.72,1059.44,14.24,0.0,0.0,9.49,19.58
2013-01-27 00:00:00,0.0,0.0,-585.71,0.0,-4.31,-0.03,12.64,-757.95,59.1,35.47,161.51,1036.37,14.1,0.0,0.0,9.22,19.58
2013-01-27 03:00:00,-0.0,0.0,-596.5,0.0,-0.27,-0.03,43.88,-778.21,57.44,32.99,170.24,1024.54,14.02,0.0,2.85,9.49,19.58
2013-01-27 06:00:00,-0.0,-0.0,-651.89,0.0,-6.52,-10.41,0.09,-796.25,56.67,30.13,170.47,1057.75,13.93,104.38,2.57,9.49,19.58
2013-01-27 09:00:00,0.0,0.0,-873.49,0.0,-29.81,-52.64,0.02,-793.44,38.82,26.45,166.31,971.55,13.86,502.96,0.4,9.43,19.58
2013-01-27 12:00:00,0.0,0.0,-843.98,0.0,-15.79,-42.22,0.03,-789.77,34.25,27.57,167.56,982.41,13.79,437.15,0.48,8.95,19.58
2013-01-27 15:00:00,0.0,-0.0,-690.62,0.0,5.42,-0.02,12.88,-747.77,41.24,33.09,173.84,1061.38,13.74,63.32,4.44,9.49,19.58
2013-01-27 18:00:00,0.0,0.0,-631.23,0.0,3.82,-0.02,39.08,-749.76,42.8,33.19,177.16,1038.05,13.67,0.0,4.17,9.49,19.58
2013-01-27 21:00:00,0.0,0.0,-637.82,0.0,10.27,-0.02,12.48,-708.62,44.6,31.9,176.75,1026.33,13.67,0.0,1.48,9.39,19.58
2013-01-28 00:00:00,0.0,-0.0,-649.4,0.0,6.29,-0.02,16.37,-673.04,46.38,29.8,177.11,1002.4,13.64,0.0,1.46,9.42,19.58
2013-01-28 03:00:00,0.0,0.0,-611.18,0.0,5.37,-0.02,31.2,-704.34,42.37,29.66,179.04,983.8,13.58,0.0,1.48,9.45,19.58
2013-01-28 06:00:00,0.0,0.0,-593.78,0.0,2.16,-9.91,3.54,-743.6,33.65,26.64,177.72,954.77,13.52,104.79,1.48,9.45,19.58
2013-01-28 09:00:00,0.0,0.0,-911.06,0.0,-21.0,-60.63,0.01,-742.13,18.71,24.7,175.66,880.54,13.28,594.17,0.0,8.16,19.58
2013-01-28 12:00:00,-0.0,-0.0,-886.64,0.0,-23.01,-55.81,0.02,-766.45,19.31,24.72,174.19,909.56,13.13,563.95,0.16,7.27,19.58
2013-01-28 15:00:00,0.0,0.0,-766.21,0.0,-0.31,-0.57,25.24,-708.87,26.5,27.36,175.87,1065.0,13.34,112.51,1.48,9.07,19.58
2013-01-28 18:00:00,0.0,0.0,-681.35,0.0,9.64,-0.06,30.92,-728.12,26.78,26.6,175.36,1097.49,13.31,0.0,1.48,8.37,19.58
2013-01-28 21:00:00,0.0,-0.0,-674.07,0.0,3.08,-0.19,14.15,-703.99,23.45,26.36,173.05,1099.21,13.25,0.0,1.46,5.3,18.94
2013-01-29 00:00:00,0.0,0.0,-685.95,0.0,-0.74,-0.03,15.49,-703.99,25.04,27.58,175.99,1110.14,13.2,0.0,1.39,5.1,16.76
2013-01-29 03:00:00,0.0,0.0,-699.05,0.0,2.87,-0.03,34.35,-716.65,24.34,30.99,178.93,1105.56,13.15,0.0,1.48,5.88,18.2
2013-01-29 06:00:00,0.0,-0.0,-737.1,0.0,-5.62,-3.69,2.27,-742.94,14.64,32.52,180.09,1104.96,13.1,117.86,0.0,5.43,18.47
2013-01-29 09:00:00,-0.0,0.0,-1020.13,0.0,-43.34,-69.9,0.02,-767.34,1.92,31.28,179.69,1082.51,13.06,572.72,0.0,3.78,15.73
2013-01-29 12:00:00,0.0,0.0,-977.94,0.0,-29.74,-69.89,0.02,-728.92,2.79,26.92,177.04,1016.29,12.94,550.51,0.0,3.63,16.35
2013-01-29 15:00:00,0.0,-0.0,-780.79,0.0,4.06,-0.02,14.24,-660.08,19.67,27.22,174.39,1054.61,13.11,112.33,0.0,4.3,16.96
2013-01-29 18:00:00,0.0,-0.0,-698.43,0.0,11.18,-0.02,44.6,-670.92,22.43,26.75,173.86,1056.07,13.15,0.0,0.0,4.38,16.93
2013-01-29 21:00:00,0.0,-0.0,-702.32,0.0,2.21,-0.03,27.85,-667.31,19.16,25.45,175.91,1086.93,13.16,0.0,0.0,3.51,15.48
2013-01-30 00:00:00,0.0,-0.0,-712.04,0.0,1.11,-0.03,17.36,-673.17,19.19,26.79,176.54,1113.68,13.13,0.0,0.0,3.37,14.06
2013-01-30 03:00:00,-0.0,0.0,-725.71,0.0,0.7,-0.03,31.96,-718.49,18.98,26.35,176.93,1157.57,13.02,0.0,0.0,3.69,15.04
2013-01-30 06:00:00,0.0,0.0,-790.76,0.0,-5.0,-4.44,1.85,-770.65,13.81,24.46,172.37,1186.8,12.94,142.22,0.0,3.53,12.85
2013-01-30 09:00:00,-0.0,0.0,-1043.21,0.0,-43.44,-69.91,0.02,-787.1,0.0,16.02,160.11,1084.71,12.04,660.67,0.0,2.55,7.52
2013-01-30 12:00:00,0.0,-0.0,-1022.56,0.0,-41.13,-69.9,0.02,-787.57,1.65,16.77,159.95,1060.7,12.44,660.59,0.0,2.2,6.82
2013-01-30 15:00:00,0.0,0.0,-801.56,0.0,3.01,-0.03,24.47,-709.01,5.94,25.33,169.93,1129.03,13.07,127.11,0.0,3.01,9.7
2013-01-30 18:00:00,-0.0,-0.0,-723.45,0.0,-0.24,-0.04,52.06,-701.91,5.53,27.51,171.66,1142.88,13.17,0.0,0.0,3.06,9.76
2013-01-30 21:00:00,-0.0,0.0,-732.61,0.0,-2.1,-0.04,19.08,-658.34,4.21,26.71,135.18,1184.02,13.31,0.0,0.0,1.62,8.96
2013-01-31 00:00:00,-0.0,0.0,-733.65,0.0,-9.05,-0.04,10.14,-657.24,3.64,26.74,120.71,1215.29,13.37,0.0,0.0,1.27,8.83
2013-01-31 03:00:00,0.0,0.0,-729.19,0.0,-2.98,-0.04,29.39,-701.71,3.59,27.3,160.54,1183.88,13.35,0.0,0.0,2.94,12.91
2013-01-31 06:00:00,0.0,-0.0,-808.29,0.0,-9.84,-2.2,3.46,-761.04,2.58,29.54,169.84,1175.03,13.46,170.71,0.0,2.65,14.09
2013-01-31 09:00:00,0.0,0.0,-1041.32,0.0,-42.53,-69.9,0.02,-808.34,0.46,21.22,142.64,986.37,12.3,790.96,0.0,0.76,7.36
2013-01-31 12:00:00,0.0,0.0,-1029.21,0.0,-41.94,-61.96,0.02,-804.84,0.46,19.67,130.79,1035.3,12.36,730.49,0.0,1.17,7.69
2013-01-31 15:00:00,-0.0,-0.0,-815.35,0.0,-8.78,-0.04,3.82,-745.89,1.46,34.82,150.35,1204.89,13.62,145.82,0.0,2.21,13.08
2013-01-31 18:00:00,0.0,0.0,-682.06,0.0,-2.21,-0.04,21.64,-718.43,3.25,36.02,149.91,1162.61,13.63,0.0,0.0,2.39,13.28
2013-01-31 21:00:00,-0.0,-0.0,-693.48,0.0,-2.41,-0.05,26.27,-645.41,4.45,35.53,150.71,1099.17,13.65,0.0,0.0,1.28,10.28
2013-02-01 00:00:00,0.0,0.0,-669.57,0.0,-3.69,-0.05,14.96,-587.18,3.56,33.09,141.16,1042.05,13.67,0.0,0.0,1.29,10.7
2013-02-01 03:00:00,-0.0,0.0,-529.09,0.0,-1.1,-0.03,16.77,-632.82,5.99,26.69,139.36,937.68,13.64,0.0,0.0,3.42,19.45
2013-02-01 06:00:00,0.0,0.0,-513.32,0.0,-3.09,-2.33,10.64,-713.61,49.01,19.29,135.01,821.85,13.63,158.39,0.0,5.01,19.5
2013-02-01 09:00:00,-0.0,0.0,-754.85,0.0,-15.19,-65.37,0.02,-775.06,21.75,13.48,126.12,730.83,13.66,682.64,0.0,2.79,19.17
2013-02-01 12:00:00,-0.0,0.0,-668.18,0.0,-13.36,-41.51,0.02,-740.24,48.52,12.21,85.26,665.97,13.73,613.95,0.0,4.27,19.36
2013-02-01 15:00:00,0.0,0.0,-354.08,0.0,25.28,-0.02,36.03,-635.88,56.43,12.73,58.25,649.72,13.96,111.95,0.0,6.2,19.44
2013-02-01 18:00:00,-0.0,0.0,-291.07,0.0,14.62,-0.03,52.74,-642.95,57.39,11.97,66.42,691.05,14.25,0.0,0.0,6.2,19.42
2013-02-01 21:00:00,-0.0,-0.0,-372.56,0.0,-1.09,-0.04,15.62,-586.29,55.33,11.87,100.16,741.14,14.44,0.0,0.0,2.08,19.33
2013-02-02 00:00:00,0.0,-0.0,-415.76,0.0,-4.73,-0.04,6.42,-595.86,45.9,18.49,141.19,767.73,14.64,0.0,0.0,2.49,19.53
2013-02-02 03:00:00,0.0,0.0,-445.58,0.0,-2.89,-0.04,19.89,-687.13,43.5,28.09,163.71,837.36,14.74,0.0,0.0,8.77,19.58
2013-02-02 06:00:00,0.0,0.0,-547.4,0.0,-4.43,-0.53,9.1,-738.79,41.43,33.12,166.55,891.77,14.78,106.07,0.0,8.73,19.58
2013-02-02 09:00:00,-0.0,-0.0,-799.59,0.0,-24.9,-50.8,0.07,-797.47,30.27,35.24,167.19,733.58,14.69,664.94,0.0,7.21,19.57
2013-02-02 12:00:00,-0.0,-0.0,-773.91,0.0,-25.89,-48.2,0.09,-784.34,30.33,34.75,167.08,725.19,14.55,634.74,0.0,6.1,19.5
2013-02-02 15:00:00,0.0,0.0,-538.75,0.0,-7.97,-1.97,7.38,-732.75,34.36,34.35,168.88,852.68,15.1,140.84,0.0,8.27,19.58
2013-02-02 18:00:00,-0.0,-0.0,-380.04,0.0,-2.14,-0.97,5.59,-735.94,38.65,32.87,167.58,831.09,15.23,0.0,0.0,8.49,19.58
2013-02-02 21:00:00,0.0,-0.0,-371.75,0.0,-3.89,-1.0,4.02,-680.1,41.2,26.7,157.2,789.48,15.28,0.0,0.0,3.27,19.58
2013-02-03 00:00:00,0.0,-0.0,-430.41,0.0,-5.95,-0.51,17.08,-648.08,42.22,22.54,143.51,819.38,15.31,0.0,0.0,5.33,19.58
2013-02-03 03:00:00,0.0,-0.0,-399.5,0.0,-0.99,-0.26,29.37,-696.55,41.43,21.05,138.26,822.96,15.28,0.0,0.0,9.38,19.58
2013-02-03 06:00:00,0.0,0.0,-539.01,0.0,-0.21,-8.43,22.33,-740.13,36.38,26.57,150.78,856.19,15.27,151.29,0.0,9.38,19.58
2013-02-03 09:00:00,0.0,-0.0,-1028.29,0.0,-40.31,-68.36,0.09,-784.53,13.99,37.43,168.29,907.7,14.77,752.28,0.0,7.37,19.57
2013-02-03 12:00:00,0.0,0.0,-1013.24,0.0,-45.1,-54.73,0.08,-813.16,22.16,38.0,171.11,1024.78,14.6,629.85,0.0,6.08,19.58
2013-02-03 15:00:00,-0.0,-0.0,-782.93,0.0,-1.55,-0.13,2.11,-703.28,25.52,37.77,177.19,1065.03,15.18,136.27,0.0,9.21,19.58
2013-02-03 18:00:00,0.0,-0.0,-656.37,0.0,1.09,-0.03,27.83,-690.34,31.53,36.66,175.66,1030.07,15.11,0.0,0.0,9.21,19.58
2013-02-03 21:00:00,0.0,0.0,-653.35,0.0,3.91,-0.03,16.05,-668.77,36.78,36.93,167.32,1021.45,15.02,0.0,0.0,5.1,19.58
2013-02-04 00:00:00,0.0,0.0,-627.45,0.0,2.6,-0.03,20.15,-674.97,37.43,36.06,158.47,1008.43,14.97,0.0,0.0,4.78,19.56
2013-02-04 03:00:00,0.0,0.0,-592.93,0.0,6.66,-0.03,54.38,-731.63,37.04,32.41,165.42,986.15,14.95,0.0,0.0,7.99,19.58
2013-02-04 06:00:00,0.0,0.0,-717.92,0.0,2.32,-0.83,4.06,-774.57,35.62,29.71,176.54,1054.72,14.94,148.71,0.0,7.12,19.58
2013-02-04 09:00:00,0.0,0.0,-1035.5,0.0,-40.09,-69.67,0.02,-804.07,0.2,24.41,173.45,1016.07,13.87,699.03,0.0,3.85,18.4
2013-02-04 12:00:00,-0.0,-0.0,-1026.74,0.0,-42.6,-63.81,0.02,-808.44,0.0,18.7,171.9,1055.41,14.2,659.73,0.0,3.4,18.22
2013-02-04 15:00:00,0.0,-0.0,-815.29,0.0,-7.67,-0.03,15.13,-758.38,7.54,26.49,178.47,1165.94,14.78,149.42,0.0,4.73,18.87
2013-02-04 18:00:00,-0.0,-0.0,-712.52,0.0,-2.69,-0.03,46.04,-748.99,8.59,28.87,173.92,1168.49,14.68,0.0,0.0,4.72,18.92
2013-02-04 21:00:00,0.0,0.0,-721.48,0.0,1.41,-0.04,31.4,-732.97,7.75,29.62,173.82,1173.02,14.7,0.0,0.0,3.94,18.81
2013-02-05 00:00:00,0.0,-0.0,-720.13,0.0,-2.63,-0.04,18.56,-731.25,8.06,28.87,172.23,1189.21,14.69,0.0,0.0,3.67,18.73
2013-02-05 03:00:00,-0.0,0.0,-715.3,0.0,2.37,-0.04,32.5,-761.6,8.35,29.3,172.23,1189.8,14.73,0.0,0.0,8.07,19.57
2013-02-05 06:00:00,-0.0,-0.0,-802.43,0.0,-0.85,-11.01,1.26,-786.68,5.91,31.19,175.73,1172.56,14.95,171.52,0.0,8.26,19.58
2013-02-05 09:00:00,-0.0,-0.0,-1044.29,0.0,-47.59,-69.9,0.01,-815.14,0.0,17.51,154.36,986.74,13.81,780.45,0.0,4.46,19.57
2013-02-05 12:00:00,-0.0,0.0,-1010.41,0.0,-25.23,-67.02,0.02,-813.84,1.5,24.83,154.9,1004.66,14.72,688.71,0.0,7.56,19.58
2013-02-05 15:00:00,-0.0,-0.0,-780.35,0.0,-6.73,-0.46,13.7,-778.86,55.35,31.35,144.67,1134.34,15.01,143.63,0.0,8.77,19.58
2013-02-05 18:00:00,0.0,0.0,-599.92,0.0,0.32,-0.03,33.45,-775.79,57.42,31.56,103.38,1106.21,15.02,0.0,0.0,8.78,19.58
2013-02-05 21:00:00,-0.0,0.0,-596.71,0.0,-4.59,-0.03,23.48,-727.11,57.08,29.13,75.03,1101.18,15.04,0.0,0.0,7.91,19.58
2013-02-06 00:00:00,-0.0,-0.0,-595.35,0.0,-5.57,-0.03,13.78,-697.59,55.62,25.84,77.51,1083.02,15.04,0.0,0.0,8.14,19.58
2013-02-06 03:00:00,0.0,0.0,-560.5,0.0,7.44,-0.02,48.46,-759.93,63.92,29.6,97.77,1029.13,15.06,0.0,0.0,9.49,19.58
2013-02-06 06:00:00,-0.0,0.0,-574.12,0.0,-1.5,-11.35,9.59,-799.39,55.51,29.95,120.21,984.54,15.08,142.39,0.0,9.49,19.58
2013-02-06 09:00:00,-0.0,0.0,-903.01,0.0,-31.74,-69.61,0.01,-823.34,50.07,23.05,136.17,876.66,15.02,697.76,0.0,9.38,19.58
2013-02-06 12:00:00,0.0,0.0,-854.06,0.0,-25.55,-69.69,0.01,-816.7,51.77,17.94,138.02,854.35,14.98,659.98,0.0,9.36,19.58
2013-02-06 15:00:00,-0.0,-0.0,-662.12,0.0,-7.66,-0.11,14.47,-756.02,64.8,27.54,156.99,972.95,15.07,145.03,0.0,9.49,19.58
2013-02-06 18:00:00,0.0,-0.0,-503.31,0.0,-1.32,-0.02,38.02,-748.34,67.31,31.12,158.49,913.94,15.03,0.0,0.0,9.49,19.58
2013-02-06 21:00:00,-0.0,0.0,-445.48,0.0,-0.14,-0.18,24.33,-708.22,67.57,31.37,158.27,828.45,14.96,0.0,0.0,9.49,19.58
2013-02-07 00:00:00,0.0,0.0,-383.97,0.0,-1.59,-0.02,20.9,-698.27,66.82,32.2,146.84,773.12,14.9,0.0,0.0,9.49,19.58
2013-02-07 03:00:00,-0.0,-0.0,-263.77,0.0,-1.57,-0.02,30.72,-733.93,66.74,31.94,124.86,701.08,14.88,0.0,0.0,9.49,19.58
2013-02-07 06:00:00,-0.0,-0.0,-199.35,0.0,1.05,-10.01,10.98,-796.59,66.76,29.77,102.05,606.43,14.88,144.96,0.0,9.49,19.58
2013-02-07 09:00:00,0.0,0.0,-483.62,0.0,-10.16,-66.46,0.03,-811.32,53.75,24.39,75.34,471.35,14.81,702.8,0.0,9.49,19.58
2013-02-07 12:00:00,0.0,-0.0,-427.5,0.0,-15.62,-65.63,0.03,-806.27,56.07,20.99,68.95,476.57,14.72,648.64,0.0,9.45,19.58
2013-02-07 15:00:00,-0.0,0.0,-200.49,0.0,23.89,-1.43,7.69,-729.0,88.56,20.45,68.22,497.19,14.77,159.52,21.56,9.49,19.58
2013-02-07 18:00:00,0.0,-0.0,-97.06,0.0,23.29,-0.78,36.05,-660.46,96.89,16.75,69.97,450.56,14.81,0.0,20.92,9.49,19.58
2013-02-07 21:00:00,0.0,0.0,-93.44,0.0,19.81,-0.7,25.05,-638.99,97.96,15.9,67.92,459.5,14.81,0.0,3.12,9.49,19.58
2013-02-08 00:00:00,-0.0,0.0,-86.83,0.0,10.03,-0.05,23.77,-642.77,97.27,19.4,74.6,457.83,14.81,0.0,2.87,9.49,19.58
2013-02-08 03:00:00,-0.0,-0.0,-92.51,0.0,14.54,-0.01,36.07,-716.41,98.62,19.84,78.76,494.51,14.81,0.0,22.71,9.49,19.58
2013-02-08 06:00:00,-0.0,-0.0,-115.54,0.0,2.98,-8.46,8.79,-799.23,97.88,18.35,77.29,502.29,14.8,164.92,6.86,9.49,19.58
2013-02-08 09:00:00,-0.0,0.0,-423.83,0.0,-48.5,-65.92,0.0,-823.43,63.6,15.17,64.06,444.95,14.75,730.05,0.0,9.49,19.58
2013-02-08 12:00:00,0.0,0.0,-319.67,0.0,-44.41,-66.6,0.0,-824.15,68.13,14.9,60.62,466.33,14.62,601.14,0.0,9.49,19.58
2013-02-08 15:00:00,-0.0,-0.0,-110.32,0.0,-2.11,-0.46,0.02,-761.16,87.82,12.72,55.91,463.55,14.5,141.94,68.51,9.49,19.58
2013-02-08 18:00:00,-0.0,0.0,-22.1,0.0,7.57,-0.52,24.03,-707.89,96.99,8.78,45.07,435.43,14.25,0.0,69.3,9.49,19.58
2013-02-08 21:00:00,0.0,-0.0,-13.76,0.0,5.82,-0.29,9.62,-616.79,97.84,9.99,33.03,375.31,13.99,0.0,56.17,9.49,19.58
2013-02-09 00:00:00,0.0,0.0,-8.07,0.0,11.57,-0.05,18.25,-575.43,98.42,8.75,27.7,312.87,13.69,0.0,63.21,9.49,19.58
2013-02-09 03:00:00,0.0,0.0,-3.29,0.0,30.24,-0.03,64.69,-602.36,98.87,4.15,22.19,268.81,13.54,0.0,74.12,9.49,19.58
2013-02-09 06:00:00,0.0,-0.0,-7.67,0.0,14.79,-9.66,25.76,-644.36,98.22,1.95,19.38,217.51,13.49,167.4,74.12,9.49,19.58
2013-02-09 09:00:00,-0.0,0.0,-254.25,0.0,-19.49,-69.74,0.0,-777.4,82.08,1.74,17.8,174.97,13.35,735.42,66.44,9.49,19.58
2013-02-09 12:00:00,0.0,-0.0,-217.34,0.0,-15.82,-69.64,0.0,-746.88,87.46,2.14,18.85,176.51,13.25,657.47,64.93,9.49,19.58
2013-02-09 15:00:00,-0.0,0.0,-60.46,0.0,31.1,-0.01,33.75,-580.86,96.62,1.89,19.77,180.7,13.16,161.15,74.12,9.49,19.58
2013-02-09 18:00:00,-0.0,0.0,-0.11,0.0,48.67,0.0,66.06,-557.08,99.56,3.28,27.61,195.73,13.08,0.0,74.13,9.49,19.58
2013-02-09 21:00:00,0.0,0.0,-14.4,0.0,23.03,-0.0,29.76,-543.48,99.52,6.06,34.14,249.13,13.04,0.0,74.12,9.49,19.58
2013-02-10 00:00:00,0.0,0.0,-21.58,0.0,17.72,-7.08,0.29,-548.38,98.98,10.0,42.78,295.09,13.02,0.0,70.08,9.49,19.58
2013-02-10 03:00:00,0.0,0.0,-47.81,0.0,21.57,-0.0,21.7,-657.01,96.9,15.28,62.0,371.19,13.01,0.0,74.11,9.49,19.58
2013-02-10 06:00:00,-0.0,0.0,-169.96,0.0,2.88,-10.98,0.01,-791.44,92.18,23.38,96.35,512.4,13.01,178.85,24.25,9.49,19.58
2013-02-10 09:00:00,-0.0,-0.0,-711.58,0.0,-38.29,-65.11,0.01,-817.98,55.05,26.61,125.58,650.3,13.02,733.31,0.0,9.49,19.58
