snapshot,DAC,OCGT,SMR,SMR CC,agriculture machinery oil emissions,biogas to gas,co2,gas for industry CC,oil emissions,process emissions CC,residential rural gas boiler,residential urban decentral gas boiler,services rural gas boiler,services urban decentral gas boiler,solid biomass for industry CC,urban central gas CHP,urban central gas CHP CC,urban central gas boiler,urban central solid biomass CHP CC
2013-10-30 18:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,9.37,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-10.0
2013-10-30 21:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,3.85,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-4.49
2013-10-31 00:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,5.37,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-6.0
2013-10-31 03:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,14.36,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-15.0
2013-10-31 06:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,13.25,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-13.89
2013-10-31 09:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,10.35,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-10.99
2013-10-31 12:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,8.75,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-9.38
2013-10-31 15:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,12.29,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-12.92
2013-10-31 18:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,12.78,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-13.42
2013-10-31 21:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,5.69,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-6.33
2013-11-01 00:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,3.55,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-4.19
2013-11-01 03:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,12.23,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-12.87
2013-11-01 06:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,11.35,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-11.98
2013-11-01 09:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,7.52,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-8.16
2013-11-01 12:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,6.58,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-7.21
2013-11-01 15:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,9.34,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-9.97
2013-11-01 18:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,9.65,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-10.28
2013-11-01 21:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,3.56,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-4.2
2013-11-02 00:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,0.93,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.57
2013-11-02 03:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,4.06,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-4.69
2013-11-02 06:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,3.44,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-4.08
2013-11-02 09:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,1.88,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-2.52
2013-11-02 12:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,1.33,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.96
2013-11-02 15:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,2.59,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-3.23
2013-11-02 18:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,2.82,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-3.46
2013-11-02 21:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,0.87,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.51
2013-11-03 00:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,1.66,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-2.29
2013-11-03 03:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,5.55,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-6.18
2013-11-03 06:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,5.54,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-6.17
2013-11-03 09:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,-0.62,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.02
2013-11-03 12:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,-0.33,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.31
2013-11-03 15:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,2.2,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-2.84
2013-11-03 18:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,3.16,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-3.79
2013-11-03 21:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,1.27,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.9
2013-11-04 00:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,1.69,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-2.32
2013-11-04 03:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,7.61,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-8.25
2013-11-04 06:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,9.72,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-10.36
2013-11-04 09:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,4.81,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-5.45
2013-11-04 12:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,4.57,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-5.21
2013-11-04 15:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,7.34,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-7.98
2013-11-04 18:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,8.16,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-8.8
2013-11-04 21:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,3.22,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-3.86
2013-11-05 00:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,4.97,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-5.61
2013-11-05 03:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,13.79,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-14.42
2013-11-05 06:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,14.55,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-15.19
2013-11-05 09:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,11.48,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-12.11
2013-11-05 12:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,10.62,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-11.25
2013-11-05 15:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,13.1,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-13.74
2013-11-05 18:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,13.5,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-14.14
2013-11-05 21:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,5.85,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-6.48
2013-11-06 00:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,3.38,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-4.02
2013-11-06 03:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,11.3,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-11.94
2013-11-06 06:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,12.14,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-12.77
2013-11-06 09:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,9.02,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-9.66
2013-11-06 12:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,7.57,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-8.21
2013-11-06 15:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,9.42,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-10.06
2013-11-06 18:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,9.39,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-10.03
2013-11-06 21:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,3.66,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-4.29
2013-11-07 00:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,1.48,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-2.12
2013-11-07 03:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,5.02,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-5.66
2013-11-07 06:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,4.8,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-5.44
2013-11-07 09:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,1.27,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.9
2013-11-07 12:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,1.51,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-2.15
2013-11-07 15:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,3.72,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-4.36
2013-11-07 18:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,4.74,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-5.37
2013-11-07 21:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,2.48,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-3.12
2013-11-08 00:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,1.83,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-2.47
2013-11-08 03:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,6.08,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-6.72
2013-11-08 06:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,5.46,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-6.1
2013-11-08 09:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,1.81,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-2.45
2013-11-08 12:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,1.47,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-2.11
2013-11-08 15:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,3.34,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-3.97
2013-11-08 18:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,3.51,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-4.15
2013-11-08 21:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,1.03,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.67
2013-11-09 00:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,2.32,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-2.96
2013-11-09 03:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,9.79,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-10.43
2013-11-09 06:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,9.74,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-10.37
2013-11-09 09:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,1.3,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.93
2013-11-09 12:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,1.41,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-2.05
2013-11-09 15:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,8.61,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-9.25
2013-11-09 18:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,9.06,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-9.69
2013-11-09 21:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,3.75,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-4.39
2013-11-10 00:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,7.3,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-7.94
2013-11-10 03:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,17.4,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-18.04
2013-11-10 06:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,17.29,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-17.92
2013-11-10 09:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,15.19,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-15.83
2013-11-10 12:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,14.32,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-14.96
2013-11-10 15:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,16.77,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-17.41
2013-11-10 18:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,17.06,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-17.69
2013-11-10 21:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,15.4,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-16.04
2013-11-11 00:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,15.3,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-15.93
2013-11-11 03:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,17.62,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-18.25
2013-11-11 06:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,17.68,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-18.31
2013-11-11 09:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,16.08,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-16.72
2013-11-11 12:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,15.74,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-16.38
2013-11-11 15:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,17.11,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-17.75
2013-11-11 18:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,17.35,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-17.99
2013-11-11 21:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,16.9,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-17.54
2013-11-12 00:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,17.14,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-17.77
2013-11-12 03:00:00,-0.0,0.0,0.0,0.0,2.67,-7.89,18.46,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-19.1
2013-11-12 06:00:00,-0.0,0.0,0.0,0.01,2.67,-7.89,18.24,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-18.88
2013-11-12 09:00:00,-0.0,0.0,0.0,0.01,2.67,-7.89,16.56,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-17.2
2013-11-12 12:00:00,-0.0,0.0,0.0,0.02,2.67,-7.89,16.88,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-17.54
2013-11-12 15:00:00,-0.0,0.0,0.0,0.8,2.67,-7.89,18.87,0.67,27.66,1.58,0.0,0.02,0.0,0.0,-24.05,0.0,0.0,0.0,-20.33
2013-11-12 18:00:00,-0.0,0.0,0.0,0.69,2.67,-7.89,18.98,0.67,27.66,1.58,0.0,0.02,0.0,0.0,-24.05,0.0,0.0,0.0,-20.33
2013-11-12 21:00:00,-0.0,0.0,0.0,0.62,2.67,-7.89,19.08,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-20.33
2013-11-13 00:00:00,-0.0,0.0,0.0,0.7,2.67,-7.89,18.99,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-20.33
2013-11-13 03:00:00,-0.0,0.0,0.0,0.72,2.67,-7.89,18.98,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-20.33
2013-11-13 06:00:00,-0.0,0.0,0.0,0.69,2.67,-7.89,19.0,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-20.33
2013-11-13 09:00:00,-0.0,0.0,0.0,0.46,2.67,-7.89,18.34,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-19.43
2013-11-13 12:00:00,-0.0,0.0,0.01,0.49,2.67,-7.89,18.89,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-20.02
2013-11-13 15:00:00,-0.0,0.0,0.03,1.05,2.67,-7.89,18.61,0.67,27.66,1.58,0.0,0.01,0.0,0.0,-24.05,0.0,0.0,0.0,-20.33
2013-11-13 18:00:00,-0.0,0.0,0.03,0.98,2.67,-7.89,18.68,0.67,27.66,1.58,0.0,0.01,0.0,0.0,-24.05,0.0,0.0,0.0,-20.33
2013-11-13 21:00:00,-0.0,0.0,0.02,0.9,2.67,-7.89,18.78,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-20.33
2013-11-14 00:00:00,-0.0,0.0,0.02,0.91,2.67,-7.89,18.76,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-20.33
2013-11-14 03:00:00,-0.0,0.0,0.15,0.93,2.67,-7.89,18.3,0.67,27.66,1.58,0.0,0.19,0.0,0.12,-24.05,0.0,0.0,0.01,-20.33
2013-11-14 06:00:00,-0.0,0.0,0.61,0.87,2.67,-7.89,16.83,0.67,27.66,1.58,0.0,0.91,0.0,0.44,-24.05,0.0,0.0,0.04,-20.33
2013-11-14 09:00:00,-0.0,0.0,0.64,0.78,2.67,-7.89,17.68,0.67,27.66,1.58,0.0,0.41,0.0,0.15,-24.05,0.0,0.0,0.04,-20.33
2013-11-14 12:00:00,-0.0,0.0,1.1,0.89,2.67,-7.89,17.26,0.67,27.66,1.58,0.0,0.34,0.0,0.07,-24.05,0.0,0.0,0.04,-20.33
2013-11-14 15:00:00,-0.0,0.0,1.57,0.97,2.67,-7.89,15.69,0.67,27.66,1.58,0.0,1.16,0.0,0.1,-24.05,0.0,0.0,0.2,-20.33
2013-11-14 18:00:00,-0.0,0.0,1.55,0.97,2.67,-7.89,15.47,0.67,27.66,1.58,0.0,1.34,0.0,0.03,-24.05,0.0,0.0,0.33,-20.33
2013-11-14 21:00:00,-0.0,0.0,1.48,0.95,2.67,-7.89,17.26,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-20.33
2013-11-15 00:00:00,-0.0,0.0,1.45,0.92,2.67,-7.89,17.3,0.67,27.66,1.58,0.0,0.0,0.0,0.01,-24.05,0.0,0.0,0.0,-20.33
2013-11-15 03:00:00,-0.0,0.0,1.44,1.05,2.67,-7.89,15.15,0.67,27.66,1.58,0.0,1.12,0.0,0.78,-24.05,0.0,0.0,0.16,-20.33
2013-11-15 06:00:00,-0.0,0.0,1.48,1.04,2.67,-7.89,14.03,0.67,27.66,1.58,0.0,1.54,0.0,0.76,-24.05,0.0,0.0,0.83,-20.33
2013-11-15 09:00:00,-0.0,0.0,1.71,1.04,2.67,-7.89,16.05,0.67,27.66,1.58,0.0,0.58,0.0,0.22,-24.05,0.0,0.0,0.1,-20.33
2013-11-15 12:00:00,-0.0,0.0,2.25,1.04,2.67,-7.89,15.61,0.67,27.66,1.58,0.0,0.35,0.0,0.07,-24.05,0.0,0.0,0.36,-20.33
2013-11-15 15:00:00,-0.0,0.0,3.45,1.07,2.67,-7.89,13.38,0.67,27.66,1.58,0.0,0.9,0.0,0.09,-24.05,0.0,0.0,0.8,-20.31
2013-11-15 18:00:00,-0.0,0.0,4.42,1.09,2.67,-7.89,12.01,0.67,27.66,1.58,0.0,1.32,0.0,0.03,-24.05,0.0,0.0,0.82,-20.31
2013-11-15 21:00:00,-0.0,0.0,4.43,1.09,2.67,-7.89,14.12,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-20.29
2013-11-16 00:00:00,-0.0,0.0,4.32,1.07,2.67,-7.89,13.95,0.67,27.66,1.58,0.0,0.0,0.0,0.31,-24.05,0.0,0.0,0.0,-20.29
2013-11-16 03:00:00,-0.0,0.0,4.38,1.05,2.67,-7.89,10.03,0.67,27.66,1.58,0.0,2.3,0.01,1.68,-24.05,0.0,0.0,0.21,-20.29
2013-11-16 06:00:00,-0.0,0.0,4.42,1.04,2.67,-7.89,7.41,0.67,27.66,1.58,0.0,3.06,0.0,1.24,-24.05,0.0,0.0,2.43,-20.23
2013-11-16 09:00:00,-0.0,0.0,4.38,1.03,2.67,-7.89,10.46,0.67,27.66,1.58,0.0,1.3,0.0,0.41,-24.05,0.0,0.0,1.82,-20.04
2013-11-16 12:00:00,-0.0,0.0,4.39,1.03,2.67,-7.89,11.62,0.67,27.66,1.58,0.0,0.83,0.0,0.19,-24.05,0.0,0.0,1.36,-20.04
2013-11-16 15:00:00,-0.0,0.0,4.62,1.03,2.67,-7.89,7.33,0.67,27.66,1.58,0.0,1.72,0.0,0.36,-24.05,0.48,0.0,3.87,-20.04
2013-11-16 18:00:00,-0.0,0.0,4.65,1.03,2.67,-7.89,4.97,0.67,27.66,1.58,0.0,2.18,0.0,0.33,-24.05,0.51,0.0,5.73,-20.04
2013-11-16 21:00:00,-0.0,0.0,4.75,1.03,2.67,-7.89,12.63,0.67,27.66,1.58,0.0,0.0,0.0,0.03,-24.05,0.0,0.0,0.96,-20.04
2013-11-17 00:00:00,-0.0,0.0,4.75,1.03,2.67,-7.89,12.93,0.67,27.66,1.58,0.0,0.0,0.0,0.1,-24.05,0.0,0.0,0.59,-20.04
2013-11-17 03:00:00,-0.0,0.0,4.75,1.04,2.67,-7.89,5.64,0.67,27.66,1.58,0.0,1.39,0.0,1.22,-24.05,0.26,0.0,5.11,-20.04
2013-11-17 06:00:00,-0.0,0.0,4.77,1.05,2.67,-7.89,4.92,0.67,27.66,1.58,0.0,1.88,0.0,0.74,-24.05,0.62,0.0,5.47,-20.07
2013-11-17 09:00:00,-0.0,0.0,4.87,1.08,2.67,-7.89,9.39,0.67,27.66,1.58,0.0,0.62,0.0,0.15,-24.05,0.35,0.0,3.12,-20.23
2013-11-17 12:00:00,-0.0,0.0,5.28,1.11,2.67,-7.89,8.39,0.67,27.66,1.58,0.0,0.27,0.0,0.02,-24.05,3.2,0.0,1.38,-20.29
2013-11-17 15:00:00,-0.0,0.0,5.52,1.11,2.67,-7.89,-16.95,0.67,27.66,1.58,0.0,0.94,0.0,0.09,-24.05,27.08,0.0,1.86,-20.29
2013-11-17 18:00:00,-0.0,0.0,5.49,1.11,2.67,-7.89,-19.7,0.67,27.66,1.58,0.0,1.3,0.0,0.06,-24.05,29.21,0.0,2.21,-20.31
2013-11-17 21:00:00,-0.0,0.0,5.32,1.11,2.67,-7.89,-5.58,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,17.93,0.0,0.89,-20.31
2013-11-18 00:00:00,-0.0,0.0,5.06,1.11,2.67,-7.89,2.71,0.67,27.66,1.58,0.0,0.0,0.0,0.02,-24.05,10.2,0.0,0.59,-20.31
2013-11-18 03:00:00,-0.0,0.0,5.05,1.11,2.67,-7.89,-14.43,0.67,27.66,1.58,0.0,1.14,0.0,1.12,-24.05,23.31,0.0,2.38,-20.31
