snapshot,AC,BEV charger,DC,H2 Electrolysis,H2 Fuel Cell,OCGT,PHS,V2G,agriculture electricity,battery charger,battery discharger,electricity,home battery charger,home battery discharger,hydro,industry electricity,offwind-ac,offwind-dc,onwind,residential rural ground heat pump,residential rural resistive heater,residential urban decentral air heat pump,residential urban decentral resistive heater,ror,services rural ground heat pump,services rural resistive heater,services urban decentral air heat pump,services urban decentral resistive heater,solar,solar rooftop,urban central air heat pump,urban central gas CHP,urban central resistive heater,urban central solid biomass CHP,urban central solid biomass CHP CC
2013-01-11 00:00:00,0.0,-130.33,-0.0,-190.6,32.59,1.22,6.88,0.56,-5.12,-0.61,24.29,-174.57,-0.0,0.0,86.26,-194.35,14.61,55.2,490.66,-20.91,-0.03,-30.36,-1.32,12.77,-17.08,-0.26,-15.25,-1.85,0.0,0.0,-21.29,72.76,-20.67,0.8,26.02
2013-01-11 03:00:00,-0.0,-76.74,-0.0,-148.73,32.6,0.26,7.45,0.57,-5.12,-0.19,27.21,-164.72,-0.0,0.0,88.37,-194.35,12.74,44.54,443.1,-32.43,-3.96,-41.57,-7.6,12.79,-19.26,-4.54,-18.11,-6.7,0.0,0.0,-26.26,84.97,-31.15,0.8,26.02
2013-01-11 06:00:00,0.0,-68.35,0.0,-131.68,32.6,5.06,8.26,3.34,-5.12,-5.9,20.02,-225.17,-0.0,0.01,86.98,-194.35,11.15,37.6,378.9,-33.25,-6.0,-43.43,-9.71,12.8,-19.27,-4.2,-18.06,-6.67,101.92,12.06,-25.46,90.53,-31.43,0.8,26.02
2013-01-11 09:00:00,-0.0,-215.82,-0.0,-322.88,32.59,0.0,-9.26,1.79,-5.12,-153.2,0.01,-240.94,-0.01,0.0,81.61,-194.35,8.17,30.88,343.86,-32.21,-2.61,-43.56,-4.33,12.79,-18.75,-1.02,-17.78,-2.12,652.4,71.98,-38.01,68.18,-29.11,0.8,26.02
2013-01-11 12:00:00,0.0,-202.45,-0.0,-347.08,32.6,0.0,-4.8,3.29,-5.12,-114.3,0.37,-232.79,-0.01,0.0,83.49,-194.35,4.96,26.17,386.12,-31.78,-1.96,-43.3,-3.59,12.75,-18.33,-0.48,-17.4,-1.58,566.52,59.37,-35.16,75.4,-23.4,0.8,26.02
2013-01-11 15:00:00,-0.0,-59.19,0.0,-161.29,32.6,0.0,-3.23,20.47,-5.12,-2.45,48.68,-242.88,-0.0,0.01,93.48,-194.35,5.17,26.7,405.63,-32.79,-3.83,-43.87,-5.16,12.77,-18.32,-0.45,-17.38,-1.57,78.17,6.83,-31.19,91.29,-25.54,0.8,26.02
2013-01-11 18:00:00,-0.0,-37.8,-0.0,-144.37,32.6,0.0,6.83,6.89,-5.12,-1.07,61.47,-229.79,-0.0,0.01,94.61,-194.35,5.61,30.17,428.01,-32.96,-4.41,-43.52,-6.81,12.76,-17.58,-0.28,-16.98,-1.45,0.0,0.0,-31.08,91.77,-29.95,0.8,26.02
2013-01-11 21:00:00,-0.0,-81.64,0.0,-148.84,32.59,0.0,6.4,1.48,-5.12,-0.04,40.33,-205.61,-0.0,0.0,95.99,-194.35,7.12,34.87,444.43,-23.9,-0.14,-37.82,-1.8,12.71,-15.93,-0.09,-15.62,-0.98,0.0,0.0,-28.83,74.53,-16.59,0.8,26.02
2013-01-12 00:00:00,0.0,-102.88,-0.0,-174.38,32.59,0.0,3.52,1.52,-5.12,-1.83,29.56,-168.41,-0.0,0.0,96.22,-194.35,8.89,39.35,473.89,-22.84,-0.07,-32.86,-1.5,12.64,-18.57,-0.93,-17.29,-2.89,0.0,0.0,-30.23,69.42,-20.28,0.8,26.02
2013-01-12 03:00:00,0.0,-112.58,0.0,-199.31,32.6,0.0,6.31,1.19,-5.12,-0.66,62.43,-140.02,-0.0,0.0,95.88,-194.35,12.67,50.78,502.87,-33.26,-9.21,-44.58,-13.21,12.57,-19.46,-9.61,-18.34,-14.13,0.0,0.0,-34.8,76.41,-31.87,0.8,26.02
2013-01-12 06:00:00,0.0,-140.74,0.0,-232.5,32.6,0.0,4.45,0.24,-5.12,-7.72,16.63,-171.16,-0.0,0.01,94.43,-194.35,15.67,60.36,506.59,-33.81,-12.34,-45.09,-20.48,12.52,-19.36,-5.1,-18.3,-8.76,122.45,15.79,-34.93,74.86,-33.66,0.8,26.02
2013-01-12 09:00:00,-0.0,-279.74,0.0,-442.02,31.72,0.0,-25.38,0.0,-5.12,-152.35,0.01,-202.5,-0.01,0.0,78.24,-194.35,17.47,60.01,484.9,-33.26,-3.93,-44.61,-7.51,12.48,-18.97,-1.24,-18.03,-2.86,698.43,87.79,-42.91,12.89,-35.97,0.8,26.02
2013-01-12 12:00:00,0.0,-241.14,0.0,-374.82,32.41,0.0,-11.18,4.65,-5.12,-129.23,0.01,-195.9,-0.01,0.0,93.63,-194.35,17.47,53.26,442.53,-32.99,-2.59,-44.27,-5.08,12.44,-18.7,-0.6,-17.8,-1.76,551.42,67.59,-41.98,38.22,-22.94,0.8,26.02
2013-01-12 15:00:00,0.0,-54.73,-0.0,-186.06,32.6,0.0,6.79,5.4,-5.12,-1.94,33.63,-208.45,-0.0,0.01,97.91,-194.35,20.49,54.96,401.16,-33.57,-6.49,-44.74,-10.17,12.43,-18.91,-0.94,-17.85,-2.38,61.88,5.79,-38.69,87.1,-22.58,0.8,26.02
2013-01-12 18:00:00,-0.0,-36.1,0.0,-121.98,32.6,0.0,6.09,3.98,-5.12,-2.1,54.04,-202.93,-0.0,0.0,98.3,-194.35,23.75,59.93,357.8,-33.65,-7.53,-44.64,-14.03,12.43,-18.78,-0.65,-17.67,-2.13,0.0,0.0,-35.92,87.72,-25.88,0.8,26.02
2013-01-12 21:00:00,0.0,-43.4,-0.0,-87.22,32.6,0.0,5.34,3.0,-5.12,-2.06,39.45,-190.61,-0.01,0.0,98.05,-194.35,21.68,56.1,301.65,-26.27,-0.31,-38.28,-1.6,12.44,-17.46,-0.18,-16.73,-1.01,0.0,0.0,-28.59,72.5,-16.41,0.8,26.02
2013-01-13 00:00:00,-0.0,-52.7,0.0,-48.24,32.6,0.0,6.4,3.46,-5.12,-0.1,28.59,-159.07,-0.0,0.0,98.67,-194.35,18.19,47.0,254.26,-23.77,-0.09,-35.12,-1.05,12.44,-18.82,-0.89,-17.85,-2.88,0.0,0.0,-28.63,75.28,-15.03,0.8,26.02
2013-01-13 03:00:00,0.0,-22.84,0.0,-43.91,32.6,0.0,8.62,6.38,-5.12,-0.1,51.47,-126.14,-0.0,0.0,98.63,-194.35,15.66,43.41,241.96,-33.56,-10.09,-44.87,-19.04,12.44,-19.47,-11.8,-18.35,-18.87,0.0,0.0,-35.41,91.74,-25.83,0.8,26.02
2013-01-13 06:00:00,-0.0,-54.0,-0.0,-50.43,32.6,0.0,4.71,0.78,-5.12,-12.06,5.48,-144.18,-0.0,0.01,97.62,-194.35,13.7,44.66,254.94,-33.8,-17.52,-45.19,-31.52,12.44,-19.38,-7.17,-18.34,-12.85,108.3,13.94,-37.74,92.27,-24.6,0.8,26.02
2013-01-13 09:00:00,0.0,-226.13,0.0,-253.37,32.6,0.0,-10.13,4.89,-5.12,-106.17,0.0,-184.03,-0.01,0.0,92.6,-194.35,12.47,43.02,245.26,-33.37,-6.4,-44.69,-14.28,12.44,-19.1,-1.88,-18.13,-4.81,598.38,66.96,-41.05,54.87,-27.32,0.8,26.02
2013-01-13 12:00:00,-0.0,-210.12,-0.0,-232.93,32.6,0.0,-8.54,0.0,-5.12,-89.5,0.0,-183.58,-0.01,0.0,90.5,-194.35,11.69,40.05,270.64,-33.2,-4.7,-44.47,-9.36,12.45,-18.92,-0.92,-18.0,-2.39,509.08,51.6,-41.37,71.57,-19.55,0.8,26.02
2013-01-13 15:00:00,-0.0,-56.65,0.0,-126.85,32.6,0.0,8.72,3.23,-5.12,-0.94,28.9,-198.03,-0.0,0.01,98.25,-194.35,12.46,41.88,330.48,-33.63,-11.09,-44.75,-18.0,12.47,-19.08,-1.52,-17.93,-3.2,66.54,5.77,-34.52,113.01,-15.48,0.8,26.02
2013-01-13 18:00:00,0.0,-41.71,-0.0,-78.15,32.6,0.0,7.19,0.32,-5.12,-0.57,33.38,-200.14,-0.0,0.01,98.14,-194.35,11.96,38.49,346.41,-33.69,-12.53,-44.7,-22.78,12.49,-18.96,-1.14,-17.64,-3.0,0.0,0.0,-28.92,112.57,-16.98,0.8,26.02
2013-01-13 21:00:00,0.0,-88.46,0.0,-68.59,32.6,0.0,5.22,0.0,-5.12,-1.64,20.99,-188.77,-0.0,0.0,97.17,-194.35,8.55,34.24,343.29,-27.41,-0.57,-36.89,-2.1,12.52,-17.75,-0.18,-16.19,-0.99,0.0,0.0,-25.39,101.24,-8.25,0.8,26.02
2013-01-14 00:00:00,0.0,-106.85,0.0,-93.28,32.6,0.0,5.52,0.0,-5.12,-3.52,20.97,-164.63,-0.0,0.0,97.26,-194.35,5.97,26.14,368.69,-23.42,-0.1,-33.24,-1.01,12.57,-18.41,-0.34,-16.84,-1.67,0.0,0.0,-23.34,97.1,-7.51,0.8,26.02
2013-01-14 03:00:00,0.0,-61.46,-0.0,-129.33,32.6,0.0,5.54,0.07,-5.12,-0.17,47.22,-154.38,-0.0,0.0,98.28,-194.35,5.75,21.26,403.96,-33.01,-8.36,-44.4,-19.6,12.6,-19.34,-11.68,-18.27,-20.74,0.0,0.0,-31.43,112.74,-15.2,0.8,26.02
2013-01-14 06:00:00,-0.0,-65.3,-0.0,-175.68,32.6,0.0,7.21,7.96,-5.12,-11.95,55.78,-219.8,-0.0,0.01,97.32,-194.35,7.93,27.03,437.85,-33.29,-16.35,-44.79,-33.79,12.63,-19.32,-11.44,-18.27,-20.96,87.65,9.74,-27.83,103.36,-15.69,0.8,26.02
2013-01-14 09:00:00,0.0,-195.18,-0.0,-397.0,32.6,0.0,-3.48,13.97,-5.12,-123.33,0.0,-242.89,-0.01,0.0,91.69,-194.35,10.91,37.74,456.54,-32.9,-5.54,-43.51,-15.96,12.64,-19.14,-3.18,-17.89,-8.15,565.07,60.67,-38.94,58.01,-20.13,0.8,26.02
2013-01-14 12:00:00,-0.0,-204.97,-0.0,-444.67,32.6,0.0,-10.23,0.02,-5.12,-89.08,1.36,-241.31,-0.01,0.0,90.67,-194.35,17.06,52.21,553.47,-32.76,-3.78,-42.94,-10.24,12.71,-19.01,-1.36,-17.47,-3.59,477.34,49.83,-38.5,61.3,-15.98,0.8,26.02
2013-01-14 15:00:00,0.0,-77.97,0.0,-352.34,32.6,3.01,5.46,0.14,-5.12,-3.45,45.42,-249.14,-0.0,0.0,95.94,-194.35,25.78,67.74,634.02,-33.16,-9.72,-44.07,-20.11,12.75,-19.01,-1.31,-17.28,-3.57,74.38,6.95,-37.08,59.76,-23.11,0.8,26.02
2013-01-14 18:00:00,-0.0,-69.32,0.0,-362.48,32.6,1.92,3.76,0.48,-5.12,-9.58,51.62,-236.09,-0.0,0.0,96.17,-194.35,28.0,82.22,696.98,-33.16,-11.86,-44.3,-25.21,12.79,-18.68,-0.65,-16.47,-2.17,0.0,0.0,-36.8,59.05,-26.19,0.8,26.02
2013-01-14 21:00:00,-0.0,-138.1,0.0,-321.41,32.6,0.01,1.53,0.03,-5.12,-7.81,26.04,-209.91,-0.0,0.0,96.07,-194.35,27.73,74.93,663.76,-26.95,-0.36,-32.31,-1.84,12.82,-17.13,-0.12,-14.22,-0.8,0.0,0.0,-34.56,53.17,-10.5,0.8,26.02
2013-01-15 00:00:00,0.0,-154.43,0.0,-245.95,32.6,2.8,1.86,0.03,-5.12,-5.87,26.56,-180.37,-0.01,0.0,94.73,-194.35,26.6,67.38,569.75,-23.36,-0.09,-27.87,-0.91,12.84,-18.42,-0.49,-15.97,-2.0,0.0,0.0,-33.16,54.34,-7.96,0.8,26.02
2013-01-15 03:00:00,-0.0,-95.83,-0.0,-169.78,32.6,6.82,4.76,2.47,-5.12,-3.15,47.82,-166.45,-0.01,0.0,94.6,-194.35,24.58,52.21,480.04,-33.44,-8.57,-44.0,-18.38,12.86,-19.49,-11.7,-18.25,-19.9,0.0,0.0,-30.94,76.12,-22.35,0.8,26.02
2013-01-15 06:00:00,0.0,-77.46,0.0,-111.74,32.6,11.49,6.54,1.35,-5.12,-4.1,31.07,-225.18,-0.0,0.0,91.59,-194.35,26.51,49.18,388.59,-33.48,-17.67,-44.34,-33.71,12.9,-19.47,-11.72,-18.22,-20.47,90.75,11.05,-31.07,87.82,-20.17,0.8,26.02
2013-01-15 09:00:00,0.0,-199.12,-0.0,-260.3,32.6,1.99,2.11,1.82,-5.12,-109.38,0.53,-245.69,-0.01,0.0,92.66,-194.35,22.51,44.05,298.81,-32.98,-7.29,-42.68,-16.12,12.94,-19.26,-3.82,-17.7,-7.67,531.73,55.66,-30.64,82.06,-14.18,0.8,26.02
2013-01-15 12:00:00,-0.0,-188.75,-0.0,-265.42,32.6,7.15,4.13,4.96,-5.12,-82.76,0.28,-241.79,-0.01,0.0,93.67,-194.35,16.49,33.4,306.02,-32.8,-5.54,-41.43,-11.66,12.96,-19.07,-1.94,-16.92,-3.95,471.14,46.78,-27.19,88.44,-6.18,0.8,26.02
2013-01-15 15:00:00,-0.0,-67.09,0.0,-80.74,32.6,22.68,13.8,1.0,-5.12,-1.09,25.05,-250.72,-0.0,0.0,96.52,-194.35,15.51,31.76,292.59,-33.4,-11.15,-43.71,-20.26,12.98,-19.07,-1.87,-16.78,-3.98,75.28,6.65,-17.31,121.68,-8.28,0.8,26.02
2013-01-15 18:00:00,0.0,-27.07,-0.0,-73.08,32.6,24.37,12.71,4.92,-5.12,-0.29,40.91,-239.1,-0.0,0.0,95.42,-194.35,14.89,35.0,291.37,-33.26,-13.47,-43.71,-26.06,12.98,-18.71,-1.03,-14.99,-3.17,0.0,0.0,-11.12,124.06,-11.53,0.8,26.02
2013-01-15 21:00:00,0.0,-84.24,0.0,-97.3,32.6,20.08,7.94,5.4,-5.12,-1.1,24.62,-212.71,-0.0,0.0,95.48,-194.35,12.09,33.29,302.25,-26.96,-0.75,-25.25,-3.64,12.98,-17.19,-0.13,-11.04,-1.01,0.0,0.0,-10.21,122.91,-5.46,0.8,26.02
2013-01-16 00:00:00,-0.0,-114.68,-0.0,-115.67,32.6,18.25,6.89,0.81,-5.12,-3.15,22.69,-180.57,-0.0,0.0,95.53,-194.35,9.8,31.13,332.15,-23.69,-0.09,-21.36,-1.03,12.99,-18.59,-0.71,-15.25,-3.95,0.0,0.0,-11.4,122.73,-2.78,0.8,26.02
2013-01-16 03:00:00,0.0,-51.22,0.0,-114.44,32.6,22.17,11.76,2.08,-5.12,-0.27,50.13,-165.39,-0.0,0.01,95.07,-194.35,9.48,31.3,337.3,-33.43,-12.12,-43.46,-32.5,13.02,-19.48,-13.29,-18.16,-27.07,0.0,0.0,-13.69,122.74,-10.49,0.8,26.02
2013-01-16 06:00:00,0.0,-52.09,0.0,-137.24,32.6,21.36,12.75,8.21,-5.12,-7.54,51.13,-223.9,-0.0,0.01,91.66,-194.35,9.57,33.94,350.71,-33.42,-21.16,-43.94,-49.64,13.07,-19.46,-13.23,-18.12,-27.91,88.59,11.12,-14.1,120.54,-10.86,0.8,26.02
2013-01-16 09:00:00,-0.0,-155.35,-0.0,-215.08,32.6,12.04,1.06,7.38,-5.12,-121.23,0.01,-245.38,-0.01,0.0,93.39,-194.35,9.49,35.48,295.7,-32.96,-10.43,-44.03,-29.69,13.21,-19.25,-5.08,-18.08,-14.09,441.37,48.71,-15.16,118.49,-10.47,0.8,26.02
2013-01-16 12:00:00,-0.0,-156.19,0.0,-179.39,32.6,11.91,4.23,3.92,-5.12,-76.17,0.47,-241.73,-0.0,0.0,95.67,-194.35,10.27,28.76,277.83,-32.83,-7.97,-43.46,-22.89,13.4,-19.09,-2.75,-17.65,-8.72,368.18,39.28,-15.15,118.8,-8.68,0.8,26.02
2013-01-16 15:00:00,-0.0,-42.75,0.0,-103.41,32.6,13.53,18.7,8.65,-5.12,-0.51,56.03,-250.76,-0.0,0.0,95.2,-194.35,13.84,29.18,322.37,-33.35,-14.66,-44.69,-35.45,13.48,-19.08,-2.68,-17.71,-8.91,44.66,4.4,-15.04,119.47,-10.47,0.8,26.02
2013-01-16 18:00:00,-0.0,-59.07,0.0,-64.5,32.6,12.32,14.61,10.52,-5.12,-0.53,49.48,-238.74,-0.0,0.0,94.59,-194.35,15.59,33.11,349.72,-33.17,-16.92,-44.72,-41.29,13.52,-18.72,-1.48,-16.93,-6.58,0.0,0.0,-15.3,115.09,-10.57,0.8,26.02
2013-01-16 21:00:00,-0.0,-111.9,-0.0,-67.31,32.6,10.38,14.18,0.0,-5.12,-2.52,35.1,-214.03,-0.0,0.0,94.45,-194.35,13.31,32.83,335.96,-26.51,-1.51,-32.81,-6.99,13.55,-17.08,-0.21,-14.27,-1.64,0.0,0.0,-15.0,106.43,-4.37,0.8,26.02
2013-01-17 00:00:00,0.0,-148.98,-0.0,-66.08,32.6,10.4,14.89,0.0,-5.12,-1.49,28.85,-185.23,-0.0,0.0,93.98,-194.35,13.55,32.68,338.1,-23.58,-0.09,-26.9,-1.25,13.56,-18.63,-1.13,-16.44,-4.69,0.0,0.0,-13.03,103.91,-2.39,0.8,26.02
2013-01-17 03:00:00,0.0,-79.43,-0.0,-77.3,32.6,9.85,11.46,3.61,-5.12,-0.5,56.4,-168.7,-0.0,0.0,93.0,-194.35,11.67,29.21,358.79,-33.49,-14.51,-44.36,-34.89,13.58,-19.46,-14.62,-18.17,-28.37,0.0,0.0,-16.71,111.26,-8.29,0.8,26.02
2013-01-17 06:00:00,0.0,-75.76,-0.0,-119.27,32.6,10.31,14.03,15.82,-5.12,-4.77,35.49,-226.39,-0.0,0.01,91.7,-194.35,9.12,29.56,388.82,-33.69,-22.94,-44.63,-50.12,13.6,-19.46,-14.36,-18.16,-28.63,97.0,12.25,-17.52,108.22,-10.2,0.8,26.02
2013-01-17 09:00:00,0.0,-177.7,0.0,-308.52,31.66,0.72,-12.11,2.46,-5.12,-127.26,0.38,-245.57,-0.01,0.0,84.8,-194.35,4.93,32.21,406.85,-33.26,-11.9,-43.95,-29.5,13.59,-19.27,-5.97,-17.88,-14.57,548.84,60.46,-31.88,78.29,-13.2,0.8,26.02
2013-01-17 12:00:00,-0.0,-163.57,0.0,-369.38,32.27,0.82,-6.08,5.17,-5.12,-109.69,0.85,-240.86,-0.01,0.0,85.86,-194.35,4.79,29.75,476.52,-33.16,-9.44,-43.53,-22.41,13.61,-19.14,-3.65,-17.61,-9.01,481.06,49.64,-31.57,79.28,-7.87,0.8,26.02
2013-01-17 15:00:00,-0.0,-58.97,-0.0,-335.65,32.6,1.79,6.23,10.09,-5.12,-0.5,43.5,-250.36,-0.0,0.01,93.85,-194.35,5.99,35.23,622.42,-33.59,-16.5,-44.28,-35.01,13.65,-19.14,-3.6,-17.61,-9.11,72.02,6.39,-31.41,94.81,-10.19,0.8,26.02
2013-01-17 18:00:00,0.0,-51.93,-0.0,-365.8,32.6,0.42,5.05,2.12,-5.12,-1.47,41.65,-239.42,-0.0,0.0,92.57,-194.35,8.52,49.84,728.85,-33.51,-18.61,-44.33,-40.59,13.64,-18.88,-1.97,-17.14,-6.34,0.0,0.0,-31.18,85.18,-16.62,0.8,26.02
2013-01-17 21:00:00,-0.0,-135.67,0.0,-413.38,32.6,0.42,3.34,0.0,-5.12,-1.79,26.79,-215.08,-0.0,0.0,92.48,-194.35,10.5,60.76,758.97,-27.54,-0.96,-34.89,-4.67,13.66,-17.42,-0.25,-14.94,-1.6,0.0,0.0,-27.23,74.64,-6.08,0.8,26.02
2013-01-18 00:00:00,-0.0,-190.47,0.0,-434.82,32.6,0.97,3.49,0.09,-5.12,-0.26,30.72,-186.65,-0.0,0.0,90.63,-194.35,12.45,73.46,785.3,-24.71,-0.08,-29.85,-1.49,13.65,-18.84,-1.05,-16.29,-4.36,0.0,0.0,-27.56,71.55,-5.85,0.8,26.02
2013-01-18 03:00:00,0.0,-122.02,0.0,-451.51,32.6,1.03,5.89,1.43,-5.12,-0.38,53.6,-169.86,-0.0,0.0,90.71,-194.35,16.69,96.48,788.37,-33.53,-18.36,-44.2,-34.84,13.68,-19.31,-17.02,-17.86,-28.51,0.0,0.0,-33.42,77.62,-14.67,0.8,26.02
2013-01-18 06:00:00,-0.0,-77.29,0.0,-504.72,32.59,0.62,1.83,1.69,-5.12,-6.98,21.3,-228.02,-0.0,0.01,81.35,-194.35,21.29,125.14,808.34,-33.54,-29.12,-44.27,-51.57,13.77,-19.3,-16.78,-17.85,-28.75,92.79,10.02,-34.93,75.2,-20.2,0.8,26.02
2013-01-18 09:00:00,-0.0,-131.87,-0.0,-612.07,29.53,0.0,-16.27,0.07,-5.12,-115.42,0.01,-249.83,-0.01,0.0,70.85,-194.35,27.78,140.84,782.28,-33.26,-14.83,-44.02,-30.12,13.85,-19.19,-7.13,-17.72,-14.26,417.44,44.96,-43.36,25.77,-31.39,0.8,26.02
2013-01-18 12:00:00,-0.0,-145.36,-0.0,-559.75,31.71,0.0,-16.79,0.0,-5.12,-102.29,0.11,-242.34,-0.01,0.0,73.61,-194.35,30.99,142.63,760.88,-33.23,-11.45,-43.96,-23.7,13.95,-19.12,-4.0,-17.66,-8.78,358.09,39.53,-42.84,20.16,-27.77,0.8,26.02
2013-01-18 15:00:00,0.0,-66.31,0.0,-449.53,32.59,0.0,0.75,3.05,-5.12,-7.15,34.57,-247.55,-0.0,0.01,87.44,-194.35,34.45,145.58,753.67,-33.51,-21.09,-44.22,-37.4,14.06,-19.12,-3.89,-17.69,-8.77,44.38,4.51,-42.64,47.35,-30.89,0.8,26.02
2013-01-18 18:00:00,0.0,-75.11,-0.0,-442.17,32.6,0.0,0.73,0.82,-5.12,-4.61,46.87,-232.39,-0.0,0.0,86.67,-194.35,34.91,142.94,783.62,-33.37,-23.72,-44.2,-42.93,14.24,-18.95,-1.91,-17.59,-5.99,0.0,0.0,-41.16,45.46,-32.11,0.8,26.02
2013-01-18 21:00:00,-0.0,-146.22,-0.0,-416.99,32.08,0.0,3.9,0.06,-5.12,-4.22,35.13,-211.39,-0.0,0.0,87.77,-194.35,31.87,137.49,743.84,-28.83,-0.88,-41.15,-5.02,14.54,-18.08,-0.27,-17.09,-1.93,0.0,0.0,-38.02,34.58,-18.53,0.8,26.02
2013-01-19 00:00:00,0.0,-170.41,0.0,-392.32,32.08,0.0,5.06,0.06,-5.12,-4.37,31.43,-180.33,-0.0,0.0,88.81,-194.35,30.43,135.22,711.83,-25.17,-0.13,-39.36,-1.09,14.62,-19.13,-1.54,-17.77,-5.03,0.0,0.0,-38.0,34.89,-17.12,0.8,26.02
2013-01-19 03:00:00,-0.0,-127.94,0.0,-362.95,32.6,0.01,4.69,0.75,-5.12,-0.4,42.34,-148.11,-0.0,0.0,90.48,-194.35,30.07,136.12,679.6,-33.7,-18.76,-44.77,-34.93,14.62,-19.49,-16.77,-18.23,-27.52,0.0,0.0,-40.37,68.56,-33.25,0.8,26.02
2013-01-19 06:00:00,-0.0,-103.36,-0.0,-334.13,32.6,0.0,2.95,0.12,-5.12,-6.45,10.94,-178.44,-0.0,0.01,86.4,-194.35,29.07,135.84,617.2,-33.82,-29.21,-44.94,-51.22,14.63,-19.44,-11.56,-18.16,-20.71,97.02,11.36,-41.29,67.02,-39.78,0.8,26.02
2013-01-19 09:00:00,0.0,-153.24,-0.0,-420.14,32.38,0.0,-12.49,0.0,-5.12,-68.2,0.01,-213.27,-0.01,0.0,71.98,-194.35,26.49,132.25,606.39,-33.51,-14.04,-44.73,-27.79,14.65,-19.24,-4.2,-18.01,-9.07,339.97,39.85,-42.77,31.47,-42.08,0.8,26.02
2013-01-19 12:00:00,0.0,-147.92,-0.0,-427.0,32.31,0.0,-8.41,0.11,-5.12,-35.36,0.38,-208.06,-0.01,0.0,77.53,-194.35,26.07,136.08,600.78,-33.44,-10.1,-44.62,-20.39,14.67,-19.15,-1.99,-17.9,-5.07,276.01,33.19,-41.12,34.81,-38.77,0.8,26.02
2013-01-19 15:00:00,-0.0,-59.8,0.0,-336.96,32.42,2.57,-3.61,4.47,-5.12,-3.03,34.06,-216.86,-0.0,0.01,86.79,-194.35,27.47,136.45,633.13,-33.72,-20.74,-44.9,-35.27,14.71,-19.24,-3.66,-17.99,-7.7,41.95,3.87,-40.31,41.8,-43.26,0.8,26.02
2013-01-19 18:00:00,0.0,-50.43,0.0,-297.38,32.44,3.18,-4.19,3.34,-5.12,-10.25,38.47,-208.0,-0.0,0.01,86.91,-194.35,29.26,135.05,631.96,-33.69,-23.83,-44.99,-40.27,14.79,-19.15,-2.45,-17.91,-6.16,0.0,0.0,-40.47,41.43,-45.0,0.8,26.02
2013-01-19 21:00:00,0.0,-113.29,0.0,-273.66,30.76,1.24,-0.87,0.88,-5.12,-8.9,17.01,-196.9,-0.01,0.0,92.41,-194.35,28.83,131.17,592.26,-29.05,-1.03,-40.21,-3.59,14.93,-18.49,-0.35,-17.09,-1.71,0.0,0.0,-39.76,35.52,-27.49,0.8,26.02
2013-01-20 00:00:00,-0.0,-141.93,0.0,-237.24,30.64,0.0,-0.81,1.38,-5.12,-16.01,12.34,-170.28,-0.01,0.0,91.51,-194.35,29.11,130.45,559.93,-23.2,-0.01,-36.22,-0.75,15.06,-18.54,-1.39,-17.51,-4.29,0.0,0.0,-37.67,32.02,-23.96,0.8,26.02
2013-01-20 03:00:00,-0.0,-84.21,0.0,-228.53,32.26,3.03,0.81,5.23,-5.12,-6.61,16.36,-136.99,-0.0,0.01,92.77,-194.35,26.35,129.74,550.8,-32.06,-12.81,-43.82,-26.95,15.17,-19.07,-13.62,-18.05,-23.97,0.0,0.0,-39.13,42.48,-56.57,0.8,26.02
2013-01-20 06:00:00,-0.0,-88.26,0.0,-265.95,30.17,2.59,0.42,3.4,-5.12,-14.24,3.31,-154.88,-0.01,0.0,87.41,-194.35,23.96,129.27,568.95,-32.22,-21.84,-43.85,-42.15,15.23,-18.96,-9.23,-17.95,-18.0,82.75,9.63,-39.67,42.51,-59.77,0.8,26.02
2013-01-20 09:00:00,-0.0,-160.68,-0.0,-480.19,30.44,0.0,-15.0,1.73,-5.12,-80.23,0.36,-195.72,-0.01,0.0,77.84,-194.35,21.07,128.3,540.36,-31.69,-10.53,-43.29,-23.31,15.28,-18.71,-3.33,-17.73,-8.03,448.62,46.23,-40.46,35.62,-44.33,0.8,26.02
2013-01-20 12:00:00,0.0,-172.4,0.0,-473.63,30.3,0.0,-8.5,1.75,-5.12,-64.57,0.88,-194.35,-0.01,0.0,73.61,-194.35,18.35,127.19,574.77,-31.54,-7.81,-43.24,-17.4,15.37,-18.57,-1.79,-17.64,-4.63,381.53,37.98,-40.38,43.46,-36.1,0.8,26.02
2013-01-20 15:00:00,0.0,-69.58,-0.0,-373.28,30.17,0.0,3.77,12.69,-5.12,-0.82,27.87,-204.53,-0.0,0.01,89.82,-194.35,17.44,127.03,614.74,-32.06,-15.24,-43.65,-27.84,15.47,-18.71,-2.84,-17.78,-6.31,41.95,3.69,-40.02,75.59,-34.96,0.8,26.02
2013-01-20 18:00:00,0.0,-61.14,-0.0,-388.88,30.17,0.0,2.4,6.95,-5.12,-2.03,33.63,-206.65,-0.0,0.0,88.24,-194.35,18.18,127.39,676.72,-32.03,-17.74,-43.66,-32.45,15.52,-18.57,-2.11,-17.72,-5.21,0.0,0.0,-39.68,76.6,-35.29,0.8,26.02
2013-01-20 21:00:00,0.0,-125.57,-0.0,-361.12,31.08,0.0,2.68,1.34,-5.12,-2.73,17.18,-194.83,-0.0,0.0,87.9,-194.35,17.93,123.25,670.62,-26.72,-1.32,-40.68,-3.43,15.55,-17.65,-0.34,-17.21,-1.2,0.0,0.0,-35.37,56.05,-22.73,0.77,26.02
