snapshot,DAC,OCGT,SMR,agriculture machinery oil emissions,biogas to gas,co2,gas for industry CC,oil emissions,process emissions CC,residential rural gas boiler,residential urban decentral gas boiler,services rural gas boiler,services urban decentral gas boiler,solid biomass for industry CC,urban central gas CHP,urban central gas CHP CC,urban central gas boiler,urban central solid biomass CHP CC
2013-06-29 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.53,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.11
2013-06-29 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.43,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.21
2013-06-29 18:00:00,-0.0,0.0,0.0,2.67,-7.89,0.1,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.73
2013-06-29 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.41,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.22
2013-06-30 00:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.59,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.05
2013-06-30 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.44,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.19
2013-06-30 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-06-30 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-06-30 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-06-30 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-06-30 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.28,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.35
2013-06-30 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.15,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.48
2013-07-01 00:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.23,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.41
2013-07-01 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.55,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.09
2013-07-01 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-01 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-01 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-01 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-01 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.22,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.42
2013-07-01 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.21,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.42
2013-07-02 00:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.21,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.43
2013-07-02 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.21,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.43
2013-07-02 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-02 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-02 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-02 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-02 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-02 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-03 00:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-03 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-03 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-03 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-03 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-03 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-03 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-03 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-04 00:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-04 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-04 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-04 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-04 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-04 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-04 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-04 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-05 00:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-05 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-05 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-05 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-05 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-05 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-05 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-05 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-06 00:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-06 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-06 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-06 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-06 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-06 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-06 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-06 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-07 00:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-07 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-07 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-07 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-07 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-07 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-07 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-07 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-08 00:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-08 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-08 06:00:00,-0.0,0.02,0.0,2.67,-7.89,-0.65,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-08 09:00:00,-0.0,0.02,0.0,2.67,-7.89,-0.66,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-08 12:00:00,-0.0,0.03,0.0,2.67,-7.89,-0.67,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-08 15:00:00,-0.0,0.3,0.0,2.67,-7.89,-0.93,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-08 18:00:00,-0.0,1.59,0.0,2.67,-7.89,-2.23,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-08 21:00:00,-0.0,0.55,0.0,2.67,-7.89,-1.18,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-09 00:00:00,-0.0,0.73,0.0,2.67,-7.89,-1.36,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-09 03:00:00,-0.0,1.56,0.0,2.67,-7.89,-2.19,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-09 06:00:00,-0.0,1.1,0.0,2.67,-7.89,-1.73,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-09 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-09 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-09 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-09 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-09 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-10 00:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-10 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-10 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-10 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-10 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-10 15:00:00,-0.0,0.01,0.0,2.67,-7.89,-0.65,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-10 18:00:00,-0.0,0.03,0.0,2.67,-7.89,-0.67,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-10 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-11 00:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-11 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-11 06:00:00,-0.0,0.07,0.0,2.67,-7.89,-0.7,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-11 09:00:00,-0.0,0.07,0.0,2.67,-7.89,-0.71,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-11 12:00:00,-0.0,0.13,0.0,2.67,-7.89,-0.77,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-11 15:00:00,-0.0,0.59,0.0,2.67,-7.89,-1.22,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-11 18:00:00,-0.0,2.08,0.0,2.67,-7.89,-3.09,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.38,0.0,0.0,-0.0
2013-07-11 21:00:00,-0.0,2.52,0.0,2.67,-7.89,-3.8,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.65,0.0,0.0,-0.0
2013-07-12 00:00:00,-0.0,3.85,0.0,2.67,-7.89,-5.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,1.15,0.0,0.0,-0.0
2013-07-12 03:00:00,-0.0,4.01,0.0,2.67,-7.89,-8.77,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,4.13,0.0,0.0,-0.0
2013-07-12 06:00:00,-0.0,1.4,0.0,2.67,-7.89,-2.03,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-12 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-12 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-12 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-12 18:00:00,-0.0,1.09,0.0,2.67,-7.89,-1.67,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.49,0.0,0.0,-0.55
2013-07-12 21:00:00,-0.0,1.09,0.0,2.67,-7.89,-1.66,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.49,0.0,0.0,-0.55
2013-07-13 00:00:00,-0.0,1.09,0.0,2.67,-7.89,-1.65,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.47,0.0,0.0,-0.55
2013-07-13 03:00:00,-0.0,1.03,0.0,2.67,-7.89,-1.66,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.55,0.0,0.0,-0.55
2013-07-13 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-13 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-13 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-13 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-13 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-13 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-14 00:00:00,-0.0,0.6,0.0,2.67,-7.89,-1.23,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-14 03:00:00,-0.0,0.83,0.0,2.67,-7.89,-1.46,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-14 06:00:00,-0.0,0.47,0.0,2.67,-7.89,-1.1,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-14 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-14 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-14 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-14 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.11,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.19,0.0,0.0,-0.72
2013-07-14 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.89,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.98,0.0,0.0,-0.72
2013-07-15 00:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.68,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.77,0.0,0.0,-0.72
2013-07-15 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-1.35,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,1.43,0.0,0.0,-0.72
2013-07-15 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-15 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-15 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-15 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-15 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.04,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.13,0.0,0.0,-0.72
2013-07-15 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.07,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.15,0.0,0.0,-0.72
2013-07-16 00:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.1,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.18,0.0,0.0,-0.72
2013-07-16 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.09,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.17,0.0,0.0,-0.72
2013-07-16 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-16 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-16 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-16 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-16 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.29,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.35
2013-07-16 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.29,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.35
2013-07-17 00:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.29,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.35
2013-07-17 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.29,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.35
2013-07-17 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-17 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-17 12:00:00,-0.0,0.01,0.0,2.67,-7.89,-0.65,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-17 15:00:00,-0.0,0.06,0.0,2.67,-7.89,-0.69,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-17 18:00:00,-0.0,0.07,0.0,2.67,-7.89,-0.7,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-17 21:00:00,-0.0,0.3,0.0,2.67,-7.89,-0.94,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-18 00:00:00,-0.0,0.56,0.0,2.67,-7.89,-1.2,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-18 03:00:00,-0.0,0.3,0.0,2.67,-7.89,-0.94,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-18 06:00:00,-0.0,0.2,0.0,2.67,-7.89,-0.83,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-18 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-07-18 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
