snapshot,AC,DC,H2 Electrolysis,H2 Fuel Cell,OCGT,PHS,battery charger,battery discharger,electricity distribution grid,hydro,offwind-ac,offwind-dc,onwind,ror,solar,urban central gas CHP,urban central solid biomass CHP,urban central solid biomass CHP CC
2013-04-30 03:00:00,0.0,0.0,-297.92,0.0,0.0,6.16,-0.04,86.61,-481.98,26.12,13.72,92.89,500.08,25.67,20.43,0.0,0.0,8.27
2013-04-30 06:00:00,-0.0,-0.0,-464.52,0.0,0.0,-4.18,-38.91,0.17,-559.27,4.4,13.13,74.18,424.88,25.63,518.42,0.0,0.0,6.05
2013-04-30 09:00:00,0.0,0.0,-595.28,0.0,0.0,-5.51,-143.27,0.08,-708.79,3.46,10.73,51.84,396.55,25.71,960.37,0.0,0.0,4.1
2013-04-30 12:00:00,-0.0,0.0,-602.82,0.0,0.0,-4.77,-146.15,0.11,-675.61,3.4,14.93,52.34,439.55,25.77,889.09,0.0,0.0,4.16
2013-04-30 15:00:00,-0.0,0.0,-370.96,0.0,0.0,0.15,-19.13,6.18,-547.67,5.9,18.98,58.81,481.37,25.87,334.88,0.0,0.0,5.6
2013-04-30 18:00:00,0.0,0.0,-222.2,0.0,0.0,3.58,-0.09,89.34,-500.41,15.3,20.01,57.55,503.01,25.91,2.88,0.0,0.0,5.12
2013-04-30 21:00:00,-0.0,0.0,-237.62,0.0,0.0,2.27,-0.09,82.8,-465.5,16.83,18.15,51.03,504.13,25.94,0.0,0.0,0.0,2.05
2013-05-01 00:00:00,0.0,-0.0,-234.12,0.0,0.0,2.37,-0.04,85.41,-434.7,17.61,14.11,45.66,476.74,25.96,0.0,0.0,0.0,1.01
2013-05-01 03:00:00,0.0,-0.0,-224.48,0.0,0.0,3.37,-0.02,70.5,-443.22,31.19,11.1,44.88,453.43,25.98,23.23,0.0,0.0,4.04
2013-05-01 06:00:00,0.0,-0.0,-526.48,0.0,0.0,-10.47,-67.47,0.12,-500.71,6.83,8.56,41.88,362.36,25.99,659.17,0.0,0.0,0.22
2013-05-01 09:00:00,-0.0,0.0,-690.93,0.0,0.0,-27.61,-157.85,0.1,-714.27,3.76,5.89,37.86,299.97,25.89,1217.17,0.0,0.0,0.02
2013-05-01 12:00:00,-0.0,-0.0,-633.32,0.0,0.0,-15.81,-128.14,0.11,-650.37,2.41,11.99,44.69,289.61,26.15,1052.54,0.0,0.0,0.14
2013-05-01 15:00:00,0.0,0.0,-275.08,0.0,0.0,0.42,-2.64,4.36,-490.69,17.61,18.02,51.13,263.91,26.24,384.62,0.0,0.0,2.09
2013-05-01 18:00:00,-0.0,-0.0,-81.94,0.0,0.0,11.3,-0.09,80.85,-450.73,47.01,19.71,55.98,286.72,26.28,2.97,0.0,0.0,1.92
2013-05-01 21:00:00,-0.0,0.0,-64.34,0.0,0.0,6.92,-0.1,78.05,-425.21,45.24,16.79,49.85,266.04,26.3,0.0,0.0,0.0,0.46
2013-05-02 00:00:00,0.0,0.0,-38.52,0.0,0.0,9.37,-0.09,81.3,-406.46,45.97,14.86,44.92,221.79,26.31,0.0,0.0,0.0,0.54
2013-05-02 03:00:00,-0.0,0.0,-33.73,0.0,0.0,7.34,-0.04,98.32,-438.11,45.77,15.39,50.87,205.44,26.34,20.39,0.0,0.0,2.02
2013-05-02 06:00:00,0.0,0.0,-270.67,0.0,0.0,-1.84,-51.26,0.08,-532.83,9.09,15.68,65.22,181.73,26.29,558.07,0.0,0.0,0.45
2013-05-02 09:00:00,-0.0,0.0,-462.62,0.0,0.0,-3.56,-134.35,0.05,-641.62,9.35,14.97,65.65,213.81,26.35,911.71,0.0,0.0,0.25
2013-05-02 12:00:00,-0.0,0.0,-541.31,0.0,0.0,-3.04,-136.74,0.05,-666.62,9.84,13.76,62.59,280.48,26.41,954.34,0.0,0.0,0.23
2013-05-02 15:00:00,0.0,0.0,-351.18,0.0,0.0,0.15,-2.46,4.2,-499.99,15.78,16.85,71.67,333.39,26.58,384.67,0.0,0.0,0.34
2013-05-02 18:00:00,0.0,0.0,-181.67,0.0,0.0,3.74,-0.15,87.19,-478.25,35.26,17.11,71.94,414.11,26.69,3.47,0.0,0.0,0.55
2013-05-02 21:00:00,0.0,0.0,-204.51,0.0,0.0,3.44,-0.11,63.29,-446.43,26.39,12.67,62.1,456.24,26.82,0.0,0.0,0.0,0.1
2013-05-03 00:00:00,0.0,0.0,-192.96,0.0,0.0,3.64,-0.03,73.07,-437.54,31.19,8.3,49.84,436.67,26.92,0.0,0.0,0.0,0.9
2013-05-03 03:00:00,-0.0,0.0,-167.46,0.0,0.0,3.06,-0.03,79.07,-447.84,42.3,5.44,45.58,389.96,26.98,19.93,0.0,0.0,3.0
2013-05-03 06:00:00,-0.0,0.0,-447.35,0.0,0.0,-6.09,-43.68,0.12,-553.91,6.22,2.96,43.69,336.65,27.02,633.3,0.0,0.0,1.07
2013-05-03 09:00:00,-0.0,-0.0,-733.19,0.0,0.0,-16.76,-163.66,0.06,-724.73,5.19,1.52,35.0,362.02,26.86,1206.79,0.0,0.0,0.89
2013-05-03 12:00:00,0.0,0.0,-757.56,0.0,0.0,-6.38,-140.64,0.11,-626.91,3.93,2.71,36.76,421.85,27.06,1038.2,0.0,0.0,0.87
2013-05-03 15:00:00,0.0,-0.0,-541.99,0.01,0.0,0.44,-1.95,1.14,-464.8,24.79,5.06,48.06,493.87,27.14,405.59,0.0,0.0,2.64
2013-05-03 18:00:00,0.0,-0.0,-323.11,5.38,0.0,12.04,-0.02,91.09,-438.62,55.31,8.6,63.62,491.98,27.16,2.57,0.0,0.0,4.01
2013-05-03 21:00:00,0.0,0.0,-332.35,4.03,0.0,5.81,-0.02,87.86,-423.96,50.14,9.92,95.37,473.32,27.14,0.0,0.0,0.0,2.73
2013-05-04 00:00:00,0.0,0.0,-322.78,4.12,0.0,6.87,-0.02,86.64,-405.28,49.95,11.8,110.19,426.82,27.14,0.0,0.0,0.0,4.54
2013-05-04 03:00:00,0.0,-0.0,-284.65,3.75,0.0,11.78,-0.02,80.73,-416.5,50.75,12.36,106.79,381.33,27.14,20.97,0.0,0.0,5.58
2013-05-04 06:00:00,-0.0,0.0,-715.77,0.0,0.0,-13.31,-58.03,0.36,-438.38,1.86,16.2,110.97,375.58,26.8,693.59,0.0,0.0,0.12
2013-05-04 09:00:00,-0.0,-0.0,-1023.2,0.0,0.0,-29.63,-159.79,0.21,-705.56,0.29,19.88,110.92,489.87,26.55,1270.44,0.0,0.0,0.0
2013-05-04 12:00:00,0.0,0.0,-1092.02,0.0,0.0,-25.93,-146.4,0.29,-665.12,1.68,24.88,117.55,597.45,26.68,1160.92,0.0,0.0,0.01
2013-05-04 15:00:00,-0.0,-0.0,-806.91,0.0,0.0,-0.41,-1.35,4.09,-434.37,9.13,26.68,128.61,588.67,27.1,458.51,0.0,0.0,0.23
2013-05-04 18:00:00,0.0,-0.0,-374.8,0.0,0.0,7.02,-0.03,78.78,-399.55,28.38,25.84,128.13,475.85,27.1,2.53,0.0,0.0,0.76
2013-05-04 21:00:00,0.0,-0.0,-297.22,0.0,0.0,8.35,-0.1,89.76,-390.03,32.36,18.69,95.34,415.45,27.07,0.0,0.0,0.0,0.33
2013-05-05 00:00:00,0.0,0.0,-266.35,0.0,0.0,4.91,-0.11,85.91,-375.77,33.54,13.21,75.36,401.97,27.06,0.0,0.0,0.0,0.26
2013-05-05 03:00:00,-0.0,-0.0,-231.83,0.0,0.0,5.91,-0.09,77.29,-385.67,33.76,10.42,59.04,376.85,27.06,26.43,0.0,0.0,0.85
2013-05-05 06:00:00,-0.0,0.0,-710.41,0.0,0.0,-13.86,-65.27,0.09,-356.73,4.63,9.71,54.77,333.41,26.85,716.81,0.0,0.0,0.0
2013-05-05 09:00:00,-0.0,-0.0,-903.74,0.0,0.0,-38.2,-161.99,0.03,-646.21,4.17,5.28,52.46,354.74,26.86,1306.59,0.0,0.0,0.0
2013-05-05 12:00:00,0.0,0.0,-867.04,0.0,0.0,-25.87,-122.35,0.12,-564.81,2.52,6.45,58.12,349.34,27.08,1136.43,0.0,0.0,0.0
2013-05-05 15:00:00,-0.0,0.0,-364.76,0.0,0.0,0.15,-0.61,7.43,-467.35,11.16,4.71,49.44,281.31,27.16,451.11,0.0,0.0,0.24
2013-05-05 18:00:00,-0.0,0.0,-138.29,0.0,0.0,15.47,-0.02,91.21,-360.2,60.25,3.32,37.16,259.33,27.2,3.8,0.0,0.0,0.76
2013-05-05 21:00:00,0.0,0.0,-119.88,0.0,0.0,13.9,-0.02,81.6,-377.67,59.42,5.67,37.54,271.96,27.19,0.0,0.0,0.0,0.29
2013-05-06 00:00:00,0.0,0.0,-111.49,0.0,0.0,12.15,-0.02,75.42,-367.93,58.7,7.43,44.18,253.95,27.19,0.0,0.0,0.0,0.42
2013-05-06 03:00:00,-0.0,-0.0,-96.11,0.0,0.0,10.74,-0.02,80.26,-382.99,61.28,4.81,39.61,225.29,27.2,28.76,0.0,0.0,1.17
2013-05-06 06:00:00,-0.0,-0.0,-362.74,0.0,0.0,-4.39,-51.21,0.02,-488.39,8.18,3.35,32.53,163.92,27.19,671.52,0.0,0.0,0.0
2013-05-06 09:00:00,-0.0,0.0,-585.27,0.0,0.0,-12.85,-152.34,0.02,-718.52,6.89,2.87,23.01,166.51,27.15,1242.51,0.0,0.0,0.0
2013-05-06 12:00:00,0.0,0.0,-542.0,0.0,0.0,-7.22,-138.11,0.02,-624.65,7.93,3.86,26.01,180.52,27.22,1066.4,0.0,0.0,0.0
2013-05-06 15:00:00,-0.0,0.0,-179.58,0.0,0.0,0.02,-1.93,5.78,-491.6,24.09,5.38,24.33,174.16,27.29,411.85,0.0,0.0,0.18
2013-05-06 18:00:00,0.0,-0.0,-53.47,0.0,0.0,13.26,-0.02,92.83,-415.55,48.3,6.13,26.27,244.68,27.34,2.94,6.7,0.0,0.59
2013-05-06 21:00:00,0.0,0.0,-73.81,0.0,0.0,12.82,-0.03,78.63,-402.77,43.4,6.29,29.83,275.84,27.4,0.0,2.15,0.0,0.27
2013-05-07 00:00:00,0.0,0.0,-61.57,0.0,0.0,15.07,-0.02,72.93,-360.5,48.23,4.35,26.71,224.84,27.44,0.0,2.14,0.0,0.38
2013-05-07 03:00:00,-0.0,0.0,-59.3,0.0,0.0,16.34,-0.02,74.23,-381.89,52.81,6.52,32.84,201.79,27.44,24.97,3.21,0.0,1.06
2013-05-07 06:00:00,-0.0,-0.0,-314.19,0.0,0.0,-0.64,-56.02,0.03,-485.11,11.69,5.96,43.83,165.08,27.42,601.93,0.0,0.0,0.02
2013-05-07 09:00:00,-0.0,0.0,-610.77,0.0,0.0,-6.15,-158.59,0.02,-666.7,10.55,7.64,51.26,230.73,27.45,1114.56,0.0,0.0,0.0
2013-05-07 12:00:00,0.0,0.0,-672.01,0.0,0.0,-8.98,-126.18,0.02,-586.98,9.92,11.5,54.44,342.9,27.52,947.84,0.0,0.0,0.0
2013-05-07 15:00:00,0.0,-0.0,-420.96,0.0,0.0,-2.84,-0.99,0.15,-463.72,18.6,13.91,66.26,397.26,27.6,364.72,0.0,0.0,0.02
2013-05-07 18:00:00,-0.0,0.0,-328.35,0.0,0.0,3.36,-0.09,111.78,-449.07,42.28,14.83,92.46,481.66,27.64,3.23,0.0,0.0,0.28
2013-05-07 21:00:00,0.0,0.0,-429.15,0.0,0.0,4.49,-0.03,99.27,-422.79,34.29,15.1,106.53,564.54,27.66,0.0,0.0,0.0,0.1
2013-05-08 00:00:00,-0.0,0.0,-436.82,0.0,0.0,3.05,-0.03,74.34,-405.36,34.28,13.19,104.28,585.32,27.67,0.0,0.0,0.0,0.08
2013-05-08 03:00:00,0.0,-0.0,-430.78,0.0,0.0,2.81,-0.03,60.93,-426.55,32.93,12.11,89.44,600.44,27.68,30.56,0.0,0.0,0.46
2013-05-08 06:00:00,0.0,-0.0,-794.6,0.0,0.0,-13.08,-50.86,0.03,-501.13,3.86,16.46,77.31,590.36,27.67,643.98,0.0,0.0,0.0
2013-05-08 09:00:00,-0.0,0.0,-1007.51,0.0,0.0,-23.74,-154.34,0.19,-664.96,2.06,19.04,78.86,638.28,27.17,1084.95,0.0,0.0,0.0
2013-05-08 12:00:00,-0.0,0.0,-987.91,0.0,0.0,-17.45,-133.57,0.03,-588.84,2.81,20.14,88.54,665.23,27.66,923.34,0.0,0.0,0.0
2013-05-08 15:00:00,0.0,0.0,-648.54,0.0,0.0,-0.19,-6.12,0.33,-474.06,3.39,19.68,92.88,629.29,27.65,355.68,0.0,0.0,0.0
2013-05-08 18:00:00,-0.0,0.0,-453.25,0.0,0.0,7.23,-0.02,105.98,-442.87,29.04,23.57,103.98,595.74,27.66,2.9,0.0,0.0,0.04
2013-05-08 21:00:00,0.0,0.0,-466.63,0.0,0.0,4.27,-0.03,73.59,-418.2,30.23,28.07,113.85,607.16,27.68,0.0,0.0,0.0,0.0
2013-05-09 00:00:00,0.0,-0.0,-463.94,0.0,0.0,4.38,-0.07,69.97,-400.21,34.32,25.81,120.61,581.45,27.7,0.0,0.0,0.0,0.0
2013-05-09 03:00:00,-0.0,0.0,-462.93,0.0,0.0,6.07,-0.25,69.9,-417.67,36.93,23.87,119.8,571.23,27.73,25.31,0.0,0.0,0.01
2013-05-09 06:00:00,-0.0,0.0,-893.71,0.0,0.0,-10.51,-52.69,0.44,-454.41,11.92,22.43,106.55,581.32,27.58,661.07,0.0,0.0,0.0
2013-05-09 09:00:00,0.0,-0.0,-990.42,0.0,0.0,-20.4,-156.1,0.21,-690.86,8.1,22.33,96.0,554.91,27.45,1148.77,0.0,0.0,0.0
2013-05-09 12:00:00,0.0,0.0,-992.22,0.0,0.0,-17.62,-135.59,2.08,-649.82,11.19,22.21,101.85,654.07,27.53,976.29,0.0,0.0,0.01
2013-05-09 15:00:00,0.0,-0.0,-736.97,0.0,0.0,-0.81,-5.7,1.02,-492.69,20.76,22.48,113.09,676.86,27.66,374.27,0.0,0.0,0.03
