snapshot,Fischer-Tropsch,H2 Fuel Cell,low-temperature heat for industry,urban central air heat pump,urban central gas CHP,urban central gas boiler,urban central heat,urban central resistive heater,urban central solar thermal,urban central solid biomass CHP,urban central solid biomass CHP CC,urban central water tanks charger,urban central water tanks discharger
2013-11-14 03:00:00,44.14,29.1,-5.94,72.3,15.3,0.23,-253.97,5.55,0.0,0.04,70.38,-26.39,49.24
2013-11-14 06:00:00,43.91,29.1,-5.94,75.34,15.46,0.91,-267.33,10.75,0.07,0.04,70.35,-20.17,47.51
2013-11-14 09:00:00,43.94,28.2,-5.94,81.62,8.93,0.11,-238.29,11.19,12.19,0.03,67.45,-35.81,26.38
2013-11-14 12:00:00,43.28,29.1,-5.94,82.44,17.26,0.0,-228.75,9.07,18.11,0.03,69.14,-51.39,17.64
2013-11-14 15:00:00,43.16,29.34,-5.94,69.88,35.47,0.14,-241.54,9.64,5.42,0.12,73.25,-44.96,26.02
2013-11-14 18:00:00,44.14,29.34,-5.94,71.36,32.22,0.15,-240.03,9.57,0.0,0.46,73.25,-44.31,29.78
2013-11-14 21:00:00,44.14,29.34,-5.94,63.23,18.0,0.0,-173.73,2.16,0.0,0.66,73.25,-80.12,28.99
2013-11-15 00:00:00,44.14,29.34,-5.94,61.99,21.44,0.0,-171.58,4.02,0.0,0.67,73.25,-87.72,30.39
2013-11-15 03:00:00,44.14,29.34,-5.94,64.85,34.63,0.39,-266.7,16.95,0.0,0.87,73.25,-34.81,43.02
2013-11-15 06:00:00,44.14,29.34,-5.94,76.1,25.79,0.46,-281.95,28.42,0.11,0.1,70.99,-23.27,35.71
2013-11-15 09:00:00,44.14,28.83,-5.94,82.79,10.54,0.51,-250.95,18.76,10.12,0.03,67.6,-29.41,22.98
2013-11-15 12:00:00,44.12,28.0,-5.94,83.78,9.95,0.33,-240.65,16.01,14.18,0.08,69.96,-37.97,18.13
2013-11-15 15:00:00,44.14,29.17,-5.94,74.83,26.85,0.58,-254.12,12.19,3.38,0.1,71.19,-25.64,23.27
2013-11-15 18:00:00,44.14,29.17,-5.94,69.22,31.04,0.57,-252.78,13.57,0.0,0.1,71.15,-27.65,27.4
2013-11-15 21:00:00,44.14,29.17,-5.94,62.79,19.5,0.0,-183.25,2.24,0.0,0.1,70.3,-54.22,15.16
2013-11-16 00:00:00,44.14,29.17,-5.94,54.59,12.67,0.0,-180.64,5.04,0.0,0.1,70.81,-46.68,16.73
2013-11-16 03:00:00,44.14,29.17,-5.94,62.87,37.48,1.2,-277.02,15.06,0.0,0.61,70.64,-15.21,37.0
2013-11-16 06:00:00,44.14,28.65,-5.94,69.41,44.96,1.24,-285.0,17.01,0.14,0.5,67.0,-12.17,30.05
2013-11-16 09:00:00,44.14,23.61,-5.94,82.77,16.91,0.59,-254.64,15.59,10.97,0.17,55.08,-19.67,30.39
2013-11-16 12:00:00,44.14,26.1,-5.94,84.06,16.27,0.47,-245.17,11.89,14.65,0.37,59.28,-23.47,17.34
2013-11-16 15:00:00,44.14,29.16,-5.94,64.18,44.82,0.59,-262.4,12.33,2.62,0.5,68.59,-15.45,16.84
2013-11-16 18:00:00,44.14,29.16,-5.94,58.16,48.89,1.62,-263.96,14.62,0.0,0.5,69.54,-18.8,22.05
2013-11-16 21:00:00,44.14,29.16,-5.94,45.67,35.01,0.19,-190.93,9.63,0.0,0.4,68.86,-48.02,11.82
2013-11-17 00:00:00,44.14,29.16,-5.94,43.6,26.85,0.11,-175.55,10.31,0.0,0.4,69.07,-53.3,11.13
2013-11-17 03:00:00,44.14,29.16,-5.94,48.89,55.87,1.35,-268.65,14.52,0.0,0.5,70.42,-15.55,25.27
2013-11-17 06:00:00,44.14,29.16,-5.94,51.77,55.52,1.44,-275.74,17.05,0.36,0.43,65.93,-14.89,30.76
2013-11-17 09:00:00,44.14,26.95,-5.94,55.22,48.02,0.48,-246.59,9.59,9.92,0.21,58.86,-20.73,19.86
2013-11-17 12:00:00,44.14,28.74,-5.94,54.96,53.48,0.04,-237.62,6.22,13.04,0.37,62.17,-32.64,13.03
2013-11-17 15:00:00,44.14,29.17,-5.94,41.95,76.03,0.95,-254.31,7.16,2.09,0.54,71.11,-28.79,15.87
2013-11-17 18:00:00,44.14,29.17,-5.94,38.16,74.8,2.05,-255.55,6.77,0.0,0.54,71.1,-27.99,22.73
2013-11-17 21:00:00,44.14,29.22,-5.94,32.25,59.89,0.75,-184.28,1.73,0.0,0.47,70.82,-65.21,16.15
2013-11-18 00:00:00,44.14,29.21,-5.94,32.59,57.47,0.56,-171.03,0.64,0.0,0.47,70.93,-76.95,17.9
2013-11-18 03:00:00,44.14,29.21,-5.94,38.29,63.97,3.89,-266.28,6.54,0.0,0.82,71.75,-27.49,41.11
2013-11-18 06:00:00,44.14,27.65,-5.94,43.82,65.57,5.43,-279.76,10.72,0.2,0.27,70.63,-21.06,38.33
2013-11-18 09:00:00,44.14,25.79,-5.94,72.63,34.0,0.34,-249.15,10.34,5.14,0.06,64.97,-25.05,22.72
2013-11-18 12:00:00,44.14,25.83,-5.94,76.13,31.84,1.06,-239.19,8.81,4.5,0.06,70.05,-33.66,16.36
2013-11-18 15:00:00,44.14,26.12,-5.94,74.23,35.64,0.34,-252.73,13.65,0.43,0.29,70.17,-26.52,20.17
2013-11-18 18:00:00,44.14,26.24,-5.94,71.76,32.13,0.31,-250.74,14.78,0.0,0.28,69.91,-26.03,23.15
2013-11-18 21:00:00,44.14,25.89,-5.94,62.1,23.52,0.0,-180.75,8.58,0.0,0.03,68.3,-65.92,20.03
2013-11-19 00:00:00,44.14,25.88,-5.94,63.92,21.51,0.0,-175.21,10.31,0.0,0.03,68.09,-70.39,17.64
2013-11-19 03:00:00,44.14,26.09,-5.94,71.91,25.79,2.0,-271.63,24.41,0.0,0.08,72.28,-20.27,31.13
2013-11-19 06:00:00,44.14,26.19,-5.94,79.65,25.25,3.27,-289.85,28.68,0.17,0.07,71.86,-20.44,36.94
2013-11-19 09:00:00,44.14,25.7,-5.94,88.36,0.95,0.54,-257.69,27.44,5.86,0.04,67.38,-25.69,28.9
2013-11-19 12:00:00,44.14,25.85,-5.94,90.82,2.77,0.38,-246.7,25.37,9.14,0.03,70.39,-35.73,19.47
2013-11-19 15:00:00,44.14,25.89,-5.94,87.93,6.21,0.6,-260.21,29.82,2.15,0.07,72.12,-25.61,22.83
2013-11-19 18:00:00,44.14,26.39,-5.94,83.04,2.12,0.6,-259.53,34.11,0.0,0.07,71.61,-21.17,24.56
2013-11-19 21:00:00,44.14,26.01,-5.94,77.68,0.14,0.02,-188.03,16.54,0.0,0.03,65.75,-49.29,12.94
2013-11-20 00:00:00,44.14,26.01,-5.94,76.39,0.41,0.03,-190.04,18.2,0.0,0.03,64.89,-46.62,12.49
2013-11-20 03:00:00,44.14,27.37,-5.94,80.45,10.19,4.96,-298.38,38.21,0.0,0.51,71.68,-9.46,36.26
2013-11-20 06:00:00,44.14,28.64,-5.94,81.77,8.18,10.76,-316.63,47.11,0.07,0.59,71.4,-8.18,38.09
2013-11-20 09:00:00,44.14,25.34,-5.94,89.4,0.02,6.48,-280.94,41.95,10.94,0.04,60.74,-14.3,22.11
2013-11-20 12:00:00,43.84,29.16,-5.94,91.09,2.39,6.12,-268.89,35.98,15.02,0.3,68.6,-26.37,8.7
2013-11-20 15:00:00,43.92,28.86,-5.94,83.4,10.41,10.1,-284.05,41.95,4.15,0.32,71.88,-18.85,13.85
2013-11-20 18:00:00,44.14,29.11,-5.94,80.64,6.55,10.25,-282.92,45.49,0.0,0.35,71.25,-18.25,19.33
2013-11-20 21:00:00,44.14,29.33,-5.94,76.76,2.38,1.71,-203.04,20.24,0.0,0.29,68.87,-43.77,9.0
2013-11-21 00:00:00,44.14,28.94,-5.94,78.08,2.85,3.29,-197.96,18.11,0.0,0.3,70.16,-50.4,8.43
2013-11-21 03:00:00,44.14,29.34,-5.94,77.59,19.39,18.6,-312.93,42.44,0.0,1.61,72.62,-11.81,24.94
2013-11-21 06:00:00,44.14,29.34,-5.94,80.25,22.66,23.44,-331.16,45.17,0.13,1.53,72.11,-6.55,24.88
2013-11-21 09:00:00,44.14,29.16,-5.94,82.85,11.08,15.29,-293.64,33.51,8.97,0.67,70.57,-9.58,12.91
2013-11-21 12:00:00,43.71,29.34,-5.94,86.44,11.64,13.19,-281.1,22.59,13.86,0.77,71.0,-14.55,9.03
2013-11-21 15:00:00,43.48,29.34,-5.94,82.56,19.82,19.65,-297.27,27.81,2.83,1.61,72.22,-8.13,12.02
2013-11-21 18:00:00,44.14,29.34,-5.94,79.53,18.87,17.96,-295.89,34.45,0.0,1.61,71.71,-7.75,11.97
2013-11-21 21:00:00,44.14,29.34,-5.94,72.93,3.3,4.0,-211.16,13.03,0.0,1.44,71.08,-29.67,7.49
2013-11-22 00:00:00,44.14,29.34,-5.94,72.39,2.01,2.57,-196.86,10.61,0.0,1.47,71.39,-38.28,7.16
2013-11-22 03:00:00,44.14,29.34,-5.94,76.05,20.3,18.86,-310.57,38.8,0.0,1.62,72.59,-6.65,21.45
2013-11-22 06:00:00,43.69,29.34,-5.94,81.18,18.89,25.01,-329.73,40.97,0.17,1.64,72.05,-4.8,27.52
2013-11-22 09:00:00,43.75,26.78,-5.94,85.5,10.73,9.98,-292.37,37.57,11.83,1.48,66.64,-10.44,14.49
2013-11-22 12:00:00,43.25,28.87,-5.94,88.63,12.11,7.62,-279.77,29.35,14.3,1.48,71.14,-16.58,5.54
2013-11-22 15:00:00,43.5,29.33,-5.94,84.29,21.98,13.08,-295.76,35.47,2.81,1.48,72.86,-10.97,7.87
2013-11-22 18:00:00,44.14,29.33,-5.94,80.94,21.8,12.22,-294.68,41.79,0.0,1.48,72.43,-12.61,9.07
2013-11-22 21:00:00,44.14,28.67,-5.94,72.78,9.09,4.09,-211.51,15.71,0.0,1.4,69.23,-31.8,4.12
2013-11-23 00:00:00,44.14,28.3,-5.94,73.75,8.97,1.13,-194.72,11.09,0.0,1.4,69.76,-42.18,4.29
2013-11-23 03:00:00,44.14,29.33,-5.94,73.36,20.83,14.3,-300.11,40.63,0.0,1.48,72.64,-7.43,16.75
2013-11-23 06:00:00,44.14,29.33,-5.94,81.49,13.24,16.79,-311.47,43.18,0.21,1.41,70.3,-4.11,21.4
2013-11-23 09:00:00,44.14,25.87,-5.94,89.35,6.48,4.63,-277.64,39.33,7.66,1.39,70.82,-9.26,3.16
2013-11-23 12:00:00,44.14,25.47,-5.94,90.8,5.29,2.43,-266.72,34.16,11.88,1.39,70.25,-14.68,1.53
2013-11-23 15:00:00,44.14,26.43,-5.94,89.4,11.11,5.72,-285.48,39.42,2.5,1.4,71.9,-4.54,3.94
2013-11-23 18:00:00,44.14,26.65,-5.94,87.03,7.92,6.12,-288.05,45.17,0.0,1.4,71.66,-1.22,5.12
2013-11-23 21:00:00,44.14,24.49,-5.94,80.48,0.75,0.42,-208.01,18.86,0.0,1.38,69.17,-26.72,0.97
2013-11-24 00:00:00,44.14,23.44,-5.94,81.55,0.18,0.72,-193.83,18.53,0.0,1.38,69.98,-42.55,2.39
2013-11-24 03:00:00,44.14,28.68,-5.94,89.72,6.29,4.71,-299.26,45.97,0.0,1.58,72.74,-4.94,16.3
2013-11-24 06:00:00,44.14,28.34,-5.94,91.03,4.18,7.77,-309.2,51.21,0.1,1.57,71.99,-1.95,16.76
2013-11-24 09:00:00,44.14,19.69,-5.94,100.8,0.51,3.07,-275.76,42.86,9.13,1.31,71.09,-12.48,1.58
2013-11-24 12:00:00,44.14,20.19,-5.94,101.32,0.52,2.88,-265.2,44.97,15.94,1.39,71.19,-32.58,1.17
2013-11-24 15:00:00,44.14,23.96,-5.94,99.31,0.54,6.22,-284.04,47.57,3.74,1.42,71.18,-10.49,2.38
2013-11-24 18:00:00,44.14,24.16,-5.94,96.83,0.54,7.11,-286.11,52.71,0.0,1.42,70.68,-8.92,3.39
2013-11-24 21:00:00,44.14,20.35,-5.94,92.57,0.52,1.65,-205.25,34.51,0.0,1.38,63.91,-47.86,0.01
2013-11-25 00:00:00,44.14,22.89,-5.94,90.14,0.52,0.83,-215.66,42.62,0.0,1.39,64.16,-45.12,0.01
2013-11-25 03:00:00,44.14,26.05,-5.94,96.06,0.54,14.24,-344.33,71.67,0.0,1.68,71.96,-3.66,27.58
2013-11-25 06:00:00,44.14,26.01,-5.94,96.62,0.54,19.47,-363.81,70.41,0.07,1.68,72.19,-0.8,39.4
2013-11-25 09:00:00,44.14,15.33,-5.94,102.13,0.52,11.71,-322.26,60.62,17.72,1.55,68.75,-7.47,13.19
2013-11-25 12:00:00,44.14,23.9,-5.94,103.26,0.52,8.09,-308.58,58.24,27.43,1.67,70.33,-24.93,1.86
2013-11-25 15:00:00,44.14,27.13,-5.94,100.56,5.23,16.95,-326.91,48.13,6.73,1.68,72.89,-1.82,11.2
2013-11-25 18:00:00,44.14,26.82,-5.94,95.05,6.25,21.75,-324.93,56.73,0.0,1.68,73.25,-1.65,6.84
2013-11-25 21:00:00,44.14,26.99,-5.94,85.46,2.13,3.18,-229.96,20.57,0.0,1.67,73.25,-21.97,0.46
2013-11-26 00:00:00,44.14,27.2,-5.94,83.71,1.92,3.06,-233.22,24.15,0.0,1.68,73.25,-20.6,0.63
2013-11-26 03:00:00,44.14,29.09,-5.94,91.62,12.76,39.48,-375.82,48.67,0.0,1.92,73.25,-0.5,41.3
2013-11-26 06:00:00,44.14,29.3,-5.94,91.96,11.98,53.35,-395.8,46.74,0.11,1.92,73.25,-0.04,49.01
2013-11-26 09:00:00,44.14,12.19,-5.94,96.85,1.7,48.23,-350.23,43.95,17.93,1.48,73.25,-2.28,18.73
2013-11-26 12:00:00,44.14,27.39,-5.94,98.98,9.31,36.41,-335.43,32.51,25.26,1.92,73.25,-13.35,5.55
2013-11-26 15:00:00,43.91,29.34,-5.94,81.91,59.29,32.94,-355.86,24.11,5.51,1.92,73.25,-0.45,10.07
2013-11-26 18:00:00,44.14,29.34,-5.94,78.71,58.99,38.64,-353.2,25.77,0.0,1.92,73.25,-0.34,8.71
2013-11-26 21:00:00,44.14,29.34,-5.94,72.0,27.38,9.35,-248.08,9.67,0.0,1.78,72.58,-12.91,0.69
2013-11-27 00:00:00,44.14,29.34,-5.94,63.53,22.43,10.81,-225.2,8.05,0.0,1.78,72.01,-21.28,0.32
2013-11-27 03:00:00,44.14,29.34,-5.94,78.44,53.21,58.31,-363.36,17.62,0.0,1.92,73.2,-2.83,15.94
2013-11-27 06:00:00,44.14,29.34,-5.94,80.79,55.23,62.62,-379.62,23.13,0.28,1.92,72.69,-1.32,16.74
2013-11-27 09:00:00,44.14,23.65,-5.94,94.83,15.72,43.82,-336.28,28.0,15.37,1.91,70.58,-5.17,9.34
2013-11-27 12:00:00,44.14,28.97,-5.94,94.51,21.74,34.22,-322.55,20.88,23.38,1.91,70.43,-14.36,2.64
2013-11-27 15:00:00,43.3,28.69,-5.94,60.19,66.91,53.59,-342.47,19.16,4.36,1.91,70.72,-9.25,8.81
2013-11-27 18:00:00,44.14,27.48,-5.94,54.13,71.1,54.47,-339.12,22.26,0.0,1.91,70.56,-13.3,12.28
2013-11-27 21:00:00,44.14,28.0,-5.94,44.22,57.8,20.28,-237.65,10.23,0.0,1.91,70.05,-42.67,9.62
2013-11-28 00:00:00,44.14,27.18,-5.94,44.58,52.97,19.82,-214.14,6.8,0.0,1.91,69.11,-57.11,10.67
2013-11-28 03:00:00,44.14,28.18,-5.94,48.11,67.66,55.87,-343.38,18.9,0.0,1.91,70.07,-18.7,33.17
2013-11-28 06:00:00,44.14,28.24,-5.94,50.4,69.11,61.32,-358.91,23.04,0.14,1.91,69.71,-18.64,35.46
2013-11-28 09:00:00,44.14,22.68,-5.94,55.13,52.96,46.55,-318.25,22.63,16.93,1.91,67.44,-25.89,19.71
2013-11-28 12:00:00,44.14,26.41,-5.94,58.4,59.69,31.76,-305.38,20.72,23.81,1.91,67.07,-36.12,13.53
2013-11-28 15:00:00,44.14,26.0,-5.94,54.24,68.58,53.07,-324.0,21.48,4.56,1.91,67.24,-29.77,18.48
2013-11-28 18:00:00,44.14,25.96,-5.94,53.08,68.91,55.27,-320.7,22.77,0.0,1.91,66.0,-30.65,19.25
2013-11-28 21:00:00,44.14,24.56,-5.94,45.7,64.16,21.71,-225.8,12.38,0.0,1.91,66.5,-62.5,13.17
2013-11-29 00:00:00,44.14,24.41,-5.94,44.66,53.78,16.39,-203.18,12.37,0.0,1.9,66.73,-68.16,12.89
2013-11-29 03:00:00,44.14,26.89,-5.94,52.21,53.21,49.77,-323.9,22.56,0.0,1.91,70.29,-18.3,27.15
2013-11-29 06:00:00,44.14,26.57,-5.94,64.76,42.93,53.27,-338.12,20.06,0.17,1.91,73.25,-10.92,27.9
2013-11-29 09:00:00,44.14,15.55,-5.94,103.3,0.0,17.82,-300.22,26.12,20.08,1.9,72.4,-3.14,7.98
2013-11-29 12:00:00,44.1,18.92,-5.94,105.19,2.35,10.14,-288.3,17.39,30.19,1.49,72.98,-14.45,5.93
2013-11-29 15:00:00,44.13,16.84,-5.94,105.31,8.7,18.73,-305.73,27.46,7.08,1.9,72.01,-4.0,13.5
2013-11-29 18:00:00,44.14,17.14,-5.94,99.67,8.66,23.86,-302.33,35.29,0.0,1.9,71.34,-4.97,11.23
2013-11-29 21:00:00,44.14,16.85,-5.94,90.07,3.88,1.88,-214.66,19.27,0.0,1.9,73.09,-30.82,0.33
2013-11-30 00:00:00,44.14,18.32,-5.94,88.91,3.0,2.24,-210.95,20.08,0.0,1.9,73.09,-35.54,0.75
2013-11-30 03:00:00,44.14,26.12,-5.94,97.05,9.29,25.54,-329.17,50.63,0.0,1.91,73.25,-7.69,14.86
2013-11-30 06:00:00,44.14,28.66,-5.94,98.46,5.51,29.22,-337.95,54.66,0.05,1.91,73.25,-2.35,10.36
2013-11-30 09:00:00,44.14,26.42,-5.94,103.27,1.06,12.42,-301.16,49.14,6.68,1.59,72.44,-11.59,1.54
2013-11-30 12:00:00,44.14,28.8,-5.94,103.37,1.88,10.0,-290.04,33.53,9.88,1.45,73.25,-13.2,2.88
2013-11-30 15:00:00,44.14,29.33,-5.94,102.32,4.48,18.12,-311.31,33.0,2.04,1.91,73.25,-1.95,10.59
2013-11-30 18:00:00,44.14,29.33,-5.94,99.33,3.87,17.91,-312.34,38.75,0.0,1.91,73.25,-1.08,10.85
2013-11-30 21:00:00,44.14,29.33,-5.94,87.7,0.28,0.55,-222.61,16.82,0.0,1.37,73.25,-25.0,0.1
2013-12-01 00:00:00,44.14,29.05,-5.94,85.55,0.07,0.45,-199.83,16.49,0.0,0.83,71.77,-42.72,0.12
2013-12-01 03:00:00,44.14,29.33,-5.94,95.81,4.02,16.13,-309.89,35.4,0.0,1.25,72.94,-3.62,20.42
2013-12-01 06:00:00,44.14,28.55,-5.94,97.52,1.68,26.16,-318.59,36.18,0.0,1.25,71.23,-2.78,20.6
2013-12-01 09:00:00,44.14,19.99,-5.94,104.02,0.07,13.45,-284.1,36.1,13.37,1.0,66.73,-14.98,6.14
2013-12-01 12:00:00,44.14,26.76,-5.94,87.42,15.66,8.24,-273.51,37.62,23.71,0.96,67.14,-37.57,5.37
2013-12-01 15:00:00,44.14,28.3,-5.94,76.7,24.91,17.2,-293.26,38.13,5.89,1.18,67.7,-16.0,11.04
2013-12-01 18:00:00,44.14,28.67,-5.94,75.12,23.4,20.71,-294.65,34.46,0.0,1.21,67.31,-7.69,13.25
2013-12-01 21:00:00,44.14,29.33,-5.94,67.99,18.52,0.63,-210.33,22.9,0.0,0.82,66.14,-35.0,0.78
2013-12-02 00:00:00,44.14,29.33,-5.94,66.66,16.48,0.08,-199.16,23.29,0.0,0.81,69.38,-45.8,0.71
2013-12-02 03:00:00,44.14,29.33,-5.94,71.4,33.19,18.73,-315.9,34.54,0.0,0.82,72.44,-1.2,18.44
2013-12-02 06:00:00,44.14,29.33,-5.94,70.16,38.8,26.56,-331.62,31.3,0.0,0.82,72.62,-0.58,24.38
2013-12-02 09:00:00,44.14,12.81,-5.94,81.99,25.11,14.8,-294.34,30.79,11.49,0.77,72.18,-7.3,13.47
2013-12-02 12:00:00,44.14,27.62,-5.94,79.92,23.76,9.05,-282.3,23.83,20.19,0.64,73.05,-21.42,7.46
2013-12-02 15:00:00,44.14,29.34,-5.94,65.62,57.81,12.09,-298.96,10.18,4.97,0.84,73.25,-4.41,11.06
2013-12-02 18:00:00,44.14,29.34,-5.94,52.11,64.49,22.18,-296.38,9.51,0.0,0.84,73.25,-3.42,9.86
2013-12-02 21:00:00,44.14,29.34,-5.94,39.39,51.26,12.55,-210.64,2.22,0.0,0.83,71.41,-36.88,2.3
2013-12-03 00:00:00,44.14,29.34,-5.94,38.55,56.03,13.81,-222.6,2.09,0.0,0.83,71.09,-29.44,2.06
2013-12-03 03:00:00,44.14,29.34,-5.94,46.35,90.41,40.46,-357.66,11.91,0.0,1.48,71.83,-1.27,28.94
2013-12-03 06:00:00,44.14,29.34,-5.94,48.32,84.32,57.18,-374.87,13.02,0.04,1.48,71.22,-0.74,32.48
2013-12-03 09:00:00,44.14,4.7,-5.94,97.76,7.49,36.75,-332.09,21.73,17.87,0.57,70.08,-4.94,41.87
2013-12-03 12:00:00,44.14,24.09,-5.94,105.98,16.69,22.9,-318.42,22.43,26.92,0.56,70.08,-17.14,7.69
2013-12-03 15:00:00,43.7,29.34,-5.94,78.84,71.86,20.58,-337.8,20.58,6.58,1.91,70.97,-3.93,3.3
2013-12-03 18:00:00,44.14,29.34,-5.94,63.48,72.23,34.56,-334.59,17.98,0.0,1.91,73.25,-4.15,7.78
2013-12-03 21:00:00,44.14,29.34,-5.94,56.78,39.65,15.76,-235.36,6.58,0.0,1.91,73.25,-27.55,1.42
2013-12-04 00:00:00,44.14,29.34,-5.94,56.49,35.57,14.34,-218.43,7.59,0.0,1.91,73.25,-38.46,0.19
2013-12-04 03:00:00,44.14,29.34,-5.94,64.09,59.42,40.25,-350.18,19.35,0.0,1.92,73.25,-1.34,25.69
2013-12-04 06:00:00,44.14,29.27,-5.94,70.48,41.53,51.43,-366.97,21.72,0.14,1.92,73.25,-1.4,40.42
2013-12-04 09:00:00,44.14,19.73,-5.94,98.5,14.81,21.08,-325.34,36.42,21.49,1.17,72.11,-4.65,6.47
2013-12-04 12:00:00,44.14,21.63,-5.94,103.61,12.71,15.85,-312.14,31.18,32.38,0.57,72.02,-19.43,3.41
2013-12-04 15:00:00,44.14,26.48,-5.94,95.96,26.81,20.33,-331.15,35.15,7.79,1.91,72.82,-2.38,8.08
2013-12-04 18:00:00,44.14,27.64,-5.94,90.19,29.65,20.77,-327.76,39.74,0.0,1.91,72.27,-1.54,8.92
2013-12-04 21:00:00,44.14,25.06,-5.94,79.88,16.86,2.63,-230.86,13.08,0.0,1.91,69.76,-17.61,1.07
2013-12-05 00:00:00,44.14,23.81,-5.94,77.91,15.19,1.93,-208.74,10.49,0.0,1.9,69.09,-31.14,1.35
2013-12-05 03:00:00,44.14,26.15,-5.94,86.17,31.26,28.8,-332.96,39.57,0.0,1.91,71.0,-1.82,11.71
2013-12-05 06:00:00,44.14,25.02,-5.94,88.34,24.56,36.15,-349.28,50.97,0.29,1.91,71.0,-0.6,13.43
2013-12-05 09:00:00,44.14,1.22,-5.94,105.72,0.0,10.58,-309.9,54.2,20.85,1.58,69.09,-5.53,13.99
2013-12-05 12:00:00,44.14,3.74,-5.94,109.89,0.0,8.13,-297.35,48.13,32.34,0.78,68.49,-20.05,7.7
2013-12-05 15:00:00,44.14,9.5,-5.94,107.52,0.0,23.9,-315.25,57.35,8.2,1.89,69.9,-6.23,5.01
2013-12-05 18:00:00,44.14,9.86,-5.94,102.68,0.0,25.84,-312.19,64.51,0.0,1.89,69.76,-2.96,2.39
2013-12-05 21:00:00,44.14,6.39,-5.94,99.82,0.0,3.83,-220.76,24.22,0.0,1.73,68.52,-22.13,0.15
2013-12-06 00:00:00,44.14,6.17,-5.94,98.34,0.0,2.69,-212.96,31.7,0.0,1.7,68.53,-34.69,0.31
2013-12-06 03:00:00,44.14,9.37,-5.94,97.71,0.0,29.67,-340.03,81.47,0.0,1.9,71.9,-3.02,12.81
2013-12-06 06:00:00,44.14,9.0,-5.94,97.79,0.0,31.67,-357.61,91.09,0.21,1.9,72.14,-0.9,16.5
2013-12-06 09:00:00,44.14,0.14,-5.94,103.16,0.0,14.43,-317.07,75.65,15.29,1.78,70.37,-4.92,2.97
2013-12-06 12:00:00,44.11,2.67,-5.94,106.8,0.0,9.72,-304.02,68.02,25.52,1.69,70.52,-20.21,1.11
2013-12-06 15:00:00,44.14,11.35,-5.94,103.98,1.71,18.51,-322.26,67.98,6.8,1.9,71.24,-5.41,5.99
2013-12-06 18:00:00,44.14,14.42,-5.94,100.0,2.49,21.73,-319.47,60.54,0.0,1.77,71.21,-1.88,10.99
2013-12-06 21:00:00,44.14,14.86,-5.94,96.11,2.1,2.91,-226.75,24.73,0.0,1.73,69.09,-24.04,1.04
2013-12-07 00:00:00,44.14,18.35,-5.94,94.04,2.22,4.74,-219.38,25.2,0.0,1.73,69.1,-34.87,0.65
2013-12-07 03:00:00,44.14,21.97,-5.94,96.76,2.7,36.02,-344.26,52.7,0.0,1.77,72.61,-0.8,22.32
2013-12-07 06:00:00,44.14,22.15,-5.94,97.25,2.28,41.88,-352.14,55.75,0.15,1.74,73.14,-0.47,20.07
2013-12-07 09:00:00,44.14,15.74,-5.94,102.49,0.0,13.82,-313.62,54.13,18.04,1.14,72.0,-4.5,2.57
2013-12-07 12:00:00,44.14,15.07,-5.94,106.4,0.0,8.82,-302.15,49.21,29.53,1.29,71.48,-19.54,1.67
2013-12-07 15:00:00,44.14,26.04,-5.94,104.5,0.83,25.4,-324.65,42.91,7.76,1.91,72.65,-2.38,6.82
2013-12-07 18:00:00,44.14,27.47,-5.94,95.32,1.76,39.56,-325.48,39.87,0.0,1.91,72.76,-0.92,9.53
2013-12-07 21:00:00,44.14,20.74,-5.94,84.62,2.04,15.97,-230.75,19.25,0.0,1.89,69.1,-22.92,1.84
2013-12-08 00:00:00,44.14,20.24,-5.94,78.92,2.36,17.36,-213.21,19.12,0.0,1.89,72.66,-38.29,0.73
2013-12-08 03:00:00,44.14,26.19,-5.94,86.19,2.95,52.82,-334.02,29.31,0.0,1.91,73.25,-3.0,26.18
2013-12-08 06:00:00,44.14,24.53,-5.94,92.39,2.58,55.12,-339.91,36.34,0.21,1.91,73.25,-0.36,15.73
2013-12-08 09:00:00,44.02,3.28,-5.94,100.17,2.21,20.15,-303.06,47.02,16.28,1.81,71.35,-5.38,8.08
2013-12-08 12:00:00,43.97,7.23,-5.94,106.69,3.34,11.8,-292.41,47.61,27.28,1.84,69.54,-24.68,3.74
2013-12-08 15:00:00,44.01,14.89,-5.94,98.81,22.67,34.23,-314.27,32.63,7.14,1.9,69.85,-10.37,4.43
2013-12-08 18:00:00,44.14,13.6,-5.94,81.21,24.85,47.25,-314.21,32.29,0.0,1.9,70.12,-6.23,11.0
2013-12-08 21:00:00,44.14,10.8,-5.94,73.14,16.81,22.02,-221.76,20.99,0.0,1.77,63.61,-27.34,1.74
2013-12-09 00:00:00,44.14,9.65,-5.94,68.37,20.12,24.29,-198.98,19.92,0.0,1.73,62.6,-46.47,0.55
2013-12-09 03:00:00,44.02,13.05,-5.94,74.29,27.23,57.17,-316.21,33.38,0.0,1.9,65.1,-11.92,17.9
2013-12-09 06:00:00,43.94,13.7,-5.94,76.53,28.63,57.26,-329.2,30.59,0.17,1.83,65.74,-1.25,17.99
2013-12-09 09:00:00,43.98,5.42,-5.94,99.4,4.9,34.66,-292.49,25.14,12.85,1.73,66.95,-3.34,6.73
