snapshot,AC,DAC,DC,H2 Electrolysis,H2 Fuel Cell,OCGT,PHS,battery charger,battery discharger,electricity distribution grid,hydro,offwind-ac,offwind-dc,onwind,ror,solar,urban central gas CHP,urban central gas CHP CC,urban central solid biomass CHP CC
2013-01-19 09:00:00,-0.0,-1.26,0.0,-453.7,0.55,0.0,-13.96,-77.31,0.02,-784.36,63.45,32.48,108.49,607.12,14.65,420.51,57.26,0.0,26.02
2013-01-19 12:00:00,0.0,-1.19,0.0,-437.91,0.55,0.0,-14.76,-41.23,0.04,-764.22,69.91,32.29,113.81,601.57,14.66,339.61,60.84,0.0,26.02
2013-01-19 15:00:00,-0.0,-1.13,0.0,-318.8,0.55,1.1,-2.87,-5.08,37.29,-738.8,80.14,33.56,115.46,638.72,14.7,50.38,68.73,0.0,26.02
2013-01-19 18:00:00,0.0,-1.11,0.0,-265.26,0.55,1.85,-0.92,-8.76,35.37,-737.59,81.57,35.53,114.52,637.53,14.78,0.0,65.9,0.0,26.02
2013-01-19 21:00:00,-0.0,-1.15,0.0,-240.87,0.55,0.0,-3.02,-8.83,8.95,-677.14,82.68,34.58,110.11,605.4,14.92,0.0,47.79,0.0,26.02
2013-01-20 00:00:00,-0.0,-1.16,0.0,-217.32,0.55,0.0,-2.95,-8.94,11.93,-668.17,85.23,34.66,110.17,572.69,15.05,0.0,42.23,0.0,26.02
2013-01-20 03:00:00,0.0,-1.13,0.0,-194.01,0.55,1.85,0.85,-17.18,24.4,-716.0,85.29,31.5,110.25,561.96,15.17,0.0,70.47,0.0,26.02
2013-01-20 06:00:00,0.0,-1.12,0.0,-236.3,0.55,1.85,-2.75,-25.97,2.86,-740.66,80.83,28.3,109.07,572.9,15.23,95.65,73.51,0.0,26.02
2013-01-20 09:00:00,-0.0,-1.13,0.0,-478.0,0.0,0.0,-13.08,-90.78,0.51,-765.81,67.61,24.56,107.51,534.49,15.28,513.71,59.08,0.0,26.02
2013-01-20 12:00:00,0.0,-1.14,-0.0,-479.65,0.0,0.0,-11.22,-52.65,1.02,-756.41,69.2,20.93,106.97,564.24,15.37,433.23,64.07,0.0,26.02
2013-01-20 15:00:00,0.0,-1.13,-0.0,-331.73,0.0,0.0,1.09,-2.32,34.59,-709.3,80.42,19.23,107.85,617.34,15.47,44.92,97.54,0.0,26.02
2013-01-20 18:00:00,0.0,-1.2,0.0,-351.21,0.0,0.0,-2.13,-4.19,39.89,-709.81,78.6,19.77,107.46,681.31,15.52,0.0,99.95,0.0,26.02
2013-01-20 21:00:00,0.0,-1.39,0.0,-324.87,0.03,0.0,-0.09,-5.54,20.3,-678.32,75.15,20.34,102.78,671.0,15.55,0.0,79.04,0.0,26.02
2013-01-21 00:00:00,0.0,-1.43,0.0,-311.42,0.0,0.0,1.44,-3.72,17.07,-664.57,76.36,21.9,100.86,648.17,15.57,0.0,73.72,0.0,26.02
2013-01-21 03:00:00,0.0,-1.17,0.0,-321.68,0.41,0.0,2.28,-1.98,25.06,-694.77,75.86,21.16,100.19,653.3,15.61,0.0,99.69,0.0,26.02
2013-01-21 06:00:00,0.0,-1.07,0.0,-342.75,0.55,0.0,2.55,-2.99,38.49,-738.13,73.06,23.0,102.04,697.15,15.63,5.53,100.93,0.0,25.99
2013-01-21 09:00:00,0.0,-1.15,0.0,-558.48,0.55,0.0,-1.46,-81.61,0.54,-777.38,69.26,23.43,99.85,652.84,15.67,435.18,96.93,0.0,25.82
2013-01-21 12:00:00,0.0,-1.2,-0.0,-636.44,0.55,0.0,-13.51,-115.89,0.42,-770.09,56.81,21.13,93.99,643.4,15.7,577.9,101.41,0.0,25.82
2013-01-21 15:00:00,0.0,-1.15,0.0,-447.9,0.55,1.36,0.88,-9.06,25.47,-719.47,68.31,21.22,93.55,703.55,15.68,115.0,106.17,0.0,25.83
2013-01-21 18:00:00,-0.0,-1.08,0.0,-339.6,0.55,1.86,4.06,-1.05,41.23,-718.13,73.11,21.56,94.02,673.7,15.71,0.0,108.18,0.0,25.84
2013-01-21 21:00:00,-0.0,-1.32,-0.0,-291.24,0.55,1.86,4.94,-3.44,39.97,-697.79,73.34,21.95,89.31,618.51,15.72,0.0,101.63,0.0,25.98
2013-01-22 00:00:00,0.0,-1.34,0.0,-280.66,0.55,1.86,2.0,-3.81,40.42,-681.33,73.6,22.42,88.27,601.04,15.72,0.0,95.26,0.0,25.99
2013-01-22 03:00:00,-0.0,-1.14,0.0,-264.53,0.55,1.86,4.96,-4.79,60.39,-718.78,76.2,23.81,91.38,582.64,15.77,0.0,105.67,0.0,25.99
2013-01-22 06:00:00,0.0,-1.04,0.0,-281.07,0.55,1.58,0.14,-20.85,28.21,-777.58,78.4,26.6,93.95,561.64,15.76,140.22,107.49,0.0,25.99
2013-01-22 09:00:00,0.0,-1.12,0.0,-499.44,0.55,1.66,-10.63,-130.54,2.38,-816.65,73.98,29.79,92.74,514.4,15.72,611.8,89.65,0.0,25.68
2013-01-22 12:00:00,-0.0,-1.15,0.0,-367.46,0.55,2.24,-7.08,-116.98,0.03,-800.8,77.52,28.0,86.53,451.65,15.7,514.24,90.98,0.0,25.99
2013-01-22 15:00:00,-0.0,-1.17,0.0,-223.75,0.55,9.84,0.95,-0.14,32.84,-730.28,83.25,29.67,85.73,487.79,15.74,72.38,110.56,0.0,26.02
2013-01-22 18:00:00,-0.0,-1.15,0.0,-171.71,0.55,11.52,6.11,-0.57,46.69,-714.53,87.83,28.88,80.69,471.74,15.72,0.0,112.19,0.0,26.02
2013-01-22 21:00:00,-0.0,-1.06,0.0,-129.71,0.55,12.07,5.43,-2.67,35.41,-659.53,87.38,24.66,65.74,405.67,15.71,0.0,114.32,0.0,26.02
2013-01-23 00:00:00,0.0,-1.09,0.0,-89.23,0.55,11.68,7.48,-0.9,33.9,-641.14,88.14,19.34,50.2,359.58,15.67,0.0,119.76,0.0,26.02
2013-01-23 03:00:00,-0.0,-0.58,0.0,-56.37,0.55,15.02,9.76,-0.02,67.79,-670.55,91.22,16.58,43.4,316.02,15.63,0.0,125.51,0.0,26.02
2013-01-23 06:00:00,-0.0,-0.55,0.0,-90.91,0.55,16.3,9.75,-16.13,35.53,-719.37,92.06,13.83,39.89,288.97,15.59,153.58,134.87,0.0,26.02
2013-01-23 09:00:00,0.0,-0.66,0.0,-324.67,0.55,16.3,-4.47,-157.97,0.77,-787.62,82.3,11.22,36.09,262.4,15.55,695.91,128.26,0.0,26.02
2013-01-23 12:00:00,0.0,-0.54,0.0,-282.38,0.55,17.57,-0.99,-116.9,1.07,-755.67,84.43,9.12,30.48,277.98,15.53,563.82,129.88,0.0,26.02
2013-01-23 15:00:00,0.0,-0.5,-0.0,-122.1,0.55,17.57,15.31,-0.2,58.06,-661.38,88.23,11.27,34.32,297.78,15.53,88.07,131.44,0.0,26.02
2013-01-23 18:00:00,0.0,-0.48,-0.0,-79.54,0.55,17.57,9.32,-2.07,69.98,-672.07,89.71,15.74,42.15,337.61,15.52,0.0,129.97,0.0,26.02
2013-01-23 21:00:00,0.0,-0.57,-0.0,-54.57,0.55,17.57,11.9,-4.96,35.59,-622.58,89.74,16.73,38.77,305.6,15.49,0.0,124.69,0.0,26.02
2013-01-24 00:00:00,-0.0,-0.57,0.0,-44.8,0.55,17.57,11.34,-3.91,35.28,-583.98,90.7,15.3,32.91,263.03,15.48,0.0,125.05,0.0,26.02
2013-01-24 03:00:00,-0.0,-0.57,0.0,-34.32,0.55,18.08,18.12,-4.01,64.73,-631.52,91.42,14.77,31.98,253.96,15.47,0.0,135.29,0.0,26.02
2013-01-24 06:00:00,-0.0,-0.52,-0.0,-34.54,0.55,18.08,17.14,-7.84,25.19,-712.83,89.78,14.52,36.12,257.65,15.46,112.27,142.91,0.0,26.02
2013-01-24 09:00:00,-0.0,-0.7,-0.0,-245.03,0.55,18.08,-6.34,-118.4,2.45,-779.99,85.87,11.51,30.08,247.32,15.45,578.81,134.31,0.0,26.02
2013-01-24 12:00:00,-0.0,-0.7,0.0,-266.12,0.55,18.08,-4.24,-112.66,3.73,-753.04,81.89,9.19,22.38,261.36,15.44,557.2,140.88,0.0,26.02
2013-01-24 15:00:00,0.0,-0.82,-0.0,-138.92,0.55,18.96,11.06,-4.64,46.95,-663.52,89.04,10.26,21.9,320.85,15.44,105.2,141.65,0.0,26.02
2013-01-24 18:00:00,0.0,-0.76,-0.0,-112.33,0.55,18.59,13.99,-4.41,63.96,-656.98,88.13,11.0,18.82,376.56,15.42,0.0,141.42,0.0,26.02
2013-01-24 21:00:00,0.0,-0.85,0.0,-140.39,0.55,18.08,11.44,-1.94,46.68,-626.73,88.55,10.96,16.69,396.17,15.41,0.0,139.33,0.0,26.02
2013-01-25 00:00:00,-0.0,-0.92,0.0,-174.09,0.55,18.08,10.48,-1.89,45.19,-618.16,84.48,11.08,19.36,427.17,15.4,0.0,137.21,0.0,26.02
2013-01-25 03:00:00,-0.0,-0.86,0.0,-205.25,0.55,18.08,16.85,-1.98,80.92,-684.21,86.57,11.73,27.95,473.92,15.38,0.0,134.31,0.0,26.02
2013-01-25 06:00:00,0.0,-0.85,-0.0,-236.86,0.55,15.66,13.36,-8.76,35.55,-754.58,81.63,10.43,36.08,518.5,15.34,121.23,126.69,0.0,26.02
2013-01-25 09:00:00,-0.0,-1.19,-0.0,-503.56,0.55,0.0,-8.69,-130.49,0.04,-763.71,72.71,10.87,59.96,519.47,15.26,610.54,92.19,0.0,26.02
2013-01-25 12:00:00,0.0,-1.2,0.0,-551.47,0.55,0.0,-7.88,-123.91,0.01,-758.52,69.41,13.33,73.5,590.0,15.29,563.79,91.04,0.0,26.02
2013-01-25 15:00:00,0.0,-1.17,0.0,-402.45,0.55,0.0,1.84,-6.54,36.69,-742.68,85.53,24.52,93.94,673.57,15.35,91.88,102.94,0.0,26.02
2013-01-25 18:00:00,-0.0,-1.15,-0.0,-505.91,0.55,0.0,3.37,-3.35,70.54,-766.43,84.76,38.14,118.65,832.92,15.3,0.0,86.55,0.0,26.02
2013-01-25 21:00:00,0.0,-1.23,0.0,-488.89,0.55,0.0,4.17,-1.42,51.09,-748.2,83.49,40.53,122.71,831.83,15.27,0.0,64.07,0.0,26.02
2013-01-26 00:00:00,0.0,-1.23,0.0,-492.08,0.55,0.0,3.41,-1.97,41.1,-738.52,83.7,40.92,125.75,834.78,15.14,0.0,62.42,0.0,26.02
2013-01-26 03:00:00,-0.0,-1.21,0.0,-446.27,0.55,0.0,4.0,-0.19,54.26,-770.95,85.77,42.99,127.18,782.8,14.87,0.0,80.16,0.0,26.02
2013-01-26 06:00:00,-0.0,-1.18,-0.0,-423.4,0.55,0.0,-1.15,-11.69,7.84,-800.49,82.61,40.6,123.37,742.49,14.79,134.76,64.86,0.0,26.02
2013-01-26 09:00:00,-0.0,-1.32,0.0,-773.71,0.0,0.0,-17.39,-160.98,0.02,-724.74,58.38,35.52,123.6,654.16,14.61,749.1,16.71,0.0,26.02
2013-01-26 12:00:00,-0.0,-1.31,0.0,-757.51,0.0,0.0,-17.84,-157.36,0.05,-724.76,54.1,29.62,114.66,670.41,14.56,731.15,18.19,0.0,26.02
2013-01-26 15:00:00,0.0,-1.24,0.0,-606.08,0.0,0.0,0.52,-1.53,66.13,-681.8,69.66,33.74,116.38,809.53,14.51,133.6,20.55,0.0,26.02
2013-01-26 18:00:00,0.0,-1.24,-0.0,-644.59,0.0,0.0,0.52,-1.73,88.97,-722.98,71.61,39.12,116.36,992.93,14.43,0.0,20.57,0.0,26.02
2013-01-26 21:00:00,-0.0,-1.55,-0.0,-640.32,0.0,0.0,-3.61,-3.48,48.91,-721.13,67.82,44.59,120.51,1034.78,14.24,0.0,13.2,0.0,26.02
2013-01-27 00:00:00,-0.0,-1.59,-0.0,-643.02,0.0,0.0,-3.44,-3.18,41.66,-703.54,65.68,44.54,122.38,1027.26,14.13,0.0,13.09,0.0,26.02
2013-01-27 03:00:00,-0.0,-1.45,0.0,-633.84,0.0,0.0,-0.2,-3.0,70.98,-747.71,65.3,41.23,122.56,1022.35,14.02,0.0,23.72,0.0,26.02
2013-01-27 06:00:00,-0.0,-1.44,0.0,-700.66,0.0,0.0,-3.41,-21.18,10.19,-781.95,57.98,40.39,120.98,1082.01,13.97,135.55,21.55,0.0,26.02
2013-01-27 09:00:00,-0.0,-1.49,-0.0,-957.23,0.0,0.0,-22.96,-148.32,0.32,-784.67,47.69,30.4,109.08,987.06,13.83,683.12,17.12,0.0,26.02
2013-01-27 12:00:00,0.0,-1.5,0.0,-911.72,0.0,0.0,-11.65,-138.42,1.87,-779.29,53.13,30.7,108.96,981.76,13.82,604.35,21.96,0.0,26.02
2013-01-27 15:00:00,-0.0,-1.48,-0.0,-763.59,0.0,0.0,9.35,-3.05,46.69,-718.68,54.39,38.42,120.77,1062.71,13.73,81.65,33.05,0.0,26.02
2013-01-27 18:00:00,-0.0,-1.47,-0.0,-706.53,0.0,0.0,7.59,-0.06,79.51,-704.89,53.42,39.49,123.69,1040.42,13.67,0.0,29.14,0.0,26.02
2013-01-27 21:00:00,-0.0,-1.58,-0.0,-701.55,0.0,0.0,9.18,-0.04,48.43,-637.08,50.69,38.66,123.88,1006.78,13.67,0.0,22.91,0.0,26.02
2013-01-28 00:00:00,0.0,-1.6,0.0,-683.37,0.0,0.0,7.24,-0.15,42.43,-604.72,53.58,36.5,123.34,966.46,13.64,0.0,20.61,0.0,26.02
2013-01-28 03:00:00,0.0,-1.58,0.0,-649.04,0.0,0.0,11.0,-0.19,64.76,-651.13,54.28,36.66,124.91,944.9,13.57,0.0,25.82,0.0,26.02
2013-01-28 06:00:00,0.0,-1.55,-0.0,-633.89,0.0,0.0,5.64,-9.0,25.51,-704.37,49.91,32.97,122.86,919.28,13.52,127.21,25.87,0.0,26.02
2013-01-28 09:00:00,-0.0,-1.57,0.0,-1015.7,0.0,0.0,-14.75,-125.57,0.36,-717.65,29.49,28.28,114.53,862.93,13.36,775.66,24.87,0.0,25.75
2013-01-28 12:00:00,0.0,-1.58,0.0,-995.04,0.0,0.0,-14.11,-113.98,1.4,-740.25,29.0,32.24,116.12,937.56,13.21,685.46,24.28,0.0,25.67
2013-01-28 15:00:00,0.0,-1.57,0.0,-810.22,0.0,0.0,-0.42,-0.81,65.71,-691.57,39.66,36.54,121.56,1045.8,13.34,130.35,25.78,0.0,25.82
2013-01-28 18:00:00,0.0,-1.57,0.0,-765.82,0.0,0.0,8.4,-0.78,69.93,-703.28,39.64,35.56,118.74,1134.1,13.31,0.0,26.05,0.0,25.72
2013-01-28 21:00:00,-0.0,-1.6,-0.0,-779.98,0.0,0.0,5.1,-8.37,41.04,-673.17,35.65,35.35,114.77,1174.68,13.24,0.0,20.5,0.0,22.79
2013-01-29 00:00:00,-0.0,-1.6,-0.0,-795.31,0.0,0.0,5.47,-7.58,34.18,-664.77,36.55,36.46,114.91,1189.87,13.17,0.0,19.91,0.0,18.74
2013-01-29 03:00:00,0.0,-1.6,-0.0,-761.91,0.0,0.0,4.03,-5.96,54.61,-693.6,40.73,36.84,117.41,1153.88,13.04,0.0,20.91,0.0,21.61
2013-01-29 06:00:00,0.0,-1.59,0.0,-807.54,0.0,0.0,-0.26,-18.87,15.82,-746.44,42.68,36.29,116.11,1170.97,13.03,143.92,14.01,0.0,21.86
2013-01-29 09:00:00,0.0,-1.62,0.0,-1150.9,0.0,0.0,-17.09,-163.43,0.79,-722.82,29.14,36.89,116.48,1114.79,13.01,727.74,0.57,0.0,16.44
2013-01-29 12:00:00,-0.0,-1.62,0.0,-1106.62,0.0,0.0,-18.51,-149.04,6.76,-748.03,38.52,36.32,117.86,1124.48,13.0,669.82,1.07,0.0,15.98
2013-01-29 15:00:00,0.0,-1.62,0.0,-888.67,0.0,0.0,-4.35,-2.39,47.97,-691.24,47.87,35.4,117.47,1169.0,13.1,131.25,9.35,0.0,16.86
2013-01-29 18:00:00,0.0,-1.59,-0.0,-812.74,0.0,0.0,2.71,-0.65,84.36,-685.7,49.48,35.35,117.07,1171.98,13.12,0.0,9.48,0.0,17.13
2013-01-29 21:00:00,0.0,-1.62,0.0,-814.97,0.0,0.0,2.79,-0.58,65.27,-661.09,39.31,34.63,116.54,1187.27,13.07,0.0,5.14,0.0,14.22
2013-01-30 00:00:00,0.0,-1.62,0.0,-816.94,0.0,0.0,0.37,-1.86,51.57,-649.71,31.25,35.68,116.65,1205.05,13.07,0.0,3.08,0.0,13.42
2013-01-30 03:00:00,-0.0,-1.62,-0.0,-836.79,0.0,0.0,-2.27,-1.08,62.6,-698.66,28.2,35.51,117.48,1259.69,13.05,0.0,9.28,0.0,14.6
2013-01-30 06:00:00,0.0,-1.62,0.0,-898.52,0.0,0.0,-6.28,-18.02,16.58,-772.17,25.27,35.65,119.92,1305.01,13.02,164.33,3.18,0.0,13.63
2013-01-30 09:00:00,0.0,-1.62,0.0,-1224.41,0.0,0.0,-28.67,-171.79,0.78,-777.64,10.3,25.1,93.41,1177.31,12.65,873.37,0.41,0.0,10.78
2013-01-30 12:00:00,0.0,-1.62,0.0,-1172.18,0.0,0.0,-26.91,-165.12,0.94,-780.16,12.47,24.32,92.19,1166.43,12.75,826.3,0.67,0.0,9.91
2013-01-30 15:00:00,0.0,-1.62,-0.0,-933.67,0.0,0.0,-2.57,-6.02,52.43,-723.73,22.17,31.84,112.59,1262.26,13.04,158.19,3.9,0.0,11.17
2013-01-30 18:00:00,-0.0,-1.62,0.0,-829.15,0.0,0.0,-0.54,-2.37,79.63,-686.9,24.18,33.95,114.08,1239.76,13.14,0.0,4.4,0.0,11.42
2013-01-30 21:00:00,0.0,-1.62,0.0,-847.96,0.0,0.0,-3.66,-4.79,63.85,-654.88,23.02,34.83,104.46,1260.77,13.29,0.0,1.2,0.0,11.48
2013-01-31 00:00:00,0.0,-1.62,-0.0,-863.87,0.0,0.0,-0.11,-3.33,51.75,-636.01,23.81,35.08,108.25,1261.12,13.35,0.0,0.44,0.0,11.14
2013-01-31 03:00:00,-0.0,-1.62,0.0,-836.11,0.0,0.0,0.23,-3.82,70.65,-670.91,25.59,36.58,121.26,1227.15,13.31,0.0,2.45,0.0,15.23
2013-01-31 06:00:00,0.0,-1.62,0.0,-878.68,0.0,0.0,-2.6,-18.64,19.57,-757.32,20.72,39.11,117.19,1231.95,13.29,200.57,0.41,0.0,16.06
2013-01-31 09:00:00,-0.0,-1.62,0.0,-1197.56,0.0,0.0,-33.03,-190.27,3.54,-801.64,15.23,32.22,92.61,1081.13,12.89,976.08,0.0,0.0,10.4
2013-01-31 12:00:00,0.0,-1.62,0.0,-1168.65,0.0,0.0,-37.81,-179.83,3.53,-804.27,24.07,28.51,88.52,1124.46,13.07,899.26,0.0,0.0,10.75
2013-01-31 15:00:00,0.0,-1.62,0.0,-884.94,0.0,0.0,-7.07,-6.82,23.47,-740.8,41.55,39.94,111.06,1220.46,13.45,175.42,0.0,0.0,15.88
2013-01-31 18:00:00,-0.0,-1.62,0.0,-769.51,0.0,0.0,-0.13,-3.77,72.48,-717.12,49.34,39.62,116.27,1185.26,13.45,0.0,0.0,0.0,15.72
2013-01-31 21:00:00,-0.0,-1.62,-0.0,-756.03,0.0,0.0,-0.23,-2.45,57.74,-662.63,47.92,38.26,117.09,1135.07,13.46,0.0,0.0,0.0,13.42
2013-02-01 00:00:00,-0.0,-1.62,-0.0,-724.6,0.0,0.0,1.49,-1.41,59.53,-612.35,48.99,36.63,112.0,1051.46,13.52,0.0,0.0,0.0,16.35
2013-02-01 03:00:00,0.0,-1.62,-0.0,-607.98,0.0,0.0,2.39,-1.24,67.94,-647.33,52.89,32.08,107.37,959.95,13.54,0.0,0.42,0.0,21.59
2013-02-01 06:00:00,0.0,-1.58,-0.0,-515.73,0.0,0.0,-0.48,-17.91,20.71,-729.34,51.64,24.84,101.79,839.45,13.61,188.86,0.59,0.0,23.56
2013-02-01 09:00:00,0.0,-1.58,-0.0,-828.04,0.0,0.0,-18.05,-141.05,2.51,-762.95,42.39,18.75,88.96,726.24,13.62,838.08,0.0,0.0,21.12
2013-02-01 12:00:00,0.0,-1.58,0.0,-726.03,0.0,0.0,-18.14,-121.43,2.84,-733.55,46.52,15.55,61.82,685.18,13.71,750.33,0.0,0.0,24.77
2013-02-01 15:00:00,0.0,-1.57,0.0,-395.54,0.0,0.0,6.06,-0.31,71.41,-616.6,51.3,15.87,50.2,642.25,13.94,137.48,0.0,0.0,25.52
2013-02-01 18:00:00,-0.0,-1.57,-0.0,-313.36,0.0,0.0,3.02,-0.31,90.29,-627.75,49.04,16.13,58.61,686.16,14.25,0.0,0.0,0.0,25.5
2013-02-01 21:00:00,0.0,-1.62,-0.0,-369.32,0.0,0.0,-2.29,-2.6,52.33,-597.23,43.89,16.57,72.06,748.96,14.44,0.0,0.0,0.0,24.8
2013-02-02 00:00:00,0.0,-1.62,-0.0,-411.73,0.0,0.0,-1.77,-7.17,42.56,-599.55,42.56,23.06,97.04,776.98,14.64,0.0,0.0,0.0,24.98
2013-02-02 03:00:00,0.0,-1.55,0.0,-443.9,0.0,0.0,-0.18,-0.7,56.45,-669.11,41.84,33.1,112.95,830.39,14.73,0.0,0.0,0.0,25.98
2013-02-02 06:00:00,-0.0,-1.56,0.0,-507.45,0.0,0.0,-3.53,-14.18,28.79,-736.9,37.55,37.67,113.59,872.09,14.77,133.27,0.0,0.0,25.89
2013-02-02 09:00:00,0.0,-1.62,0.0,-891.37,0.0,0.0,-23.65,-132.02,0.36,-781.95,34.59,36.12,101.52,753.06,14.66,864.31,0.0,0.0,25.96
2013-02-02 12:00:00,0.0,-1.62,-0.0,-867.13,0.0,0.0,-21.49,-133.69,0.7,-779.77,34.31,35.62,100.42,763.09,14.75,827.95,0.88,0.0,25.96
2013-02-02 15:00:00,0.0,-1.62,0.0,-535.93,0.0,0.0,-9.88,-13.76,16.69,-720.47,35.56,37.92,112.19,862.5,15.06,173.84,2.07,0.0,25.83
2013-02-02 18:00:00,0.0,-1.61,0.0,-361.58,0.0,0.0,-3.83,-2.54,34.18,-723.9,41.87,36.33,111.21,826.97,15.16,0.0,2.4,0.0,25.32
2013-02-02 21:00:00,0.0,-1.62,0.0,-344.14,0.0,0.0,-4.71,-1.14,30.39,-662.96,44.45,29.87,99.18,768.84,15.22,0.0,2.04,0.0,24.58
2013-02-03 00:00:00,0.0,-1.62,0.0,-403.28,0.0,0.0,-7.08,-0.89,46.24,-622.97,46.24,26.37,87.44,786.95,15.21,0.0,2.29,0.0,25.08
2013-02-03 03:00:00,-0.0,-1.61,-0.0,-406.7,0.0,0.0,0.63,-0.72,89.31,-678.4,46.56,25.0,87.34,794.75,15.23,0.0,2.72,0.0,25.88
2013-02-03 06:00:00,0.0,-1.57,0.0,-550.29,0.0,0.0,-3.64,-16.63,58.52,-732.86,44.93,30.56,100.6,845.96,15.22,181.01,2.35,0.0,25.84
2013-02-03 09:00:00,0.0,-1.59,0.0,-1090.76,0.0,0.0,-24.4,-154.01,0.45,-766.57,37.53,42.08,111.73,899.03,15.03,904.72,1.88,0.0,24.88
2013-02-03 12:00:00,-0.0,-1.6,-0.0,-1102.25,0.0,0.0,-26.14,-163.48,0.88,-779.0,39.84,43.21,119.25,1048.33,15.04,778.34,1.93,0.0,25.64
2013-02-03 15:00:00,0.0,-1.58,0.0,-798.34,0.0,0.0,-3.95,-7.0,27.7,-696.45,41.52,42.36,119.11,1073.75,15.17,159.21,2.66,0.0,25.82
2013-02-03 18:00:00,-0.0,-1.58,0.0,-721.99,0.0,0.0,0.06,-13.75,73.61,-663.74,51.64,41.09,119.01,1071.92,15.08,0.0,2.71,0.0,25.93
2013-02-03 21:00:00,-0.0,-1.62,0.0,-729.96,0.0,0.0,-3.12,-4.86,61.09,-660.31,51.23,42.06,117.02,1086.6,15.02,0.0,1.19,0.0,25.64
2013-02-04 00:00:00,-0.0,-1.62,0.0,-715.03,0.0,0.0,-1.63,-0.77,68.47,-675.9,49.18,41.9,115.09,1078.75,14.97,0.0,0.71,0.0,25.89
2013-02-04 03:00:00,0.0,-1.62,-0.0,-665.85,0.0,0.0,0.29,-0.04,109.94,-737.93,47.18,39.09,118.83,1048.87,14.95,0.0,0.37,0.0,25.91
2013-02-04 06:00:00,-0.0,-1.62,0.0,-765.48,0.0,0.0,-2.31,-13.22,27.51,-786.48,43.1,38.31,123.95,1103.05,14.93,192.33,0.0,0.0,25.92
2013-02-04 09:00:00,0.0,-1.62,-0.0,-1202.54,0.0,0.0,-21.16,-184.47,0.99,-801.99,23.72,29.9,110.72,1094.22,14.6,913.62,0.0,0.0,24.0
2013-02-04 12:00:00,0.0,-1.62,-0.0,-1178.8,0.0,0.0,-30.57,-179.26,0.56,-816.3,11.05,27.22,103.99,1149.55,14.76,876.38,0.0,0.0,23.03
2013-02-04 15:00:00,0.0,-1.62,0.0,-919.31,0.0,0.0,-4.65,-4.61,41.84,-760.8,19.42,37.33,122.81,1248.21,14.84,182.13,0.0,0.0,24.4
2013-02-04 18:00:00,-0.0,-1.62,0.0,-826.87,0.0,0.0,2.05,-4.23,98.34,-741.57,23.58,38.46,123.77,1248.79,14.83,0.0,0.23,0.0,24.22
2013-02-04 21:00:00,0.0,-1.62,0.0,-830.81,0.0,0.0,0.03,-2.55,82.35,-723.77,23.15,39.7,124.63,1249.79,14.84,0.0,0.0,0.0,24.25
2013-02-05 00:00:00,0.0,-1.62,0.0,-856.58,0.0,0.0,0.45,-0.97,59.93,-717.53,26.13,41.47,123.73,1285.97,14.83,0.0,0.0,0.0,24.17
2013-02-05 03:00:00,-0.0,-1.62,-0.0,-859.99,0.0,0.0,5.03,-2.42,84.47,-740.82,31.37,41.12,123.44,1278.88,14.84,0.0,0.4,0.0,25.3
2013-02-05 06:00:00,-0.0,-1.57,0.0,-869.68,0.0,0.0,-5.66,-33.77,17.2,-795.87,35.72,40.58,121.66,1235.87,14.88,215.07,0.09,0.0,25.49
2013-02-05 09:00:00,-0.0,-1.57,0.0,-1172.8,0.0,0.0,-36.29,-197.09,0.11,-823.73,32.61,30.73,105.93,1044.05,14.48,978.95,0.0,0.0,24.61
2013-02-05 12:00:00,-0.0,-1.57,-0.0,-1112.64,0.0,0.0,-37.27,-168.03,0.09,-828.84,43.26,30.11,104.2,1066.03,14.77,865.48,0.0,0.0,24.41
2013-02-05 15:00:00,-0.0,-1.57,0.0,-848.8,0.0,0.0,-1.72,-1.86,42.16,-771.64,57.97,39.05,110.42,1162.86,15.01,172.25,0.19,0.0,25.69
2013-02-05 18:00:00,0.0,-1.57,0.0,-688.45,0.0,0.0,0.25,-0.74,92.8,-740.93,57.1,39.48,85.17,1116.15,15.02,0.0,0.07,0.0,25.64
2013-02-05 21:00:00,-0.0,-1.62,0.0,-667.86,0.0,0.0,0.15,-0.94,63.41,-689.32,55.22,36.73,60.23,1103.0,15.03,0.0,0.0,0.0,25.97
2013-02-06 00:00:00,-0.0,-1.62,0.0,-638.85,0.0,0.0,-2.29,-0.5,43.71,-649.95,54.6,34.77,59.35,1059.85,15.04,0.0,0.0,0.0,25.89
2013-02-06 03:00:00,-0.0,-1.52,0.0,-612.63,0.0,0.0,3.05,-0.17,78.31,-681.77,55.11,36.43,74.91,1005.27,15.05,0.0,1.92,0.0,26.02
2013-02-06 06:00:00,0.0,-1.52,0.0,-656.65,0.0,0.0,0.12,-12.36,40.36,-749.58,52.47,37.33,92.82,961.78,15.07,185.37,8.75,0.0,26.02
2013-02-06 09:00:00,-0.0,-1.53,-0.0,-981.81,0.0,0.0,-36.35,-184.79,0.22,-818.62,48.92,30.67,97.72,851.56,15.03,949.56,3.37,0.0,26.02
2013-02-06 12:00:00,0.0,-1.54,0.0,-909.9,0.0,0.0,-29.94,-177.68,0.14,-802.76,50.04,24.82,89.28,827.48,14.91,880.96,8.15,0.0,26.02
