snapshot,DAC,Fischer-Tropsch,H2 Fuel Cell,low-temperature heat for industry,urban central air heat pump,urban central gas CHP,urban central gas CHP CC,urban central gas boiler,urban central heat,urban central resistive heater,urban central solar thermal,urban central solid biomass CHP CC,urban central water tanks charger,urban central water tanks discharger
2013-01-24 15:00:00,-3.13,32.56,0.5,-5.94,33.7,141.65,0.0,130.47,-420.61,7.18,4.54,73.27,-1.96,7.75
2013-01-24 18:00:00,-2.93,33.71,0.5,-5.94,34.1,141.42,0.0,130.48,-417.5,7.87,0.0,73.27,-2.23,7.24
2013-01-24 21:00:00,-3.27,32.06,0.5,-5.94,39.98,139.33,0.0,44.63,-291.12,2.82,0.0,73.27,-34.3,2.02
2013-01-25 00:00:00,-3.52,33.05,0.5,-5.94,37.26,137.21,0.0,54.22,-286.72,4.47,0.0,73.27,-46.19,2.36
2013-01-25 03:00:00,-3.28,35.71,0.5,-5.94,43.17,134.31,0.0,155.49,-469.17,9.59,0.0,73.27,-3.66,29.99
2013-01-25 06:00:00,-3.26,37.11,0.5,-5.94,47.53,126.69,0.0,165.83,-494.75,9.17,0.0,73.27,-2.61,46.44
2013-01-25 09:00:00,-4.56,39.31,0.5,-5.94,90.76,92.19,0.0,111.68,-436.36,27.29,12.96,73.27,-4.78,3.65
2013-01-25 12:00:00,-4.61,39.55,0.5,-5.94,96.6,91.04,0.0,84.33,-417.41,28.26,24.57,73.27,-12.51,2.32
2013-01-25 15:00:00,-4.47,40.7,0.5,-5.94,85.75,102.94,0.0,116.74,-443.49,29.0,6.81,73.27,-4.66,2.84
2013-01-25 18:00:00,-4.39,41.92,0.5,-5.94,88.88,86.55,0.0,122.52,-439.94,33.75,0.0,73.27,-4.11,6.96
2013-01-25 21:00:00,-4.72,40.1,0.5,-5.94,82.57,64.07,0.0,46.07,-306.92,22.15,0.0,73.27,-14.56,3.38
2013-01-26 00:00:00,-4.72,40.14,0.5,-5.94,79.95,62.42,0.0,44.41,-278.77,7.36,0.0,73.27,-23.05,4.42
2013-01-26 03:00:00,-4.64,41.77,0.5,-5.94,94.91,80.16,0.0,127.47,-446.55,28.21,0.0,73.27,-6.53,17.35
2013-01-26 06:00:00,-4.51,42.2,0.5,-5.94,99.14,64.86,0.0,132.31,-457.04,38.35,0.0,73.27,-5.62,22.47
2013-01-26 09:00:00,-5.06,43.24,0.0,-5.94,106.82,16.71,0.0,99.72,-405.48,57.97,15.12,73.27,-9.92,13.53
2013-01-26 12:00:00,-5.03,43.37,0.0,-5.94,111.44,18.19,0.0,89.07,-390.16,48.2,28.26,73.27,-19.73,9.04
2013-01-26 15:00:00,-4.74,42.77,0.0,-5.94,110.69,20.55,0.0,115.01,-420.42,49.48,7.83,73.27,-11.27,22.76
2013-01-26 18:00:00,-4.75,42.49,0.0,-5.94,106.86,20.57,0.0,114.47,-421.62,53.87,0.0,73.27,-8.31,29.09
2013-01-26 21:00:00,-5.93,42.05,0.0,-5.94,102.41,13.2,0.0,49.82,-294.17,33.36,0.0,73.27,-15.35,7.28
2013-01-27 00:00:00,-6.09,42.18,0.0,-5.94,99.73,13.09,0.0,33.29,-243.9,16.13,0.0,73.27,-28.74,6.96
2013-01-27 03:00:00,-5.55,43.07,0.0,-5.94,108.08,23.72,0.0,95.35,-387.19,42.29,0.0,73.27,-8.4,21.29
2013-01-27 06:00:00,-5.52,43.2,0.0,-5.94,111.08,21.55,0.0,92.46,-394.9,47.9,0.0,73.27,-5.88,22.75
2013-01-27 09:00:00,-5.7,42.7,0.0,-5.94,113.13,17.12,0.0,62.32,-351.25,45.8,13.59,73.27,-10.54,5.47
2013-01-27 12:00:00,-5.75,41.86,0.0,-5.94,116.71,21.96,0.0,48.67,-338.58,38.27,22.45,73.27,-17.98,5.05
2013-01-27 15:00:00,-5.65,42.21,0.0,-5.94,101.96,33.05,0.0,83.09,-364.52,39.06,3.18,73.27,-9.68,9.95
2013-01-27 18:00:00,-5.64,42.51,0.0,-5.94,99.63,29.14,0.0,84.54,-364.76,43.92,0.0,73.27,-8.49,11.82
2013-01-27 21:00:00,-6.04,41.15,0.0,-5.94,93.16,22.91,0.0,33.83,-254.86,14.32,0.0,73.27,-19.14,7.32
2013-01-28 00:00:00,-6.11,42.05,0.0,-5.94,91.24,20.61,0.0,26.09,-218.25,6.25,0.0,73.27,-35.66,6.45
2013-01-28 03:00:00,-6.04,43.25,0.0,-5.94,93.9,25.82,0.0,72.75,-350.24,37.15,0.0,73.27,-7.36,23.42
2013-01-28 06:00:00,-5.93,43.52,0.0,-5.94,97.93,25.87,0.0,76.79,-365.99,42.13,0.0,73.27,-5.6,23.92
2013-01-28 09:00:00,-6.03,43.34,0.0,-5.94,104.61,24.87,0.0,47.98,-324.64,44.75,3.88,72.49,-10.55,5.23
2013-01-28 12:00:00,-6.06,43.25,0.0,-5.94,112.72,24.28,0.0,39.55,-311.72,35.12,13.29,72.28,-21.66,4.88
2013-01-28 15:00:00,-6.0,43.43,0.0,-5.94,105.88,25.78,0.0,55.81,-330.88,38.61,4.75,72.7,-10.77,6.61
2013-01-28 18:00:00,-6.01,43.18,0.0,-5.94,104.92,26.05,0.0,53.54,-327.03,38.82,0.0,72.4,-8.93,8.98
2013-01-28 21:00:00,-6.11,41.62,0.0,-5.94,98.97,20.5,0.0,23.72,-230.0,12.48,0.0,64.15,-26.99,7.6
2013-01-29 00:00:00,-6.14,41.66,0.0,-5.94,90.56,19.91,0.0,17.5,-177.91,8.2,0.0,52.75,-50.38,9.78
2013-01-29 03:00:00,-6.13,42.98,0.0,-5.94,90.41,20.91,0.0,53.08,-280.59,23.09,0.0,60.85,-20.78,22.12
2013-01-29 06:00:00,-6.09,43.25,0.0,-5.94,99.06,14.01,0.0,49.68,-290.31,26.25,0.0,61.55,-17.2,25.74
2013-01-29 09:00:00,-6.19,43.68,0.0,-5.94,115.33,0.57,0.0,23.2,-258.88,40.4,12.45,46.28,-21.69,10.78
2013-01-29 12:00:00,-6.19,42.9,0.0,-5.94,119.5,1.07,0.0,18.38,-249.4,37.09,18.09,45.0,-31.97,11.45
2013-01-29 15:00:00,-6.19,43.34,0.0,-5.94,126.07,9.35,0.0,23.12,-264.49,41.42,4.0,47.45,-32.15,14.01
2013-01-29 18:00:00,-6.1,43.11,0.0,-5.94,124.45,9.48,0.0,22.43,-260.67,39.81,0.0,48.22,-31.06,16.27
2013-01-29 21:00:00,-6.19,42.24,0.0,-5.94,117.88,5.14,0.0,4.12,-185.44,19.59,0.0,40.04,-45.78,14.32
2013-01-30 00:00:00,-6.19,40.9,0.0,-5.94,114.1,3.08,0.0,2.37,-155.51,10.48,0.0,37.78,-55.97,14.9
2013-01-30 03:00:00,-6.19,42.74,0.0,-5.94,121.3,9.28,0.0,21.78,-239.89,27.94,0.0,41.09,-28.8,16.67
2013-01-30 06:00:00,-6.19,43.17,0.0,-5.94,124.35,3.18,0.0,25.38,-249.93,36.17,0.0,38.37,-22.78,14.2
2013-01-30 09:00:00,-6.19,42.64,0.0,-5.94,127.45,0.41,0.0,8.46,-223.59,47.25,12.77,30.35,-45.43,11.81
2013-01-30 12:00:00,-6.19,42.42,0.0,-5.94,132.7,0.67,0.0,5.16,-215.45,45.54,26.85,27.89,-64.83,11.17
2013-01-30 15:00:00,-6.19,42.45,0.0,-5.94,123.19,3.9,0.0,10.2,-227.79,45.95,6.33,31.46,-36.84,13.28
2013-01-30 18:00:00,-6.19,42.6,0.0,-5.94,118.56,4.4,0.0,11.37,-225.02,47.39,0.0,32.16,-33.86,14.52
2013-01-30 21:00:00,-6.19,41.44,0.0,-5.94,107.14,1.2,0.0,1.32,-162.92,38.41,0.0,32.32,-61.43,14.62
2013-01-31 00:00:00,-6.19,41.38,0.0,-5.94,104.28,0.44,0.0,0.3,-164.49,41.61,0.0,31.36,-58.97,16.2
2013-01-31 03:00:00,-6.19,43.66,0.0,-5.94,116.3,2.45,0.0,9.98,-255.3,54.56,0.0,42.88,-22.74,20.33
2013-01-31 06:00:00,-6.19,43.58,0.0,-5.94,119.99,0.41,0.0,10.81,-267.26,57.47,0.01,45.22,-16.81,18.7
2013-01-31 09:00:00,-6.19,43.56,0.0,-5.94,126.48,0.0,0.0,1.99,-238.51,52.68,16.61,29.29,-34.92,14.93
2013-01-31 12:00:00,-6.19,43.21,0.0,-5.94,133.05,0.0,0.0,1.04,-229.39,48.95,30.44,30.28,-57.85,12.4
2013-01-31 15:00:00,-6.19,42.84,0.0,-5.94,126.55,0.0,0.0,3.84,-242.52,44.74,6.84,44.71,-26.93,12.04
2013-01-31 18:00:00,-6.19,43.28,0.0,-5.94,122.39,0.0,0.0,3.47,-240.13,45.45,0.0,44.26,-21.78,15.17
2013-01-31 21:00:00,-6.19,41.88,0.0,-5.94,109.36,0.0,0.0,0.27,-173.26,31.67,0.0,37.77,-48.37,12.8
2013-02-01 00:00:00,-6.19,42.46,0.0,-5.94,104.57,0.0,0.0,0.18,-179.33,33.21,0.0,46.03,-49.63,14.63
2013-02-01 03:00:00,-6.19,45.62,0.0,-5.94,111.42,0.42,0.0,5.33,-280.6,53.6,0.0,60.78,-14.28,29.83
2013-02-01 06:00:00,-6.06,45.63,0.0,-5.94,117.03,0.59,0.0,5.94,-295.36,48.02,0.03,66.34,-11.77,35.53
2013-02-01 09:00:00,-6.06,45.39,0.0,-5.94,123.98,0.0,0.0,2.5,-262.91,38.59,9.12,59.47,-20.8,16.65
2013-02-01 12:00:00,-6.06,44.72,0.0,-5.94,127.92,0.0,0.0,3.3,-252.43,23.95,15.63,69.74,-33.84,12.99
2013-02-01 15:00:00,-6.02,44.92,0.0,-5.94,125.63,0.0,0.0,12.6,-266.99,8.98,3.38,71.85,-20.4,31.99
2013-02-01 18:00:00,-6.02,44.94,0.0,-5.94,118.97,0.0,0.0,14.81,-264.76,15.02,0.0,71.8,-15.36,26.53
2013-02-01 21:00:00,-6.19,43.99,0.0,-5.94,109.51,0.0,0.0,3.07,-190.72,4.91,0.0,69.82,-38.2,9.74
2013-02-02 00:00:00,-6.19,44.18,0.0,-5.94,112.1,0.0,0.0,3.04,-210.89,10.05,0.0,70.34,-26.31,9.61
2013-02-02 03:00:00,-5.93,44.86,0.0,-5.94,115.52,0.0,0.0,16.21,-327.8,49.41,0.0,73.13,-5.08,45.6
2013-02-02 06:00:00,-5.99,44.91,0.0,-5.94,115.82,0.0,0.0,14.0,-339.21,66.16,0.01,72.89,-3.9,41.24
2013-02-02 09:00:00,-6.19,43.61,0.0,-5.94,120.0,0.0,0.0,9.18,-302.06,68.06,3.48,73.08,-12.64,9.42
2013-02-02 12:00:00,-6.19,43.25,0.0,-5.94,122.78,0.88,0.0,7.22,-290.36,61.51,8.49,73.07,-20.79,6.06
2013-02-02 15:00:00,-6.19,42.93,0.0,-5.94,118.47,2.07,0.0,11.5,-311.27,66.02,2.05,72.74,-8.11,15.74
2013-02-02 18:00:00,-6.18,44.08,0.0,-5.94,114.23,2.4,0.0,10.93,-313.31,67.29,0.0,71.29,-5.57,20.76
2013-02-02 21:00:00,-6.19,44.26,0.0,-5.94,107.63,2.04,0.0,1.69,-224.51,32.16,0.0,69.2,-24.62,4.27
2013-02-03 00:00:00,-6.19,43.96,0.0,-5.94,108.56,2.29,0.0,3.6,-223.97,26.03,0.0,70.61,-24.21,5.25
2013-02-03 03:00:00,-6.15,44.28,0.0,-5.94,110.54,2.72,0.0,22.99,-351.46,74.11,0.0,72.88,-5.68,41.7
2013-02-03 06:00:00,-6.02,45.05,0.0,-5.94,110.8,2.35,0.0,26.68,-361.34,84.49,0.0,72.76,-4.88,36.04
2013-02-03 09:00:00,-6.1,45.04,0.0,-5.94,119.36,1.88,0.0,12.55,-321.45,77.45,12.61,70.04,-13.6,8.16
2013-02-03 12:00:00,-6.13,44.99,0.0,-5.94,123.47,1.93,0.0,8.82,-309.17,69.87,25.25,72.19,-29.75,4.48
2013-02-03 15:00:00,-6.06,44.65,0.0,-5.94,119.37,2.66,0.0,17.58,-332.03,67.78,6.45,72.71,-6.22,19.04
2013-02-03 18:00:00,-6.06,44.7,0.0,-5.94,117.34,2.71,0.0,19.86,-333.91,65.24,0.0,73.0,-5.94,28.99
2013-02-03 21:00:00,-6.19,43.05,0.0,-5.94,114.88,1.19,0.0,3.23,-236.18,25.72,0.0,72.2,-18.37,6.4
2013-02-04 00:00:00,-6.19,42.98,0.0,-5.94,108.7,0.71,0.0,4.62,-193.21,16.16,0.0,72.88,-45.44,4.72
2013-02-04 03:00:00,-6.19,44.41,0.0,-5.94,116.45,0.37,0.0,26.62,-306.17,50.62,0.0,72.95,-9.9,16.76
2013-02-04 06:00:00,-6.19,44.83,0.0,-5.94,120.06,0.0,0.0,23.35,-320.5,60.32,0.0,72.97,-7.3,18.38
2013-02-04 09:00:00,-6.19,44.44,0.0,-5.94,125.6,0.0,0.0,5.48,-284.84,63.32,14.13,67.58,-28.48,4.87
2013-02-04 12:00:00,-6.19,44.21,0.0,-5.94,129.34,0.0,0.0,3.31,-273.5,61.85,23.4,64.84,-45.79,4.47
2013-02-04 15:00:00,-6.19,43.54,0.0,-5.94,127.85,0.0,0.0,21.19,-289.8,63.34,5.89,68.71,-34.7,6.09
2013-02-04 18:00:00,-6.19,43.76,0.0,-5.94,123.61,0.23,0.0,22.41,-287.05,63.92,0.0,68.2,-30.79,7.83
2013-02-04 21:00:00,-6.19,42.4,0.0,-5.94,119.44,0.0,0.0,6.44,-203.95,49.03,0.0,68.28,-74.94,5.4
2013-02-05 00:00:00,-6.19,42.57,0.0,-5.94,119.18,0.0,0.0,3.49,-206.76,54.9,0.0,68.06,-74.99,5.68
2013-02-05 03:00:00,-6.19,44.66,0.0,-5.94,118.87,0.4,0.0,28.85,-328.39,75.01,0.0,71.24,-11.41,12.9
2013-02-05 06:00:00,-6.02,44.83,0.0,-5.94,118.31,0.09,0.0,26.47,-346.87,84.08,0.14,71.75,-6.17,19.31
2013-02-05 09:00:00,-6.02,44.92,0.0,-5.94,123.11,0.0,0.0,9.13,-307.63,73.21,12.73,69.28,-17.61,4.8
2013-02-05 12:00:00,-6.02,44.82,0.0,-5.94,125.64,0.0,0.0,6.81,-294.79,67.93,19.33,68.72,-30.41,3.91
2013-02-05 15:00:00,-6.02,43.57,0.0,-5.94,123.09,0.19,0.0,27.03,-312.16,61.64,2.76,72.33,-15.12,8.63
2013-02-05 18:00:00,-6.01,43.71,0.0,-5.94,118.84,0.07,0.0,32.07,-309.98,60.38,0.0,72.17,-11.88,6.54
2013-02-05 21:00:00,-6.19,43.33,0.0,-5.94,113.44,0.0,0.0,5.01,-220.18,31.75,0.0,73.12,-38.41,4.05
2013-02-06 00:00:00,-6.19,43.5,0.0,-5.94,113.89,0.0,0.0,4.84,-223.19,27.77,0.0,72.88,-31.13,3.56
2013-02-06 03:00:00,-5.83,43.89,0.0,-5.94,113.63,1.92,0.0,62.26,-357.62,56.06,0.0,73.27,-7.65,26.0
2013-02-06 06:00:00,-5.83,43.88,0.0,-5.94,115.23,8.75,0.0,65.5,-376.89,59.61,0.0,73.27,-3.04,25.45
2013-02-06 09:00:00,-5.85,42.91,0.0,-5.94,119.15,3.37,0.0,39.96,-333.76,55.01,9.72,73.27,-6.7,8.84
2013-02-06 12:00:00,-5.91,42.46,0.0,-5.94,122.44,8.15,0.0,31.74,-319.73,47.06,15.19,73.27,-11.11,2.36
2013-02-06 15:00:00,-5.79,42.53,0.5,-5.94,117.68,44.15,0.0,23.23,-338.93,45.7,3.76,73.27,-4.33,4.16
2013-02-06 18:00:00,-5.8,42.03,0.5,-5.94,112.37,45.25,0.0,26.67,-336.31,47.18,0.0,73.27,-3.52,4.28
2013-02-06 21:00:00,-6.02,39.95,0.5,-5.94,106.14,15.13,0.0,5.47,-237.28,17.18,0.0,73.27,-10.55,2.14
2013-02-07 00:00:00,-6.02,39.73,0.5,-5.94,105.27,17.54,0.0,7.16,-240.75,23.79,0.0,73.27,-16.55,1.98
2013-02-07 03:00:00,-5.78,41.97,0.5,-5.94,109.89,54.69,0.0,59.1,-388.14,50.8,0.0,73.27,-2.28,11.9
2013-02-07 06:00:00,-5.21,40.76,0.5,-5.94,110.46,51.38,0.0,78.43,-410.11,47.58,0.0,73.27,-0.92,19.76
2013-02-07 09:00:00,-5.12,39.81,0.5,-5.94,115.72,19.25,0.0,68.29,-362.59,41.43,8.34,73.27,-1.6,8.62
2013-02-07 12:00:00,-4.81,38.57,0.5,-5.94,117.45,25.13,0.0,53.84,-347.01,35.53,18.99,73.27,-8.89,3.36
2013-02-07 15:00:00,-3.3,33.33,0.5,-5.94,105.54,65.53,0.0,67.12,-368.02,19.59,4.07,73.27,-1.41,9.71
2013-02-07 18:00:00,-3.72,35.04,0.5,-5.94,90.4,94.8,0.0,58.26,-365.53,15.65,0.0,73.27,-1.71,8.97
2013-02-07 21:00:00,-4.7,31.46,0.5,-5.94,83.67,49.25,0.0,19.15,-256.82,16.09,0.0,73.27,-7.59,1.63
2013-02-08 00:00:00,-5.01,31.98,0.5,-5.94,85.99,46.2,0.0,19.61,-252.77,11.96,0.0,73.27,-7.38,1.57
2013-02-08 03:00:00,-5.42,39.38,0.5,-5.94,103.28,92.26,0.0,74.69,-409.91,25.32,0.0,73.27,-2.47,15.02
2013-02-08 06:00:00,-4.99,41.25,0.5,-5.94,107.0,87.43,0.0,92.52,-431.61,29.93,0.0,73.27,-1.56,12.19
2013-02-08 09:00:00,-5.29,39.78,0.5,-5.94,110.49,37.05,0.0,84.27,-381.43,30.15,13.58,73.27,-3.29,6.85
2013-02-08 12:00:00,-4.99,38.52,0.5,-5.94,112.67,44.68,0.0,66.34,-365.2,24.0,20.09,73.27,-5.69,1.74
2013-02-08 15:00:00,-4.62,35.39,0.5,-5.94,102.17,101.59,0.0,55.11,-387.7,24.47,3.28,73.27,-2.19,4.64
2013-02-08 18:00:00,-3.56,33.59,0.5,-5.94,90.34,113.34,0.0,53.72,-384.51,24.53,0.0,73.27,-1.43,6.12
2013-02-08 21:00:00,-3.35,28.84,0.5,-5.94,63.98,79.69,0.0,24.88,-269.94,11.33,0.0,73.27,-5.36,2.08
2013-02-09 00:00:00,-3.01,26.77,0.5,-5.94,63.33,88.11,0.0,22.84,-272.34,11.09,0.0,73.27,-6.17,1.53
2013-02-09 03:00:00,-2.95,31.75,0.5,-5.94,93.01,137.56,0.0,77.05,-434.61,19.37,0.0,73.27,-1.69,12.66
2013-02-09 06:00:00,-2.96,31.78,0.5,-5.94,101.51,142.29,0.0,76.83,-446.77,19.29,0.05,73.27,-0.88,11.01
2013-02-09 09:00:00,-3.67,31.36,0.5,-5.94,109.89,89.24,0.0,70.87,-396.28,15.12,14.17,73.27,-2.04,3.48
2013-02-09 12:00:00,-3.07,30.73,0.5,-5.94,110.76,96.58,0.0,50.17,-380.86,10.07,23.73,73.27,-8.16,2.19
2013-02-09 15:00:00,-2.71,29.02,0.5,-5.94,92.67,144.53,0.0,63.89,-410.01,9.16,4.4,73.27,-1.71,2.9
2013-02-09 18:00:00,-3.77,30.96,0.5,-5.94,90.24,141.93,0.0,71.09,-412.08,8.81,0.0,73.27,-1.6,6.57
2013-02-09 21:00:00,-3.78,29.21,0.5,-5.94,64.4,113.77,0.0,29.01,-288.85,4.4,0.0,73.27,-17.8,1.79
2013-02-10 00:00:00,-3.97,30.98,0.5,-5.94,70.49,89.12,0.0,36.62,-275.05,2.98,0.0,73.27,-20.54,1.53
2013-02-10 03:00:00,-4.09,38.21,0.5,-5.94,86.07,105.76,0.0,118.61,-439.64,8.58,0.0,73.27,-2.38,21.03
2013-02-10 06:00:00,-4.21,41.93,0.5,-5.94,102.11,84.22,0.0,124.55,-451.89,10.76,0.02,73.27,-1.83,26.49
2013-02-10 09:00:00,-4.83,41.26,0.0,-5.94,112.07,11.8,0.0,94.54,-400.78,51.69,19.55,73.27,-5.52,12.88
2013-02-10 12:00:00,-4.95,40.76,0.0,-5.94,115.05,23.33,0.0,74.78,-385.19,51.98,27.88,73.27,-16.99,6.0
2013-02-10 15:00:00,-4.39,41.03,0.0,-5.94,108.28,52.94,0.0,93.74,-414.77,52.73,4.3,73.27,-6.1,4.89
2013-02-10 18:00:00,-4.74,42.25,0.0,-5.94,106.79,49.79,0.0,97.92,-416.9,54.91,0.0,73.27,-5.26,7.89
2013-02-10 21:00:00,-5.5,37.89,0.0,-5.94,92.51,31.6,0.0,40.24,-290.61,37.21,0.0,73.27,-12.03,1.35
2013-02-11 00:00:00,-5.56,35.81,0.0,-5.94,92.17,28.67,0.0,31.03,-263.87,31.17,0.0,73.27,-18.08,1.31
2013-02-11 03:00:00,-4.8,39.28,0.0,-5.94,99.9,47.11,0.0,117.15,-429.21,54.58,0.0,73.27,-3.28,11.92
2013-02-11 06:00:00,-4.62,38.2,0.0,-5.94,104.42,37.58,0.0,135.31,-452.9,38.56,0.02,73.27,-0.96,37.04
2013-02-11 09:00:00,-5.34,38.28,0.0,-5.94,111.61,16.8,0.0,115.69,-399.98,36.8,3.16,73.27,-1.16,16.78
2013-02-11 12:00:00,-5.36,37.54,0.0,-5.94,114.43,18.6,0.0,104.97,-382.8,31.95,6.06,73.27,-2.5,9.74
2013-02-11 15:00:00,-4.83,36.13,0.0,-5.94,104.31,68.4,0.0,101.76,-406.5,22.01,1.39,73.27,-1.34,11.32
2013-02-11 18:00:00,-4.78,35.8,0.0,-5.94,100.73,68.72,0.0,100.54,-403.41,22.42,0.0,73.27,-1.41,14.04
2013-02-11 21:00:00,-5.47,34.81,0.27,-5.94,86.23,54.09,0.0,38.55,-281.39,10.77,0.0,73.27,-6.93,1.71
2013-02-12 00:00:00,-5.27,33.38,0.5,-5.94,86.17,54.05,0.0,22.06,-257.24,8.51,0.0,73.27,-10.88,1.38
2013-02-12 03:00:00,-4.83,33.66,0.5,-5.94,101.64,79.48,0.0,109.01,-417.15,21.03,0.0,73.27,-1.27,10.58
2013-02-12 06:00:00,-4.59,33.22,0.5,-5.94,103.0,98.9,0.0,107.98,-440.63,18.91,0.08,73.27,-1.11,16.4
2013-02-12 09:00:00,-4.84,33.38,0.5,-5.94,103.19,74.27,0.0,84.78,-389.22,16.03,7.96,73.27,-2.32,8.92
2013-02-12 12:00:00,-4.92,32.81,0.5,-5.94,106.42,99.65,0.0,47.17,-372.43,12.53,16.13,73.27,-8.17,2.96
2013-02-12 15:00:00,-4.55,34.0,0.5,-5.94,72.66,132.08,0.0,80.43,-395.26,8.94,3.27,73.27,-1.65,2.22
2013-02-12 18:00:00,-4.3,34.55,0.5,-5.94,59.72,134.57,0.0,89.47,-392.41,8.25,0.0,73.27,-1.36,3.67
2013-02-12 21:00:00,-4.5,31.23,0.5,-5.94,52.56,128.36,0.0,17.79,-274.46,3.09,0.0,73.27,-23.64,1.71
2013-02-13 00:00:00,-4.54,29.42,0.5,-5.94,50.4,118.49,0.0,18.68,-252.47,2.87,0.0,73.27,-32.77,2.06
2013-02-13 03:00:00,-4.53,35.4,0.5,-5.94,63.49,132.33,0.0,98.31,-408.86,8.49,0.0,73.27,-4.36,11.89
2013-02-13 06:00:00,-4.45,38.03,0.5,-5.94,66.31,123.94,0.0,117.65,-432.49,9.15,0.0,73.27,-3.54,17.57
2013-02-13 09:00:00,-4.5,37.89,0.5,-5.94,102.51,58.13,0.0,80.69,-382.04,22.53,16.78,73.27,-7.24,7.4
2013-02-13 12:00:00,-4.29,37.11,0.5,-5.94,93.33,70.24,0.0,64.38,-365.44,22.48,27.65,73.27,-17.46,4.14
2013-02-13 15:00:00,-4.26,37.46,0.5,-5.94,96.48,98.23,0.0,66.06,-387.74,20.94,6.27,73.27,-6.09,4.81
2013-02-13 18:00:00,-4.41,37.76,0.5,-5.94,88.02,94.23,0.0,77.21,-385.39,23.5,0.0,73.27,-4.35,5.58
2013-02-13 21:00:00,-4.4,35.21,0.5,-5.94,74.49,72.53,0.0,24.29,-269.89,16.06,0.0,73.27,-19.29,3.16
2013-02-14 00:00:00,-4.43,31.23,0.5,-5.94,72.2,67.14,0.0,24.0,-236.51,4.2,0.0,73.27,-30.11,4.43
2013-02-14 03:00:00,-4.41,36.57,0.5,-5.94,82.44,79.8,0.0,100.5,-382.75,11.09,0.0,73.27,-6.83,15.74
2013-02-14 06:00:00,-4.3,39.72,0.5,-5.94,90.27,58.02,0.0,109.16,-400.89,17.26,0.0,73.27,-5.26,28.18
2013-02-14 09:00:00,-4.46,36.11,0.0,-5.94,104.49,33.21,0.0,79.23,-354.77,19.12,18.56,73.27,-12.92,14.09
2013-02-14 12:00:00,-4.42,34.69,0.0,-5.94,107.81,36.23,0.0,66.35,-340.06,18.76,27.72,73.27,-24.12,9.7
2013-02-14 15:00:00,-4.38,34.38,0.5,-5.94,107.28,73.64,0.0,61.96,-361.11,19.87,4.96,73.27,-14.34,9.91
2013-02-14 18:00:00,-4.42,33.63,0.5,-5.94,99.26,90.91,0.0,51.13,-357.77,20.38,0.0,73.27,-9.24,8.27
2013-02-14 21:00:00,-4.51,28.72,0.5,-5.94,76.38,75.56,0.0,10.23,-250.27,11.72,0.0,73.27,-19.81,4.14
2013-02-15 00:00:00,-4.49,25.72,0.5,-5.94,68.98,57.87,0.0,7.11,-219.14,9.16,0.0,73.27,-17.34,4.29
2013-02-15 03:00:00,-4.14,30.03,0.5,-5.94,79.59,106.28,0.0,40.62,-351.47,18.72,0.0,73.27,-5.18,17.71
2013-02-15 06:00:00,-4.02,33.41,0.5,-5.94,87.22,106.23,0.0,49.19,-368.9,20.93,0.0,73.27,-2.12,10.2
2013-02-15 09:00:00,-4.04,30.01,0.5,-5.94,90.86,80.09,0.0,35.38,-326.96,15.9,13.17,73.27,-6.21,3.95
2013-02-15 12:00:00,-3.78,28.02,0.5,-5.94,90.41,79.88,0.0,28.7,-313.55,15.38,23.32,73.27,-19.54,3.31
2013-02-15 15:00:00,-3.24,26.35,0.5,-5.94,54.15,144.26,0.0,36.0,-332.61,3.82,5.14,73.27,-7.3,5.58
2013-02-15 18:00:00,-1.68,27.15,0.5,-5.94,30.29,146.24,0.0,51.08,-329.61,2.32,0.0,73.27,-4.09,10.43
2013-02-15 21:00:00,-2.29,22.47,0.5,-5.94,20.63,135.5,0.0,15.15,-233.09,1.62,0.0,73.27,-34.71,6.86
2013-02-16 00:00:00,-2.29,21.9,0.5,-5.94,20.26,137.7,0.0,18.23,-222.41,0.86,0.0,73.27,-46.81,4.7
2013-02-16 03:00:00,-2.35,31.95,0.5,-5.94,23.21,147.52,0.0,69.89,-349.05,2.55,0.0,73.27,-5.9,14.33
2013-02-16 06:00:00,-3.29,33.33,0.5,-5.94,37.0,140.32,0.0,76.05,-358.22,2.48,0.06,73.27,-3.3,7.72
2013-02-16 09:00:00,-2.97,31.13,0.5,-5.94,79.34,86.29,0.0,36.29,-318.91,11.89,21.17,72.17,-12.8,1.81
2013-02-16 12:00:00,-2.94,29.82,0.5,-5.94,81.62,85.85,0.0,30.31,-307.05,11.04,32.01,73.27,-30.22,1.71
2013-02-16 15:00:00,-2.91,30.89,0.5,-5.94,73.86,120.48,0.0,39.28,-329.85,6.08,7.5,73.27,-16.18,3.01
2013-02-16 18:00:00,-2.3,30.21,0.5,-5.94,63.51,126.79,0.0,46.51,-330.97,2.98,0.0,73.27,-9.97,5.39
2013-02-16 21:00:00,-2.54,23.95,0.5,-5.94,54.59,112.54,0.0,16.17,-234.81,4.66,0.0,73.27,-44.49,2.08
2013-02-17 00:00:00,-2.54,21.51,0.5,-5.94,56.15,110.73,0.0,15.03,-231.35,4.98,0.0,73.27,-44.38,2.02
2013-02-17 03:00:00,-2.54,30.41,0.5,-5.94,61.76,124.78,0.0,62.8,-364.26,8.15,0.0,73.27,-4.92,15.96
