snapshot,DAC,Fischer-Tropsch,H2 Fuel Cell,agriculture heat,low-temperature heat for industry,residential rural gas boiler,residential rural ground heat pump,residential rural heat,residential rural resistive heater,residential rural water tanks charger,residential rural water tanks discharger,residential urban decentral air heat pump,residential urban decentral gas boiler,residential urban decentral heat,residential urban decentral resistive heater,residential urban decentral solar thermal,residential urban decentral water tanks charger,residential urban decentral water tanks discharger,services rural gas boiler,services rural ground heat pump,services rural heat,services rural resistive heater,services rural water tanks charger,services rural water tanks discharger,services urban decentral air heat pump,services urban decentral gas boiler,services urban decentral heat,services urban decentral resistive heater,services urban decentral solar thermal,services urban decentral water tanks charger,services urban decentral water tanks discharger,urban central air heat pump,urban central gas CHP,urban central gas CHP CC,urban central gas boiler,urban central heat,urban central resistive heater,urban central solar thermal,urban central solid biomass CHP CC,urban central water tanks charger,urban central water tanks discharger
2013-01-09 21:00:00,-5.21,23.43,0.5,-21.63,-5.94,2.73,74.04,-76.95,0.19,-0.0,0.0,56.84,36.37,-94.15,0.94,0.0,-0.0,0.0,0.71,50.14,-29.25,0.04,-0.0,0.0,22.66,14.34,-37.44,0.44,0.0,-0.0,0.0,37.73,84.88,0.0,35.07,-226.99,8.84,0.0,73.15,-32.78,7.3
2013-01-10 00:00:00,-5.21,23.6,0.5,-21.63,-5.94,2.73,63.47,-66.2,0.0,-0.0,0.0,46.49,35.05,-81.9,0.36,0.0,-0.0,0.0,0.73,53.67,-32.91,0.14,-0.0,0.0,25.89,16.1,-43.0,1.01,0.0,0.0,0.0,37.72,82.13,0.0,34.1,-215.45,8.74,0.0,73.25,-40.55,7.09
2013-01-10 03:00:00,-3.98,28.0,0.5,-21.63,-5.94,3.88,103.49,-112.58,5.21,-0.0,0.0,77.57,50.15,-137.56,9.84,0.0,0.0,0.0,2.34,63.38,-47.25,3.15,-0.0,0.0,35.2,20.69,-61.62,5.73,0.0,0.0,0.0,40.66,100.11,0.0,81.97,-343.59,18.59,0.0,73.27,-5.28,15.68
2013-01-10 06:00:00,-3.6,28.44,0.5,-21.63,-5.94,4.67,107.79,-118.87,6.41,-0.0,0.0,82.37,52.03,-147.97,13.56,0.0,0.0,0.0,2.12,63.29,-46.83,3.04,-0.0,0.0,34.87,20.67,-61.74,6.2,0.0,0.0,0.0,40.19,101.74,0.0,89.15,-361.75,21.37,0.0,73.27,-3.46,20.09
2013-01-10 09:00:00,-4.5,30.17,0.0,-21.63,-5.94,2.78,101.65,-107.28,2.84,-0.0,0.0,92.69,32.49,-133.42,8.22,0.01,-0.0,0.0,0.88,59.72,-39.9,0.93,-0.0,0.0,37.98,11.62,-52.6,3.01,0.0,-0.0,0.0,61.92,75.83,0.0,52.09,-320.88,26.47,2.63,73.27,-1.99,10.91
2013-01-10 12:00:00,-4.5,30.09,0.5,-21.63,-5.94,2.57,99.45,-104.45,2.43,-0.0,0.0,92.95,30.24,-129.52,6.33,0.01,-0.0,0.0,0.68,57.71,-37.21,0.45,-0.0,0.0,37.18,9.9,-48.93,1.84,0.0,-0.0,0.0,61.43,79.22,0.0,47.44,-307.82,24.01,6.95,73.27,-8.19,3.53
2013-01-10 15:00:00,-4.1,31.6,0.5,-21.63,-5.94,3.37,105.15,-113.53,5.0,-0.0,0.0,95.13,35.72,-140.36,9.52,0.0,0.0,0.0,0.67,57.68,-37.15,0.42,-0.0,0.0,36.73,10.25,-48.81,1.83,0.0,0.0,0.0,55.02,92.05,0.0,57.23,-326.33,25.86,1.48,73.27,-5.09,4.42
2013-01-10 18:00:00,-3.98,32.52,0.5,-21.63,-5.94,3.37,106.32,-114.08,4.39,-0.0,0.0,94.67,36.81,-142.09,10.61,0.0,-0.0,0.0,0.24,55.42,-34.21,0.17,-0.0,0.0,34.9,8.95,-45.18,1.34,0.0,-0.0,0.0,53.54,93.41,0.0,54.77,-323.05,26.46,0.0,73.27,-5.14,3.63
2013-01-10 21:00:00,-4.19,28.11,0.5,-21.63,-5.94,0.0,75.04,-75.16,0.12,-0.0,0.0,73.99,19.63,-94.98,1.36,0.0,-0.0,0.0,0.05,50.06,-28.49,0.01,-0.0,0.0,30.04,6.86,-37.5,0.6,0.0,-0.0,0.0,49.59,78.73,0.0,19.87,-228.52,15.87,0.0,73.27,-28.47,1.17
2013-01-11 00:00:00,-4.19,28.47,0.5,-21.63,-5.94,0.0,68.93,-68.93,0.01,-0.0,0.0,65.25,20.19,-86.61,1.17,0.0,-0.0,0.0,0.1,56.5,-35.19,0.21,-0.0,0.0,32.98,12.22,-46.87,1.67,0.0,-0.0,0.0,52.44,83.17,0.0,11.36,-230.26,20.76,0.0,73.27,-30.78,1.19
2013-01-11 03:00:00,-3.79,34.0,0.5,-21.63,-5.94,6.8,107.32,-117.96,3.85,-0.0,0.0,89.52,49.75,-146.97,7.7,0.0,-0.0,0.0,4.29,63.97,-50.77,4.13,-0.0,0.0,39.08,22.22,-67.6,6.3,0.0,0.0,0.0,63.7,105.71,0.0,63.08,-370.14,27.39,0.0,73.27,-3.15,15.34
2013-01-11 06:00:00,-2.86,34.65,0.5,-21.63,-5.94,9.52,110.09,-125.07,5.46,-0.0,0.0,93.05,55.47,-158.15,9.63,0.0,0.0,0.0,4.24,63.96,-50.35,3.78,-0.0,0.0,38.7,22.61,-67.57,6.27,0.0,0.0,0.0,59.62,110.04,0.0,71.9,-389.38,27.45,0.0,73.27,-1.31,22.04
2013-01-11 09:00:00,-3.82,32.14,0.5,-21.63,-5.94,3.69,106.38,-112.74,2.67,-0.0,0.0,95.2,42.44,-142.42,4.77,0.0,0.0,0.0,1.4,62.07,-42.83,0.99,-0.0,0.0,38.86,16.45,-57.45,2.14,0.0,0.0,0.0,89.08,90.78,0.0,31.12,-344.77,29.59,5.53,73.27,-4.4,6.9
2013-01-11 12:00:00,-3.89,31.25,0.5,-21.63,-5.94,2.75,104.89,-109.61,1.98,-0.0,0.0,97.39,36.84,-138.14,3.9,0.01,-0.0,0.0,0.46,60.6,-39.9,0.47,-0.0,0.0,39.24,12.62,-53.42,1.57,0.0,-0.0,0.0,91.55,96.15,0.0,23.44,-330.44,26.11,13.3,73.27,-17.12,1.79
2013-01-11 15:00:00,-3.79,31.25,0.5,-21.63,-5.94,6.94,108.46,-119.19,3.79,-0.0,0.0,97.2,47.06,-149.89,5.63,0.0,0.0,0.0,0.46,60.56,-39.84,0.45,-0.0,0.0,38.37,13.32,-53.31,1.62,0.0,0.0,0.0,81.87,107.62,0.0,34.69,-350.52,26.13,2.98,73.27,-2.0,3.93
2013-01-11 18:00:00,-3.6,32.29,0.5,-21.63,-5.94,6.9,108.99,-120.21,4.32,-0.0,0.0,93.56,51.28,-152.07,7.22,0.0,0.0,0.0,0.01,58.04,-36.7,0.28,-0.0,0.0,36.1,11.7,-49.28,1.48,0.0,0.0,0.0,76.99,109.02,0.0,34.39,-347.34,27.68,0.0,73.27,-2.02,4.73
2013-01-11 21:00:00,-4.89,30.43,0.5,-21.63,-5.94,0.0,78.6,-78.77,0.18,-0.0,0.0,77.03,21.68,-100.72,2.01,0.0,-0.0,0.0,0.0,52.6,-31.04,0.07,-0.0,0.0,32.05,8.49,-41.51,0.98,0.0,-0.0,0.0,63.27,91.46,0.0,8.44,-245.35,15.53,0.0,73.27,-28.74,2.01
2013-01-12 00:00:00,-4.74,32.31,0.5,-21.63,-5.94,0.0,75.2,-75.24,0.04,-0.0,0.0,69.01,22.92,-93.57,1.64,0.0,-0.0,0.0,1.5,61.46,-42.2,0.87,-0.0,0.0,36.09,16.76,-55.67,2.82,0.0,-0.0,0.0,63.94,88.94,0.0,13.8,-257.44,17.61,0.0,73.27,-23.81,1.54
2013-01-12 03:00:00,-4.43,38.89,0.5,-21.63,-5.94,13.17,110.36,-131.28,7.76,-0.0,0.0,92.27,56.83,-161.77,12.67,0.0,0.0,0.0,5.19,64.64,-56.69,8.48,-0.0,0.0,37.89,24.23,-75.03,12.9,0.0,0.0,0.0,79.36,97.91,0.0,87.21,-408.48,27.48,0.0,73.27,-2.41,16.63
2013-01-12 06:00:00,-4.29,40.65,0.5,-21.63,-5.94,15.72,112.13,-139.16,11.3,-0.0,0.0,92.93,61.91,-173.98,19.13,0.0,0.0,0.0,4.97,64.23,-52.06,4.49,-0.0,0.0,37.63,23.73,-69.21,7.85,0.0,0.0,0.0,79.83,96.24,0.0,99.16,-419.5,27.87,0.0,73.27,-1.71,13.9
2013-01-12 09:00:00,-5.16,39.44,0.5,-21.63,-5.94,11.34,110.02,-124.98,3.63,-0.0,0.0,95.11,53.25,-156.12,7.75,0.01,-0.0,0.0,2.76,62.79,-45.01,1.1,-0.0,0.0,38.31,18.85,-59.84,2.68,0.0,-0.0,0.0,107.01,35.41,0.0,78.73,-372.53,34.34,7.44,73.27,-3.19,10.66
2013-01-12 12:00:00,-5.05,38.31,0.5,-21.63,-5.94,10.0,109.06,-121.4,2.36,-0.0,0.0,97.52,48.55,-151.3,5.21,0.02,-0.0,0.0,1.8,61.85,-42.58,0.56,-0.0,0.0,39.09,15.79,-56.45,1.56,0.01,-0.0,0.0,107.41,58.16,0.0,62.32,-358.37,22.47,14.49,73.27,-8.39,0.81
2013-01-12 15:00:00,-4.84,36.24,0.5,-21.63,-5.94,15.02,111.2,-132.22,5.99,-0.0,0.0,96.88,57.38,-164.41,10.15,0.0,0.0,0.0,2.78,62.57,-44.59,0.86,-0.0,0.0,38.61,18.28,-59.11,2.21,0.0,-0.0,0.0,93.02,109.49,0.0,59.85,-385.56,20.45,1.79,73.27,-2.48,4.19
2013-01-12 18:00:00,-4.32,35.89,0.5,-21.63,-5.94,15.38,111.48,-133.68,6.81,-0.0,0.0,93.45,60.21,-167.19,13.52,0.0,0.0,0.0,1.88,62.09,-42.94,0.6,-0.0,0.0,37.0,18.05,-57.08,2.03,0.0,-0.0,0.0,83.55,113.58,0.0,67.74,-386.86,21.19,0.0,73.27,-1.93,3.33
2013-01-12 21:00:00,-5.27,30.28,0.5,-21.63,-5.94,0.06,86.33,-86.7,0.31,-0.0,0.0,79.71,28.22,-109.65,1.73,0.0,-0.0,0.0,0.15,57.59,-36.25,0.14,-0.0,0.0,34.66,12.64,-48.14,0.84,0.0,-0.0,0.0,55.34,95.6,0.0,23.84,-272.19,13.92,0.0,73.27,-9.7,0.33
2013-01-13 00:00:00,-5.23,28.56,0.5,-21.63,-5.94,0.0,78.11,-78.17,0.07,-0.0,0.0,73.41,23.81,-98.1,0.88,0.0,-0.0,0.0,2.61,62.22,-44.04,0.84,-0.0,0.0,36.24,19.76,-58.63,2.63,0.0,0.0,0.0,56.28,95.33,0.0,25.62,-270.35,11.69,0.0,73.27,-10.87,1.12
2013-01-13 03:00:00,-4.62,32.32,0.5,-21.63,-5.94,16.32,111.03,-136.72,9.37,-0.0,0.0,90.43,61.48,-170.13,18.22,0.0,0.0,0.0,5.76,64.52,-59.27,10.62,0.0,0.0,37.13,24.72,-79.24,17.39,0.0,0.0,0.0,76.38,116.22,0.0,113.49,-430.17,20.33,0.0,73.27,-0.8,9.01
2013-01-13 06:00:00,-4.7,32.7,0.5,-21.63,-5.94,17.38,111.89,-145.27,16.0,0.0,0.0,91.14,63.55,-183.59,28.9,0.0,0.0,0.0,5.47,64.19,-54.48,6.45,-0.0,0.0,37.02,24.53,-73.18,11.63,0.0,0.0,0.0,84.6,119.02,0.0,112.04,-442.93,24.37,0.06,73.27,-0.41,7.42
2013-01-13 09:00:00,-4.86,34.76,0.5,-21.63,-5.94,13.94,110.18,-130.38,6.27,-0.0,0.0,93.0,58.04,-164.6,13.56,0.01,-0.0,0.0,3.78,63.1,-47.07,1.83,-0.0,0.0,37.57,21.26,-63.21,4.38,0.0,-0.0,0.0,100.93,75.49,0.0,84.54,-392.97,25.35,3.66,73.27,-0.66,5.92
2013-01-13 12:00:00,-4.98,35.91,0.5,-21.63,-5.94,12.36,109.52,-126.6,4.72,-0.0,0.0,94.95,55.5,-159.42,8.95,0.03,-0.0,0.0,2.73,62.45,-44.48,0.93,-0.0,0.0,38.28,19.14,-59.55,2.12,0.01,0.0,0.0,101.17,93.3,0.0,59.93,-377.73,19.96,6.57,73.27,-2.12,0.14
2013-01-13 15:00:00,-4.46,35.48,0.5,-21.63,-5.94,16.16,111.15,-137.89,10.58,-0.0,0.0,94.11,62.26,-173.25,16.88,0.0,0.0,0.0,3.72,63.01,-46.59,1.49,-0.0,0.0,37.55,21.92,-62.37,2.9,0.0,0.0,0.0,76.94,138.45,0.0,81.58,-406.45,9.65,0.66,73.27,-2.94,3.24
2013-01-13 18:00:00,-4.38,35.1,0.5,-21.63,-5.94,16.29,111.35,-139.48,11.84,-0.0,0.0,92.19,63.06,-176.35,21.11,0.0,0.0,0.0,2.85,62.55,-44.89,1.12,-0.0,0.0,36.05,21.56,-60.27,2.66,0.0,0.0,0.0,63.02,137.63,0.0,93.33,-408.17,11.41,0.0,73.27,-0.15,4.36
2013-01-13 21:00:00,-5.08,32.45,0.5,-21.63,-5.94,0.09,89.82,-90.55,0.63,-0.0,0.0,74.49,39.19,-115.72,2.05,0.0,-0.0,0.0,0.19,58.43,-37.16,0.17,-0.0,0.0,32.72,16.22,-49.86,0.92,0.0,-0.0,0.0,52.4,129.86,0.0,21.58,-285.64,5.28,0.0,73.27,-19.7,1.0
2013-01-14 00:00:00,-4.89,32.31,0.5,-21.63,-5.94,0.0,76.75,-76.81,0.07,-0.0,0.0,67.4,30.47,-98.85,0.98,0.0,-0.0,0.0,0.95,60.64,-40.3,0.34,-0.0,0.0,34.04,19.53,-55.13,1.55,0.0,-0.0,0.0,49.33,121.85,0.0,20.98,-265.61,5.03,0.0,73.27,-27.31,0.47
2013-01-14 03:00:00,-4.39,35.25,0.5,-21.63,-5.94,16.19,108.88,-133.0,7.94,-0.0,0.0,89.09,62.85,-170.19,18.24,0.0,0.0,0.0,5.75,63.89,-58.55,10.54,-0.0,0.0,36.51,24.83,-80.16,18.82,0.0,0.0,0.0,67.74,136.26,0.0,107.18,-431.84,10.73,0.0,73.27,-1.28,12.5
2013-01-14 06:00:00,-4.08,37.14,0.5,-21.63,-5.94,16.83,109.71,-141.47,14.92,-0.0,0.0,89.89,62.92,-183.73,30.91,0.0,0.0,0.0,5.66,63.81,-58.14,10.3,-0.0,0.0,36.46,24.73,-80.19,19.0,0.0,0.0,0.0,66.06,124.83,0.0,134.26,-455.27,10.93,0.0,73.27,-0.81,19.1
2013-01-14 09:00:00,-4.68,38.31,0.5,-21.63,-5.94,13.74,108.23,-127.27,5.3,-0.0,0.0,90.15,59.67,-165.06,15.23,0.0,0.0,0.0,4.89,63.14,-49.32,2.92,-0.0,0.0,36.81,23.54,-67.97,7.61,0.0,0.0,0.0,89.27,75.19,0.0,110.89,-401.98,17.37,3.3,73.27,-1.69,6.18
2013-01-14 12:00:00,-4.78,40.09,0.5,-21.63,-5.94,12.25,107.77,-123.6,3.59,-0.0,0.0,91.63,58.1,-159.92,10.19,0.01,0.0,0.0,3.56,62.67,-45.88,1.28,-0.0,0.0,37.14,22.38,-63.09,3.56,0.0,0.0,0.0,89.44,80.83,0.0,86.89,-384.69,16.57,7.55,73.27,-2.85,3.09
2013-01-14 15:00:00,-4.45,41.02,0.5,-21.63,-5.94,16.26,109.18,-134.57,9.14,-0.0,0.0,92.94,61.92,-173.8,18.93,0.0,0.0,0.0,3.56,62.65,-45.81,1.22,-0.0,0.0,36.29,23.12,-62.96,3.55,0.0,0.0,0.0,86.85,82.33,0.0,109.61,-408.42,24.46,1.01,73.27,-2.64,2.37
2013-01-14 18:00:00,-3.66,41.12,0.5,-21.63,-5.94,15.86,109.14,-135.97,10.97,-0.0,0.0,91.85,61.22,-176.65,23.57,0.0,0.0,0.0,1.73,61.47,-42.17,0.59,-0.0,0.0,34.18,21.85,-58.15,2.12,0.0,0.0,0.0,84.12,80.85,0.0,108.75,-405.03,25.65,0.0,73.27,-2.84,3.19
2013-01-14 21:00:00,-4.22,38.74,0.5,-21.63,-5.94,0.08,88.1,-88.57,0.39,-0.01,0.0,68.27,45.85,-116.07,1.95,0.0,-0.0,0.0,0.05,56.3,-34.81,0.09,-0.0,0.0,29.59,17.43,-47.81,0.79,0.0,-0.0,0.0,76.79,78.49,0.0,39.69,-282.7,7.63,0.0,73.27,-22.67,0.39
2013-01-15 00:00:00,-4.23,37.0,0.5,-21.63,-5.94,0.0,76.6,-76.65,0.06,-0.0,0.0,57.78,39.35,-98.07,0.94,0.0,-0.0,0.0,0.97,60.66,-40.41,0.41,-0.0,0.0,32.7,20.22,-54.81,1.9,0.0,-0.0,0.0,74.66,78.12,0.0,33.74,-263.71,6.54,0.0,73.27,-31.56,1.62
2013-01-15 03:00:00,-2.63,36.79,0.5,-21.63,-5.94,14.44,110.29,-132.56,7.83,-0.0,0.0,89.08,61.93,-168.48,17.47,0.0,0.0,0.0,5.45,64.38,-58.74,10.53,0.0,0.0,36.77,24.73,-79.68,18.17,0.0,0.0,0.0,70.13,101.83,0.0,120.82,-428.07,21.51,0.0,73.27,-1.71,13.48
2013-01-15 06:00:00,-1.99,33.61,0.5,-21.63,-5.94,15.28,110.35,-141.68,16.05,-0.0,0.0,89.6,62.1,-182.65,30.95,0.0,0.0,0.0,5.27,64.28,-58.46,10.53,-0.0,0.0,36.64,24.62,-79.87,18.61,0.0,0.0,0.0,68.11,112.67,0.0,137.57,-452.84,17.76,0.0,73.27,-0.14,17.41
2013-01-15 09:00:00,-2.18,32.81,0.5,-21.63,-5.94,12.31,108.46,-127.4,6.63,-0.0,0.0,89.14,60.03,-164.05,14.89,0.0,0.0,0.0,4.3,63.47,-49.57,3.43,-0.0,0.0,36.77,23.9,-67.69,7.02,0.0,0.0,0.0,71.92,107.04,0.0,103.46,-399.74,13.09,2.86,73.13,-1.73,4.78
2013-01-15 12:00:00,-2.3,32.65,0.5,-21.63,-5.94,10.8,107.82,-123.61,5.0,-0.0,0.0,88.77,59.43,-158.81,10.61,0.0,-0.0,0.0,3.19,62.79,-46.08,1.73,-0.0,0.0,36.07,23.25,-62.8,3.48,0.0,-0.0,0.0,65.23,108.39,0.0,97.47,-382.29,6.5,6.39,73.15,-3.45,3.67
2013-01-15 15:00:00,-2.68,30.49,0.5,-21.63,-5.94,14.35,109.96,-134.52,10.2,-0.0,0.0,92.34,61.57,-172.5,18.59,0.0,0.0,0.0,3.19,62.78,-46.01,1.67,-0.0,0.0,35.47,23.7,-62.67,3.5,0.0,-0.0,0.0,39.4,142.99,0.0,115.87,-405.67,6.71,1.83,73.27,-0.95,4.15
2013-01-15 18:00:00,-2.53,33.56,0.5,-21.63,-5.94,14.52,109.47,-136.27,12.27,-0.0,0.0,90.03,61.83,-175.68,23.81,0.0,0.0,0.0,1.6,61.53,-42.4,0.9,-0.0,0.0,31.21,24.05,-57.94,2.68,0.0,-0.0,0.0,27.51,145.56,0.0,120.03,-402.98,7.08,0.0,73.13,-0.98,5.03
2013-01-15 21:00:00,-3.22,31.75,0.5,-21.63,-5.94,0.18,88.07,-88.98,0.74,-0.0,0.0,52.85,59.9,-115.75,3.01,0.0,-0.0,0.0,0.04,56.42,-34.95,0.12,-0.0,0.0,22.83,23.93,-47.6,0.85,0.0,-0.0,0.0,21.52,144.31,0.0,44.56,-281.78,2.08,0.0,72.84,-27.34,0.71
2013-01-16 00:00:00,-3.27,30.5,0.5,-21.63,-5.94,0.0,77.66,-77.71,0.06,-0.0,0.0,44.56,57.87,-103.28,0.85,0.0,-0.0,0.0,1.02,61.11,-41.09,0.59,-0.0,0.0,30.57,24.16,-58.27,3.54,0.0,-0.0,0.0,23.37,144.13,0.0,54.67,-278.67,2.33,0.0,73.25,-41.49,0.59
2013-01-16 03:00:00,-3.04,35.43,0.5,-21.63,-5.94,13.47,110.1,-134.48,10.91,-0.0,0.0,86.24,62.1,-177.99,29.64,0.0,-0.0,0.0,5.24,64.22,-59.77,11.93,-0.0,0.0,35.73,24.7,-84.89,24.46,0.0,-0.0,0.0,33.75,143.89,0.0,145.82,-453.46,6.0,0.0,73.27,-1.32,25.08
2013-01-16 06:00:00,-2.86,36.09,0.5,-21.63,-5.94,14.77,109.99,-143.98,19.22,-0.0,0.0,86.74,61.93,-193.78,45.1,0.0,-0.0,0.0,5.12,64.14,-59.51,11.88,-0.0,0.0,35.45,24.59,-85.26,25.22,0.0,-0.0,0.0,36.39,142.37,0.0,150.1,-481.35,7.03,0.0,73.19,-0.96,45.42
2013-01-16 09:00:00,-3.18,34.61,0.5,-21.63,-5.94,11.71,108.3,-129.43,9.42,-0.0,0.0,89.03,57.74,-173.87,27.09,0.01,-0.0,0.0,4.2,63.36,-50.45,4.52,-0.0,0.0,36.27,23.19,-72.18,12.72,0.01,-0.0,0.0,45.9,139.14,0.0,123.89,-424.45,5.78,4.84,73.27,-4.67,10.29
2013-01-16 12:00:00,-3.24,32.84,0.5,-21.63,-5.94,10.48,107.84,-125.54,7.22,-0.0,0.0,90.07,57.13,-168.19,20.95,0.05,-0.0,0.0,3.28,62.78,-46.89,2.45,-0.0,0.0,36.35,22.66,-66.91,7.88,0.02,-0.0,0.0,44.19,137.54,0.0,116.8,-405.55,4.84,9.59,73.27,-9.1,4.23
2013-01-16 15:00:00,-3.52,31.83,0.5,-21.63,-5.94,13.75,109.6,-136.6,13.25,-0.0,0.0,91.27,59.11,-182.7,32.3,0.02,-0.0,0.0,3.31,62.74,-46.81,2.39,-0.0,0.0,35.96,22.73,-66.76,8.05,0.01,-0.0,0.0,34.7,140.49,0.0,135.36,-430.31,5.79,2.55,73.27,-2.46,17.73
2013-01-16 18:00:00,-4.24,32.86,0.5,-21.63,-5.94,14.19,109.0,-138.48,15.28,-0.0,0.0,89.46,59.32,-186.33,37.55,0.0,-0.0,0.0,1.89,61.58,-43.15,1.3,-0.0,0.0,33.7,22.08,-61.74,5.96,0.0,-0.0,0.0,36.15,134.94,0.0,136.32,-427.92,5.83,0.0,73.27,-1.9,20.11
2013-01-16 21:00:00,-4.59,28.74,0.5,-21.63,-5.94,1.75,87.29,-90.42,1.38,-0.0,0.0,65.93,50.6,-122.66,6.13,0.0,-0.0,0.0,0.79,56.2,-35.54,0.17,-0.0,0.0,28.37,20.89,-50.6,1.34,0.0,-0.0,0.0,32.59,125.45,0.0,73.12,-298.87,4.26,0.0,73.27,-30.4,1.87
2013-01-17 00:00:00,-4.63,27.29,0.5,-21.63,-5.94,1.73,77.64,-79.42,0.06,-0.0,0.0,53.8,49.4,-104.19,0.99,0.0,-0.0,0.0,1.47,61.16,-42.0,1.01,-0.0,0.0,31.99,22.52,-58.77,4.27,0.0,-0.0,0.0,28.84,126.73,0.0,75.27,-281.12,3.91,0.0,73.27,-46.32,2.18
2013-01-17 03:00:00,-4.42,32.05,0.5,-21.63,-5.94,14.98,110.02,-138.0,13.0,-0.0,0.0,86.58,61.92,-180.08,31.58,0.0,-0.0,0.0,5.69,63.99,-61.16,13.1,-0.0,0.0,35.18,24.88,-85.66,25.59,0.0,0.0,0.0,39.06,137.91,0.0,146.43,-458.41,5.39,0.0,73.27,-2.32,36.47
2013-01-17 06:00:00,-4.47,36.17,0.4,-21.63,-5.94,15.75,110.66,-147.14,20.73,-0.0,0.0,87.1,62.61,-195.18,45.47,0.0,0.0,0.0,5.53,63.95,-60.72,12.87,-0.0,0.0,35.14,24.79,-85.78,25.85,0.0,-0.0,0.0,38.5,136.02,0.0,153.78,-484.66,5.21,0.0,73.27,-1.18,52.88
2013-01-17 09:00:00,-4.93,36.06,0.5,-21.63,-5.94,12.31,109.03,-132.27,10.94,-0.0,0.0,88.88,59.03,-175.17,27.26,0.01,-0.0,0.0,4.47,63.24,-51.47,5.39,-0.0,0.0,35.72,23.59,-72.63,13.31,0.0,-0.0,0.0,73.15,107.86,0.0,127.89,-427.45,11.47,4.96,73.27,-3.08,6.23
2013-01-17 12:00:00,-4.99,36.43,0.5,-21.63,-5.94,11.23,108.58,-128.37,8.56,-0.0,0.0,90.99,57.86,-169.56,20.69,0.03,-0.0,0.0,3.48,62.77,-47.86,3.24,-0.0,0.0,36.43,22.7,-67.37,8.23,0.01,-0.0,0.0,73.3,104.62,0.0,119.83,-408.71,8.71,11.83,73.27,-10.89,2.03
2013-01-17 15:00:00,-4.94,37.21,0.5,-21.63,-5.94,14.69,110.17,-139.81,14.94,-0.0,0.0,91.05,61.24,-184.32,32.03,0.0,-0.0,0.0,3.48,62.74,-47.79,3.19,-0.0,0.0,35.96,22.94,-67.23,8.32,0.0,-0.0,0.0,73.3,119.5,0.0,128.58,-433.91,10.37,3.27,73.27,-5.75,4.52
2013-01-17 18:00:00,-5.05,37.3,0.5,-21.63,-5.94,14.63,109.83,-141.49,17.02,-0.0,0.0,89.26,61.24,-187.65,37.14,0.0,-0.0,0.0,1.95,61.86,-43.98,1.81,-0.0,0.0,34.39,21.8,-62.08,5.9,0.0,-0.0,0.0,70.08,110.77,0.0,130.45,-430.79,16.86,0.0,73.27,-3.53,6.06
2013-01-17 21:00:00,-5.33,35.39,0.5,-21.63,-5.94,1.06,90.11,-91.99,0.82,-0.0,0.0,72.22,46.46,-123.09,4.42,0.0,-0.0,0.0,0.6,57.1,-36.25,0.19,-0.01,0.0,30.34,19.04,-50.94,1.56,0.0,-0.0,0.0,54.38,98.02,0.0,64.71,-300.21,7.05,0.0,73.27,-22.87,1.03
2013-01-18 00:00:00,-5.44,35.53,0.5,-21.63,-5.94,0.97,80.93,-81.94,0.05,-0.01,0.0,62.06,41.68,-105.02,1.28,0.0,-0.0,0.0,1.87,61.79,-42.97,0.94,-0.0,0.0,32.16,22.34,-58.66,4.16,0.0,-0.0,0.0,54.16,91.42,0.0,68.18,-282.35,5.39,0.0,73.27,-36.28,1.54
2013-01-18 03:00:00,-4.9,38.26,0.5,-21.63,-5.94,16.07,109.9,-142.82,16.85,-0.0,0.0,86.81,62.78,-181.71,32.12,0.0,-0.0,0.0,5.64,63.3,-62.64,15.33,-0.0,0.0,34.66,24.89,-85.45,25.89,0.0,0.0,0.0,72.76,101.82,0.0,150.91,-460.86,14.5,0.0,73.27,-4.51,24.18
2013-01-18 06:00:00,-4.76,39.3,0.5,-21.63,-5.94,15.89,109.89,-152.33,26.56,-0.0,0.0,86.63,62.84,-196.63,47.16,0.0,-0.0,0.0,5.43,63.25,-62.18,15.13,-0.0,0.0,34.6,24.8,-85.49,26.09,0.0,-0.0,0.0,75.02,99.07,0.0,158.89,-486.65,22.83,0.0,73.27,-3.08,31.53
2013-01-18 09:00:00,-4.97,38.31,0.5,-21.63,-5.94,13.91,108.85,-136.88,14.12,-0.0,0.0,87.89,59.85,-176.48,28.73,0.02,-0.0,0.0,4.88,62.85,-52.69,6.59,-0.0,0.0,35.06,23.88,-72.39,13.45,0.01,-0.0,0.0,94.26,68.27,0.0,125.44,-429.31,29.68,10.1,73.27,-5.17,5.53
2013-01-18 12:00:00,-5.08,37.9,0.5,-21.63,-5.94,13.16,108.74,-132.82,10.93,-0.0,0.0,89.6,58.21,-170.89,23.03,0.05,-0.0,0.0,4.28,62.58,-48.99,3.75,-0.0,0.0,35.7,22.87,-67.17,8.58,0.02,-0.0,0.0,101.97,61.22,0.0,107.72,-410.65,26.69,21.85,73.27,-12.62,3.15
2013-01-18 15:00:00,-4.93,36.68,0.5,-21.63,-5.94,15.24,109.7,-144.7,19.77,-0.0,0.0,89.24,61.35,-185.81,35.21,0.0,-0.0,0.0,4.34,62.56,-48.91,3.64,-0.0,0.0,35.38,23.03,-67.03,8.61,0.0,-0.0,0.0,99.38,79.91,0.0,124.0,-436.14,28.44,3.88,73.27,-4.67,5.58
