snapshot,AC,BEV charger,DAC,DC,H2 Electrolysis,H2 Fuel Cell,OCGT,PHS,V2G,agriculture electricity,battery charger,battery discharger,electricity,home battery charger,home battery discharger,hydro,industry electricity,offwind-ac,offwind-dc,onwind,residential rural ground heat pump,residential rural resistive heater,residential urban decentral air heat pump,residential urban decentral resistive heater,ror,services rural ground heat pump,services rural resistive heater,services urban decentral air heat pump,services urban decentral resistive heater,solar,solar rooftop,urban central air heat pump,urban central gas CHP,urban central gas CHP CC,urban central resistive heater,urban central solid biomass CHP CC
2013-01-10 18:00:00,0.0,-68.41,-1.04,-0.0,-195.49,0.55,1.37,4.62,1.42,-5.12,-2.89,66.39,-238.33,-0.01,0.01,72.25,-194.35,16.89,64.57,521.82,-32.12,-4.88,-42.56,-11.79,12.72,-16.73,-0.19,-15.68,-1.49,0.0,0.0,-24.24,93.41,0.0,-26.73,26.02
2013-01-10 21:00:00,0.0,-111.77,-1.09,-0.0,-173.13,0.55,0.06,7.78,0.44,-5.12,-3.5,46.41,-207.83,-0.01,0.01,72.29,-194.35,18.43,60.78,499.12,-22.68,-0.14,-33.94,-1.51,12.74,-15.11,-0.01,-13.77,-0.67,0.0,0.0,-22.73,78.73,0.0,-16.03,26.02
2013-01-11 00:00:00,0.0,-121.73,-1.09,-0.0,-144.04,0.55,0.06,3.88,0.58,-5.12,-1.63,33.27,-174.57,-0.01,0.01,72.0,-194.35,18.18,54.85,469.34,-20.92,-0.01,-30.43,-1.3,12.77,-17.1,-0.24,-15.23,-1.86,0.0,0.0,-24.1,83.17,0.0,-20.97,26.02
2013-01-11 03:00:00,-0.0,-82.39,-0.99,0.0,-111.1,0.55,0.06,5.11,0.63,-5.12,-1.18,39.07,-164.72,-0.01,0.01,73.51,-194.35,15.58,46.75,427.61,-32.47,-4.27,-41.85,-8.56,12.79,-19.3,-4.59,-18.21,-7.0,0.0,0.0,-29.65,105.71,0.0,-27.67,26.02
2013-01-11 06:00:00,0.0,-86.88,-0.75,0.0,-101.93,0.55,4.15,5.83,6.59,-5.12,-6.48,35.52,-225.17,-0.01,0.01,72.25,-194.35,12.84,40.6,364.55,-33.28,-6.06,-43.68,-10.71,12.8,-19.3,-4.2,-18.15,-6.97,114.88,12.14,-28.03,110.04,0.0,-27.73,26.02
2013-01-11 09:00:00,0.0,-224.96,-1.0,0.0,-361.94,0.55,0.0,-4.9,3.95,-5.12,-172.03,0.01,-240.94,-0.02,0.0,70.62,-194.35,8.88,33.44,324.77,-32.23,-2.97,-43.48,-5.3,12.76,-18.77,-1.1,-17.77,-2.38,754.29,73.18,-40.14,90.78,0.0,-29.89,26.02
2013-01-11 12:00:00,-0.0,-213.28,-1.02,-0.0,-351.72,0.55,0.0,-2.23,4.45,-5.12,-134.55,0.97,-232.79,-0.01,0.0,73.89,-194.35,5.48,28.26,358.32,-31.8,-2.2,-43.34,-4.34,12.74,-18.34,-0.52,-17.49,-1.74,654.2,60.05,-39.9,96.15,0.0,-26.38,26.02
2013-01-11 15:00:00,-0.0,-54.76,-0.99,0.0,-140.64,0.55,0.0,1.71,23.61,-5.12,-5.27,63.12,-242.88,-0.01,0.01,86.71,-194.35,6.01,28.46,380.08,-32.83,-4.22,-43.89,-6.26,12.77,-18.33,-0.5,-17.37,-1.8,88.53,6.82,-36.41,107.62,0.0,-26.4,26.02
2013-01-11 18:00:00,0.0,-42.28,-0.94,-0.0,-108.58,0.55,0.0,6.14,13.63,-5.12,-2.99,78.71,-229.79,-0.01,0.01,88.25,-194.35,7.63,28.57,402.37,-32.99,-4.8,-43.75,-8.03,12.76,-17.58,-0.31,-16.96,-1.65,0.0,0.0,-35.58,109.02,0.0,-27.96,26.02
2013-01-11 21:00:00,0.0,-77.65,-1.28,-0.0,-110.22,0.55,0.0,4.52,1.96,-5.12,-0.18,48.6,-205.61,-0.01,0.01,88.78,-194.35,10.6,30.52,419.97,-23.88,-0.2,-36.96,-2.23,12.71,-15.93,-0.07,-15.41,-1.09,0.0,0.0,-29.83,91.46,0.0,-15.69,26.02
2013-01-12 00:00:00,-0.0,-102.92,-1.24,-0.0,-134.44,0.55,0.0,2.73,0.11,-5.12,-0.89,38.62,-168.41,-0.01,0.01,90.74,-194.35,13.23,33.67,446.8,-22.85,-0.05,-33.58,-1.82,12.64,-18.6,-0.97,-17.44,-3.14,0.0,0.0,-30.47,88.94,0.0,-17.79,26.02
2013-01-12 03:00:00,0.0,-100.12,-1.16,-0.0,-159.54,0.55,0.0,3.38,0.59,-5.12,-0.9,56.55,-140.02,-0.01,0.01,90.64,-194.35,20.0,43.18,478.45,-33.36,-8.62,-44.91,-14.08,12.57,-19.51,-9.42,-18.46,-14.33,0.0,0.0,-38.18,97.91,0.0,-27.76,26.02
2013-01-12 06:00:00,0.0,-141.91,-1.12,0.0,-199.25,0.55,0.0,1.56,0.06,-5.12,-13.74,15.32,-171.16,-0.01,0.01,88.1,-194.35,24.03,51.64,488.21,-33.88,-12.56,-45.42,-21.26,12.52,-19.4,-4.99,-18.42,-8.72,137.7,15.86,-38.38,96.24,0.0,-28.15,26.02
2013-01-12 09:00:00,0.0,-279.64,-1.35,0.0,-532.41,0.55,0.0,-20.85,0.0,-5.12,-161.72,0.01,-202.5,-0.02,0.0,83.11,-194.35,24.01,51.17,469.17,-33.3,-4.03,-44.75,-8.61,12.48,-19.0,-1.22,-18.07,-2.98,823.21,89.53,-50.09,35.41,0.0,-34.69,26.02
2013-01-12 12:00:00,0.0,-243.74,-1.32,-0.0,-427.03,0.55,0.0,-15.22,0.14,-5.12,-136.27,0.31,-195.9,-0.02,0.0,85.98,-194.35,22.0,44.56,430.11,-33.04,-2.62,-44.56,-5.79,12.44,-18.73,-0.62,-17.89,-1.74,665.63,69.18,-48.46,58.16,0.0,-22.7,26.02
2013-01-12 15:00:00,0.0,-44.59,-1.26,-0.0,-181.44,0.55,0.0,6.29,5.34,-5.12,-1.32,41.99,-208.45,-0.01,0.01,93.26,-194.35,23.24,45.55,393.69,-33.64,-6.66,-45.15,-11.27,12.43,-18.94,-0.96,-18.01,-2.46,73.3,5.79,-42.66,109.49,0.0,-20.66,26.02
2013-01-12 18:00:00,0.0,-30.36,-1.13,-0.0,-101.15,0.55,0.0,7.01,4.97,-5.12,-0.88,46.6,-202.93,-0.0,0.01,93.88,-194.35,26.77,49.13,356.54,-33.73,-7.57,-44.93,-15.03,12.43,-18.81,-0.67,-17.79,-2.25,0.0,0.0,-39.39,113.58,0.0,-21.41,26.02
2013-01-12 21:00:00,-0.0,-42.35,-1.38,-0.0,-76.75,0.55,0.0,5.3,2.55,-5.12,-2.99,44.08,-190.61,-0.01,0.0,93.78,-194.35,24.83,45.72,306.07,-26.26,-0.35,-38.99,-1.92,12.44,-17.47,-0.16,-16.96,-0.93,0.0,0.0,-26.31,95.6,0.0,-14.06,26.02
2013-01-13 00:00:00,-0.0,-45.66,-1.36,0.0,-50.51,0.55,0.0,5.65,2.65,-5.12,-1.91,41.17,-159.07,-0.01,0.0,93.78,-194.35,21.62,38.24,261.43,-23.77,-0.08,-36.47,-0.97,12.44,-18.85,-0.93,-17.92,-2.92,0.0,0.0,-27.18,95.33,0.0,-11.81,26.02
2013-01-13 03:00:00,-0.0,-18.45,-1.21,0.0,-39.9,0.55,0.0,7.43,6.27,-5.12,-0.4,55.22,-126.14,-0.0,0.01,93.95,-194.35,19.82,36.02,248.1,-33.62,-10.41,-45.12,-20.25,12.44,-19.5,-11.8,-18.47,-19.32,0.0,0.0,-37.46,116.22,0.0,-20.53,26.02
2013-01-13 06:00:00,0.0,-53.36,-1.23,-0.0,-57.13,0.55,0.0,3.51,6.28,-5.12,-15.43,8.09,-144.18,-0.01,0.01,91.63,-194.35,17.7,36.96,259.24,-33.86,-17.77,-45.45,-32.11,12.44,-19.42,-7.17,-18.44,-12.92,128.36,14.04,-41.3,119.02,0.0,-24.61,26.02
2013-01-13 09:00:00,-0.0,-235.96,-1.27,0.0,-335.17,0.55,0.0,-8.96,6.53,-5.12,-122.02,0.12,-184.03,-0.02,0.0,87.9,-194.35,15.65,35.81,245.46,-33.4,-6.97,-44.93,-15.07,12.44,-19.12,-2.03,-18.2,-4.87,730.57,68.9,-48.41,75.49,0.0,-25.6,26.02
2013-01-13 12:00:00,-0.0,-218.86,-1.3,0.0,-283.29,0.55,0.0,-7.5,2.24,-5.12,-104.53,0.25,-183.58,-0.02,0.0,85.94,-194.35,14.74,33.59,271.55,-33.22,-5.24,-44.7,-9.94,12.45,-18.94,-1.04,-18.06,-2.36,605.72,52.89,-47.06,93.3,0.0,-20.16,26.02
2013-01-13 15:00:00,-0.0,-51.56,-1.16,-0.0,-124.89,0.55,0.0,7.39,6.01,-5.12,-0.79,24.98,-198.03,-0.0,0.01,93.33,-194.35,15.52,34.97,329.72,-33.68,-11.76,-44.91,-18.75,12.47,-19.1,-1.65,-17.93,-3.22,76.75,5.77,-35.31,138.45,0.0,-9.75,26.02
2013-01-13 18:00:00,0.0,-46.12,-1.14,-0.0,-61.21,0.55,0.0,7.18,0.83,-5.12,-1.28,37.92,-200.14,-0.01,0.01,92.25,-194.35,14.13,33.38,344.17,-33.74,-13.15,-44.94,-23.45,12.49,-18.97,-1.24,-17.58,-2.96,0.0,0.0,-29.65,137.63,0.0,-11.53,26.02
2013-01-13 21:00:00,-0.0,-89.94,-1.33,0.0,-55.68,0.55,0.0,6.08,0.0,-5.12,-2.44,28.21,-188.77,-0.01,0.0,89.93,-194.35,9.94,28.93,338.18,-27.37,-0.7,-36.68,-2.27,12.52,-17.75,-0.19,-16.15,-1.02,0.0,0.0,-25.12,129.86,0.0,-5.34,26.02
2013-01-14 00:00:00,0.0,-94.3,-1.28,-0.0,-70.74,0.55,0.0,4.83,0.0,-5.12,-1.4,12.57,-164.63,-0.01,0.0,90.91,-194.35,7.02,22.58,357.98,-23.42,-0.08,-33.63,-1.09,12.57,-18.42,-0.38,-17.01,-1.73,0.0,0.0,-24.23,121.85,0.0,-5.08,26.02
2013-01-14 03:00:00,0.0,-63.68,-1.15,0.0,-93.06,0.55,0.0,3.96,0.2,-5.12,-0.9,50.67,-154.38,-0.01,0.01,91.37,-194.35,6.67,19.68,386.3,-33.08,-8.82,-44.76,-20.27,12.6,-19.37,-11.71,-18.39,-20.91,0.0,0.0,-33.52,136.26,0.0,-10.84,26.02
2013-01-14 06:00:00,0.0,-71.61,-1.07,-0.0,-132.81,0.55,0.0,5.44,3.67,-5.12,-13.46,56.07,-219.8,-0.01,0.01,91.04,-194.35,8.93,23.62,419.54,-33.33,-16.58,-45.08,-34.34,12.63,-19.35,-11.44,-18.37,-21.12,99.35,9.83,-32.69,124.83,0.0,-11.04,26.02
2013-01-14 09:00:00,-0.0,-202.85,-1.22,-0.0,-420.71,0.55,0.0,-4.52,15.04,-5.12,-137.22,0.18,-242.89,-0.01,0.0,83.76,-194.35,13.29,32.89,432.08,-32.92,-5.89,-43.92,-16.93,12.63,-19.17,-3.24,-18.04,-8.46,663.92,62.57,-43.16,75.19,0.0,-17.55,26.02
2013-01-14 12:00:00,-0.0,-205.35,-1.25,-0.0,-450.38,0.55,0.0,-12.1,0.11,-5.12,-103.92,2.3,-241.31,-0.01,0.0,79.72,-194.35,21.18,46.12,521.0,-32.8,-3.99,-43.52,-11.32,12.71,-19.04,-1.42,-17.72,-3.96,564.8,50.9,-41.97,80.83,0.0,-16.74,26.02
2013-01-14 15:00:00,0.0,-75.48,-1.16,0.0,-323.49,0.55,1.82,3.95,0.63,-5.12,-0.9,60.2,-249.14,-0.01,0.01,90.9,-194.35,31.98,60.7,597.41,-33.2,-10.15,-44.42,-21.04,12.75,-19.04,-1.36,-17.42,-3.94,89.54,6.94,-40.8,82.33,0.0,-24.71,26.02
2013-01-14 18:00:00,0.0,-70.22,-0.95,-0.0,-326.0,0.55,2.76,2.48,1.26,-5.12,-10.03,73.05,-236.09,-0.01,0.0,91.27,-194.35,35.17,73.55,663.66,-33.2,-12.19,-44.66,-26.19,12.79,-18.69,-0.66,-16.66,-2.35,0.0,0.0,-40.16,80.85,0.0,-25.91,26.02
2013-01-14 21:00:00,0.0,-135.72,-1.1,-0.0,-282.64,0.55,0.01,2.03,1.83,-5.12,-10.52,28.27,-209.91,-0.01,0.0,91.3,-194.35,35.75,65.64,636.59,-26.92,-0.44,-33.25,-2.17,12.82,-17.13,-0.1,-14.5,-0.88,0.0,0.0,-36.87,78.49,0.0,-7.71,26.02
2013-01-15 00:00:00,0.0,-151.19,-1.11,-0.0,-223.13,0.55,0.01,3.07,0.68,-5.12,-5.35,30.99,-180.37,-0.01,0.0,90.3,-194.35,33.62,58.77,558.02,-23.37,-0.07,-28.05,-1.04,12.84,-18.44,-0.46,-16.16,-2.11,0.0,0.0,-36.09,78.12,0.0,-6.6,26.02
2013-01-15 03:00:00,0.0,-92.99,-0.69,0.0,-158.17,0.55,6.88,4.98,2.48,-5.12,-4.71,49.94,-166.45,-0.01,0.01,90.69,-194.35,30.96,48.43,477.68,-33.49,-8.7,-44.35,-19.41,12.86,-19.52,-11.7,-18.37,-20.19,0.0,0.0,-33.37,101.83,0.0,-21.73,26.02
2013-01-15 06:00:00,0.0,-80.66,-0.52,-0.0,-105.28,0.55,9.97,5.48,0.49,-5.12,-4.66,25.78,-225.18,-0.0,0.01,87.22,-194.35,32.28,48.6,388.75,-33.51,-17.84,-44.67,-34.39,12.9,-19.5,-11.7,-18.33,-20.67,104.87,11.16,-32.42,112.67,0.0,-17.94,26.02
2013-01-15 09:00:00,-0.0,-209.38,-0.57,-0.0,-321.21,0.55,0.14,4.3,0.96,-5.12,-127.85,0.62,-245.69,-0.01,0.0,86.43,-194.35,26.53,44.51,299.17,-32.97,-7.36,-43.06,-16.54,12.94,-19.27,-3.81,-17.85,-7.8,633.57,56.35,-33.04,107.04,0.0,-13.22,25.97
2013-01-15 12:00:00,-0.0,-197.89,-0.6,0.0,-313.44,0.55,4.38,2.03,4.22,-5.12,-89.82,0.51,-241.79,-0.01,0.0,86.68,-194.35,18.64,34.91,305.27,-32.8,-5.56,-41.68,-11.79,12.96,-19.08,-1.93,-16.99,-3.86,560.26,47.05,-28.59,108.39,0.0,-6.56,25.98
2013-01-15 15:00:00,0.0,-61.59,-0.7,0.0,-89.39,0.55,21.85,9.46,0.08,-5.12,-0.4,34.82,-250.72,-0.0,0.0,90.24,-194.35,17.15,32.06,294.06,-33.43,-11.33,-44.08,-20.66,12.98,-19.08,-1.85,-16.94,-3.89,88.39,6.63,-16.99,142.99,0.0,-6.78,26.02
2013-01-15 18:00:00,0.0,-25.09,-0.66,-0.0,-55.91,0.55,22.22,9.37,5.11,-5.12,-0.17,47.25,-239.1,-0.0,0.01,90.47,-194.35,16.33,31.97,287.26,-33.29,-13.64,-44.1,-26.46,12.98,-18.72,-1.0,-15.28,-2.97,0.0,0.0,-12.07,145.56,0.0,-7.15,25.97
2013-01-15 21:00:00,0.0,-73.23,-0.84,0.0,-72.69,0.55,18.51,5.16,4.46,-5.12,-2.14,22.34,-212.71,-0.01,0.0,90.5,-194.35,13.38,28.25,293.14,-26.9,-0.82,-25.95,-3.35,12.98,-17.18,-0.14,-11.28,-0.94,0.0,0.0,-9.73,144.31,0.0,-2.1,25.87
2013-01-16 00:00:00,-0.0,-103.68,-0.85,0.0,-89.78,0.55,18.44,6.27,0.69,-5.12,-2.29,18.7,-180.57,-0.01,0.0,90.47,-194.35,11.84,25.51,319.33,-23.7,-0.06,-22.05,-0.94,12.99,-18.6,-0.66,-15.48,-3.93,0.0,0.0,-10.54,144.13,0.0,-2.35,26.02
2013-01-16 03:00:00,0.0,-57.56,-0.79,0.0,-84.92,0.55,20.3,7.82,0.48,-5.12,-0.33,65.11,-165.39,-0.01,0.01,89.79,-194.35,12.69,25.86,325.27,-33.5,-12.12,-43.85,-32.93,13.02,-19.52,-13.25,-18.28,-27.18,0.0,0.0,-15.66,143.89,0.0,-6.06,26.02
2013-01-16 06:00:00,-0.0,-60.44,-0.75,0.0,-118.45,0.55,19.38,9.02,4.55,-5.12,-11.51,67.72,-223.9,-0.0,0.01,85.87,-194.35,13.19,28.47,340.48,-33.46,-21.35,-44.3,-50.11,13.07,-19.5,-13.2,-18.25,-28.02,104.73,11.23,-16.85,142.37,0.0,-7.1,25.99
2013-01-16 09:00:00,0.0,-148.88,-0.83,0.0,-262.92,0.55,9.28,-2.1,2.13,-5.12,-121.98,0.33,-245.38,-0.01,0.0,87.56,-194.35,12.91,29.87,294.24,-32.98,-10.46,-44.34,-30.1,13.21,-19.28,-5.02,-18.21,-14.14,518.07,49.6,-20.98,139.14,0.0,-5.84,26.02
2013-01-16 12:00:00,-0.0,-155.16,-0.85,0.0,-212.3,0.55,11.09,-1.38,5.09,-5.12,-83.76,0.52,-241.73,-0.01,0.0,89.57,-194.35,12.93,24.34,285.39,-32.86,-8.02,-43.78,-23.28,13.4,-19.12,-2.72,-17.79,-8.76,429.33,39.73,-19.65,137.54,0.0,-4.89,26.02
2013-01-16 15:00:00,-0.0,-42.13,-0.92,0.0,-101.71,0.55,11.0,15.68,6.29,-5.12,-1.53,63.97,-250.76,-0.0,0.01,89.39,-194.35,15.44,25.13,332.85,-33.39,-14.72,-45.0,-35.89,13.48,-19.11,-2.65,-17.85,-8.94,50.69,4.35,-15.41,140.49,0.0,-5.85,26.02
2013-01-16 18:00:00,0.0,-53.2,-1.11,0.0,-63.14,0.55,10.05,15.07,11.63,-5.12,-0.83,54.58,-238.74,-0.01,0.0,88.33,-194.35,17.42,29.1,358.49,-33.22,-16.98,-45.02,-41.73,13.52,-18.77,-1.45,-17.06,-6.62,0.0,0.0,-16.53,134.94,0.0,-5.88,26.02
2013-01-16 21:00:00,0.0,-103.55,-1.2,-0.0,-47.9,0.55,7.17,12.55,0.0,-5.12,-0.88,27.0,-214.03,-0.01,0.0,87.95,-194.35,14.9,27.96,345.09,-26.68,-1.54,-33.33,-6.81,13.55,-17.15,-0.19,-14.49,-1.49,0.0,0.0,-15.17,125.45,0.0,-4.31,26.02
2013-01-17 00:00:00,0.0,-136.48,-1.21,-0.0,-55.76,0.55,7.4,12.32,0.0,-5.12,-0.88,24.84,-185.23,-0.0,0.0,87.23,-194.35,14.75,28.09,348.21,-23.78,-0.06,-27.36,-1.1,13.56,-18.68,-1.12,-16.58,-4.74,0.0,0.0,-13.31,126.73,0.0,-3.95,26.02
2013-01-17 03:00:00,-0.0,-94.49,-1.15,-0.0,-62.87,0.55,7.27,14.69,5.86,-5.12,-1.78,63.56,-168.7,-0.0,0.01,88.05,-194.35,12.99,24.77,366.09,-33.57,-14.44,-44.7,-35.09,13.58,-19.51,-14.56,-18.29,-28.43,0.0,0.0,-18.85,137.91,0.0,-5.45,26.02
2013-01-17 06:00:00,0.0,-88.91,-1.17,-0.0,-108.83,0.44,7.07,13.83,14.01,-5.12,-11.2,44.49,-226.39,-0.0,0.01,85.4,-194.35,10.93,24.06,393.62,-33.76,-23.03,-44.96,-50.52,13.6,-19.5,-14.3,-18.28,-28.73,110.99,12.34,-18.51,136.02,0.0,-5.27,26.02
2013-01-17 09:00:00,-0.0,-175.43,-1.29,0.0,-363.74,0.55,0.98,-9.94,3.3,-5.12,-135.78,0.9,-245.57,-0.02,0.0,81.14,-194.35,7.33,25.63,405.66,-33.31,-12.15,-44.56,-30.28,13.57,-19.31,-5.99,-18.09,-14.79,623.19,60.99,-35.84,107.86,0.0,-11.59,26.02
2013-01-17 12:00:00,-0.0,-172.83,-1.3,0.0,-378.55,0.55,0.89,-6.56,1.49,-5.12,-111.35,2.24,-240.86,-0.01,0.0,81.04,-194.35,7.5,23.53,463.77,-33.19,-9.51,-44.4,-22.99,13.58,-19.17,-3.6,-17.94,-9.14,538.74,50.12,-34.42,104.62,0.0,-8.8,26.02
2013-01-17 15:00:00,-0.0,-61.32,-1.29,-0.0,-290.67,0.55,2.1,3.78,9.73,-5.12,-1.74,51.35,-250.36,-0.01,0.01,86.49,-194.35,9.46,27.61,595.55,-33.65,-16.6,-44.83,-35.59,13.65,-19.17,-3.55,-17.9,-9.25,78.76,6.34,-35.04,119.5,0.0,-10.47,26.02
2013-01-17 18:00:00,0.0,-57.87,-1.32,-0.0,-300.92,0.55,2.1,3.7,2.9,-5.12,-0.34,43.44,-239.42,-0.01,0.01,87.84,-194.35,13.26,40.46,689.55,-33.56,-18.91,-44.81,-41.27,13.63,-18.91,-2.01,-17.47,-6.55,0.0,0.0,-34.36,110.77,0.0,-17.03,26.02
2013-01-17 21:00:00,0.0,-138.4,-1.39,-0.0,-340.25,0.55,0.21,1.71,0.0,-5.12,-1.96,32.61,-215.08,-0.01,0.01,82.91,-194.35,17.0,50.81,711.44,-27.62,-0.91,-36.55,-4.91,13.61,-17.47,-0.21,-15.55,-1.74,0.0,0.0,-26.26,98.02,0.0,-7.12,26.02
2013-01-18 00:00:00,0.0,-188.21,-1.42,-0.0,-360.96,0.55,1.3,-0.84,0.67,-5.12,-1.15,30.49,-186.65,-0.01,0.0,83.27,-194.35,19.53,61.0,741.96,-24.81,-0.06,-31.5,-1.42,13.63,-18.9,-1.05,-16.63,-4.62,0.0,0.0,-26.7,91.42,0.0,-5.45,26.02
2013-01-18 03:00:00,0.0,-125.2,-1.28,0.0,-387.38,0.55,1.55,1.96,1.8,-5.12,-1.53,55.55,-169.86,-0.01,0.01,79.08,-194.35,24.08,79.63,766.12,-33.6,-18.72,-44.6,-35.69,13.67,-19.35,-17.03,-17.98,-28.77,0.0,0.0,-36.75,101.82,0.0,-14.64,26.02
2013-01-18 06:00:00,0.0,-80.64,-1.24,0.0,-455.69,0.55,1.38,2.34,1.7,-5.12,-8.5,25.46,-228.02,-0.01,0.01,70.12,-194.35,29.31,102.42,792.46,-33.61,-29.51,-44.59,-52.39,13.73,-19.34,-16.81,-17.97,-28.99,103.02,10.13,-37.89,99.07,0.0,-23.06,26.02
2013-01-18 09:00:00,-0.0,-136.18,-1.3,-0.0,-629.48,0.55,0.0,-12.03,0.19,-5.12,-121.55,0.02,-249.83,-0.02,0.0,58.07,-194.35,35.74,116.05,771.3,-33.31,-15.68,-44.33,-31.92,13.81,-19.23,-7.32,-17.84,-14.94,475.76,45.93,-47.33,68.27,0.0,-29.98,26.02
2013-01-18 12:00:00,-0.0,-146.8,-1.33,-0.0,-565.82,0.55,0.0,-12.19,0.0,-5.12,-117.33,0.15,-242.34,-0.01,0.0,59.75,-194.35,38.57,118.08,762.68,-33.29,-12.15,-44.28,-25.59,13.91,-19.15,-4.16,-17.78,-9.53,407.07,40.41,-50.25,61.22,0.0,-26.96,26.02
2013-01-18 15:00:00,0.0,-65.62,-1.29,0.0,-430.64,0.55,0.0,-1.71,2.5,-5.12,-9.48,37.91,-247.55,-0.01,0.01,75.77,-194.35,40.96,120.78,769.62,-33.58,-21.96,-44.54,-39.12,14.06,-19.15,-4.04,-17.79,-9.57,51.05,4.55,-49.43,79.91,0.0,-28.73,26.02
2013-01-18 18:00:00,-0.0,-76.59,-1.28,0.0,-409.84,0.55,0.0,-0.28,0.24,-5.12,-7.41,51.38,-232.39,-0.01,0.01,77.86,-194.35,39.78,118.35,797.42,-33.43,-24.65,-44.52,-44.61,14.22,-18.99,-1.99,-17.69,-6.67,0.0,0.0,-49.1,73.5,0.0,-30.41,26.02
2013-01-18 21:00:00,-0.0,-138.27,-1.39,0.0,-384.65,0.55,0.0,1.19,0.21,-5.12,-3.35,35.53,-211.39,-0.01,0.01,77.38,-194.35,36.14,112.94,756.58,-28.79,-1.06,-41.56,-5.91,14.52,-18.1,-0.24,-17.21,-2.22,0.0,0.0,-42.11,51.47,0.0,-16.81,26.02
2013-01-19 00:00:00,0.0,-159.2,-1.23,0.0,-368.43,0.55,0.0,1.12,0.29,-5.12,-2.21,31.43,-180.33,-0.01,0.01,76.68,-194.35,34.98,110.87,727.6,-25.21,-0.08,-40.3,-1.59,14.59,-19.16,-1.74,-17.93,-5.8,0.0,0.0,-41.71,53.18,0.0,-12.94,26.02
2013-01-19 03:00:00,0.0,-114.38,-1.21,0.0,-341.23,0.55,0.0,3.64,0.81,-5.12,-0.22,40.76,-148.11,-0.01,0.01,79.15,-194.35,35.46,111.74,696.11,-33.78,-19.47,-45.12,-36.0,14.62,-19.53,-16.87,-18.35,-27.88,0.0,0.0,-49.13,92.72,0.0,-30.85,26.02
2013-01-19 06:00:00,0.0,-104.35,-1.18,-0.0,-319.72,0.55,0.0,2.28,0.1,-5.12,-5.72,8.64,-178.44,-0.01,0.01,75.7,-194.35,34.95,111.6,633.49,-33.9,-29.7,-45.27,-51.89,14.63,-19.48,-11.73,-18.28,-21.15,116.08,11.53,-50.01,91.74,0.0,-37.03,26.02
2013-01-19 09:00:00,-0.0,-148.29,-1.26,0.0,-453.7,0.55,0.0,-13.96,0.0,-5.12,-77.31,0.02,-213.27,-0.02,0.0,63.45,-194.35,32.48,108.49,607.12,-33.58,-14.71,-45.03,-29.36,14.65,-19.27,-4.36,-18.1,-9.82,420.51,40.97,-51.3,57.26,0.0,-38.76,26.02
2013-01-19 12:00:00,0.0,-148.0,-1.19,0.0,-437.91,0.55,0.0,-14.76,0.02,-5.12,-41.23,0.04,-208.06,-0.01,0.01,69.91,-194.35,32.29,113.81,601.57,-33.51,-10.73,-44.86,-22.56,14.66,-19.18,-2.12,-17.96,-5.89,339.61,33.87,-49.0,60.84,0.0,-36.77,26.02
2013-01-19 15:00:00,-0.0,-59.28,-1.13,0.0,-318.8,0.55,1.1,-2.87,5.89,-5.12,-5.08,37.29,-216.86,-0.01,0.01,80.14,-194.35,33.56,115.46,638.72,-33.8,-21.29,-45.2,-36.84,14.7,-19.27,-3.79,-18.08,-8.48,50.38,3.87,-46.69,68.73,0.0,-39.52,26.02
2013-01-19 18:00:00,0.0,-54.02,-1.11,0.0,-265.26,0.55,1.85,-0.92,3.23,-5.12,-8.76,35.37,-208.0,-0.01,0.01,81.57,-194.35,35.53,114.52,637.53,-33.77,-24.33,-45.3,-41.66,14.78,-19.18,-2.57,-18.0,-6.96,0.0,0.0,-46.81,65.9,0.0,-40.76,26.02
2013-01-19 21:00:00,-0.0,-97.09,-1.15,0.0,-240.87,0.55,0.0,-3.02,0.97,-5.12,-8.83,8.95,-196.9,-0.01,0.01,82.68,-194.35,34.58,110.11,605.4,-29.01,-1.22,-40.93,-5.12,14.92,-18.49,-0.44,-17.3,-2.28,0.0,0.0,-45.09,47.79,0.0,-24.77,26.02
2013-01-20 00:00:00,-0.0,-133.61,-1.16,0.0,-217.32,0.55,0.0,-2.95,1.14,-5.12,-8.94,11.93,-170.28,-0.01,0.01,85.23,-194.35,34.66,110.17,572.69,-23.2,-0.0,-36.9,-1.44,15.05,-18.55,-1.47,-17.7,-5.02,0.0,0.0,-42.01,42.23,0.0,-19.66,26.02
2013-01-20 03:00:00,0.0,-94.02,-1.13,0.0,-194.01,0.55,1.85,0.85,3.22,-5.12,-17.18,24.4,-136.99,-0.01,0.01,85.29,-194.35,31.5,110.25,561.96,-32.1,-13.17,-44.07,-28.36,15.17,-19.1,-13.62,-18.15,-24.26,0.0,0.0,-45.59,70.47,0.0,-50.33,26.02
2013-01-20 06:00:00,0.0,-99.28,-1.12,0.0,-236.3,0.55,1.85,-2.75,4.48,-5.12,-25.97,2.86,-154.88,-0.01,0.01,80.83,-194.35,28.3,109.07,572.9,-32.26,-22.21,-44.17,-43.05,15.23,-18.99,-9.36,-18.07,-18.36,95.65,9.75,-46.61,73.51,0.0,-48.19,26.02
