snapshot,Fischer-Tropsch,H2 Fuel Cell,agriculture heat,low-temperature heat for industry,residential rural gas boiler,residential rural ground heat pump,residential rural heat,residential rural resistive heater,residential rural solar thermal,residential rural water tanks charger,residential rural water tanks discharger,residential urban decentral air heat pump,residential urban decentral gas boiler,residential urban decentral heat,residential urban decentral resistive heater,residential urban decentral solar thermal,residential urban decentral water tanks charger,residential urban decentral water tanks discharger,services rural gas boiler,services rural ground heat pump,services rural heat,services rural resistive heater,services rural water tanks charger,services rural water tanks discharger,services urban decentral air heat pump,services urban decentral gas boiler,services urban decentral heat,services urban decentral resistive heater,services urban decentral solar thermal,services urban decentral water tanks charger,services urban decentral water tanks discharger,urban central air heat pump,urban central gas CHP,urban central gas boiler,urban central heat,urban central resistive heater,urban central solar thermal,urban central solid biomass CHP,urban central solid biomass CHP CC,urban central water tanks charger,urban central water tanks discharger
2013-01-07 18:00:00,12.76,29.34,-21.63,-5.94,5.94,100.68,-108.66,2.04,0.0,-0.0,0.0,76.01,48.16,-127.84,3.68,0.0,0.0,0.0,0.12,54.31,-32.82,0.02,-0.0,0.0,23.96,16.63,-40.87,0.27,0.0,0.0,0.0,55.33,75.87,42.84,-291.02,12.55,0.0,1.92,73.25,-17.34,10.43
2013-01-07 21:00:00,6.5,29.34,-21.63,-5.94,0.0,71.39,-71.39,0.0,0.0,-0.0,0.0,46.89,38.19,-85.26,0.18,0.0,-0.0,0.0,0.0,49.04,-27.41,0.0,-0.0,0.0,18.27,15.75,-34.13,0.1,0.0,-0.0,0.0,53.65,67.3,18.67,-205.94,4.8,0.0,1.92,73.25,-49.39,5.83
2013-01-08 00:00:00,6.6,29.34,-21.63,-5.94,0.0,68.04,-68.13,0.1,0.0,-0.0,0.0,37.54,41.06,-79.35,0.75,0.0,-0.0,0.0,0.79,54.46,-33.94,0.32,-0.0,0.0,21.85,18.65,-41.44,0.93,0.0,0.0,0.0,53.63,64.1,23.92,-208.36,4.37,0.0,1.92,73.25,-48.88,6.04
2013-01-08 03:00:00,16.28,29.34,-21.63,-5.94,7.16,101.36,-116.95,8.43,0.0,-0.0,0.0,68.45,53.65,-134.24,12.13,0.0,0.0,0.0,3.37,61.98,-48.86,5.13,-0.0,0.0,32.27,20.75,-59.41,6.38,0.0,0.0,0.0,52.52,78.07,61.3,-334.04,7.64,0.0,1.92,73.25,-11.14,30.79
2013-01-08 06:00:00,16.68,29.34,-21.63,-5.94,8.43,105.29,-122.21,8.5,0.0,-0.0,0.0,75.55,53.05,-141.51,12.91,0.0,0.0,0.0,3.23,62.23,-48.1,4.27,-0.0,0.0,32.87,20.17,-58.8,5.77,0.0,0.0,0.0,53.59,76.78,64.28,-345.54,13.64,0.1,1.92,73.25,-8.49,30.38
2013-01-08 09:00:00,15.29,29.17,-21.63,-5.94,5.69,100.26,-110.33,4.38,0.0,-0.0,0.0,72.94,47.97,-127.85,6.92,0.02,0.0,0.0,1.71,59.42,-40.97,1.47,-0.0,0.0,29.99,17.93,-50.15,2.23,0.01,0.0,0.0,69.69,56.21,36.88,-307.06,10.0,14.62,1.92,73.25,-10.56,16.51
2013-01-08 12:00:00,12.83,29.34,-21.63,-5.94,5.15,98.48,-107.57,3.94,0.0,-0.0,0.0,78.16,40.51,-124.49,5.78,0.04,0.0,0.0,1.28,57.78,-38.26,0.82,-0.0,0.0,30.79,14.69,-46.81,1.31,0.02,0.0,0.0,70.33,62.19,31.16,-295.5,8.29,26.7,1.72,73.25,-24.19,9.81
2013-01-08 15:00:00,13.57,29.34,-21.63,-5.94,7.29,102.57,-117.15,7.29,0.0,-0.0,0.0,77.22,48.69,-135.24,9.33,0.01,0.0,0.0,1.29,57.74,-38.21,0.81,-0.0,0.0,28.29,17.12,-46.74,1.33,0.0,0.0,0.0,57.78,81.03,47.39,-313.91,9.11,7.97,1.92,73.25,-15.38,13.86
2013-01-08 18:00:00,14.63,29.34,-21.63,-5.94,7.49,103.68,-117.31,6.14,0.0,-0.0,0.0,78.17,48.42,-136.01,9.41,0.0,0.0,0.0,0.86,55.64,-35.08,0.21,-0.0,0.0,25.78,16.43,-43.08,0.87,0.0,0.0,0.0,50.18,76.88,58.14,-308.93,10.14,0.0,1.92,73.25,-11.18,11.55
2013-01-08 21:00:00,5.85,29.34,-21.63,-5.94,1.6,74.91,-76.51,0.0,0.0,-0.0,0.0,48.66,40.52,-89.91,0.73,0.0,0.0,0.0,0.46,50.39,-29.25,0.03,-0.0,0.0,19.89,15.65,-35.92,0.39,0.0,0.0,0.0,42.47,70.8,37.58,-217.07,4.81,0.0,1.92,73.25,-49.95,6.93
2013-01-09 00:00:00,6.08,29.34,-21.63,-5.94,1.77,66.23,-68.09,0.1,0.0,-0.0,0.0,41.02,39.98,-82.09,1.09,0.0,-0.0,0.0,0.71,54.35,-33.86,0.43,-0.0,0.0,24.17,17.67,-43.07,1.23,0.0,0.0,0.0,47.46,63.94,38.03,-215.89,8.15,0.0,1.92,73.25,-53.02,6.66
2013-01-09 03:00:00,22.73,29.34,-21.63,-5.94,6.0,102.12,-116.33,8.21,0.0,-0.0,0.0,73.97,52.03,-138.55,12.56,0.0,0.0,0.0,2.98,62.62,-48.67,4.7,-0.0,0.0,34.92,20.28,-61.78,6.59,0.0,0.0,0.0,48.59,81.46,62.28,-345.58,14.94,0.0,1.92,73.25,-10.66,27.65
2013-01-09 06:00:00,25.98,29.34,-21.63,-5.94,6.98,106.36,-122.34,9.0,0.0,-0.0,0.0,80.81,53.45,-147.62,13.36,0.0,0.0,0.0,2.82,62.66,-48.14,4.28,-0.0,0.0,35.17,20.59,-61.56,5.81,0.0,0.0,0.0,49.08,92.24,67.03,-360.84,7.94,0.15,1.92,73.25,-6.17,26.01
2013-01-09 09:00:00,23.61,28.96,-21.63,-5.94,4.44,100.88,-110.41,5.09,0.0,-0.0,0.0,88.44,36.82,-133.19,7.91,0.02,0.0,0.0,1.44,59.68,-41.0,1.52,-0.0,0.0,36.02,13.9,-52.46,2.54,0.01,0.0,0.0,68.74,51.1,45.9,-320.25,15.41,11.6,1.92,73.25,-6.53,12.22
2013-01-09 12:00:00,21.61,28.4,-21.63,-5.94,3.95,99.01,-107.57,4.61,0.0,-0.0,0.0,88.71,34.25,-129.5,6.51,0.03,0.0,0.0,0.99,57.95,-38.25,0.93,-0.0,0.0,35.16,12.26,-48.86,1.43,0.01,0.0,0.0,64.77,62.81,38.86,-307.67,12.59,20.0,1.91,73.25,-15.47,4.85
2013-01-09 15:00:00,26.09,28.5,-21.63,-5.94,6.26,103.08,-117.02,7.68,0.0,-0.0,0.0,87.47,43.09,-140.53,9.96,0.0,0.0,0.0,1.12,57.77,-38.18,0.92,-0.0,0.0,32.55,14.72,-48.76,1.5,0.0,0.0,0.0,39.54,79.59,59.89,-326.52,15.74,4.29,1.91,73.25,-6.56,10.2
2013-01-09 18:00:00,26.75,28.5,-21.63,-5.94,6.46,104.16,-117.35,6.73,0.0,-0.0,0.0,86.82,44.86,-141.74,10.06,0.0,0.0,0.0,0.87,55.6,-35.12,0.28,-0.0,0.0,29.6,14.43,-45.04,1.01,0.0,0.0,0.0,39.34,78.33,59.25,-322.2,20.1,0.0,1.91,73.25,-6.83,7.5
2013-01-09 21:00:00,13.54,26.99,-21.63,-5.94,2.98,73.84,-76.95,0.14,0.0,-0.0,0.0,59.23,33.97,-94.15,0.96,0.0,0.0,0.0,0.74,50.1,-29.25,0.04,-0.0,0.0,23.81,13.16,-37.44,0.46,0.0,-0.0,0.0,37.05,71.14,24.84,-226.99,9.82,0.0,1.91,73.25,-29.27,3.63
2013-01-10 00:00:00,13.66,27.34,-21.63,-5.94,2.98,63.22,-66.2,0.0,0.0,-0.0,0.0,50.3,31.21,-81.9,0.39,0.0,-0.0,0.0,0.77,53.61,-32.91,0.15,-0.0,0.0,27.77,14.31,-43.0,0.92,0.0,0.0,0.0,37.88,70.59,22.69,-215.45,9.76,0.0,1.91,73.25,-38.83,3.12
2013-01-10 03:00:00,28.25,27.81,-21.63,-5.94,4.31,103.32,-112.58,4.94,0.0,-0.0,0.0,81.93,46.31,-137.56,9.32,0.0,0.0,0.0,2.55,63.27,-47.25,3.05,-0.0,0.0,36.25,19.75,-61.62,5.63,0.0,0.0,0.0,41.78,82.03,62.15,-343.59,22.75,0.0,1.92,73.25,-2.57,12.15
2013-01-10 06:00:00,29.54,28.3,-21.63,-5.94,5.05,107.72,-118.87,6.09,0.0,-0.0,0.0,85.53,49.2,-147.97,13.24,0.0,0.0,0.0,2.29,63.2,-46.83,2.97,-0.0,0.0,35.88,19.67,-61.74,6.19,0.0,0.0,0.0,42.22,83.46,72.64,-361.75,25.04,0.14,1.91,73.25,-1.73,12.9
2013-01-10 09:00:00,25.16,24.02,-21.63,-5.94,2.95,101.62,-107.28,2.71,0.0,-0.0,0.0,92.41,33.46,-133.42,7.54,0.01,-0.0,0.0,0.91,59.69,-39.9,0.93,-0.0,0.0,37.89,11.71,-52.6,2.99,0.0,-0.0,0.0,57.09,56.83,41.92,-320.88,27.83,6.26,1.84,73.25,-2.37,14.97
2013-01-10 12:00:00,22.93,25.57,-21.63,-5.94,2.79,99.42,-104.45,2.24,0.0,-0.0,0.0,92.75,31.22,-129.52,5.55,0.0,-0.0,0.0,0.73,57.7,-37.21,0.42,-0.0,0.0,37.19,9.95,-48.93,1.78,0.0,-0.0,0.0,63.54,54.95,35.04,-307.82,25.82,13.15,1.91,73.25,-11.26,8.84
2013-01-10 15:00:00,24.81,29.18,-21.63,-5.94,3.61,105.12,-113.53,4.8,0.0,-0.0,0.0,94.71,36.82,-140.36,8.83,0.0,0.0,0.0,0.72,57.66,-37.15,0.39,-0.0,0.0,36.71,10.32,-48.81,1.78,0.0,0.0,0.0,51.51,75.73,46.35,-326.33,27.78,3.62,1.92,73.25,-4.16,2.27
2013-01-10 18:00:00,25.56,29.17,-21.63,-5.94,3.57,106.29,-114.08,4.22,0.0,-0.0,0.0,94.21,38.01,-142.09,9.87,0.0,0.0,0.0,0.28,55.41,-34.21,0.16,-0.0,0.0,34.88,8.99,-45.18,1.31,0.0,0.0,0.0,49.71,76.77,45.19,-323.05,29.19,0.0,1.92,73.25,-4.16,2.38
2013-01-10 21:00:00,15.82,29.2,-21.63,-5.94,0.0,75.08,-75.16,0.08,0.0,-0.0,0.0,73.88,19.77,-94.98,1.33,0.0,0.0,0.0,0.06,50.05,-28.49,0.02,-0.0,0.0,30.04,6.8,-37.5,0.66,0.0,0.0,0.0,53.2,63.65,14.47,-228.52,14.13,0.0,1.92,73.25,-31.92,0.73
2013-01-11 00:00:00,14.41,29.34,-21.63,-5.94,0.0,68.91,-68.93,0.03,0.0,-0.0,0.0,65.15,20.28,-86.61,1.19,0.0,-0.0,0.0,0.12,56.46,-35.19,0.23,-0.0,0.0,33.06,12.15,-46.87,1.67,0.0,0.0,0.0,47.17,72.76,6.52,-230.26,20.47,0.0,1.92,73.25,-30.36,0.72
2013-01-11 03:00:00,35.42,29.34,-21.63,-5.94,7.22,107.18,-117.96,3.56,0.0,-0.0,0.0,88.99,51.14,-146.97,6.84,0.0,0.0,0.0,4.46,63.84,-50.77,4.09,-0.0,0.0,38.9,22.67,-67.6,6.03,0.0,0.0,0.0,57.63,84.97,49.09,-370.14,30.84,0.0,1.92,73.25,-0.55,14.15
2013-01-11 06:00:00,37.16,29.34,-21.63,-5.94,9.68,109.99,-125.07,5.4,0.0,-0.0,0.0,92.58,56.84,-158.15,8.74,0.0,0.0,0.0,4.34,63.86,-50.35,3.78,-0.0,0.0,38.52,23.05,-67.57,6.0,0.0,0.0,0.0,55.4,90.53,60.41,-389.38,31.12,0.0,1.92,73.25,-0.25,16.44
2013-01-11 09:00:00,33.76,29.33,-21.63,-5.94,4.06,106.33,-112.74,2.35,0.0,-0.03,0.02,95.45,43.07,-142.42,3.89,0.0,-0.0,0.0,1.53,62.02,-42.83,0.92,-0.03,0.02,38.92,16.62,-57.45,1.91,0.0,-0.0,0.0,86.19,68.18,19.17,-344.77,28.82,8.06,1.92,73.25,-2.29,4.3
2013-01-11 12:00:00,28.44,29.34,-21.63,-5.94,3.02,104.84,-109.61,1.76,0.0,-0.03,0.02,97.39,37.51,-138.14,3.23,0.0,-0.0,0.0,0.55,60.56,-39.9,0.43,-0.03,0.02,39.08,12.92,-53.42,1.42,0.0,-0.0,0.0,82.75,75.4,17.69,-330.44,23.17,17.76,1.92,73.25,-14.01,0.66
2013-01-11 15:00:00,31.59,29.34,-21.63,-5.94,7.4,108.34,-119.19,3.45,0.0,-0.0,0.0,97.19,48.05,-149.89,4.64,0.0,0.0,0.0,0.55,60.51,-39.84,0.41,-0.0,0.0,38.41,13.49,-53.31,1.41,0.0,0.0,0.0,72.3,91.29,24.74,-350.52,25.28,5.34,1.92,73.25,-1.43,2.83
2013-01-11 18:00:00,33.42,29.34,-21.63,-5.94,7.34,108.9,-120.21,3.97,0.0,-0.0,0.0,93.16,52.78,-152.07,6.13,0.0,0.0,0.0,0.02,58.05,-36.7,0.26,-0.0,0.0,36.21,11.76,-49.28,1.31,0.0,0.0,0.0,69.04,91.77,20.09,-347.34,29.65,0.0,1.92,73.25,-0.15,4.95
2013-01-11 21:00:00,16.67,29.34,-21.63,-5.94,0.0,78.65,-78.77,0.13,0.0,-0.0,0.0,78.93,20.18,-100.72,1.62,0.0,0.0,0.0,0.0,52.59,-31.04,0.08,-0.0,0.0,32.56,8.07,-41.51,0.88,0.0,0.0,0.0,62.92,74.53,2.82,-245.35,16.42,0.0,1.92,73.25,-27.45,0.87
2013-01-12 00:00:00,18.06,29.34,-21.63,-5.94,0.0,75.18,-75.24,0.06,0.0,-0.0,0.0,67.78,24.44,-93.57,1.35,0.0,-0.0,0.0,1.64,61.35,-42.2,0.84,-0.0,0.0,35.84,17.24,-55.67,2.6,0.0,0.0,0.0,65.31,69.42,5.47,-257.44,20.07,0.0,1.92,73.25,-20.77,1.29
2013-01-12 03:00:00,41.9,29.34,-21.63,-5.94,12.97,110.02,-131.28,8.29,0.0,-0.0,0.0,91.68,58.2,-161.77,11.89,0.0,0.0,0.0,5.17,64.49,-56.69,8.65,-0.0,0.0,37.68,24.62,-75.03,12.72,0.0,0.0,0.0,74.45,76.41,64.5,-408.48,31.55,0.0,1.92,73.25,-0.17,21.27
2013-01-12 06:00:00,42.05,29.34,-21.63,-5.94,16.14,111.92,-139.16,11.11,0.0,-0.0,0.0,92.37,63.18,-173.98,18.43,0.0,0.0,0.0,4.98,64.12,-52.06,4.59,-0.0,0.0,37.43,23.89,-69.21,7.89,0.0,0.0,0.0,74.79,74.86,83.17,-419.5,33.32,0.04,1.92,73.25,-0.13,12.82
2013-01-12 09:00:00,39.96,28.54,-21.63,-5.94,11.58,109.87,-124.98,3.54,0.0,-0.0,0.0,94.92,54.43,-156.12,6.76,0.01,0.0,0.0,2.83,62.69,-45.01,1.12,-0.0,0.0,38.27,18.99,-59.84,2.58,0.0,0.0,0.0,94.07,12.89,74.01,-372.53,35.61,9.56,1.92,73.25,-1.06,9.7
2013-01-12 12:00:00,33.25,29.17,-21.63,-5.94,10.19,108.89,-121.4,2.33,0.0,-0.0,0.0,96.98,49.74,-151.3,4.57,0.02,-0.0,0.0,1.92,61.75,-42.58,0.54,-0.0,0.0,38.92,15.94,-56.45,1.58,0.01,0.0,0.0,95.44,38.22,57.14,-358.37,22.71,17.44,1.92,73.25,-5.63,1.39
2013-01-12 15:00:00,33.43,29.34,-21.63,-5.94,15.43,110.95,-132.22,5.84,0.0,-0.0,0.0,96.13,59.12,-164.41,9.15,0.0,0.0,0.0,2.91,62.46,-44.59,0.84,-0.0,0.0,38.35,18.62,-59.11,2.14,0.0,0.0,0.0,86.59,87.1,52.55,-385.56,22.35,3.99,1.92,73.25,-0.55,1.51
2013-01-12 18:00:00,35.12,29.34,-21.63,-5.94,15.65,111.25,-133.68,6.78,0.0,-0.0,0.0,92.97,61.6,-167.19,12.62,0.0,0.0,0.0,1.99,62.0,-42.94,0.58,-0.0,0.0,36.8,18.36,-57.08,1.92,0.0,0.0,0.0,78.27,87.72,59.89,-386.86,25.62,0.0,1.92,73.25,-0.06,1.73
2013-01-12 21:00:00,19.63,29.34,-21.63,-5.94,0.05,86.37,-86.7,0.28,0.0,-0.0,0.0,78.69,29.52,-109.65,1.44,0.0,0.0,0.0,0.16,57.56,-36.25,0.16,-0.0,0.0,34.34,12.89,-48.14,0.91,0.0,-0.0,0.0,61.12,72.5,14.65,-272.19,16.25,0.0,1.92,73.25,-10.54,0.01
2013-01-13 00:00:00,19.05,29.34,-21.63,-5.94,0.0,78.09,-78.17,0.09,0.0,-0.0,0.0,71.32,25.84,-98.1,0.95,0.0,0.0,0.0,2.74,62.13,-44.04,0.8,-0.0,0.0,36.19,19.85,-58.63,2.59,0.0,0.0,0.0,60.34,75.28,14.06,-270.35,14.88,0.0,1.92,73.25,-11.85,0.02
2013-01-13 03:00:00,40.36,29.34,-21.63,-5.94,16.79,110.85,-136.72,9.08,0.0,-0.0,0.0,90.02,62.97,-170.13,17.14,0.0,0.0,0.0,5.87,64.41,-59.27,10.62,0.0,0.0,36.93,25.33,-79.24,16.98,0.0,0.0,0.0,73.94,91.74,90.72,-430.17,25.57,0.0,1.92,73.25,-0.0,9.26
2013-01-13 06:00:00,41.0,29.34,-21.63,-5.94,17.81,111.69,-145.27,15.77,0.0,0.0,0.0,90.73,64.5,-183.59,28.37,0.0,0.0,0.0,5.58,64.08,-54.48,6.45,-0.0,0.0,36.86,24.74,-73.18,11.57,0.0,0.0,0.0,78.81,92.27,100.95,-442.93,24.36,0.09,1.92,73.25,-0.01,6.88
2013-01-13 09:00:00,39.65,29.34,-21.63,-5.94,14.53,110.09,-130.38,5.76,0.0,-0.0,0.0,92.59,59.16,-164.6,12.85,0.01,0.0,0.0,3.97,63.04,-47.07,1.69,-0.0,0.0,37.47,21.42,-63.21,4.33,0.0,0.0,0.0,87.38,54.87,78.89,-392.97,27.05,6.37,1.92,73.25,-0.43,0.61
2013-01-13 12:00:00,32.52,29.34,-21.63,-5.94,12.93,109.45,-126.6,4.23,0.0,-0.0,0.0,94.55,56.43,-159.42,8.42,0.02,0.0,0.0,2.88,62.41,-44.48,0.82,-0.0,0.0,38.18,19.21,-59.55,2.15,0.01,0.0,0.0,90.67,71.57,57.91,-377.73,19.36,11.39,1.92,73.25,-4.42,0.16
2013-01-13 15:00:00,38.95,29.34,-21.63,-5.94,16.91,111.0,-137.89,9.98,0.0,0.0,0.0,93.88,63.17,-173.25,16.2,0.0,0.0,0.0,3.9,62.95,-46.59,1.37,-0.0,0.0,37.59,21.9,-62.37,2.88,0.0,0.0,0.0,75.92,113.01,61.8,-406.45,15.33,2.92,1.92,73.25,-1.01,0.96
2013-01-13 18:00:00,42.75,29.34,-21.63,-5.94,17.02,111.18,-139.48,11.28,0.0,0.0,0.0,91.8,64.05,-176.35,20.5,0.0,0.0,0.0,2.98,62.51,-44.89,1.03,0.0,0.0,36.21,21.36,-60.27,2.7,0.0,0.0,0.0,62.19,112.57,73.74,-408.17,16.81,0.0,1.92,73.25,-0.01,1.54
2013-01-13 21:00:00,23.32,29.34,-21.63,-5.94,0.06,89.98,-90.55,0.51,0.0,-0.0,0.0,74.97,38.87,-115.72,1.89,0.0,0.0,0.0,0.2,58.43,-37.16,0.16,-0.0,0.0,32.82,16.16,-49.86,0.89,0.0,0.0,0.0,53.83,101.24,14.93,-285.64,8.17,0.0,1.92,73.25,-14.44,0.02
2013-01-14 00:00:00,24.16,29.34,-21.63,-5.94,0.0,76.73,-76.81,0.09,0.0,-0.0,0.0,66.78,31.16,-98.85,0.91,0.0,-0.0,0.0,1.04,60.58,-40.3,0.31,-0.0,0.0,33.74,19.89,-55.13,1.5,0.0,0.0,0.0,48.94,97.1,15.47,-265.61,7.44,0.0,1.92,73.25,-26.07,0.0
2013-01-14 03:00:00,42.8,29.34,-21.63,-5.94,16.81,108.67,-133.0,7.52,0.0,-0.0,0.0,88.47,64.08,-170.19,17.64,0.0,0.0,0.0,5.87,63.79,-58.55,10.51,-0.0,0.0,36.33,25.16,-80.16,18.66,0.0,0.0,0.0,65.08,112.74,86.93,-431.84,15.05,0.0,1.92,73.25,-0.71,11.37
2013-01-14 06:00:00,43.52,29.34,-21.63,-5.94,17.17,109.58,-141.47,14.71,0.0,-0.0,0.0,89.4,63.91,-183.73,30.41,0.0,0.0,0.0,5.76,63.72,-58.14,10.29,-0.0,0.0,36.29,25.04,-80.19,18.86,0.0,0.0,0.0,57.72,103.36,118.68,-455.27,15.53,0.06,1.92,73.25,-0.22,18.04
2013-01-14 09:00:00,42.45,29.34,-21.63,-5.94,14.13,108.16,-127.27,4.98,0.0,-0.0,0.0,89.42,61.27,-165.06,14.37,0.0,0.0,0.0,5.03,63.06,-49.32,2.86,-0.0,0.0,36.56,24.07,-67.97,7.33,0.0,0.0,0.0,82.21,58.01,90.24,-401.98,19.93,6.87,1.92,73.25,-0.69,4.39
2013-01-14 12:00:00,40.61,29.34,-21.63,-5.94,12.55,107.65,-123.6,3.4,0.0,-0.0,0.0,90.6,60.1,-159.92,9.22,0.0,0.0,0.0,3.7,62.59,-45.88,1.22,-0.0,0.0,36.7,23.16,-63.09,3.23,0.0,0.0,0.0,83.73,61.3,73.21,-384.69,15.82,14.09,1.92,73.25,-3.37,0.72
2013-01-14 15:00:00,42.84,29.34,-21.63,-5.94,16.77,109.06,-134.57,8.74,0.0,-0.0,0.0,92.31,63.39,-173.8,18.1,0.0,0.0,0.0,3.7,62.56,-45.81,1.18,-0.0,0.0,36.05,23.7,-62.96,3.21,0.0,0.0,0.0,80.75,59.76,97.75,-408.42,22.88,3.84,1.92,73.25,-0.44,2.46
2013-01-14 18:00:00,43.44,29.34,-21.63,-5.94,16.27,109.02,-135.97,10.68,0.0,-0.0,0.0,91.19,62.77,-176.65,22.69,0.0,0.0,0.0,1.78,61.43,-42.17,0.59,-0.0,0.0,33.81,22.39,-58.15,1.95,0.0,0.0,0.0,78.78,59.05,96.44,-405.03,25.93,0.0,1.92,73.25,-0.39,3.19
2013-01-14 21:00:00,26.47,29.34,-21.63,-5.94,0.05,88.2,-88.57,0.33,0.0,-0.0,0.0,66.6,47.81,-116.07,1.66,0.0,0.0,0.0,0.05,56.28,-34.81,0.11,-0.0,0.0,29.09,18.01,-47.81,0.72,0.0,-0.0,0.0,73.21,53.17,36.61,-282.7,10.39,0.0,1.92,73.25,-15.74,0.0
2013-01-15 00:00:00,26.11,29.34,-21.63,-5.94,0.0,76.58,-76.65,0.08,0.0,-0.0,0.0,57.43,39.83,-98.07,0.82,0.0,-0.0,0.0,0.97,60.62,-40.41,0.44,-0.0,0.0,32.34,20.67,-54.81,1.8,0.0,0.0,0.0,69.36,54.34,31.56,-263.71,7.88,0.0,1.92,73.25,-24.13,0.0
2013-01-15 03:00:00,42.86,29.34,-21.63,-5.94,14.7,110.14,-132.56,7.72,0.0,-0.0,0.0,88.45,63.49,-168.48,16.55,0.0,0.0,0.0,5.56,64.27,-58.74,10.53,0.0,0.0,36.56,25.2,-79.68,17.91,0.0,0.0,0.0,65.5,76.12,111.43,-428.07,22.13,0.0,1.92,73.25,-0.12,11.56
2013-01-15 06:00:00,42.87,29.34,-21.63,-5.94,15.53,110.26,-141.68,15.9,0.0,-0.0,0.0,89.0,63.31,-182.65,30.34,0.0,0.0,0.0,5.35,64.18,-58.46,10.55,-0.0,0.0,36.43,25.01,-79.87,18.42,0.0,0.0,0.0,66.06,87.82,122.34,-452.84,19.97,0.04,1.92,73.25,-0.02,15.18
2013-01-15 09:00:00,41.38,29.34,-21.63,-5.94,12.35,108.48,-127.4,6.56,0.0,-0.0,0.0,88.42,61.12,-164.05,14.51,0.0,0.0,0.0,4.35,63.42,-49.57,3.43,-0.0,0.0,36.49,24.29,-67.69,6.91,0.0,0.0,0.0,67.95,82.06,89.85,-399.74,14.04,5.06,1.92,73.25,-1.55,2.37
2013-01-15 12:00:00,39.93,29.34,-21.63,-5.94,10.79,107.84,-123.61,4.98,0.0,-0.0,0.0,88.31,60.01,-158.81,10.5,0.0,0.0,0.0,3.2,62.76,-46.08,1.75,-0.0,0.0,35.94,23.3,-62.8,3.56,0.0,0.0,0.0,63.13,88.44,77.27,-382.29,6.12,11.98,1.92,73.25,-4.26,1.12
2013-01-15 15:00:00,41.26,29.34,-21.63,-5.94,14.6,109.87,-134.52,10.04,0.0,0.0,0.0,91.63,62.64,-172.5,18.23,0.0,0.0,0.0,3.2,62.74,-46.01,1.69,-0.0,0.0,35.16,23.92,-62.67,3.58,0.0,0.0,0.0,40.99,121.68,89.08,-405.67,8.2,4.72,1.92,73.25,-0.75,1.9
2013-01-15 18:00:00,41.84,29.34,-21.63,-5.94,14.75,109.39,-136.27,12.12,0.0,-0.0,0.0,89.3,62.93,-175.68,23.45,0.0,0.0,0.0,1.59,61.52,-42.4,0.93,-0.0,0.0,30.66,24.42,-57.94,2.86,0.0,0.0,0.0,25.8,124.06,99.82,-402.98,11.41,0.0,1.92,73.25,-0.98,2.46
2013-01-15 21:00:00,22.11,29.34,-21.63,-5.94,0.05,88.27,-88.98,0.67,0.0,-0.0,0.0,51.52,60.97,-115.75,3.27,0.0,0.0,0.0,0.03,56.43,-34.95,0.12,-0.0,0.0,22.37,24.33,-47.6,0.91,0.0,0.0,0.0,23.53,122.91,35.74,-281.78,5.41,0.0,1.92,73.25,-26.51,0.02
2013-01-16 00:00:00,23.48,29.34,-21.63,-5.94,0.0,77.63,-77.71,0.08,0.0,-0.0,0.0,43.19,59.17,-103.28,0.93,0.0,-0.0,0.0,1.0,61.08,-41.09,0.64,-0.0,0.0,30.13,24.58,-58.27,3.55,0.0,0.0,0.0,26.2,122.73,39.29,-278.67,2.76,0.0,1.92,73.25,-34.38,0.01
2013-01-16 03:00:00,42.04,29.34,-21.63,-5.94,13.68,109.9,-134.48,10.91,0.0,-0.0,0.0,85.52,63.22,-177.99,29.25,0.0,0.0,0.0,5.34,64.1,-59.77,11.96,-0.0,0.0,35.49,25.03,-84.89,24.37,0.0,0.0,0.0,30.97,122.74,130.36,-453.46,10.39,0.0,1.92,73.25,-0.14,18.52
2013-01-16 06:00:00,42.19,29.34,-21.63,-5.94,15.09,109.85,-143.98,19.05,0.0,-0.0,0.0,86.09,63.02,-193.78,44.67,0.0,0.0,0.0,5.2,64.03,-59.51,11.9,-0.0,0.0,35.21,24.93,-85.26,25.12,0.0,0.0,0.0,32.17,120.54,136.29,-481.35,10.76,0.04,1.92,73.25,-0.0,40.78
2013-01-16 09:00:00,38.98,29.34,-21.63,-5.94,11.82,108.22,-129.43,9.39,0.0,-0.0,0.0,88.46,58.68,-173.87,26.72,0.01,0.0,0.0,4.23,63.27,-50.45,4.58,-0.0,0.0,36.03,23.47,-72.18,12.68,0.0,0.0,0.0,35.26,118.49,109.16,-424.45,10.37,5.2,1.91,73.25,-1.64,10.05
2013-01-16 12:00:00,38.02,29.34,-21.63,-5.94,10.61,107.75,-125.54,7.18,0.0,-0.0,0.0,89.47,58.08,-168.19,20.6,0.04,-0.0,0.0,3.34,62.7,-46.89,2.48,-0.0,0.0,36.1,22.95,-66.91,7.84,0.02,0.0,0.0,36.05,118.8,98.02,-405.55,8.59,8.51,1.92,73.25,-5.01,3.97
2013-01-16 15:00:00,39.61,29.34,-21.63,-5.94,13.95,109.45,-136.6,13.2,0.0,-0.0,0.0,90.71,60.07,-182.7,31.9,0.01,0.0,0.0,3.36,62.66,-46.81,2.41,-0.0,0.0,35.72,23.01,-66.76,8.02,0.01,0.0,0.0,35.17,119.47,116.95,-430.31,10.36,1.82,1.92,73.25,-0.46,8.81
